session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,Disabled,NECO,2,1,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Government Secondary School, City Centre",Male,Disabled,WAEC,3,2,4,3,0,0,75.0,40.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,ALL,NABTEB,11,9,15,13,3,2,70.5882,38.0952,14.2857,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,ALL,NECO,19,14,25,21,4,3,65.5172,37.1429,14.2857,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,ALL,WAEC,27,21,35,29,6,5,70.7317,36.0,14.0,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,Disabled,NECO,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Female,Disabled,WAEC,2,1,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,ALL,NABTEB,11,9,12,10,3,3,75.0,35.2941,23.5294,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,ALL,NECO,17,12,20,18,4,3,64.0,37.931,17.2414,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,ALL,WAEC,21,17,27,22,5,4,71.875,36.8421,15.7895,83.3333
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,Disabled,NECO,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,"Unity College, Abuja Municipal",Male,Disabled,WAEC,2,1,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,ALL,NABTEB,11,9,15,13,2,1,70.5882,38.0952,9.5238,50.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,ALL,NECO,21,15,26,22,3,3,65.625,37.8378,10.8108,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,ALL,WAEC,27,21,34,27,5,4,70.7317,34.6939,12.2449,83.3333
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,Disabled,NABTEB,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,Disabled,NECO,2,1,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Female,Disabled,WAEC,2,1,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,ALL,NABTEB,8,7,10,8,2,1,75.0,35.7143,14.2857,50.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,ALL,NECO,15,10,18,14,3,3,63.6364,36.0,16.0,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,ALL,WAEC,19,14,23,19,5,4,71.4286,36.3636,18.1818,83.3333
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,Disabled,NABTEB,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,Disabled,NECO,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Community Secondary School, Garki",Male,Disabled,WAEC,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,ALL,NABTEB,26,20,31,26,4,3,71.7949,36.3636,11.3636,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,ALL,NECO,44,31,50,40,6,5,65.1515,35.2113,9.8592,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,ALL,WAEC,60,46,75,61,10,9,70.3297,35.8491,11.3208,91.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,Disabled,NABTEB,2,1,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,Disabled,NECO,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Female,Disabled,WAEC,5,4,5,5,0,0,71.4286,42.8571,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,ALL,NABTEB,16,12,19,16,4,3,70.8333,37.037,18.5185,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,ALL,NECO,30,22,38,30,6,5,65.2174,35.1852,12.963,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,ALL,WAEC,41,32,48,38,9,8,70.9677,35.2941,14.7059,90.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,Disabled,NECO,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Comprehensive High School, Garki",Male,Disabled,WAEC,3,3,4,3,1,0,80.0,33.3333,16.6667,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,ALL,NABTEB,15,12,18,14,3,3,72.7273,34.6154,15.3846,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,ALL,NECO,24,17,32,26,4,3,66.6667,35.5556,11.1111,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,ALL,WAEC,32,25,42,34,7,6,69.3878,35.0,13.3333,87.5
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,Disabled,NECO,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Female,Disabled,WAEC,2,1,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,ALL,NABTEB,11,9,15,11,4,3,75.0,33.3333,23.8095,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,ALL,NECO,20,14,25,21,6,5,66.6667,36.1111,19.4444,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,ALL,WAEC,29,22,37,30,9,8,70.4545,35.8491,18.8679,90.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,Disabled,NECO,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Government Secondary School, Garki",Male,Disabled,WAEC,2,1,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,ALL,NABTEB,19,14,20,18,3,2,71.4286,37.931,10.3448,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,ALL,NECO,38,27,45,37,5,4,64.9123,35.9375,9.375,83.3333
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,ALL,WAEC,46,35,51,42,7,6,71.0145,35.6164,10.9589,87.5
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,Disabled,NECO,3,2,4,3,0,0,75.0,40.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Female,Disabled,WAEC,3,3,4,3,0,0,80.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,ALL,NABTEB,17,13,20,16,4,3,72.0,35.7143,17.8571,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,ALL,NECO,36,25,42,35,7,6,64.8148,36.6667,13.3333,87.5
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,ALL,WAEC,44,33,53,43,9,8,69.697,35.5263,13.1579,90.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,Disabled,NECO,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,"Unity College, Abuja Municipal",Male,Disabled,WAEC,3,3,4,3,0,0,80.0,40.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,ALL,NABTEB,13,10,15,13,2,1,73.6842,38.0952,9.5238,50.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,ALL,NECO,22,16,27,22,4,3,66.6667,36.8421,13.1579,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,ALL,WAEC,27,21,34,27,5,4,70.7317,34.6939,12.2449,83.3333
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,Disabled,NECO,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Female,Disabled,WAEC,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,ALL,NABTEB,9,7,10,8,3,2,69.2308,35.7143,21.4286,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,ALL,NECO,17,12,20,18,4,3,64.0,37.931,17.2414,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,ALL,WAEC,21,16,25,21,6,5,70.9677,36.1111,19.4444,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,Disabled,NECO,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Community Secondary School, Gui",Male,Disabled,WAEC,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,ALL,NABTEB,10,8,13,10,2,1,73.3333,33.3333,11.1111,50.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,ALL,NECO,17,12,19,16,3,2,64.0,37.037,11.1111,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,ALL,WAEC,24,18,27,22,4,3,69.4444,35.8974,12.8205,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,Disabled,NABTEB,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,Disabled,NECO,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Female,Disabled,WAEC,2,1,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,ALL,NABTEB,7,5,8,6,3,2,70.0,36.3636,27.2727,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,ALL,NECO,12,9,14,11,3,3,66.6667,35.0,20.0,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,ALL,WAEC,18,14,23,19,4,3,70.3704,36.3636,15.1515,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,Disabled,NECO,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Comprehensive High School, Gui",Male,Disabled,WAEC,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,ALL,NABTEB,15,12,18,14,3,2,73.913,36.0,12.0,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,ALL,NECO,28,20,32,27,4,3,64.2857,36.9565,10.8696,80.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,ALL,WAEC,38,30,45,37,7,6,70.6897,35.9375,12.5,87.5
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,Disabled,NABTEB,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,Disabled,NECO,2,1,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Female,Disabled,WAEC,3,2,4,3,0,0,75.0,40.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,ALL,NABTEB,13,10,16,13,3,2,73.6842,34.7826,13.0435,66.6667
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,ALL,NECO,24,17,28,22,6,5,63.8889,35.0,17.5,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,ALL,WAEC,34,26,40,34,9,8,70.5882,36.8421,17.5439,90.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,Disabled,NABTEB,1,1,1,2,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,Disabled,NECO,1,1,1,2,1,0,50.0,50.0,50.0,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Government Secondary School, Gui",Male,Disabled,WAEC,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,ALL,NABTEB,22,17,26,21,3,3,72.7273,35.1351,10.8108,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,ALL,NECO,44,32,55,45,6,5,65.6716,35.8974,8.9744,85.7143
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,ALL,WAEC,55,42,65,53,9,8,69.8795,35.4839,10.7527,90.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,Disabled,NABTEB,2,1,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,Disabled,NECO,4,3,5,3,0,0,66.6667,28.5714,0.0,0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Female,Disabled,WAEC,5,4,6,5,1,0,75.0,33.3333,11.1111,0.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,ALL,NABTEB,17,13,18,14,3,3,72.0,34.6154,15.3846,75.0
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,ALL,NECO,32,23,39,32,7,6,65.3061,36.3636,14.5455,87.5
2022/2023,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,"Unity College, Abuja Municipal",Male,ALL,WAEC,42,32,48,38,9,9,69.8413,35.2941,16.1765,90.9091
