session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NABTEB,13,11,16,14,9,8,77.7778,38.0952,47.619,90.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NECO,21,16,27,23,17,16,70.0,37.1429,51.4286,94.4444
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,WAEC,28,23,36,29,23,20,72.5,36.1702,53.1915,84.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NECO,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NABTEB,17,14,21,17,15,13,75.0,37.037,59.2593,87.5
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NECO,32,24,39,33,23,22,68.8889,37.2549,49.0196,96.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,WAEC,41,34,56,47,28,25,72.8814,36.9863,41.0959,90.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NECO,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,WAEC,4,3,5,5,2,1,66.6667,42.8571,28.5714,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NABTEB,14,12,18,16,9,8,75.0,37.5,41.6667,90.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NECO,21,16,28,23,20,19,66.6667,36.1111,61.1111,90.9091
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,WAEC,25,20,32,28,19,18,72.2222,38.0952,47.619,95.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NECO,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,WAEC,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,ALL,NABTEB,18,15,21,17,7,7,76.0,35.7143,28.5714,87.5
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,ALL,NECO,31,24,39,33,20,19,68.1818,37.2549,43.1373,90.9091
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,ALL,WAEC,39,32,49,42,26,25,73.2143,37.5,43.75,96.4286
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,ALL,NABTEB,12,10,15,12,13,12,76.4706,36.8421,73.6842,92.8571
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,ALL,NECO,23,17,28,24,23,22,66.6667,37.8378,67.5676,92.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,ALL,WAEC,25,20,33,28,23,22,72.2222,37.2093,58.1395,96.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Disabled,NECO,1,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Disabled,WAEC,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,ALL,NABTEB,18,15,22,19,11,8,76.0,37.931,41.3793,75.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,ALL,NECO,34,26,44,38,27,26,68.75,38.5965,50.8772,96.5517
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,ALL,WAEC,35,29,45,38,24,21,74.0,37.2881,44.0678,84.6154
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,NABTEB,12,10,15,14,9,8,76.4706,40.0,50.0,90.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,NECO,20,16,26,23,17,16,68.9655,38.2353,52.9412,94.4444
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,WAEC,26,21,35,29,23,22,72.973,36.9565,54.3478,96.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,NECO,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,WAEC,2,2,3,2,2,1,66.6667,25.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,NABTEB,15,13,18,16,11,10,76.1905,37.5,50.0,91.6667
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,NECO,25,19,31,26,20,19,68.5714,36.5854,53.6585,90.9091
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,WAEC,32,27,42,35,23,21,73.913,36.3636,45.4545,88.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,WAEC,4,3,5,3,2,1,80.0,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,NABTEB,11,9,14,10,9,8,75.0,33.3333,55.5556,90.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,NECO,22,16,26,23,20,19,67.7419,38.2353,64.7059,90.9091
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,WAEC,22,19,27,23,19,18,75.0,37.1429,57.1429,95.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,NECO,1,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,WAEC,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,NABTEB,15,13,18,16,7,7,77.2727,37.5,33.3333,87.5
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,NECO,27,21,34,29,20,19,69.2308,37.7778,48.8889,90.9091
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,WAEC,35,29,42,35,20,20,74.0,36.3636,40.0,95.4545
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,NECO,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,WAEC,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,NABTEB,10,9,11,9,3,2,78.5714,33.3333,20.0,66.6667
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,NECO,13,10,16,14,8,7,68.4211,38.0952,42.8571,77.7778
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,WAEC,19,16,21,17,11,9,74.0741,35.7143,42.8571,83.3333
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,NABTEB,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,NECO,1,1,2,2,0,0,50.0,50.0,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,WAEC,1,1,2,0,2,1,50.0,0.0,100.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,NABTEB,13,11,15,14,4,3,77.7778,40.0,20.0,75.0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,NECO,20,16,25,23,10,7,68.9655,39.3939,33.3333,72.7273
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,WAEC,28,23,33,28,15,14,72.5,37.2093,37.2093,93.75
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,NECO,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,WAEC,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,NABTEB,26,22,30,26,16,14,75.6757,38.4615,43.5897,88.2353
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,NECO,44,34,53,45,34,32,68.254,37.6812,53.6232,91.8919
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,WAEC,59,49,75,64,39,37,73.8095,37.7551,42.8571,95.2381
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,NABTEB,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,NECO,4,3,5,3,2,1,66.6667,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,WAEC,6,5,7,5,4,3,75.0,33.3333,44.4444,75.0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,NABTEB,27,24,33,28,11,10,76.9231,37.2093,27.907,91.6667
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,NECO,46,35,57,49,27,26,67.6923,37.3333,38.6667,96.5517
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,WAEC,70,58,81,68,42,37,74.0,36.7925,42.4528,88.8889
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,NABTEB,3,2,4,3,0,0,75.0,40.0,0.0,0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,NECO,5,4,6,5,2,1,71.4286,37.5,25.0,50.0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,WAEC,7,5,8,7,4,3,70.0,40.0,40.0,75.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,NABTEB,22,19,27,23,16,14,77.4194,37.1429,48.5714,88.2353
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,NECO,44,33,53,43,28,27,67.7419,36.2319,43.4783,96.6667
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,WAEC,54,45,68,57,36,33,74.026,37.0787,43.8202,89.7436
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,NECO,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,WAEC,4,3,5,3,2,1,80.0,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,NABTEB,30,25,37,31,16,13,76.1905,37.5,35.4167,82.3529
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,NECO,56,43,67,57,34,33,68.75,37.5,40.9091,97.2222
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,WAEC,67,55,83,69,40,35,73.6842,37.037,39.8148,86.0465
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,NECO,4,2,5,5,2,1,60.0,42.8571,28.5714,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,WAEC,5,4,6,5,2,1,71.4286,37.5,25.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,NABTEB,17,14,22,19,16,14,75.0,37.931,58.6207,88.2353
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,NECO,30,23,37,31,29,25,67.4419,36.7347,63.2653,87.0968
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,WAEC,39,32,52,43,33,30,73.2143,36.7647,51.4706,91.4286
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,NECO,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,WAEC,2,2,3,2,2,1,66.6667,25.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,NABTEB,20,17,27,23,20,18,75.8621,37.1429,60.0,90.4762
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,NECO,37,28,50,42,34,30,67.9245,36.3636,54.5455,88.8889
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,WAEC,44,36,55,47,34,32,73.0159,37.5,50.0,94.4444
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,NABTEB,21,18,26,23,16,13,76.6667,38.2353,50.0,82.3529
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,NECO,40,31,50,42,32,29,68.4211,36.9231,52.3077,91.1765
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,WAEC,54,45,69,59,36,36,74.026,37.7778,43.3333,97.4359
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,NECO,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,WAEC,5,4,5,3,4,3,71.4286,28.5714,57.1429,75.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,NABTEB,28,24,36,29,15,14,77.5,36.1702,34.0426,93.75
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,NECO,53,40,63,54,30,29,68.0,37.3494,38.5542,96.875
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,WAEC,68,56,86,73,42,40,73.1959,37.5,40.1786,95.5556
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,NABTEB,2,2,4,3,3,2,66.6667,40.0,60.0,66.6667
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,NECO,4,2,5,5,2,1,60.0,42.8571,28.5714,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,WAEC,6,5,7,7,2,1,75.0,44.4444,22.2222,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,NABTEB,23,20,28,24,16,14,75.7576,37.8378,45.9459,88.2353
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,NECO,44,34,57,49,34,32,68.254,37.8378,50.0,91.8919
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,WAEC,60,49,75,64,44,40,73.2558,37.7551,47.9592,91.4894
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,NABTEB,2,2,2,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,NECO,4,3,5,3,2,1,66.6667,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,WAEC,5,4,6,5,2,1,71.4286,37.5,25.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,NABTEB,24,20,30,24,11,8,76.4706,35.8974,30.7692,75.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,NECO,50,38,62,54,34,30,69.0141,38.2716,44.4444,88.8889
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,WAEC,67,55,79,66,36,35,73.6842,36.5385,37.5,94.8718
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,NECO,5,4,6,5,2,1,71.4286,37.5,25.0,50.0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,WAEC,6,5,8,7,2,1,75.0,40.0,20.0,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,24,20,30,24,19,18,76.4706,35.8974,51.2821,95.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,39,30,49,42,28,25,67.8571,37.5,46.875,90.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,65,53,81,68,42,37,73.913,36.7925,42.4528,88.8889
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,1,1,2,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,4,3,5,3,2,1,66.6667,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,32,27,41,35,20,17,76.087,37.037,38.8889,85.7143
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,58,44,70,59,34,30,68.2927,36.9565,40.2174,86.4865
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,84,69,105,90,55,52,73.9496,37.6812,42.7536,94.9153
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,4,3,4,3,3,2,80.0,40.0,60.0,66.6667
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,5,4,7,7,2,1,71.4286,44.4444,22.2222,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,25,22,33,28,13,10,77.7778,37.2093,32.5581,78.5714
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,43,33,53,45,32,29,68.8525,37.6812,49.2754,91.1765
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,60,49,71,61,40,37,73.2558,37.6344,46.2366,93.0233
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,1,1,2,2,0,0,50.0,33.3333,0.0,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,3,2,3,3,2,1,75.0,50.0,50.0,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,4,3,5,3,2,1,80.0,33.3333,33.3333,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,33,28,40,33,16,13,76.5957,36.5385,32.6923,82.3529
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NECO,63,48,72,61,34,30,68.5393,37.234,39.3617,86.4865
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,WAEC,87,71,105,88,50,43,73.3871,36.9565,39.1304,85.1852
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,NECO,4,2,5,5,3,2,60.0,42.8571,42.8571,66.6667
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,WAEC,5,4,5,5,2,1,71.4286,42.8571,28.5714,50.0
2022/2023,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,ALL,NABTEB,15,13,18,14,7,6,77.2727,34.7826,30.4348,85.7143
