session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,WAEC,14,10,17,14,6,5,66.6667,35.2941,29.4118,80.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,NABTEB,58,44,76,64,40,39,69.3548,36.8421,43.4211,96.9697
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,NECO,94,64,120,103,54,49,62.0,37.5,36.6667,90.9091
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,WAEC,127,95,165,139,81,71,67.6471,37.1951,40.2439,87.8788
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,NABTEB,5,4,6,5,5,4,80.0,33.3333,66.6667,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,NECO,9,6,12,11,4,2,60.0,41.6667,25.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,WAEC,12,9,16,14,7,6,69.2308,37.5,37.5,83.3333
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,NABTEB,42,32,55,46,29,25,68.8889,36.3636,43.6364,83.3333
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,NECO,66,45,86,73,35,34,61.9718,37.2093,33.7209,96.5517
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,WAEC,88,66,107,91,49,43,68.0851,37.3832,37.3832,87.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,NABTEB,4,3,4,2,5,4,75.0,25.0,100.0,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,NECO,4,2,6,5,4,2,50.0,33.3333,50.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,WAEC,6,4,6,5,4,2,66.6667,33.3333,50.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,NABTEB,42,32,50,41,27,23,68.8889,36.0,44.0,86.3636
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,NECO,73,51,95,80,48,43,62.8205,36.8421,41.0526,89.7436
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,WAEC,106,78,142,118,67,58,67.2566,36.8794,39.0071,85.4545
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,NABTEB,4,3,4,2,5,4,75.0,25.0,100.0,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,NECO,5,3,7,7,4,2,60.0,42.8571,42.8571,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,WAEC,7,5,9,7,4,2,71.4286,33.3333,33.3333,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,NABTEB,41,32,49,41,11,10,70.4545,36.7347,18.3673,88.8889
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,NECO,85,59,104,89,26,25,62.6374,37.5,20.1923,95.2381
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,WAEC,109,80,132,109,40,34,67.2414,36.6412,25.1908,84.8485
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,NECO,8,6,11,9,0,0,66.6667,36.3636,0.0,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,WAEC,10,7,12,9,4,2,63.6364,33.3333,25.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,NABTEB,43,33,52,43,20,15,69.5652,36.5385,30.7692,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,NECO,89,62,110,93,44,43,63.1579,37.2727,32.7273,97.2222
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,WAEC,108,80,127,107,49,42,67.8261,37.3016,31.746,85.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,NECO,8,6,10,9,4,2,66.6667,40.0,30.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,WAEC,10,8,12,9,4,2,72.7273,33.3333,25.0,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,NABTEB,46,35,59,48,29,25,69.3878,35.5932,40.678,83.3333
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,NECO,80,55,103,89,48,47,62.3529,37.8641,37.8641,97.4359
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,WAEC,119,89,149,125,73,65,67.7165,37.1622,40.5405,88.3333
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,NABTEB,4,3,4,2,5,4,75.0,25.0,100.0,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,NECO,7,4,7,7,4,2,57.1429,42.8571,42.8571,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,WAEC,10,7,14,11,6,5,63.6364,35.7143,35.7143,80.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,NABTEB,56,43,71,59,40,39,70.0,36.6197,46.4789,96.9697
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,NECO,85,59,112,96,59,53,62.6374,37.5,42.8571,89.5833
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,WAEC,125,93,161,134,81,71,67.1642,36.875,41.25,87.8788
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,NABTEB,5,4,6,5,5,4,80.0,33.3333,66.6667,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,NECO,7,4,8,7,4,2,57.1429,37.5,37.5,66.6667
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,WAEC,11,8,16,14,7,6,66.6667,37.5,37.5,83.3333
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,NABTEB,57,44,76,64,33,32,70.4918,36.8421,35.5263,96.2963
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,NECO,109,75,145,123,62,59,62.931,37.5,35.4167,94.1176
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,WAEC,147,109,183,153,82,75,67.5159,36.8132,36.8132,91.0448
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,NABTEB,6,4,6,5,4,2,66.6667,33.3333,50.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,NECO,10,7,13,11,4,2,63.6364,38.4615,23.0769,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,WAEC,13,10,17,14,6,5,71.4286,35.2941,29.4118,80.0
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,NABTEB,51,39,68,57,34,31,69.0909,36.7647,41.1765,89.2857
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,NECO,95,66,116,100,48,47,62.7451,37.931,33.6207,97.4359
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,WAEC,134,99,171,144,84,76,67.1329,37.0588,40.5882,89.8551
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,NABTEB,6,4,8,7,5,4,66.6667,37.5,50.0,75.0
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,NECO,9,6,12,11,4,2,60.0,41.6667,25.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,WAEC,12,9,16,14,7,6,69.2308,37.5,37.5,83.3333
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,NABTEB,51,39,52,43,11,10,70.3704,36.5385,17.3077,88.8889
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,NECO,118,81,134,114,40,39,62.6984,37.594,24.812,96.9697
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,WAEC,152,113,183,155,62,52,67.9012,37.3626,28.022,82.3529
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,NABTEB,5,3,4,2,0,0,60.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,NECO,11,7,13,11,4,2,58.3333,38.4615,23.0769,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,WAEC,13,10,15,14,4,2,71.4286,40.0,20.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,NABTEB,51,39,58,48,27,23,70.3704,36.2069,37.931,86.3636
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,NECO,112,77,128,109,38,37,62.5,37.7953,24.4094,96.7742
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,WAEC,143,106,171,144,71,62,67.3203,37.0588,34.1176,86.2069
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,NABTEB,5,4,6,5,5,4,80.0,33.3333,66.6667,75.0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,NECO,11,7,12,11,4,2,58.3333,41.6667,25.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,WAEC,13,10,16,14,4,2,71.4286,37.5,18.75,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,NABTEB,54,42,67,57,22,20,70.6897,37.3134,26.8657,88.8889
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,NECO,101,69,121,103,40,39,62.037,37.1901,27.2727,96.9697
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,WAEC,143,106,165,137,65,60,67.3203,36.5854,32.3171,92.4528
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,NABTEB,5,3,6,5,4,2,60.0,33.3333,50.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,NECO,7,5,9,7,4,2,62.5,33.3333,33.3333,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,WAEC,11,8,12,9,4,2,66.6667,33.3333,25.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,NABTEB,47,36,55,46,20,15,70.0,36.3636,29.0909,75.0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,NECO,90,62,105,89,33,32,62.5,37.1429,25.7143,96.2963
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,WAEC,123,91,153,128,67,57,67.1756,36.8421,36.1842,83.6364
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,NECO,7,4,6,5,0,0,57.1429,33.3333,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,WAEC,9,7,11,9,4,2,70.0,36.3636,27.2727,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,NABTEB,32,24,37,30,11,10,67.6471,35.1351,24.3243,88.8889
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,NECO,53,37,63,55,22,20,63.1579,38.0952,28.5714,88.8889
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,WAEC,66,49,78,66,28,26,67.6056,37.1795,29.4872,91.3043
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,NECO,4,2,4,5,0,0,50.0,50.0,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,WAEC,5,3,5,5,4,2,60.0,40.0,60.0,66.6667
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,NABTEB,36,27,44,36,20,15,68.4211,36.3636,36.3636,75.0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,NECO,57,39,67,57,24,22,62.2951,37.3134,29.8507,90.0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,WAEC,70,52,82,71,40,38,66.6667,37.8049,40.2439,93.9394
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,NECO,4,2,3,2,0,0,50.0,33.3333,0.0,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,WAEC,5,3,5,5,4,2,60.0,40.0,60.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,NABTEB,43,33,56,46,28,25,69.5652,35.7143,41.0714,86.9565
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,NECO,80,55,107,91,44,43,62.3529,37.3832,33.6449,97.2222
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,WAEC,112,84,152,128,65,57,67.5,37.0861,35.0993,86.7925
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,NABTEB,4,3,4,2,4,2,75.0,25.0,75.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,NECO,6,4,8,7,4,2,66.6667,37.5,37.5,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,WAEC,7,5,10,9,4,2,62.5,40.0,30.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,NABTEB,35,27,44,36,27,23,70.2703,36.3636,50.0,86.3636
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,NECO,69,47,92,77,48,43,62.1622,36.9565,42.3913,89.7436
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,WAEC,97,72,132,109,58,52,67.3077,36.6412,35.8779,89.3617
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,NABTEB,4,3,4,2,5,4,75.0,25.0,100.0,75.0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,NECO,5,3,7,7,4,2,60.0,42.8571,42.8571,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,WAEC,7,5,9,7,4,2,71.4286,33.3333,33.3333,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,NABTEB,32,24,37,30,11,10,67.6471,35.1351,24.3243,88.8889
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,NECO,53,37,65,55,22,20,63.1579,36.9231,27.6923,88.8889
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,WAEC,68,51,80,68,33,31,67.1233,37.5,33.75,92.5926
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,NECO,4,2,4,5,4,2,50.0,50.0,75.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,WAEC,4,3,5,5,4,2,75.0,40.0,60.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,NABTEB,31,24,39,32,13,12,69.697,35.8974,28.2051,90.9091
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,NECO,49,33,58,48,24,22,61.5385,36.2069,34.4828,90.0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,WAEC,66,49,82,71,40,38,67.6056,37.8049,40.2439,93.9394
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,NABTEB,4,3,4,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,NECO,4,2,3,2,4,2,50.0,33.3333,100.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,WAEC,5,3,5,5,4,2,60.0,40.0,60.0,66.6667
2022/2023,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,ALL,NABTEB,50,38,59,48,17,16,69.8113,35.5932,23.7288,92.8571
