session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,NABTEB,12,10,13,11,23,22,72.7273,36.3636,145.4545,93.75
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,NECO,19,14,23,19,42,41,64.7059,36.8421,152.6316,96.5517
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,WAEC,29,22,34,30,50,49,69.2308,39.2857,121.4286,97.0588
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,NECO,1,1,2,3,4,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,WAEC,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,NABTEB,23,19,30,25,48,46,71.4286,36.0,132.0,93.9394
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,NECO,43,31,54,46,84,80,64.1026,37.7778,126.6667,94.7368
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,WAEC,61,47,73,63,105,97,69.0909,37.7049,118.0328,91.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,NECO,2,1,4,3,4,3,50.0,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,WAEC,4,4,6,5,9,7,75.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,NABTEB,23,19,31,27,54,47,71.4286,38.4615,142.3077,86.4865
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,NECO,48,33,59,49,98,96,62.7907,36.7347,136.7347,97.0149
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,WAEC,65,49,84,71,139,127,67.7966,37.1429,135.7143,90.5263
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,WAEC,4,4,6,5,9,7,75.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,NABTEB,28,22,31,27,35,29,72.0,38.4615,92.3077,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,NECO,52,37,65,55,72,65,63.8298,37.037,90.7407,89.7959
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,WAEC,67,51,79,68,101,91,68.3333,37.8788,104.5455,89.8551
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,2,1,4,3,4,3,50.0,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,NECO,6,4,6,5,4,3,60.0,40.0,60.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,WAEC,7,5,7,5,9,7,66.6667,33.3333,100.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,NABTEB,30,23,32,27,45,40,70.3704,37.037,114.8148,87.0968
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,NECO,54,38,63,55,79,75,63.2653,38.4615,103.8462,94.4444
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,WAEC,69,52,78,65,100,91,67.7419,36.9231,104.6154,91.1765
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,3,2,4,3,6,4,66.6667,33.3333,133.3333,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,NECO,6,4,6,5,9,7,60.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,WAEC,7,5,8,8,9,7,66.6667,42.8571,85.7143,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,NABTEB,13,11,18,16,28,27,75.0,40.0,126.6667,94.7368
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,NECO,27,19,34,30,48,46,62.5,39.2857,117.8571,93.9394
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,WAEC,38,28,50,44,73,71,67.6471,38.0952,119.0476,96.0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,NECO,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,WAEC,4,4,6,5,9,7,75.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,NABTEB,12,10,14,14,31,24,72.7273,41.6667,175.0,76.1905
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,NECO,23,16,31,27,56,55,61.9048,38.4615,146.1538,97.3684
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,WAEC,34,26,43,38,72,66,67.7419,38.8889,136.1111,91.8367
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,NECO,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,WAEC,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,NABTEB,24,20,28,25,35,31,72.7273,39.1304,104.3478,87.5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,NECO,52,37,61,52,72,65,63.8298,37.2549,96.0784,89.7959
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,WAEC,67,51,78,65,101,91,68.3333,36.9231,106.1538,89.8551
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,NECO,4,2,5,3,4,3,50.0,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,WAEC,6,4,6,5,4,3,60.0,40.0,60.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,NABTEB,19,15,23,19,29,24,70.5882,36.8421,105.2632,80.0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,NECO,42,30,50,44,69,60,63.1579,38.0952,111.9048,87.234
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,WAEC,57,43,69,57,89,84,68.6275,36.8421,107.0175,93.4426
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,NABTEB,1,1,1,0,0,0,100.0,0.0,0.0,0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,WAEC,4,4,6,5,4,3,75.0,40.0,60.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,NABTEB,26,20,29,25,35,29,69.5652,37.5,100.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,NECO,49,35,60,52,78,72,63.6364,38.0,106.0,92.4528
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,WAEC,62,47,71,60,95,85,67.8571,37.2881,110.1695,89.2308
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,NECO,3,2,5,3,4,3,66.6667,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,WAEC,4,4,6,5,4,3,75.0,40.0,60.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,NABTEB,23,19,26,22,38,32,71.4286,36.3636,118.1818,84.6154
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,NECO,38,27,46,38,69,60,64.7059,36.8421,123.6842,87.234
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,WAEC,49,37,59,52,89,84,68.1818,38.7755,124.4898,93.4426
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,WAEC,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,NABTEB,23,19,30,25,57,53,71.4286,36.0,156.0,92.3077
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,NECO,44,31,58,49,84,80,62.5,37.5,118.75,94.7368
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,WAEC,61,47,78,65,116,109,69.0909,36.9231,121.5385,93.6709
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,NECO,3,2,5,5,4,3,66.6667,50.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,WAEC,4,4,6,5,9,7,75.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,NABTEB,19,15,24,22,45,40,70.5882,40.0,155.0,87.0968
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,NECO,37,26,44,38,81,75,63.6364,37.8378,148.6486,92.7273
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,WAEC,50,38,64,55,110,103,68.8889,37.7358,141.5094,93.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,NECO,2,1,4,3,4,3,50.0,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,WAEC,3,2,5,3,9,7,66.6667,25.0,150.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,NABTEB,28,22,34,27,48,44,72.0,35.7143,117.8571,90.9091
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,NECO,49,35,60,52,94,91,63.6364,38.0,128.0,96.875
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,WAEC,67,51,78,65,110,103,68.3333,36.9231,115.3846,93.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,WAEC,4,4,5,3,4,3,75.0,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,NABTEB,28,22,36,30,59,56,72.0,36.6667,133.3333,95.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,NECO,51,36,66,57,97,88,63.0435,38.1818,120.0,90.9091
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,WAEC,64,49,83,71,122,115,68.9655,37.6812,120.2899,93.9759
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,WAEC,4,4,6,5,9,7,75.0,40.0,120.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,NABTEB,13,10,16,14,28,22,66.6667,38.4615,146.1538,78.9474
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,NECO,24,17,30,27,47,46,63.6364,40.0,128.0,96.875
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,WAEC,37,28,48,41,69,63,69.697,37.5,117.5,91.4894
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,NECO,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,WAEC,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,NABTEB,12,10,17,14,31,29,72.7273,35.7143,150.0,95.2381
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,NECO,22,16,29,25,54,53,65.0,37.5,154.1667,97.2973
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,WAEC,31,23,38,33,72,66,67.8571,37.5,153.125,91.8367
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,NECO,1,1,2,3,4,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,WAEC,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,NABTEB,16,12,20,16,35,29,71.4286,35.2941,141.1765,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,NECO,34,25,46,38,70,65,64.5161,36.8421,126.3158,91.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,WAEC,40,31,50,44,73,69,69.4444,38.0952,119.0476,94.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,NECO,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,WAEC,2,1,4,3,4,3,50.0,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,NABTEB,18,14,23,19,38,32,68.75,36.8421,136.8421,84.6154
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,NECO,36,25,46,38,73,68,62.5,36.8421,131.5789,92.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,WAEC,45,35,59,52,110,103,68.2927,38.7755,153.0612,93.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,NABTEB,1,1,1,0,6,4,100.0,0.0,400.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,NECO,2,1,4,3,4,3,50.0,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,WAEC,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,NABTEB,27,21,29,25,35,29,70.8333,37.5,100.0,83.3333
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,NECO,50,35,59,49,70,65,62.2222,36.7347,97.9592,91.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,WAEC,65,49,79,68,105,91,67.7966,37.8788,109.0909,86.1111
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,2,1,2,3,4,3,50.0,50.0,150.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,NECO,3,2,5,3,4,3,66.6667,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,WAEC,4,4,5,3,4,3,75.0,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,NABTEB,27,21,31,27,45,40,70.8333,38.4615,119.2308,87.0968
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,NECO,45,32,56,49,85,81,63.4146,38.2979,123.4043,94.8276
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,WAEC,63,48,73,63,100,90,68.4211,37.7049,111.4754,89.7059
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,2,1,2,3,6,4,50.0,50.0,200.0,75.0
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,NECO,3,2,4,3,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,WAEC,4,4,5,3,4,3,75.0,25.0,75.0,66.6667
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,NABTEB,22,17,28,25,35,29,70.0,39.1304,104.3478,83.3333
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,NECO,40,28,49,41,70,65,63.8889,36.5854,117.0732,91.6667
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,WAEC,55,42,70,60,95,85,68.0,37.931,112.069,89.2308
