session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,ALL,WAEC,0,0,0,0,130,121,0,0,0,92.3077
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,NABTEB,0,0,0,0,32,28,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,NECO,0,0,0,0,66,58,0,0,0,87.8788
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,WAEC,0,0,0,0,88,82,0,0,0,93.1818
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,NABTEB,0,0,0,0,44,40,0,0,0,90.9091
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,NECO,0,0,0,0,80,70,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,WAEC,0,0,0,0,96,93,0,0,0,95.8333
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,NABTEB,0,0,0,0,32,28,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,NECO,0,0,0,0,60,58,0,0,0,96.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,WAEC,0,0,0,0,82,76,0,0,0,92.6829
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,NABTEB,0,0,0,0,36,32,0,0,0,88.8889
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,NECO,0,0,0,0,58,54,0,0,0,93.1034
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,WAEC,0,0,0,0,90,84,0,0,0,93.3333
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,NABTEB,0,0,0,0,46,42,0,0,0,91.3043
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,NECO,0,0,0,0,100,93,0,0,0,92.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,WAEC,0,0,0,0,128,121,0,0,0,93.75
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,WAEC,0,0,0,0,8,6,0,0,0,75.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,NABTEB,0,0,0,0,50,46,0,0,0,92.0
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,NECO,0,0,0,0,116,101,0,0,0,86.2069
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,WAEC,0,0,0,0,150,143,0,0,0,94.6667
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,NABTEB,0,0,0,0,32,28,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,NECO,0,0,0,0,66,56,0,0,0,84.8485
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,WAEC,0,0,0,0,88,76,0,0,0,86.3636
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,NABTEB,0,0,0,0,42,40,0,0,0,95.2381
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,NECO,0,0,0,0,74,62,0,0,0,83.7838
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,WAEC,0,0,0,0,116,107,0,0,0,91.3793
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,NABTEB,0,0,0,0,32,28,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,NECO,0,0,0,0,80,70,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,WAEC,0,0,0,0,88,76,0,0,0,86.3636
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,NABTEB,0,0,0,0,44,40,0,0,0,90.9091
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,NECO,0,0,0,0,80,70,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,WAEC,0,0,0,0,130,119,0,0,0,90.7692
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,NABTEB,0,0,0,0,38,36,0,0,0,94.7368
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,NECO,0,0,0,0,80,70,0,0,0,87.5
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,WAEC,0,0,0,0,100,95,0,0,0,94.0
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,NABTEB,0,0,0,0,44,40,0,0,0,90.9091
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,NECO,0,0,0,0,88,76,0,0,0,86.3636
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,WAEC,0,0,0,0,110,99,0,0,0,89.0909
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,NABTEB,0,0,0,0,46,42,0,0,0,91.3043
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,NECO,0,0,0,0,100,84,0,0,0,84.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,WAEC,0,0,0,0,104,95,0,0,0,90.3846
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,WAEC,0,0,0,0,8,6,0,0,0,75.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,NABTEB,0,0,0,0,56,54,0,0,0,96.4286
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,NECO,0,0,0,0,116,109,0,0,0,93.1034
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,WAEC,0,0,0,0,150,143,0,0,0,94.6667
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,NECO,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,NABTEB,0,0,0,0,46,44,0,0,0,95.6522
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,NECO,0,0,0,0,86,76,0,0,0,88.3721
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,WAEC,0,0,0,0,130,115,0,0,0,87.6923
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,ALL,NABTEB,0,0,0,0,58,54,0,0,0,93.1034
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,ALL,NECO,0,0,0,0,102,93,0,0,0,90.1961
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,ALL,WAEC,0,0,0,0,150,135,0,0,0,89.3333
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,Disabled,NABTEB,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,Disabled,NECO,0,0,0,0,6,4,0,0,0,66.6667
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,Disabled,WAEC,0,0,0,0,10,8,0,0,0,80.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,ALL,NABTEB,0,0,0,0,38,36,0,0,0,94.7368
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,ALL,NECO,0,0,0,0,66,64,0,0,0,96.9697
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,ALL,WAEC,0,0,0,0,82,76,0,0,0,92.6829
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,Disabled,NECO,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Female,Disabled,WAEC,0,0,0,0,4,2,0,0,0,50.0
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Male,ALL,NABTEB,0,0,0,0,34,32,0,0,0,94.1176
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Male,ALL,NECO,0,0,0,0,80,70,0,0,0,87.5
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Male,ALL,WAEC,0,0,0,0,90,84,0,0,0,93.3333
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Government Secondary School, Abuochiche",Male,Disabled,NABTEB,0,0,0,0,4,2,0,0,0,50.0
