session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Disabled,WAEC,0,0,0,0,27,24,0,0,0,88.8889
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,ALL,NABTEB,0,0,0,0,132,118,0,0,0,88.6364
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,ALL,NECO,0,0,0,0,277,248,0,0,0,89.1304
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,ALL,WAEC,0,0,2,0,400,381,0,0.0,13300.0,94.7368
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Disabled,WAEC,0,0,0,0,30,27,0,0,0,90.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,ALL,NABTEB,0,0,0,0,138,130,0,0,0,93.4783
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,ALL,NECO,0,0,0,0,289,269,0,0,0,92.7083
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,ALL,WAEC,0,0,0,0,322,297,0,0,0,91.5888
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Disabled,WAEC,0,0,0,0,27,24,0,0,0,88.8889
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,ALL,NABTEB,0,0,0,0,132,118,0,0,0,88.6364
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,ALL,NECO,0,0,0,0,295,269,0,0,0,90.8163
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,ALL,WAEC,0,0,0,0,346,324,0,0,0,93.0435
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Disabled,NECO,0,0,0,0,33,30,0,0,0,90.9091
2022/2023,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Disabled,WAEC,0,0,0,0,30,27,0,0,0,90.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,ALL,NABTEB,0,0,0,0,105,91,0,0,0,85.7143
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,ALL,NECO,0,0,0,0,271,248,0,0,0,91.1111
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,ALL,WAEC,0,0,0,0,271,269,0,0,0,98.8889
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,ALL,NABTEB,0,0,0,0,132,118,0,0,0,88.6364
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,ALL,NECO,0,0,0,0,298,272,0,0,0,90.9091
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,ALL,WAEC,0,0,2,0,325,300,0,0.0,10800.0,91.6667
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Disabled,WAEC,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,ALL,NABTEB,0,0,0,0,102,91,0,0,0,88.2353
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,ALL,NECO,0,0,0,0,175,163,0,0,0,93.1034
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,ALL,WAEC,0,0,0,0,190,179,0,0,0,93.6508
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,ALL,NABTEB,0,0,0,0,87,70,0,0,0,79.3103
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,ALL,NECO,0,0,0,0,169,160,0,0,0,94.6429
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,ALL,WAEC,0,0,0,0,217,197,0,0,0,90.2778
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,Disabled,WAEC,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,ALL,NABTEB,0,0,0,0,184,172,0,0,0,93.4426
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,ALL,NECO,0,0,0,0,346,333,0,0,0,95.6522
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,ALL,WAEC,0,0,0,0,433,384,0,0,0,88.1944
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,Disabled,WAEC,0,0,0,0,27,24,0,0,0,88.8889
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,ALL,NABTEB,0,0,0,0,199,185,0,0,0,92.4242
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,ALL,NECO,0,0,0,0,322,297,0,0,0,91.5888
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,ALL,WAEC,0,0,0,0,418,406,0,0,0,96.4029
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,Disabled,WAEC,0,0,0,0,30,27,0,0,0,90.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,ALL,NABTEB,0,0,0,0,60,57,0,0,0,95.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,ALL,NECO,0,0,0,0,132,127,0,0,0,95.4545
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,ALL,WAEC,0,0,0,0,190,179,0,0,0,93.6508
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,ALL,NABTEB,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,ALL,NECO,0,0,0,0,129,112,0,0,0,86.0465
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,ALL,WAEC,0,0,0,0,147,142,0,0,0,95.9184
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,Disabled,WAEC,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,ALL,NABTEB,0,0,0,0,166,151,0,0,0,90.9091
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,ALL,NECO,0,0,0,0,346,333,0,0,0,95.6522
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,ALL,WAEC,0,0,0,0,515,493,0,0,0,95.3216
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,Disabled,WAEC,0,0,0,0,27,24,0,0,0,88.8889
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,ALL,NABTEB,0,0,0,0,175,163,0,0,0,93.1034
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,ALL,NECO,0,0,0,0,322,297,0,0,0,91.5888
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,ALL,WAEC,2,3,2,0,530,502,100.0,0.0,17600.0,94.3182
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,Disabled,WAEC,0,0,0,0,30,27,0,0,0,90.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,ALL,NABTEB,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,ALL,NECO,0,0,0,0,96,85,0,0,0,87.5
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,ALL,WAEC,0,0,0,0,141,139,0,0,0,97.8723
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,ALL,NABTEB,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,ALL,NECO,0,0,0,0,150,136,0,0,0,90.0
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,ALL,WAEC,0,0,0,0,166,160,0,0,0,96.3636
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,Disabled,WAEC,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,ALL,NABTEB,0,0,0,0,102,91,0,0,0,88.2353
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,ALL,NECO,0,0,0,0,211,188,0,0,0,88.5714
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,ALL,WAEC,0,0,0,0,304,281,0,0,0,92.0792
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,ALL,NABTEB,0,0,0,0,132,118,0,0,0,88.6364
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,ALL,NECO,0,0,0,0,259,227,0,0,0,87.2093
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,ALL,WAEC,0,0,0,0,418,399,0,0,0,94.964
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,Disabled,WAEC,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,ALL,NABTEB,0,0,0,0,138,130,0,0,0,93.4783
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,ALL,NECO,0,0,0,0,331,291,0,0,0,87.2727
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,ALL,WAEC,0,0,0,0,322,297,0,0,0,91.5888
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,Disabled,NECO,0,0,0,0,33,30,0,0,0,90.9091
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,Disabled,WAEC,0,0,0,0,27,24,0,0,0,88.8889
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,ALL,NABTEB,0,0,0,0,150,142,0,0,0,94.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,ALL,NECO,0,0,0,0,364,339,0,0,0,92.562
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,ALL,WAEC,0,0,0,0,418,406,0,0,0,96.4029
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,Disabled,WAEC,0,0,0,0,30,27,0,0,0,90.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,ALL,NABTEB,0,0,0,0,78,67,0,0,0,84.6154
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,ALL,NECO,0,0,0,0,150,145,0,0,0,96.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,ALL,WAEC,0,0,0,0,190,179,0,0,0,93.6508
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,Disabled,NABTEB,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,Disabled,NECO,0,0,0,0,15,12,0,0,0,80.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Female,Disabled,WAEC,0,0,0,0,12,9,0,0,0,75.0
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Male,ALL,NABTEB,0,0,0,0,111,94,0,0,0,83.7838
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Male,ALL,NECO,0,0,0,0,169,160,0,0,0,94.6429
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Male,ALL,WAEC,0,0,0,0,217,197,0,0,0,90.2778
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,83.3333
2022/2023,South East,Anambra,Awka South,Agu Oka,"Government Secondary School, Agu Oka",Male,Disabled,NECO,0,0,0,0,18,15,0,0,0,83.3333
