session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,ALL,NABTEB,42,32,47,38,4,3,69.4915,35.4839,6.4516,75.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,ALL,NECO,71,48,84,67,6,5,62.0,35.1351,5.4054,83.3333
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,ALL,WAEC,110,82,127,100,10,9,67.7419,34.7305,6.5868,90.9091
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,Disabled,NABTEB,3,2,3,3,1,0,75.0,50.0,25.0,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,Disabled,NECO,6,4,6,5,0,0,62.5,37.5,0.0,0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Community Secondary School, Bungudu",Male,Disabled,WAEC,8,6,10,7,1,0,66.6667,30.7692,7.6923,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,ALL,NABTEB,24,19,29,24,5,4,70.5882,36.8421,13.1579,80.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,ALL,NECO,50,34,62,48,9,8,61.9718,34.5679,12.3457,90.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,ALL,WAEC,67,50,84,67,13,12,67.3684,35.4545,12.7273,92.8571
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,Disabled,NECO,4,2,5,3,1,0,60.0,33.3333,16.6667,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Female,Disabled,WAEC,5,4,6,5,1,0,71.4286,37.5,12.5,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,ALL,NABTEB,45,35,56,45,6,5,70.3125,35.1351,8.1081,83.3333
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,ALL,NECO,89,62,113,90,9,8,62.6984,34.8993,6.7114,90.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,ALL,WAEC,112,84,145,116,13,11,67.7215,35.0785,7.3298,85.7143
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,Disabled,NABTEB,3,2,3,3,1,0,75.0,50.0,25.0,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,Disabled,NECO,6,5,8,5,1,0,66.6667,30.0,10.0,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Comprehensive High School, Bungudu",Male,Disabled,WAEC,8,6,11,9,1,0,66.6667,33.3333,6.6667,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,ALL,NABTEB,26,20,31,24,5,4,70.2703,34.1463,12.1951,80.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,ALL,NECO,52,36,60,47,8,7,63.0137,34.1772,11.3924,88.8889
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,ALL,WAEC,74,55,92,72,12,11,67.3077,34.7107,10.7438,92.3077
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,Disabled,NECO,4,2,5,3,1,0,60.0,33.3333,16.6667,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Female,Disabled,WAEC,4,3,6,5,1,0,66.6667,37.5,12.5,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,ALL,NABTEB,45,35,59,47,4,3,70.3125,35.0649,5.1948,75.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,ALL,NECO,89,62,113,90,9,8,62.6984,34.8993,6.7114,90.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,ALL,WAEC,113,84,141,112,11,10,67.5,34.9462,6.4516,91.6667
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,Disabled,NABTEB,3,2,3,3,0,0,75.0,50.0,0.0,0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,Disabled,NECO,6,5,8,5,1,0,66.6667,30.0,10.0,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Government Secondary School, Bungudu",Male,Disabled,WAEC,8,5,8,7,1,0,63.6364,36.3636,9.0909,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,ALL,NABTEB,25,20,30,24,5,4,69.4444,35.0,12.5,80.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,ALL,NECO,47,33,54,43,7,7,62.6866,35.2113,11.2676,87.5
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,ALL,WAEC,63,47,73,59,9,8,67.4157,35.4167,10.4167,90.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,Disabled,NECO,4,2,5,3,1,0,60.0,33.3333,16.6667,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Female,Disabled,WAEC,4,3,6,5,1,0,66.6667,37.5,12.5,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,ALL,NABTEB,52,40,62,50,6,5,69.863,35.8025,7.4074,83.3333
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,ALL,NECO,95,66,113,90,9,8,62.6866,34.8993,6.7114,90.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,ALL,WAEC,123,92,155,124,10,9,67.8161,35.2941,5.3922,90.9091
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,Disabled,NABTEB,4,3,5,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,Disabled,NECO,8,5,9,7,1,0,63.6364,33.3333,8.3333,0.0
2022/2023,North West,Zamfara,Bungudu,Bungudu,"Unity College, Bungudu",Male,Disabled,WAEC,10,8,13,10,1,0,71.4286,35.2941,5.8824,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,ALL,NABTEB,24,19,31,24,6,5,70.5882,34.1463,14.6341,83.3333
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,ALL,NECO,42,30,54,43,7,7,63.3333,35.2113,11.2676,87.5
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,ALL,WAEC,66,49,88,69,15,14,67.7419,34.4828,13.7931,93.75
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,Disabled,NECO,3,2,5,3,1,0,75.0,33.3333,16.6667,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Female,Disabled,WAEC,5,4,7,5,1,0,71.4286,33.3333,11.1111,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,ALL,NABTEB,57,45,78,62,8,7,70.3704,34.9515,8.7379,88.8889
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,ALL,NECO,92,63,113,90,11,10,62.3077,34.8993,8.0537,91.6667
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,ALL,WAEC,153,114,200,159,19,18,67.5926,34.981,7.9848,90.4762
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,Disabled,NABTEB,4,3,5,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,Disabled,NECO,6,5,8,5,1,0,66.6667,30.0,10.0,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Community Secondary School, Galadima",Male,Disabled,WAEC,11,8,14,12,1,0,66.6667,36.8421,5.2632,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,ALL,NABTEB,16,12,19,16,3,2,69.5652,36.0,12.0,66.6667
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,ALL,NECO,33,23,43,35,6,5,63.0435,35.7143,10.7143,83.3333
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,ALL,WAEC,40,30,48,38,7,7,67.8571,34.9206,12.6984,87.5
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,Disabled,NECO,2,2,3,2,1,0,66.6667,25.0,25.0,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Female,Disabled,WAEC,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Zamfara,Gusau,Galadima,"Comprehensive High School, Galadima",Male,ALL,NABTEB,28,21,33,26,3,2,69.2308,34.8837,6.9767,66.6667
