session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,Disabled,WAEC,6,5,6,6,3,2,80.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,ALL,NABTEB,27,21,35,29,25,22,72.7273,37.037,59.2593,87.5
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,ALL,NECO,46,33,57,47,30,29,65.7895,36.3636,43.1818,94.7368
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,ALL,WAEC,68,53,83,71,52,49,71.4286,37.5,51.5625,93.9394
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NECO,5,4,5,3,3,2,75.0,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,WAEC,6,5,8,6,3,2,80.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NABTEB,31,25,39,32,24,19,73.0769,36.6667,50.0,80.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NECO,56,41,67,56,35,32,67.3913,36.5385,42.3077,90.9091
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,WAEC,81,64,92,79,47,45,71.6418,38.0282,42.2535,93.3333
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NABTEB,4,3,4,3,5,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NECO,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,WAEC,7,5,8,6,3,2,66.6667,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NABTEB,38,31,47,41,30,27,74.1935,38.8889,52.7778,89.4737
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NECO,68,49,78,68,38,32,66.0714,38.3333,40.0,83.3333
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,96,75,113,97,60,57,70.8861,37.931,43.6782,94.7368
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,5,4,5,6,3,2,75.0,50.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,6,5,6,6,3,2,80.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,45,36,56,47,24,21,72.973,37.2093,34.8837,86.6667
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,81,59,92,79,47,41,65.6716,38.0282,42.2535,86.6667
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,116,92,140,121,73,67,71.875,37.963,42.5926,91.3043
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,2,3,3,3,0,0,100.0,50.0,0.0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,5,4,5,6,3,2,75.0,50.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,6,5,6,6,3,2,80.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,24,20,30,26,25,22,75.0,39.1304,69.5652,87.5
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,39,28,51,44,30,29,65.625,38.4615,48.7179,94.7368
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,50,39,61,50,44,41,70.7317,36.1702,59.5745,92.8571
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,WAEC,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,NABTEB,24,20,29,24,24,22,75.0,36.3636,68.1818,93.3333
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,NECO,38,27,45,38,30,27,64.5161,37.1429,54.2857,89.4737
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,WAEC,54,43,70,59,44,43,71.1111,37.037,51.8519,96.4286
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,NABTEB,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,NECO,4,3,4,3,3,2,66.6667,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,WAEC,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,NABTEB,33,27,42,35,25,22,74.0741,37.5,50.0,87.5
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,NECO,54,40,69,59,38,32,66.6667,37.7358,45.283,83.3333
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,WAEC,74,59,93,79,65,57,72.1311,37.5,56.9444,87.8049
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,NABTEB,4,3,4,3,3,2,66.6667,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,NECO,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,WAEC,6,5,9,9,5,3,80.0,42.8571,42.8571,66.6667
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,NABTEB,41,33,52,44,36,32,73.5294,37.5,57.5,86.9565
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,NECO,70,51,88,77,47,46,65.5172,38.2353,44.1176,96.6667
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,WAEC,86,68,108,91,68,62,71.831,37.3494,51.8072,90.6977
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,NABTEB,4,3,4,3,5,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,NECO,7,5,9,9,3,2,66.6667,42.8571,28.5714,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,WAEC,8,7,10,9,6,5,71.4286,37.5,50.0,75.0
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,NABTEB,38,31,48,41,30,27,74.1935,37.8378,51.3514,89.4737
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,NECO,64,47,80,68,44,41,66.0377,37.0968,45.1613,92.8571
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,WAEC,104,81,127,109,79,75,70.9302,37.7551,51.0204,94.0
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,NABTEB,4,3,4,3,3,2,66.6667,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,NECO,6,4,8,6,3,2,60.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,WAEC,10,8,13,12,5,3,75.0,40.0,30.0,66.6667
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,NABTEB,41,33,51,44,36,32,73.5294,38.4615,58.9744,86.9565
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,NECO,76,56,99,85,55,49,66.6667,38.1579,46.0526,88.5714
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,WAEC,120,95,148,127,98,94,71.7172,37.7193,54.386,95.1613
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,NABTEB,4,3,4,3,5,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,NECO,7,5,9,9,3,2,66.6667,42.8571,28.5714,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,WAEC,11,8,14,12,6,5,66.6667,36.3636,36.3636,75.0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,NABTEB,34,28,43,35,25,22,75.0,36.3636,48.4848,87.5
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,NECO,69,51,82,71,44,41,66.6667,38.0952,44.4444,92.8571
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,WAEC,82,64,101,85,65,62,70.5882,37.1795,52.5641,95.122
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,NABTEB,2,3,4,3,3,2,100.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,NECO,6,4,8,6,3,2,60.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,WAEC,6,5,8,6,3,2,80.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,NABTEB,36,29,47,38,24,21,73.3333,36.1111,41.6667,86.6667
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,NECO,73,52,86,74,43,41,65.0,37.8788,40.9091,96.2963
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,WAEC,79,61,100,85,52,49,70.7692,37.6623,42.8571,93.9394
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,NECO,6,4,8,6,3,2,60.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,WAEC,6,5,8,6,3,2,80.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,NABTEB,29,24,34,29,25,22,75.0,38.4615,61.5385,87.5
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,NECO,67,48,84,71,44,41,65.4545,36.9231,43.0769,92.8571
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,WAEC,75,59,95,79,52,49,70.9677,36.9863,45.2055,93.9394
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,NABTEB,2,3,3,3,3,2,100.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,NECO,6,4,8,6,3,2,60.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,WAEC,7,5,9,9,3,2,66.6667,42.8571,28.5714,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,NABTEB,35,28,40,35,30,25,72.4138,38.7097,61.2903,84.2105
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,NECO,62,45,75,65,35,32,66.6667,37.931,37.931,90.9091
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,WAEC,84,65,101,85,55,54,71.0145,37.1795,44.8718,97.1429
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,NABTEB,4,3,4,3,5,3,66.6667,33.3333,100.0,66.6667
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,NECO,7,5,9,9,3,2,66.6667,42.8571,28.5714,50.0
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,WAEC,8,7,9,9,3,2,71.4286,42.8571,28.5714,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,NABTEB,24,20,29,24,14,11,75.0,36.3636,40.9091,77.7778
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,NECO,38,27,44,38,27,24,64.5161,38.2353,50.0,88.2353
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,WAEC,50,39,61,50,33,32,70.7317,36.1702,44.6809,95.2381
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,NABTEB,2,1,3,3,0,0,50.0,50.0,0.0,0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,WAEC,2,1,5,3,3,2,50.0,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,NABTEB,24,20,31,26,17,16,75.0,37.5,45.8333,90.9091
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,NECO,40,29,53,44,30,27,66.6667,36.5854,46.3415,89.4737
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,WAEC,58,45,73,62,40,35,70.8333,37.5,44.6429,88.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,NABTEB,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,WAEC,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,NABTEB,29,24,34,29,21,16,75.0,38.4615,50.0,76.9231
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,NECO,48,36,62,53,30,29,67.5,37.5,39.5833,94.7368
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,WAEC,76,60,95,79,65,57,71.4286,36.9863,56.1644,87.8049
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,NECO,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,WAEC,6,5,6,6,3,2,80.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,NABTEB,31,25,40,32,24,19,73.0769,35.4839,48.3871,80.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,NECO,57,41,67,59,35,32,65.9574,38.4615,42.3077,90.9091
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,WAEC,90,71,114,97,68,67,71.6216,37.5,48.8636,97.6744
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,NABTEB,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,NECO,4,3,5,6,3,2,66.6667,50.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,WAEC,6,5,6,6,3,2,80.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,NABTEB,33,27,39,32,25,22,74.0741,36.6667,53.3333,87.5
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,NECO,58,43,71,62,41,37,66.6667,38.1818,47.2727,88.4615
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,WAEC,75,59,92,79,57,52,70.9677,38.0282,50.7042,91.6667
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,NECO,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,WAEC,6,5,8,6,3,2,80.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,NABTEB,33,27,40,32,17,13,74.0741,35.4839,35.4839,72.7273
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,NECO,64,47,74,62,35,32,66.0377,36.8421,38.5965,90.9091
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,WAEC,80,63,92,79,44,40,71.2121,38.0282,39.4366,89.2857
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,NABTEB,2,3,3,3,0,0,100.0,50.0,0.0,0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,NECO,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,WAEC,6,5,8,6,3,2,80.0,33.3333,33.3333,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,NABTEB,22,17,29,24,21,16,72.2222,36.3636,59.0909,76.9231
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,NECO,36,27,48,41,27,24,66.6667,37.8378,45.9459,88.2353
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,WAEC,61,48,79,68,52,49,72.0,37.7049,54.0984,93.9394
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,WAEC,5,4,5,3,3,2,75.0,25.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,NABTEB,30,25,36,29,30,25,76.0,35.7143,67.8571,84.2105
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,NECO,45,32,58,50,35,32,64.8649,37.7778,48.8889,90.9091
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,WAEC,75,59,96,82,60,57,70.9677,37.8378,51.3514,94.7368
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,NABTEB,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,NECO,4,3,5,6,3,2,66.6667,50.0,50.0,50.0
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,WAEC,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,NABTEB,21,17,27,24,21,16,76.4706,38.0952,61.9048,76.9231
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,NECO,33,24,42,35,27,24,66.6667,37.5,53.125,88.2353
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,WAEC,45,35,54,47,41,37,70.2703,38.0952,61.9048,88.4615
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,WAEC,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,NABTEB,19,16,25,21,17,16,75.0,36.8421,57.8947,90.9091
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,NECO,35,25,45,38,30,27,65.5172,37.1429,54.2857,89.4737
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,WAEC,46,36,60,50,40,38,71.0526,36.9565,54.3478,96.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,NABTEB,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,WAEC,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,NABTEB,19,16,25,21,21,16,75.0,36.8421,68.4211,76.9231
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,NECO,34,25,42,35,27,24,67.8571,37.5,53.125,88.2353
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,WAEC,46,36,58,50,38,37,71.0526,37.7778,53.3333,95.8333
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,NECO,2,1,4,3,3,2,50.0,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,WAEC,4,3,5,3,3,2,66.6667,25.0,50.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,NABTEB,24,20,29,24,11,10,75.0,36.3636,31.8182,85.7143
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,NECO,39,28,48,41,25,22,65.625,37.8378,43.2432,87.5
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,WAEC,56,44,71,62,40,38,71.7391,38.1818,45.4545,96.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,NABTEB,2,3,3,3,0,0,100.0,50.0,0.0,0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,NECO,4,3,4,3,3,2,66.6667,33.3333,66.6667,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,WAEC,5,4,6,6,3,2,75.0,40.0,40.0,50.0
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,NABTEB,27,21,34,29,25,22,72.7273,38.4615,61.5385,87.5
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,NECO,46,33,56,47,33,32,65.7895,37.2093,48.8372,95.2381
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,WAEC,61,48,77,65,57,52,72.0,37.2881,61.0169,91.6667
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Disabled,NABTEB,2,1,3,3,3,2,50.0,50.0,100.0,50.0
