session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Female,Disabled,WAEC,7,5,8,7,0,0,66.6667,37.5,0.0,0
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,ALL,NABTEB,33,26,40,35,6,6,69.3333,38.5542,13.253,90.9091
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,ALL,NECO,55,38,69,61,13,12,62.0968,38.8889,15.2778,90.9091
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,ALL,WAEC,87,65,100,88,16,15,67.1717,38.5714,13.3333,89.2857
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Disabled,NABTEB,3,2,3,3,0,0,71.4286,42.8571,0.0,0
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Disabled,NECO,4,3,5,4,0,0,60.0,40.0,0.0,0
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Disabled,WAEC,7,5,7,5,2,1,66.6667,35.7143,21.4286,66.6667
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,ALL,NABTEB,49,38,62,54,12,11,70.0,38.7597,16.2791,90.4762
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,ALL,NECO,92,64,123,108,26,24,62.5,38.9105,17.1206,93.1818
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,ALL,WAEC,106,80,142,126,24,22,67.2199,38.9262,14.094,90.4762
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Disabled,NABTEB,4,3,4,3,2,1,66.6667,37.5,37.5,66.6667
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Disabled,NECO,8,5,8,8,2,1,58.8235,41.1765,17.6471,66.6667
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Disabled,WAEC,8,6,11,10,1,1,66.6667,40.9091,9.0909,50.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,ALL,NABTEB,46,35,56,49,13,11,69.2308,38.4615,18.8034,81.8182
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,ALL,NECO,83,57,105,93,28,26,62.5668,39.0909,21.8182,91.6667
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,ALL,WAEC,110,82,137,120,30,28,67.2,38.676,18.1185,90.3846
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Disabled,NABTEB,4,3,5,5,2,2,70.0,45.4545,36.3636,75.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Disabled,NECO,8,5,11,10,2,2,64.7059,39.1304,17.3913,75.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Disabled,WAEC,8,6,10,9,2,1,66.6667,38.0952,14.2857,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,ALL,NABTEB,49,38,62,54,10,8,70.0,38.7597,13.1783,82.3529
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,ALL,NECO,96,67,115,100,19,19,62.3853,38.3333,13.75,96.9697
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,ALL,WAEC,115,86,136,119,21,19,67.6923,38.7324,12.6761,88.8889
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Disabled,NABTEB,5,4,6,5,0,0,72.7273,41.6667,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Disabled,NECO,8,5,10,9,2,1,61.1111,38.0952,14.2857,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Disabled,WAEC,11,8,13,12,1,1,66.6667,39.2857,7.1429,50.0
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,ALL,NABTEB,44,34,51,46,10,7,69.697,39.2523,15.8879,70.5882
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,ALL,NECO,87,60,107,94,20,20,62.2449,38.8393,15.625,97.1429
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,ALL,WAEC,112,84,131,115,22,19,67.5889,38.5455,13.8182,86.8421
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Disabled,NABTEB,4,3,3,3,0,0,75.0,42.8571,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Disabled,NECO,8,5,9,8,0,0,64.7059,36.8421,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Disabled,WAEC,9,7,11,10,2,1,70.0,37.5,12.5,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,ALL,NABTEB,33,26,44,38,5,5,69.3333,38.4615,9.8901,88.8889
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,ALL,NECO,54,38,66,59,10,10,62.6016,38.8489,12.9496,94.4444
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,ALL,WAEC,82,61,104,91,17,15,67.027,38.7097,13.8249,83.3333
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Disabled,NABTEB,3,2,4,3,0,0,71.4286,37.5,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Disabled,NECO,4,3,5,4,0,0,66.6667,40.0,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Disabled,WAEC,6,4,6,5,1,1,69.2308,41.6667,16.6667,50.0
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,ALL,NABTEB,38,29,44,39,6,6,69.7674,38.7097,11.828,90.9091
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,ALL,NECO,68,47,89,77,17,17,61.9355,37.9679,16.0428,96.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,ALL,WAEC,95,71,117,102,22,19,67.4419,38.5246,15.5738,86.8421
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Disabled,NABTEB,3,2,3,3,0,0,71.4286,42.8571,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Disabled,NECO,4,3,6,5,2,1,60.0,38.4615,23.0769,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Disabled,WAEC,6,4,7,5,2,1,69.2308,35.7143,21.4286,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,ALL,NABTEB,58,45,68,60,12,11,69.697,38.4615,14.6853,90.4762
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,ALL,NECO,121,84,146,128,26,24,62.6374,38.6885,14.4262,93.1818
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,ALL,WAEC,141,106,179,157,30,26,67.3981,38.7701,13.6364,88.2353
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Disabled,NABTEB,5,4,6,5,2,1,66.6667,41.6667,25.0,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Disabled,NECO,9,6,11,10,2,1,65.0,37.5,12.5,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Disabled,WAEC,11,8,12,11,1,1,66.6667,40.0,8.0,50.0
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,NABTEB,53,41,65,59,10,7,70.0,39.4161,12.4088,70.5882
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,NECO,92,64,111,98,20,20,62.5,38.6266,15.0215,97.1429
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,WAEC,126,94,159,139,30,28,67.3684,38.4384,15.6156,90.3846
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,NABTEB,4,3,5,5,0,0,70.0,45.4545,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,NECO,8,6,9,8,0,0,63.1579,36.8421,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,WAEC,10,7,11,10,2,1,68.1818,37.5,12.5,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,NABTEB,30,23,38,34,5,5,68.6567,38.75,11.25,88.8889
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,NECO,46,32,58,51,10,10,62.8571,38.5246,14.7541,94.4444
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,WAEC,61,46,75,66,14,13,67.3913,38.8535,15.2866,91.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,NABTEB,3,2,4,3,0,0,71.4286,37.5,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,NECO,4,3,5,4,0,0,66.6667,40.0,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,WAEC,6,4,8,7,1,1,69.2308,37.5,12.5,50.0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,NABTEB,25,20,33,28,6,6,70.1754,38.2353,16.1765,90.9091
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,NECO,38,27,47,40,10,9,63.2184,37.7551,17.3469,88.2353
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,WAEC,55,41,71,62,14,13,67.2,38.5135,16.2162,91.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,NABTEB,3,2,3,3,0,0,71.4286,42.8571,0.0,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,NECO,4,3,5,4,2,1,66.6667,40.0,30.0,66.6667
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,WAEC,5,4,7,5,2,1,66.6667,35.7143,21.4286,66.6667
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,NABTEB,54,42,62,54,10,8,69.9187,38.7597,13.1783,82.3529
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,NECO,98,68,121,105,17,17,62.4434,38.3399,11.8577,96.6667
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,WAEC,132,99,154,135,23,21,67.2241,38.5093,12.1118,92.3077
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,NABTEB,5,4,6,5,2,1,72.7273,41.6667,25.0,66.6667
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,NECO,9,6,11,10,2,1,65.0,37.5,12.5,66.6667
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,WAEC,13,9,15,13,1,1,65.5172,38.7097,6.4516,50.0
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,NABTEB,50,39,60,53,10,7,69.9115,38.8889,13.4921,70.5882
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,NECO,87,60,107,94,18,18,62.4365,38.8393,13.8393,96.7742
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,WAEC,112,84,134,117,22,19,67.5889,38.5714,13.5714,86.8421
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,NABTEB,4,3,5,5,0,0,70.0,45.4545,0.0,0
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,NECO,8,6,9,8,0,0,63.1579,36.8421,0.0,0
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,WAEC,12,9,14,13,2,1,66.6667,40.0,10.0,66.6667
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,NABTEB,46,35,54,47,10,8,68.932,38.3929,15.1786,82.3529
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,NECO,73,51,90,78,15,14,62.0482,38.2979,13.2979,96.0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,WAEC,109,81,141,124,23,21,67.4797,38.7755,13.2653,92.3077
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,NABTEB,3,2,4,3,0,0,71.4286,37.5,0.0,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,NECO,5,3,7,5,2,1,63.6364,35.7143,21.4286,66.6667
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,WAEC,7,5,9,8,1,1,68.75,36.8421,10.5263,50.0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,NABTEB,43,33,54,47,10,9,70.1031,38.3929,15.1786,94.1176
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,NECO,71,49,85,74,15,15,61.875,38.4181,14.6893,96.1538
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,WAEC,97,73,120,105,24,22,67.2727,38.4921,16.2698,90.2439
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,NABTEB,3,2,3,3,0,0,71.4286,42.8571,0.0,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,NECO,5,3,6,5,0,0,58.3333,38.4615,0.0,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,WAEC,7,5,7,5,2,1,66.6667,35.7143,21.4286,66.6667
