"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","50","32","16","17","0","0","18","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","87","54","24","22","3","0","33","30","3"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","24","16","8","8","0","0","8","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","65","40","16","17","0","0","25","24","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","112","72","28","28","0","0","40","44","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","60","38","16","17","0","0","22","22","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","25","13","8","4","4","0","12","5","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","34","19","8","4","4","0","15","11","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","49","35","8","9","0","0","14","27","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","26","18","4","0","4","0","8","14","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","26","16","0","0","0","0","10","16","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","41","29","4","0","4","0","12","25","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","26","15","8","0","8","0","11","7","8"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","29","21","8","5","4","0","8","13","4"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","41","26","16","5","12","0","15","10","12"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","12","10","0","0","0","0","2","10","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","36","23","8","4","4","0","13","15","4"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","48","32","4","4","0","0","16","28","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","31","16","4","4","0","0","15","12","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","190","128","47","37","10","0","62","81","10"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","274","183","67","61","7","0","91","116","7"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","386","255","96","82","14","0","131","159","14"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","135","86","32","26","6","0","49","54","6"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","258","166","54","49","5","0","92","112","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","243","155","56","44","12","0","88","99","12"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","367","240","78","69","11","0","127","162","11"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","148","102","36","34","2","0","46","66","2"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","195","125","46","41","6","0","70","79","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","243","160","53","52","3","0","83","107","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","375","237","81","71","12","0","138","156","12"
"2019/2020","Female","all","NECO","1-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","134","96","35","34","2","0","38","61","2"
"2019/2020","Female","all","NECO","1-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","302","197","67","64","5","0","105","130","5"
"2019/2020","Female","all","NECO","1-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","458","303","103","98","8","0","155","200","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","258","165","54","52","3","0","93","111","3"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","126","84","29","29","0","0","42","55","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","168","113","42","34","9","0","55","71","9"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","239","164","57","59","0","0","75","107","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","89","59","21","19","3","0","30","38","3"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","150","96","32","33","0","0","54","64","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","151","99","28","31","0","0","52","71","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","227","151","50","42","9","0","76","101","9"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","90","61","25","23","3","0","29","36","3"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","130","84","32","27","6","0","46","52","6"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","150","100","33","34","0","0","50","67","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","232","145","51","45","7","0","87","94","7"
"2019/2020","Female","all","NECO","2-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","87","61","21","23","0","0","26","40","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","185","121","47","37","10","0","64","74","10"
"2019/2020","Female","all","NECO","2-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","316","206","76","65","12","0","110","130","12"
"2019/2020","Female","all","NECO","2-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","158","104","36","27","10","0","54","68","10"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","73","49","18","16","3","0","24","31","3"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","108","74","28","24","6","0","34","46","6"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","156","108","41","35","7","0","48","67","7"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","58","39","11","12","0","0","19","28","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","108","70","23","19","4","0","38","47","4"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","105","72","24","27","0","0","33","48","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","150","96","33","32","3","0","54","63","3"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","53","39","15","12","3","0","14","24","3"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","79","52","14","16","0","0","27","38","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","97","61","25","16","9","0","36","36","9"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","142","91","29","27","3","0","51","62","3"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","58","40","18","12","6","0","18","22","6"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","113","74","29","26","3","0","39","45","3"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","187","123","43","36","9","0","64","80","9"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","108","69","22","19","3","0","39","47","3"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","52","34","15","12","3","0","18","19","3"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","69","42","10","12","0","0","27","32","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","76","47","19","12","8","0","29","28","8"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","29","17","7","8","0","0","12","10","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","51","30","16","8","8","0","21","14","8"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","47","29","15","12","4","0","18","14","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","92","56","23","20","4","0","36","33","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","34","22","11","8","4","0","12","11","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","45","29","11","12","0","0","16","18","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","44","29","16","12","4","0","15","13","4"
"2019/2020","Female","all","NECO","5+-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","89","56","22","20","3","0","33","34","3"
"2019/2020","Female","all","NECO","5+-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","32","22","8","8","0","0","10","14","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","57","36","16","16","0","0","21","20","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","116","77","27","28","3","0","39","50","3"
"2019/2020","Female","all","NECO","5+-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","56","34","14","16","0","0","22","20","0"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","246","153","53","45","8","0","93","100","8"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","355","241","90","79","11","0","114","151","11"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","481","314","114","102","13","0","167","200","13"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","174","114","44","39","5","0","60","70","5"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","325","203","62","55","8","0","122","141","8"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","296","190","65","61","5","0","106","125","5"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","500","324","115","98","18","0","176","209","18"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","177","115","46","45","2","0","62","69","2"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","250","163","63","55","8","0","87","100","8"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","295","190","72","64","9","0","105","118","9"
"2019/2020","Female","all","WAEC","1-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","484","316","109","97","13","0","168","207","13"
"2019/2020","Female","all","WAEC","1-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","149","99","44","36","8","0","50","55","8"
"2019/2020","Female","all","WAEC","1-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","386","253","94","80","14","0","133","159","14"
"2019/2020","Female","all","WAEC","1-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","597","393","144","127","18","0","204","249","18"
"2019/2020","Female","all","WAEC","1-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","350","230","78","68","10","0","120","152","10"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","156","96","30","29","2","0","60","66","2"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","221","149","56","53","5","0","72","93","5"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","319","205","78","69","11","0","114","127","11"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","116","78","28","23","5","0","38","50","5"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","198","129","45","37","8","0","69","84","8"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","181","115","39","37","4","0","66","76","4"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","303","197","74","66","11","0","106","123","11"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","113","75","28","25","3","0","38","47","3"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","166","110","43","36","7","0","56","67","7"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","188","124","46","46","3","0","64","78","3"
"2019/2020","Female","all","WAEC","2-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","295","192","68","59","10","0","103","124","10"
"2019/2020","Female","all","WAEC","2-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","101","66","28","23","5","0","35","38","5"
"2019/2020","Female","all","WAEC","2-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","244","161","59","52","8","0","83","102","8"
"2019/2020","Female","all","WAEC","2-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","390","259","97","85","14","0","131","162","14"
"2019/2020","Female","all","WAEC","2-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","226","147","52","49","4","0","79","95","4"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","103","67","18","15","3","0","36","49","3"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","136","90","34","33","3","0","46","56","3"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","202","133","45","46","2","0","69","88","2"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","83","56","21","20","2","0","27","35","2"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","141","85","27","22","5","0","56","58","5"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","127","82","27","22","5","0","45","55","5"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","191","124","39","39","2","0","67","85","2"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","70","44","18","16","3","0","26","26","3"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","106","69","24","24","2","0","37","45","2"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","133","86","33","30","5","0","47","53","5"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","200","133","43","39","6","0","67","90","6"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","63","45","15","17","0","0","18","30","0"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","151","97","36","33","4","0","54","61","4"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","230","156","57","50","9","0","74","99","9"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","154","102","36","33","4","0","52","66","4"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","58","34","12","12","0","0","24","22","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","89","58","24","20","5","0","31","34","5"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","122","77","30","29","2","0","45","47","2"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Oron","South South","Akwa Ibom","Oron","","","0","33","24","6","6","0","0","9","18","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","74","46","12","12","0","0","28","34","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Abak","South South","Akwa Ibom","Abak","","","0","69","46","18","12","6","0","23","28","6"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Eket","South South","Akwa Ibom","Eket","","","0","105","65","24","23","3","0","40","41","3"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","40","27","12","10","2","0","13","15","2"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Oron","South South","Akwa Ibom","Oron","","","0","61","38","12","13","0","0","23","26","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","76","49","21","16","6","0","27","28","6"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Abak","South South","Akwa Ibom","Abak","","","0","114","74","24","21","3","0","40","50","3"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Eket","South South","Akwa Ibom","Eket","","","0","33","23","9","10","0","0","10","14","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Ikot Ekpene","South South","Akwa Ibom","Ikot Ekpene","","","0","88","58","21","19","3","0","30","37","3"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Oron","South South","Akwa Ibom","Oron","","","0","141","99","33","36","0","0","42","66","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Uyo","South South","Akwa Ibom","Uyo","","","0","82","51","18","16","2","0","31","33","2"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Abak","South South","Akwa Ibom","Abak","","","0","15","9","12","12","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Eket","South South","Akwa Ibom","Eket","","","0","20","12","16","16","0","0","8","0","0"
