"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","101","69","20","20","0","0","32","49","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","104","79","30","25","5","0","25","49","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","74","55","20","15","5","0","19","35","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","153","114","45","40","5","0","39","69","5"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","55","41","20","15","5","0","14","21","5"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","70","52","20","15","5","0","18","32","5"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","85","62","25","20","5","0","23","37","5"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","107","75","20","20","0","0","32","55","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","85","66","21","20","1","0","19","45","1"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Aba North","South East","Abia","Aba North","","","0","52","35","10","10","0","0","17","25","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Aba South","South East","Abia","Aba South","","","0","137","97","25","25","0","0","40","72","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","112","79","30","26","5","0","33","49","5"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","127","93","35","30","5","0","34","58","5"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","52","38","10","10","0","0","14","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","104","76","35","30","5","0","28","41","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","61","44","20","20","0","0","17","24","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","66","52","20","20","0","0","14","32","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","46","31","15","15","0","0","15","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","103","72","25","25","0","0","31","47","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","35","24","15","15","0","0","11","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","41","31","15","15","0","0","10","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","65","44","20","20","0","0","21","24","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","68","48","20","20","0","0","20","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","58","45","15","15","0","0","13","30","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Aba North","South East","Abia","Aba North","","","0","36","24","10","10","0","0","12","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Aba South","South East","Abia","Aba South","","","0","88","65","15","15","0","0","23","50","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","68","48","20","20","0","0","20","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","79","58","25","25","0","0","21","33","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","30","20","10","10","0","0","10","10","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","45","37","5","0","5","0","9","32","5"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","26","17","5","0","5","0","9","12","5"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","41","27","5","5","0","0","14","22","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","21","18","0","0","0","0","3","18","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","55","34","10","0","10","0","21","24","10"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","20","14","0","0","0","0","6","14","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","24","14","0","0","0","0","10","14","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","30","25","5","0","5","0","5","20","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","38","28","15","0","15","0","10","13","15"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","30","27","10","10","0","0","3","17","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Aba North","South East","Abia","Aba North","","","0","19","13","5","0","5","0","6","8","5"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Aba South","South East","Abia","Aba South","","","0","52","34","15","5","10","0","18","19","10"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","34","24","5","5","0","0","11","19","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","37","32","10","0","10","0","7","22","10"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","16","10","5","0","5","0","6","5","5"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","473","341","139","116","24","0","132","202","24"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","257","186","59","61","0","0","71","127","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","292","216","96","84","12","0","76","120","12"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","217","154","53","50","4","0","63","101","4"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","463","341","128","107","22","0","122","213","22"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","156","121","53","39","14","0","35","68","14"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","182","133","53","50","5","0","49","80","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","292","211","85","84","3","0","81","126","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","305","215","84","78","8","0","90","131","8"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","245","184","74","67","8","0","61","110","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Aba North","South East","Abia","Aba North","","","0","167","117","48","39","9","0","50","69","9"
"2019/2020","Female","all","NECO","1-year","University","lga","Aba South","South East","Abia","Aba South","","","0","420","309","128","106","22","0","111","181","22"
"2019/2020","Female","all","NECO","1-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","316","219","80","73","8","0","97","139","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","396","287","112","100","13","0","109","175","13"
"2019/2020","Female","all","NECO","1-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","152","107","42","39","4","0","45","65","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","303","218","87","67","21","0","85","131","21"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","156","116","43","32","11","0","40","73","11"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","183","135","53","56","0","0","48","82","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","141","98","33","27","6","0","43","65","6"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","303","218","85","67","21","0","85","133","21"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","102","73","27","21","6","0","29","46","6"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","123","88","33","33","0","0","35","55","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","174","129","49","45","4","0","45","80","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","195","146","59","56","5","0","49","87","5"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","153","117","53","44","10","0","36","64","10"
"2019/2020","Female","all","NECO","2-year","University","lga","Aba North","South East","Abia","Aba North","","","0","99","69","27","23","5","0","30","42","5"
"2019/2020","Female","all","NECO","2-year","University","lga","Aba South","South East","Abia","Aba South","","","0","273","192","75","72","5","0","81","117","5"
"2019/2020","Female","all","NECO","2-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","201","142","53","45","9","0","59","89","9"
"2019/2020","Female","all","NECO","2-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","249","183","74","61","14","0","66","109","14"
"2019/2020","Female","all","NECO","2-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","99","73","27","28","0","0","26","46","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","198","145","55","52","5","0","53","90","5"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","111","73","26","27","0","0","38","47","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","129","102","39","40","0","0","27","63","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","84","60","22","16","7","0","24","38","7"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","204","143","59","56","5","0","61","84","5"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","66","48","21","22","0","0","18","27","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","72","54","21","16","5","0","18","33","5"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","111","85","39","28","11","0","26","46","11"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","120","88","39","27","12","0","32","49","12"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","102","76","38","28","10","0","26","38","10"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Aba North","South East","Abia","Aba North","","","0","69","51","16","17","0","0","18","35","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Aba South","South East","Abia","Aba South","","","0","180","129","48","46","5","0","51","81","5"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","141","98","38","29","10","0","43","60","10"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","162","116","49","43","6","0","46","67","6"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","57","41","16","12","5","0","16","25","5"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","102","79","26","30","0","0","24","53","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","57","42","20","11","10","0","15","22","10"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","78","57","34","18","16","0","21","23","16"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","48","36","16","11","6","0","12","20","6"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","117","86","30","28","5","0","31","56","5"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","42","31","10","11","0","0","11","21","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","45","32","10","6","5","0","13","22","5"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","66","45","23","18","6","0","21","22","6"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","75","55","22","21","2","0","20","33","2"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","60","42","15","16","0","0","18","27","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Aba North","South East","Abia","Aba North","","","0","42","32","11","6","5","0","10","21","5"
"2019/2020","Female","all","NECO","5+-year","University","lga","Aba South","South East","Abia","Aba South","","","0","96","68","31","30","5","0","28","37","5"
"2019/2020","Female","all","NECO","5+-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","66","48","21","18","5","0","18","27","5"
"2019/2020","Female","all","NECO","5+-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","84","64","25","23","5","0","20","39","5"
"2019/2020","Female","all","NECO","5+-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","36","29","10","12","0","0","7","19","0"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","560","388","145","133","13","0","172","243","13"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","346","243","94","80","14","0","103","149","14"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","396","294","116","104","12","0","102","178","12"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","280","198","75","61","14","0","82","123","14"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","640","460","192","156","36","0","180","268","36"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","194","143","61","57","5","0","51","82","5"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","257","191","80","66","14","0","66","111","14"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","359","254","99","89","10","0","105","155","10"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","422","306","127","104","23","0","116","179","23"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","321","245","112","94","18","0","76","133","18"
"2019/2020","Female","all","WAEC","1-year","University","lga","Aba North","South East","Abia","Aba North","","","0","213","149","52","47","5","0","64","97","5"
"2019/2020","Female","all","WAEC","1-year","University","lga","Aba South","South East","Abia","Aba South","","","0","538","383","155","132","23","0","155","228","23"
"2019/2020","Female","all","WAEC","1-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","416","289","112","94","18","0","127","177","18"
"2019/2020","Female","all","WAEC","1-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","500","368","150","132","18","0","132","218","18"
"2019/2020","Female","all","WAEC","1-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","182","131","51","43","8","0","51","80","8"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","373","264","98","78","20","0","109","166","20"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","219","153","61","46","15","0","66","92","15"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","258","189","79","66","13","0","69","110","13"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","170","120","42","42","0","0","50","78","0"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","394","280","112","94","19","0","114","168","19"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","130","94","37","37","0","0","36","57","0"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","165","123","51","42","9","0","42","72","9"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","222","166","61","51","10","0","56","105","10"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","266","192","76","76","0","0","74","116","0"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","208","157","70","57","13","0","51","87","13"
"2019/2020","Female","all","WAEC","2-year","University","lga","Aba North","South East","Abia","Aba North","","","0","141","100","37","33","4","0","41","63","4"
"2019/2020","Female","all","WAEC","2-year","University","lga","Aba South","South East","Abia","Aba South","","","0","344","246","93","80","13","0","98","153","13"
"2019/2020","Female","all","WAEC","2-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","280","194","75","66","9","0","86","119","9"
"2019/2020","Female","all","WAEC","2-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","286","205","88","70","18","0","81","117","18"
"2019/2020","Female","all","WAEC","2-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","118","86","33","33","0","0","32","53","0"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","241","166","63","55","8","0","75","103","8"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","145","103","41","32","9","0","42","62","9"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","165","120","47","42","5","0","45","73","5"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","98","71","28","23","5","0","27","43","5"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","228","168","63","55","9","0","60","105","9"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","84","63","32","19","13","0","21","31","13"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","110","83","32","32","0","0","27","51","0"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","138","99","38","28","10","0","39","61","10"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","176","125","56","41","15","0","51","69","15"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","130","97","42","37","5","0","33","55","5"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Aba North","South East","Abia","Aba North","","","0","87","63","23","19","4","0","24","40","4"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Aba South","South East","Abia","Aba South","","","0","235","166","65","52","13","0","69","101","13"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","169","120","41","37","5","0","49","79","5"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","213","159","61","56","5","0","54","98","5"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","67","51","18","14","4","0","16","33","4"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","113","83","39","35","4","0","30","44","4"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","74","53","18","20","0","0","21","35","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","86","62","28","19","9","0","24","34","9"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","60","39","15","10","5","0","21","24","5"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","146","107","41","39","4","0","39","66","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","52","36","18","15","4","0","16","18","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","63","48","18","15","4","0","15","30","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","77","56","20","20","0","0","21","36","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","95","65","24","20","4","0","30","41","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","81","63","23","23","0","0","18","40","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Aba North","South East","Abia","Aba North","","","0","49","34","14","14","0","0","15","20","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Aba South","South East","Abia","Aba South","","","0","124","85","33","33","0","0","39","52","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Arochukwu","South East","Abia","Arochukwu","","","0","81","57","19","15","4","0","24","38","4"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Umuahia North","South East","Abia","Umuahia North","","","0","95","65","33","29","4","0","30","32","4"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Umuahia South","South East","Abia","Umuahia South","","","0","37","28","14","10","4","0","9","14","4"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Aba North","South East","Abia","Aba North","","","0","38","27","30","30","0","0","11","4","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Aba South","South East","Abia","Aba South","","","0","20","14","20","20","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","0","21","14","20","20","0","0","7","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","0","15","12","15","15","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","0","39","26","25","25","0","0","13","8","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","0","17","12","15","15","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","0","18","10","10","10","0","0","8","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","0","23","15","20","20","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","0","21","15","20","20","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","0","17","11","15","15","0","0","6","0","0"
