"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","86","47","12","13","0","0","39","35","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","68","40","13","13","0","0","28","27","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","145","81","30","26","4","0","64","51","4"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","61","34","12","9","3","0","27","22","3"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","97","53","13","13","0","0","44","40","0"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","105","58","16","16","0","0","47","42","0"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","53","32","13","9","4","0","21","19","4"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","79","44","18","18","0","0","35","26","0"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","47","29","9","9","0","0","18","20","0"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","45","26","9","9","0","0","19","17","0"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","39","21","9","4","5","0","18","12","5"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","58","34","17","13","4","0","24","17","4"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Aninri","South East","Enugu","Aninri","","","0","55","29","13","8","5","0","26","16","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Awgu","South East","Enugu","Awgu","","","0","26","16","4","4","0","0","10","12","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Enugu East","South East","Enugu","Enugu East","","","0","82","45","17","12","5","0","37","28","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Enugu South","South East","Enugu","Enugu South","","","0","55","29","13","8","5","0","26","16","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","37","18","4","4","0","0","19","14","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","60","34","13","8","5","0","26","21","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","45","21","8","8","0","0","24","13","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","24","13","4","4","0","0","11","9","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","16","8","4","4","0","0","8","4","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","45","28","8","8","0","0","17","20","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Nsukka","South East","Enugu","Nsukka","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Awgu","South East","Enugu","Awgu","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Enugu East","South East","Enugu","Enugu East","","","0","66","36","12","12","0","0","30","24","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Enugu North","South East","Enugu","Enugu North","","","0","110","65","16","16","0","0","45","49","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Enugu South","South East","Enugu","Enugu South","","","0","34","20","8","8","0","0","14","12","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","37","24","8","9","0","0","13","16","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","69","39","12","12","0","0","30","27","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","47","29","12","13","0","0","18","17","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","57","37","12","8","4","0","20","25","4"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","58","31","8","8","0","0","27","23","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","45","23","8","8","0","0","22","15","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","88","52","20","16","4","0","36","32","4"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","42","23","8","9","0","0","19","15","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","61","34","13","8","5","0","27","21","5"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","71","38","16","16","0","0","33","22","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","34","21","9","9","0","0","13","12","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","50","31","13","10","4","0","19","18","4"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","31","18","9","4","5","0","13","9","5"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","29","18","9","4","5","0","11","9","5"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","24","13","4","4","0","0","11","9","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","37","24","8","9","0","0","13","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Aninri","South East","Enugu","Aninri","","","0","36","21","8","8","0","0","15","13","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Awgu","South East","Enugu","Awgu","","","0","16","8","4","4","0","0","8","4","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Enugu East","South East","Enugu","Enugu East","","","0","55","30","12","12","0","0","25","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Enugu South","South East","Enugu","Enugu South","","","0","37","21","8","8","0","0","16","13","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","24","13","4","4","0","0","11","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","36","20","8","8","0","0","16","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","26","15","8","8","0","0","11","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","16","8","4","4","0","0","8","4","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","10","5","4","4","0","0","5","1","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","34","21","8","8","0","0","13","13","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Nsukka","South East","Enugu","Nsukka","","","0","10","5","4","4","0","0","5","1","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Awgu","South East","Enugu","Awgu","","","0","10","5","4","4","0","0","5","1","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Enugu East","South East","Enugu","Enugu East","","","0","37","23","12","12","0","0","14","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Enugu North","South East","Enugu","Enugu North","","","0","71","41","16","12","4","0","30","25","4"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Enugu South","South East","Enugu","Enugu South","","","0","26","13","8","8","0","0","13","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","23","13","8","9","0","0","10","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","44","26","12","12","0","0","18","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","31","18","8","8","0","0","13","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","42","23","8","8","0","0","19","15","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","34","18","8","4","4","0","16","10","4"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","26","18","8","8","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","62","36","16","16","0","0","26","20","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","26","13","8","9","0","0","13","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","42","24","8","4","4","0","18","16","4"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","46","23","12","12","0","0","23","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","31","18","8","10","0","0","13","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","24","16","4","4","0","0","8","12","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Aninri","South East","Enugu","Aninri","","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Awgu","South East","Enugu","Awgu","","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Enugu East","South East","Enugu","Enugu East","","","0","24","13","4","0","4","0","11","9","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Enugu South","South East","Enugu","Enugu South","","","0","18","10","4","0","4","0","8","6","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","26","16","8","4","4","0","10","8","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","8","5","4","0","4","0","3","1","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","15","8","4","0","4","0","7","4","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Nsukka","South East","Enugu","Nsukka","","","0","5","5","0","0","0","0","0","5","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Awgu","South East","Enugu","Awgu","","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Enugu East","South East","Enugu","Enugu East","","","0","28","16","8","4","4","0","12","8","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Enugu North","South East","Enugu","Enugu North","","","0","44","21","12","4","8","0","23","9","8"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Enugu South","South East","Enugu","Enugu South","","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","13","6","0","0","0","0","7","6","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","26","13","0","0","0","0","13","13","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","18","11","4","4","0","0","7","7","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","21","13","4","4","0","0","8","9","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","18","13","4","0","4","0","5","9","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","15","8","4","0","4","0","7","4","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","33","19","4","0","4","0","14","15","4"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","18","11","0","0","0","0","7","11","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","23","13","4","4","0","0","10","9","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","23","14","0","0","0","0","9","14","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","13","8","4","4","0","0","5","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","21","13","4","5","0","0","8","9","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","16","10","4","4","0","0","6","6","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","13","8","4","4","0","0","5","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","10","5","4","4","0","0","5","1","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Aninri","South East","Enugu","Aninri","","","0","164","94","34","32","3","0","70","60","3"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Awgu","South East","Enugu","Awgu","","","0","72","41","13","9","4","0","31","28","4"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Enugu East","South East","Enugu","Enugu East","","","0","216","125","55","50","6","0","91","70","6"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Enugu South","South East","Enugu","Enugu South","","","0","179","100","38","32","6","0","79","62","6"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","115","58","17","14","3","0","57","41","3"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","176","107","42","41","3","0","69","65","3"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","129","68","26","23","4","0","61","42","4"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","69","41","17","18","0","0","28","24","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","37","24","9","9","0","0","13","15","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","153","87","38","32","6","0","66","49","6"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Nsukka","South East","Enugu","Nsukka","","","0","43","24","8","9","0","0","19","16","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Awgu","South East","Enugu","Awgu","","","0","46","27","9","9","0","0","19","18","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Enugu East","South East","Enugu","Enugu East","","","0","172","102","43","41","3","0","70","59","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Enugu North","South East","Enugu","Enugu North","","","0","340","198","72","59","13","0","142","126","13"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Enugu South","South East","Enugu","Enugu South","","","0","107","63","25","23","3","0","44","38","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","124","71","26","23","4","0","53","45","4"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","208","119","51","46","6","0","89","68","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","147","85","34","31","5","0","62","51","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","164","89","30","28","3","0","75","59","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","182","101","34","32","3","0","81","67","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","127","75","30","27","4","0","52","45","4"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","274","158","64","59","6","0","116","94","6"
"2019/2020","Female","all","NECO","1-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","124","73","30","23","7","0","51","43","7"
"2019/2020","Female","all","NECO","1-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","182","102","34","32","3","0","80","68","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","219","119","46","41","7","0","100","73","7"
"2019/2020","Female","all","NECO","1-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","95","58","25","23","2","0","37","33","2"
"2019/2020","Female","all","NECO","1-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","150","87","38","37","2","0","63","49","2"
"2019/2020","Female","all","NECO","1-year","University","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","95","53","17","18","0","0","42","36","0"
"2019/2020","Female","all","NECO","1-year","University","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","81","51","25","23","2","0","30","26","2"
"2019/2020","Female","all","NECO","1-year","University","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","72","41","13","14","0","0","31","28","0"
"2019/2020","Female","all","NECO","1-year","University","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","104","63","30","27","3","0","41","33","3"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Aninri","South East","Enugu","Aninri","","","0","107","61","26","18","8","0","46","35","8"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Awgu","South East","Enugu","Awgu","","","0","49","27","9","9","0","0","22","18","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Enugu East","South East","Enugu","Enugu East","","","0","144","85","39","32","7","0","59","46","7"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Enugu South","South East","Enugu","Enugu South","","","0","109","63","21","18","4","0","46","42","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","75","39","13","9","4","0","36","26","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Igbo-Etiti","South East","Enugu","Igbo-Etiti","","","0","110","65","26","23","4","0","45","39","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","72","36","13","8","5","0","36","23","5"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","37","24","13","9","4","0","13","11","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","23","15","4","5","0","0","8","11","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","98","56","26","23","4","0","42","30","4"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Nsukka","South East","Enugu","Nsukka","","","0","26","15","4","4","0","0","11","11","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Awgu","South East","Enugu","Awgu","","","0","32","17","4","4","0","0","15","13","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Enugu East","South East","Enugu","Enugu East","","","0","112","66","25","22","4","0","46","41","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Enugu North","South East","Enugu","Enugu North","","","0","221","126","51","46","7","0","95","75","7"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Enugu South","South East","Enugu","Enugu South","","","0","66","39","13","14","0","0","27","26","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Ezeagu","South East","Enugu","Ezeagu","","","0","84","48","16","18","0","0","36","32","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Igbo-Eze North","South East","Enugu","Igbo-Eze North","","","0","133","77","31","32","0","0","56","46","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Igbo-Eze South","South East","Enugu","Igbo-Eze South","","","0","86","51","21","18","3","0","35","30","3"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Isi-Uzo","South East","Enugu","Isi-Uzo","","","0","106","61","22","18","4","0","45","39","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Nkanu East","South East","Enugu","Nkanu East","","","0","120","65","26","18","8","0","55","39","8"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Nkanu West","South East","Enugu","Nkanu West","","","0","84","50","21","18","4","0","34","29","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Nsukka","South East","Enugu","Nsukka","","","0","176","104","39","42","0","0","72","65","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Aninri","South East","Enugu","Aninri","","","0","81","46","18","18","0","0","35","28","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Awgu","South East","Enugu","Awgu","","","0","118","65","21","18","4","0","53","44","4"
"2019/2020","Female","all","NECO","2-year","University","lga","Enugu East","South East","Enugu","Enugu East","","","0","135","77","26","26","0","0","58","51","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Enugu North","South East","Enugu","Enugu North","","","0","66","41","17","18","0","0","25","24","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Enugu South","South East","Enugu","Enugu South","","","0","95","58","26","23","3","0","37","32","3"
