"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","267","157","66","64","5","0","110","91","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","136","85","35","32","5","0","51","50","5"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","78","45","15","15","0","0","33","30","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","66","39","15","15","0","0","27","24","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","43","29","10","10","0","0","14","19","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","114","66","25","26","0","0","48","41","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","79","48","25","25","0","0","31","23","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","130","78","30","30","0","0","52","48","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","150","89","41","31","11","0","61","48","11"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","126","80","30","30","0","0","46","50","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","20","11","5","5","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","20","11","5","5","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","73","43","15","15","0","0","30","28","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Orlu","South East","Imo","Orlu","","","0","97","59","26","21","6","0","38","33","6"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","88","50","20","20","0","0","38","30","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","177","106","50","35","15","0","71","56","15"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","88","48","30","27","5","0","40","18","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","53","30","15","10","5","0","23","15","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","51","30","15","15","0","0","21","15","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","30","16","10","10","0","0","14","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","74","40","20","16","5","0","34","20","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","51","28","20","20","0","0","23","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","84","48","25","25","0","0","36","23","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","97","58","20","15","5","0","39","38","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","79","48","30","25","5","0","31","18","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","13","5","5","5","0","0","8","0","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","46","27","10","5","5","0","19","17","5"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Orlu","South East","Imo","Orlu","","","0","63","37","15","15","0","0","26","22","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","59","38","20","20","0","0","21","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","110","66","35","35","0","0","44","31","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","57","31","10","5","5","0","26","21","5"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","29","16","0","0","0","0","13","16","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","18","11","0","0","0","0","7","11","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","41","23","5","0","5","0","18","18","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","26","17","0","0","0","0","9","17","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","58","35","5","0","5","0","23","30","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","57","31","0","0","0","0","26","31","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","49","28","10","0","10","0","21","18","10"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","30","18","5","0","5","0","12","13","5"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Orlu","South East","Imo","Orlu","","","0","38","21","5","0","5","0","17","16","5"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","34","16","0","0","0","0","18","16","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","62","35","10","10","0","0","27","25","0"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","442","264","101","93","12","0","178","163","12"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","243","143","54","47","8","0","100","89","8"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","205","129","54","52","4","0","76","75","4"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","146","85","36","28","8","0","61","49","8"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","358","208","75","61","15","0","150","133","15"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","231","138","54","50","4","0","93","84","4"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","411","240","101","80","22","0","171","139","22"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","451","259","97","89","10","0","192","162","10"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","383","235","97","89","11","0","148","138","11"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","52","29","9","9","0","0","23","20","0"
"2019/2020","Female","all","NECO","1-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","61","34","13","9","4","0","27","21","4"
"2019/2020","Female","all","NECO","1-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","223","131","49","42","8","0","92","82","8"
"2019/2020","Female","all","NECO","1-year","University","lga","Orlu","South East","Imo","Orlu","","","0","296","177","66","57","9","0","119","111","9"
"2019/2020","Female","all","NECO","1-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","270","158","57","56","4","0","112","101","4"
"2019/2020","Female","all","NECO","1-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","486","290","124","112","14","0","196","166","14"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","269","160","63","51","13","0","109","97","13"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","166","97","35","27","8","0","69","62","8"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","135","85","39","32","8","0","50","46","8"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","91","51","18","18","0","0","40","33","0"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","226","133","44","41","4","0","93","89","4"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","147","90","41","29","12","0","57","49","12"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","257","148","61","55","9","0","109","87","9"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","289","165","62","54","9","0","124","103","9"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","244","148","58","59","0","0","96","90","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","30","17","4","4","0","0","13","13","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","39","19","9","5","4","0","20","10","4"
"2019/2020","Female","all","NECO","2-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","135","81","27","23","4","0","54","54","4"
"2019/2020","Female","all","NECO","2-year","University","lga","Orlu","South East","Imo","Orlu","","","0","190","111","44","32","12","0","79","67","12"
"2019/2020","Female","all","NECO","2-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","163","95","31","28","4","0","68","64","4"
"2019/2020","Female","all","NECO","2-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","295","181","71","64","8","0","114","110","8"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","181","108","43","37","9","0","73","65","9"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","91","51","14","15","0","0","40","37","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","78","49","17","14","4","0","29","32","4"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","61","36","9","9","1","0","25","27","1"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","151","87","31","27","5","0","64","56","5"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","92","56","26","29","0","0","36","30","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","167","97","39","37","4","0","70","58","4"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","176","104","40","31","10","0","72","64","10"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","168","96","45","41","5","0","72","51","5"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","19","12","4","4","0","0","7","8","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","25","15","4","5","0","0","10","11","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","86","48","12","14","0","0","38","36","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Orlu","South East","Imo","Orlu","","","0","124","72","27","27","0","0","52","45","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","110","68","26","20","8","0","42","42","8"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","191","117","50","45","6","0","74","67","6"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","99","59","20","24","0","0","40","39","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","58","34","14","15","0","0","24","20","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","42","24","12","14","0","0","18","12","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","31","20","9","10","0","0","11","11","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","78","49","17","19","0","0","29","32","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","40","25","0","0","0","0","15","25","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","96","58","17","20","0","0","38","41","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","100","59","21","14","9","0","41","38","9"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","84","51","25","20","9","0","33","26","9"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","14","7","4","0","4","0","7","3","4"
"2019/2020","Female","all","NECO","5+-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","11","7","0","0","0","0","4","7","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","44","22","12","13","0","0","22","10","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Orlu","South East","Imo","Orlu","","","0","69","42","14","15","0","0","27","28","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","67","39","16","20","0","0","28","23","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","122","74","31","24","10","0","48","43","10"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","574","335","130","113","17","0","239","205","17"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","358","207","81","79","4","0","151","126","4"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","237","145","57","51","6","0","92","88","6"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","178","102","38","34","4","0","76","64","4"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","439","258","96","84","12","0","181","162","12"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","276","161","67","58","10","0","115","94","10"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","510","297","117","100","17","0","213","180","17"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","569","341","129","121","12","0","228","212","12"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","483","298","126","106","20","0","185","172","20"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","66","35","15","12","3","0","31","20","3"
"2019/2020","Female","all","WAEC","1-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","80","46","15","17","0","0","34","31","0"
"2019/2020","Female","all","WAEC","1-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","269","157","57","59","2","0","112","100","2"
"2019/2020","Female","all","WAEC","1-year","University","lga","Orlu","South East","Imo","Orlu","","","0","367","221","95","87","8","0","146","126","8"
"2019/2020","Female","all","WAEC","1-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","370","211","84","76","10","0","159","127","10"
"2019/2020","Female","all","WAEC","1-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","604","364","146","133","13","0","240","218","13"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","360","215","79","71","10","0","145","136","10"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","223","130","49","51","2","0","93","81","2"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","167","102","41","39","4","0","65","61","4"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","119","67","26","21","5","0","52","41","5"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","271","162","56","50","7","0","109","106","7"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","175","105","40","36","4","0","70","65","4"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","322","189","76","71","7","0","133","113","7"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","366","217","79","75","7","0","149","138","7"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","294","180","71","67","8","0","114","109","8"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","40","22","8","8","0","0","18","14","0"
"2019/2020","Female","all","WAEC","2-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","53","30","8","8","0","0","23","22","0"
"2019/2020","Female","all","WAEC","2-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","173","99","37","33","6","0","74","62","6"
"2019/2020","Female","all","WAEC","2-year","University","lga","Orlu","South East","Imo","Orlu","","","0","231","136","57","51","6","0","95","79","6"
"2019/2020","Female","all","WAEC","2-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","225","135","48","41","8","0","90","87","8"
"2019/2020","Female","all","WAEC","2-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","409","245","103","97","10","0","164","142","10"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","239","143","54","54","2","0","96","89","2"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","137","80","33","28","6","0","57","47","6"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","90","54","24","20","4","0","36","30","4"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","67","40","16","16","0","0","27","24","0"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","183","109","39","36","3","0","74","70","3"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","103","59","20","20","0","0","44","39","0"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","222","129","50","45","5","0","93","79","5"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","220","128","49","45","6","0","92","79","6"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","189","119","51","44","7","0","70","68","7"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","27","15","4","4","0","0","12","11","0"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","35","20","8","4","4","0","15","12","4"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","106","63","23","20","3","0","43","40","3"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Orlu","South East","Imo","Orlu","","","0","148","89","38","34","4","0","59","51","4"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","151","87","31","28","3","0","64","56","3"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","260","156","61","54","9","0","104","95","9"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","130","74","28","28","0","0","56","46","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","77","48","20","12","8","0","29","28","8"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","56","35","12","12","0","0","21","23","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","40","24","8","8","0","0","16","16","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","101","59","24","20","4","0","42","35","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","65","41","16","12","4","0","24","25","4"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","122","75","28","28","0","0","47","47","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","150","85","35","32","3","0","65","50","3"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Owerri North","South East","Imo","Owerri North","","","0","104","66","24","24","0","0","38","42","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Owerri West","South East","Imo","Owerri West","","","0","16","9","4","4","0","0","7","5","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","16","9","4","4","0","0","7","5","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Okigwe","South East","Imo","Okigwe","","","0","65","37","16","16","0","0","28","21","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Orlu","South East","Imo","Orlu","","","0","85","50","20","20","0","0","35","30","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Owerri North","South East","Imo","Owerri North","","","0","82","50","16","16","0","0","32","34","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Owerri West","South East","Imo","Owerri West","","","0","147","87","40","36","4","0","60","47","4"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","30","18","25","26","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Okigwe","South East","Imo","Okigwe","","","0","18","9","5","5","0","0","9","6","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Orlu","South East","Imo","Orlu","","","0","15","9","15","15","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Owerri North","South East","Imo","Owerri North","","","0","10","6","5","5","0","0","4","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Owerri West","South East","Imo","Owerri West","","","0","20","12","10","11","0","0","8","6","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Aboh Mbaise","South East","Imo","Aboh Mbaise","","","0","25","15","20","20","0","0","10","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Okigwe","South East","Imo","Okigwe","","","0","30","18","25","25","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Orlu","South East","Imo","Orlu","","","0","33","18","15","15","0","0","15","9","0"
