session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,104,56,19,19,0,0,48,37,0
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,23,14,4,4,0,0,9,10,0
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,113,62,22,20,3,0,51,40,3
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,87,48,12,12,0,0,39,36,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,115,66,20,20,0,0,49,46,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,174,93,27,24,3,0,81,66,3
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,43,25,8,8,0,0,18,17,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,131,77,25,20,6,0,54,52,6
2019/2020,Female,all,NABTEB,2-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,32,17,7,4,3,0,15,10,3
2019/2020,Female,all,NABTEB,2-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,136,80,26,24,3,0,56,54,3
2019/2020,Female,all,NABTEB,2-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,49,26,8,8,0,0,23,18,0
2019/2020,Female,all,NABTEB,2-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,188,114,39,36,3,0,74,75,3
2019/2020,Female,all,NABTEB,2-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,80,48,15,16,0,0,32,33,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,116,67,32,32,0,0,49,35,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,38,23,11,8,3,0,15,12,3
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,65,38,16,16,0,0,27,22,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,14,9,4,4,0,0,5,5,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,72,40,16,16,0,0,32,24,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,57,32,11,12,0,0,25,21,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,70,41,20,20,0,0,29,21,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,117,65,24,24,0,0,52,41,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,29,18,8,8,0,0,11,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,92,48,16,16,0,0,44,32,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,17,11,4,4,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,93,57,23,20,3,0,36,34,3
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,35,17,8,8,0,0,18,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,129,70,36,36,0,0,59,34,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,56,32,14,16,0,0,24,18,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,75,39,4,0,4,0,36,35,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,21,12,4,4,0,0,9,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,38,21,4,0,4,0,17,17,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,9,6,4,0,4,0,3,2,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,39,27,8,4,4,0,12,19,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,33,21,11,0,11,0,12,10,11
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,42,27,8,4,4,0,15,19,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,71,42,12,0,12,0,29,30,12
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,15,6,0,0,0,0,9,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,44,27,8,4,4,0,17,19,4
2019/2020,Female,all,NABTEB,5+-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,14,9,4,4,0,0,5,5,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,54,30,4,4,0,0,24,26,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,18,12,0,0,0,0,6,12,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,75,42,12,4,8,0,33,31,8
2019/2020,Female,all,NABTEB,5+-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,18,12,0,0,0,0,6,12,0
2019/2020,Female,all,NECO,1-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,581,323,135,119,19,0,258,188,19
2019/2020,Female,all,NECO,1-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,157,87,37,35,3,0,70,50,3
2019/2020,Female,all,NECO,1-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,295,166,61,53,9,0,129,105,9
2019/2020,Female,all,NECO,1-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,76,46,16,18,0,0,30,30,0
2019/2020,Female,all,NECO,1-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,327,184,78,75,6,0,143,106,6
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,274,151,58,49,9,0,123,93,9
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,325,183,69,67,6,0,142,114,6
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,576,320,110,102,12,0,256,210,12
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,132,74,33,26,7,0,58,41,7
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,412,239,91,88,6,0,173,148,6
2019/2020,Female,all,NECO,1-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,76,41,21,18,3,0,35,20,3
2019/2020,Female,all,NECO,1-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,441,256,107,88,19,0,185,149,19
2019/2020,Female,all,NECO,1-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,151,85,29,27,3,0,66,56,3
2019/2020,Female,all,NECO,1-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,589,337,138,120,21,0,252,199,21
2019/2020,Female,all,NECO,1-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,223,128,44,48,0,0,95,84,0
2019/2020,Female,all,NECO,2-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,351,201,80,77,9,0,150,121,9
2019/2020,Female,all,NECO,2-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,104,56,25,23,3,0,48,31,3
2019/2020,Female,all,NECO,2-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,199,113,40,40,3,0,86,73,3
2019/2020,Female,all,NECO,2-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,47,28,12,9,3,0,19,16,3
2019/2020,Female,all,NECO,2-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,205,116,48,40,9,0,89,68,9
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,185,105,40,31,9,0,80,65,9
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,223,133,48,40,9,0,90,85,9
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,375,206,76,62,15,0,169,130,15
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,82,46,16,18,0,0,36,30,0
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,258,146,62,49,13,0,112,84,13
2019/2020,Female,all,NECO,2-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,54,31,12,9,3,0,23,19,3
2019/2020,Female,all,NECO,2-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,280,166,64,67,3,0,114,102,3
2019/2020,Female,all,NECO,2-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,97,53,20,17,3,0,44,33,3
2019/2020,Female,all,NECO,2-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,379,221,92,69,24,0,158,129,24
2019/2020,Female,all,NECO,2-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,145,84,28,32,0,0,61,56,0
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,233,132,52,43,11,0,101,80,11
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,60,36,16,14,3,0,24,20,3
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,126,68,28,27,3,0,58,40,3
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,32,18,8,4,4,0,14,10,4
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,118,66,24,21,4,0,52,42,4
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,123,69,24,27,0,0,54,45,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,138,76,32,26,8,0,62,44,8
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,231,128,44,44,4,0,103,84,4
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,47,28,12,13,0,0,19,16,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,165,90,32,35,0,0,75,58,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,35,20,8,9,0,0,15,12,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,167,97,40,35,6,0,70,57,6
2019/2020,Female,all,NECO,3-5-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,63,33,12,13,0,0,30,21,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,243,134,48,51,0,0,109,86,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,101,56,24,19,7,0,45,32,7
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,127,75,28,24,4,0,52,47,4
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,28,15,8,4,4,0,13,7,4
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,73,41,16,18,0,0,32,25,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,16,10,4,4,0,0,6,6,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,67,39,16,12,4,0,28,23,4
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,66,33,12,12,0,0,33,21,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,70,43,16,17,0,0,27,27,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,135,70,24,26,0,0,65,46,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,35,21,8,8,0,0,14,13,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,94,53,24,18,7,0,41,29,7
2019/2020,Female,all,NECO,5+-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,16,8,4,4,0,0,8,4,0
2019/2020,Female,all,NECO,5+-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,91,52,16,17,0,0,39,36,0
2019/2020,Female,all,NECO,5+-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,31,18,8,4,4,0,13,10,4
2019/2020,Female,all,NECO,5+-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,136,82,24,20,4,0,54,58,4
2019/2020,Female,all,NECO,5+-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,44,26,16,9,8,0,18,10,8
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,713,393,142,123,21,0,320,251,21
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,248,143,49,47,3,0,105,94,3
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,380,216,76,67,9,0,164,140,9
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,83,46,19,17,2,0,37,27,2
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,438,256,91,84,7,0,182,165,7
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,361,209,69,63,6,0,152,140,6
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,423,254,94,87,8,0,169,160,8
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,675,384,129,121,9,0,291,255,9
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,172,97,38,33,5,0,75,59,5
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,514,301,106,100,6,0,213,195,6
2019/2020,Female,all,WAEC,1-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,104,62,25,20,5,0,42,37,5
2019/2020,Female,all,WAEC,1-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,560,329,122,109,13,0,231,207,13
2019/2020,Female,all,WAEC,1-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,214,118,41,36,5,0,96,77,5
2019/2020,Female,all,WAEC,1-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,786,448,160,142,19,0,338,288,19
2019/2020,Female,all,WAEC,1-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,297,164,60,49,11,0,133,104,11
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,438,242,86,84,7,0,196,156,7
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,159,92,31,30,2,0,67,61,2
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,248,142,46,44,5,0,106,96,5
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,61,32,13,13,0,0,29,19,0
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,270,160,56,53,5,0,110,104,5
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,227,127,45,39,6,0,100,82,6
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,258,154,57,53,5,0,104,97,5
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,460,262,90,79,11,0,198,172,11
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,101,60,19,20,0,0,41,41,0
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,331,194,70,60,10,0,137,124,10
2019/2020,Female,all,WAEC,2-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,71,42,16,13,3,0,29,26,3
2019/2020,Female,all,WAEC,2-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,356,206,75,67,9,0,150,131,9
2019/2020,Female,all,WAEC,2-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,132,72,25,20,5,0,60,47,5
2019/2020,Female,all,WAEC,2-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,496,282,99,84,17,0,214,183,17
2019/2020,Female,all,WAEC,2-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,184,106,33,34,2,0,78,73,2
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,272,153,52,43,11,0,119,101,11
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,92,55,22,16,6,0,37,33,6
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,157,91,31,27,6,0,66,60,6
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,34,19,6,7,0,0,15,13,0
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,172,101,37,33,6,0,71,64,6
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,153,86,35,27,8,0,67,51,8
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,182,107,40,38,5,0,75,67,5
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,282,161,55,51,6,0,121,106,6
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,71,41,15,10,5,0,30,26,5
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,196,116,39,37,4,0,80,77,4
2019/2020,Female,all,WAEC,3-5-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,43,25,9,10,0,0,18,16,0
2019/2020,Female,all,WAEC,3-5-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,230,129,47,40,9,0,101,82,9
2019/2020,Female,all,WAEC,3-5-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,86,46,15,13,3,0,40,31,3
2019/2020,Female,all,WAEC,3-5-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,339,186,60,56,8,0,153,126,8
2019/2020,Female,all,WAEC,3-5-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,127,73,24,28,0,0,54,49,0
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,165,88,33,30,5,0,77,55,5
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,52,30,9,10,0,0,22,21,0
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,101,55,21,19,3,0,46,34,3
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,28,14,6,3,3,0,14,8,3
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,105,60,21,21,2,0,45,39,2
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,81,49,15,17,0,0,32,34,0
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,102,59,21,21,2,0,43,38,2
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,154,94,30,22,8,0,60,64,8
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,34,19,9,7,2,0,15,10,2
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,121,70,24,24,3,0,51,46,3
2019/2020,Female,all,WAEC,5+-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,28,16,6,7,0,0,12,10,0
2019/2020,Female,all,WAEC,5+-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,111,65,21,24,0,0,46,44,0
2019/2020,Female,all,WAEC,5+-year,University,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,49,25,9,10,0,0,24,16,0
2019/2020,Female,all,WAEC,5+-year,University,lga,Okrika,South South,Rivers,Okrika,,,0,171,100,33,35,0,0,71,67,0
2019/2020,Female,all,WAEC,5+-year,University,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,82,46,15,12,3,0,36,31,3
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Bonny,South South,Rivers,Bonny,,,0,48,24,31,32,0,0,24,0,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Eleme,South South,Rivers,Eleme,,,0,12,9,8,8,0,0,3,2,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,24,12,16,16,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Okrika,South South,Rivers,Okrika,,,0,6,3,4,4,0,0,3,0,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,24,12,16,16,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Bonny,South South,Rivers,Bonny,,,0,18,9,11,12,0,0,9,0,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Eleme,South South,Rivers,Eleme,,,0,30,15,20,20,0,0,15,0,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,0,36,18,24,24,0,0,18,0,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Okrika,South South,Rivers,Okrika,,,0,12,6,8,8,0,0,6,0,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,0,24,12,16,16,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Bonny,South South,Rivers,Bonny,,,0,6,3,4,4,0,0,3,0,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Eleme,South South,Rivers,Eleme,,,0,30,15,20,20,0,0,15,0,0
