"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","1-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","132","80","28","25","3","0","52","52","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Efon","South West","Ekiti","Efon","","","0","506","305","114","95","19","0","201","191","19"
"2019/2020","Female","all","NECO","1-year","University","lga","Emure","South West","Ekiti","Emure","","","0","165","97","34","25","9","0","68","63","9"
"2019/2020","Female","all","NECO","1-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","80","45","17","14","3","0","35","28","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","392","235","95","82","15","0","157","140","15"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","394","235","86","75","12","0","159","149","12"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","155","93","37","32","6","0","62","56","6"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","303","177","69","61","9","0","126","108","9"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","255","152","62","53","9","0","103","90","9"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","54","33","14","14","0","0","21","19","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","57","29","10","11","0","0","28","19","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","80","52","20","14","6","0","28","32","6"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","137","77","28","22","6","0","60","49","6"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","166","97","41","28","13","0","69","56","13"
"2019/2020","Female","all","NECO","2-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","88","51","21","15","6","0","37","30","6"
"2019/2020","Female","all","NECO","2-year","University","lga","Efon","South West","Ekiti","Efon","","","0","318","190","68","54","15","0","128","122","15"
"2019/2020","Female","all","NECO","2-year","University","lga","Emure","South West","Ekiti","Emure","","","0","104","60","18","18","0","0","44","42","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","54","30","14","11","3","0","24","16","3"
"2019/2020","Female","all","NECO","2-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","245","145","59","49","11","0","100","86","11"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","250","144","59","45","14","0","106","85","14"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","98","56","25","18","7","0","42","31","7"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","191","114","43","40","6","0","77","71","6"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","166","99","37","36","4","0","67","62","4"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","38","23","10","7","3","0","15","13","3"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","28","16","7","4","3","0","12","9","3"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","47","30","11","11","0","0","17","19","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","98","52","21","17","4","0","46","31","4"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","107","62","25","18","8","0","45","37","8"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","52","33","11","11","0","0","19","22","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Efon","South West","Ekiti","Efon","","","0","202","125","43","39","4","0","77","82","4"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Emure","South West","Ekiti","Emure","","","0","66","36","11","12","0","0","30","25","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","34","20","6","6","0","0","14","14","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","152","84","33","26","7","0","68","51","7"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","126","76","29","33","0","0","50","47","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","52","32","14","10","5","0","20","18","5"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","102","64","21","28","0","0","38","43","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","94","52","23","25","0","0","42","29","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","19","12","7","3","4","0","7","5","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","14","8","3","4","0","0","6","5","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","21","14","7","8","0","0","7","7","0"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","45","26","13","10","4","0","19","13","4"
"2019/2020","Female","all","NECO","5+-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","59","34","11","11","1","0","25","23","1"
"2019/2020","Female","all","NECO","5+-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","28","16","7","8","0","0","12","9","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Efon","South West","Ekiti","Efon","","","0","116","66","22","23","0","0","50","44","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Emure","South West","Ekiti","Emure","","","0","40","24","12","12","0","0","16","12","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","16","10","3","3","0","0","6","7","0"
"2019/2020","Female","all","NECO","5+-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","94","56","25","17","9","0","38","31","9"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","782","459","179","163","17","0","323","280","17"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","329","200","82","74","8","0","129","118","8"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","575","334","123","106","17","0","241","211","17"
"2019/2020","Female","all","WAEC","1-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","500","301","121","107","14","0","199","180","14"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","98","62","25","22","3","0","36","37","3"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","103","59","20","19","1","0","44","39","1"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","144","86","34","30","4","0","58","52","4"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","275","157","53","49","5","0","118","104","5"
"2019/2020","Female","all","WAEC","1-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","376","217","76","69","8","0","159","141","8"
"2019/2020","Female","all","WAEC","1-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","160","97","33","31","2","0","63","64","2"
"2019/2020","Female","all","WAEC","1-year","University","lga","Efon","South West","Ekiti","Efon","","","0","671","395","146","133","13","0","276","249","13"
"2019/2020","Female","all","WAEC","1-year","University","lga","Emure","South West","Ekiti","Emure","","","0","243","141","48","40","8","0","102","93","8"
"2019/2020","Female","all","WAEC","1-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","97","57","25","21","4","0","40","32","4"
"2019/2020","Female","all","WAEC","1-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","477","277","100","94","9","0","200","177","9"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","482","283","105","102","8","0","199","178","8"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","202","123","44","45","2","0","79","79","2"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","385","228","86","75","12","0","157","142","12"
"2019/2020","Female","all","WAEC","2-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","313","192","69","67","5","0","121","123","5"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","62","37","17","15","2","0","25","20","2"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","69","39","11","12","0","0","30","28","0"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","90","54","19","18","2","0","36","35","2"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","169","97","34","30","5","0","72","63","5"
"2019/2020","Female","all","WAEC","2-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","228","130","43","42","4","0","98","87","4"
"2019/2020","Female","all","WAEC","2-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","99","58","22","18","4","0","41","36","4"
"2019/2020","Female","all","WAEC","2-year","University","lga","Efon","South West","Ekiti","Efon","","","0","444","261","95","81","15","0","183","166","15"
"2019/2020","Female","all","WAEC","2-year","University","lga","Emure","South West","Ekiti","Emure","","","0","157","90","28","27","2","0","67","62","2"
"2019/2020","Female","all","WAEC","2-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","57","34","14","12","2","0","23","20","2"
"2019/2020","Female","all","WAEC","2-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","316","186","63","60","6","0","130","123","6"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","298","179","68","66","6","0","119","111","6"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","130","81","30","30","2","0","49","51","2"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","255","146","46","48","2","0","109","100","2"
"2019/2020","Female","all","WAEC","3-5-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","207","128","53","42","11","0","79","75","11"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","46","28","11","9","2","0","18","17","2"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","41","22","8","6","2","0","19","14","2"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","59","36","14","12","2","0","23","22","2"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","103","58","20","21","0","0","45","38","0"
"2019/2020","Female","all","WAEC","3-5-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","150","88","33","27","6","0","62","55","6"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","67","41","13","15","0","0","26","28","0"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Efon","South West","Ekiti","Efon","","","0","274","163","53","57","2","0","111","110","2"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Emure","South West","Ekiti","Emure","","","0","99","57","14","15","0","0","42","43","0"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","39","24","9","9","0","0","15","15","0"
"2019/2020","Female","all","WAEC","3-5-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","199","117","37","33","6","0","82","80","6"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","164","96","41","33","9","0","68","55","9"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","74","46","21","15","6","0","28","25","6"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","132","76","27","27","0","0","56","49","0"
"2019/2020","Female","all","WAEC","5+-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","105","62","23","24","0","0","43","39","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","23","15","5","6","0","0","8","10","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","27","15","5","3","2","0","12","10","2"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","32","20","6","6","0","0","12","14","0"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","59","34","12","6","6","0","25","22","6"
"2019/2020","Female","all","WAEC","5+-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","87","51","21","15","6","0","36","30","6"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","37","22","8","6","2","0","15","14","2"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Efon","South West","Ekiti","Efon","","","0","168","100","34","30","5","0","68","66","5"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Emure","South West","Ekiti","Emure","","","0","52","29","11","9","2","0","23","18","2"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","23","12","6","6","0","0","11","6","0"
"2019/2020","Female","all","WAEC","5+-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","109","59","24","18","6","0","50","35","6"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","39","18","26","28","0","0","21","4","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","19","8","15","16","0","0","11","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","34","17","24","24","0","0","17","3","0"
"2019/2020","Female","disabled","NABTEB","1-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","24","12","23","24","0","0","12","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","4","2","4","4","0","0","2","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Efon","South West","Ekiti","Efon","","","0","4","2","4","4","0","0","2","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Emure","South West","Ekiti","Emure","","","0","8","4","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","16","8","12","12","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","1-year","Polytechnic","lga","Ijero","South West","Ekiti","Ijero","","","0","20","10","20","20","0","0","10","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","University","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","8","4","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","University","lga","Efon","South West","Ekiti","Efon","","","0","34","17","28","28","0","0","17","1","0"
"2019/2020","Female","disabled","NABTEB","1-year","University","lga","Emure","South West","Ekiti","Emure","","","0","12","6","8","8","0","0","6","2","0"
"2019/2020","Female","disabled","NABTEB","1-year","University","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","8","4","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","1-year","University","lga","Ijero","South West","Ekiti","Ijero","","","0","28","14","16","16","0","0","14","6","0"
"2019/2020","Female","disabled","NABTEB","2-year","College of Education","lga","Ado Ekiti","South West","Ekiti","Ado Ekiti","","","0","24","18","0","0","0","0","6","18","0"
"2019/2020","Female","disabled","NABTEB","2-year","College of Education","lga","Efon","South West","Ekiti","Efon","","","0","10","8","0","0","0","0","2","8","0"
"2019/2020","Female","disabled","NABTEB","2-year","College of Education","lga","Emure","South West","Ekiti","Emure","","","0","18","14","0","0","0","0","4","14","0"
"2019/2020","Female","disabled","NABTEB","2-year","College of Education","lga","Gbonyin","South West","Ekiti","Gbonyin","","","0","14","12","0","0","0","0","2","12","0"
