session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,51,38,11,0,11,0,13,27,11
2019/2020,Female,all,NABTEB,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,50,28,0,0,0,0,22,28,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,75,47,0,0,0,0,28,47,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,32,25,0,0,0,0,7,25,0
2019/2020,Female,all,NECO,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,324,224,76,67,11,0,100,148,11
2019/2020,Female,all,NECO,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,431,287,114,102,17,0,144,173,17
2019/2020,Female,all,NECO,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,413,276,97,86,17,0,137,179,15
2019/2020,Female,all,NECO,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,299,207,91,85,10,0,92,116,10
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,133,93,38,34,5,0,40,55,5
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,189,127,38,42,0,0,62,89,0
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,866,589,221,218,19,0,277,368,15
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,203,144,45,51,0,0,59,99,0
2019/2020,Female,all,NECO,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,393,274,106,84,26,0,119,168,26
2019/2020,Female,all,NECO,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,398,259,76,77,6,0,139,183,6
2019/2020,Female,all,NECO,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,570,396,181,161,28,0,174,215,26
2019/2020,Female,all,NECO,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,311,213,90,93,5,0,98,123,5
2019/2020,Female,all,NECO,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,192,134,46,43,6,0,58,88,6
2019/2020,Female,all,NECO,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,277,188,76,76,7,0,89,112,7
2019/2020,Female,all,NECO,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,264,172,66,59,13,0,92,106,9
2019/2020,Female,all,NECO,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,185,131,53,51,6,0,54,78,6
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,89,61,31,26,6,0,28,30,6
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,130,89,30,26,6,0,41,59,6
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,521,367,135,143,7,0,154,232,7
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,127,95,38,33,7,0,32,57,7
2019/2020,Female,all,NECO,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,247,175,62,67,0,0,72,113,0
2019/2020,Female,all,NECO,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,257,165,68,53,18,0,92,97,18
2019/2020,Female,all,NECO,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,359,258,104,94,17,0,101,154,15
2019/2020,Female,all,NECO,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,197,133,52,50,6,0,64,81,6
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,132,89,32,26,8,0,43,57,8
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,173,120,47,35,14,0,53,73,14
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,163,109,45,34,15,0,54,64,12
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,138,96,38,42,0,0,42,58,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,59,42,15,17,0,0,17,27,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,79,55,23,18,6,0,24,32,6
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,333,226,88,77,20,0,107,138,16
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,84,61,31,17,16,0,23,30,16
2019/2020,Female,all,NECO,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,146,105,48,51,0,0,41,57,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,150,100,40,35,8,0,50,60,8
2019/2020,Female,all,NECO,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,245,169,73,77,7,0,76,96,7
2019/2020,Female,all,NECO,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,132,89,36,41,0,0,43,53,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,63,42,16,8,8,0,21,26,8
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,90,61,24,26,0,0,29,37,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,99,67,15,16,0,0,32,52,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,66,45,23,8,15,0,21,22,15
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,30,22,8,8,0,0,8,14,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,50,32,16,18,0,0,18,16,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,201,133,60,42,24,0,68,73,23
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,48,29,15,8,8,0,19,15,8
2019/2020,Female,all,NECO,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,108,72,32,17,16,0,36,40,16
2019/2020,Female,all,NECO,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,87,54,8,9,0,0,33,46,0
2019/2020,Female,all,NECO,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,134,91,29,17,14,0,43,62,14
2019/2020,Female,all,NECO,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,75,51,29,17,14,0,24,23,14
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,442,287,99,99,4,0,155,188,4
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,535,362,133,118,16,0,173,229,16
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,547,371,126,97,29,0,176,245,29
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,363,251,98,86,14,0,112,153,14
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,163,109,41,31,10,0,54,68,10
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,254,169,58,50,8,0,85,111,8
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,1098,733,266,247,26,0,365,467,19
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,257,182,80,67,14,0,75,102,14
2019/2020,Female,all,WAEC,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,521,348,127,112,19,0,173,221,19
2019/2020,Female,all,WAEC,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,524,354,109,99,13,0,170,245,13
2019/2020,Female,all,WAEC,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,736,497,196,173,27,0,239,301,25
2019/2020,Female,all,WAEC,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,414,290,110,98,14,0,124,180,14
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,287,188,64,56,8,0,99,124,8
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,349,237,87,73,14,0,112,150,14
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,358,242,75,66,10,0,116,167,9
2019/2020,Female,all,WAEC,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,239,163,62,54,10,0,76,101,10
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,104,71,29,25,4,0,33,42,4
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,160,109,34,31,5,0,51,75,5
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,708,479,178,158,24,0,229,301,23
2019/2020,Female,all,WAEC,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,169,120,53,48,6,0,49,67,6
2019/2020,Female,all,WAEC,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,309,205,71,61,12,0,104,134,12
2019/2020,Female,all,WAEC,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,341,233,80,61,19,0,108,153,19
2019/2020,Female,all,WAEC,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,470,326,134,110,26,0,144,192,26
2019/2020,Female,all,WAEC,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,273,187,68,67,5,0,86,119,5
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,181,120,47,36,11,0,61,73,11
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,207,143,53,42,11,0,64,90,11
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,208,140,48,48,0,0,68,92,0
2019/2020,Female,all,WAEC,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,143,99,30,30,0,0,44,69,0
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,64,45,18,18,0,0,19,27,0
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,98,67,23,18,5,0,31,44,5
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,465,310,117,84,34,0,155,193,33
2019/2020,Female,all,WAEC,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,99,67,35,24,11,0,32,32,11
2019/2020,Female,all,WAEC,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,225,150,54,42,12,0,75,96,12
2019/2020,Female,all,WAEC,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,225,148,46,42,6,0,77,102,6
2019/2020,Female,all,WAEC,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,329,227,87,84,6,0,102,140,5
2019/2020,Female,all,WAEC,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,171,118,45,36,10,0,53,73,10
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,96,64,24,18,6,0,32,40,6
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,118,81,36,30,6,0,37,45,6
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,109,72,24,24,0,0,37,48,0
2019/2020,Female,all,WAEC,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,90,65,24,18,6,0,25,41,6
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,31,22,6,6,0,0,9,16,0
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,53,34,12,12,0,0,19,22,0
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,256,170,66,60,6,0,86,104,6
2019/2020,Female,all,WAEC,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,53,38,12,12,0,0,15,26,0
2019/2020,Female,all,WAEC,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,116,75,30,24,6,0,41,45,6
2019/2020,Female,all,WAEC,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,99,67,24,18,6,0,32,43,6
2019/2020,Female,all,WAEC,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,183,120,42,36,6,0,63,78,6
2019/2020,Female,all,WAEC,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,110,75,35,24,11,0,35,40,11
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,23,15,0,0,0,0,8,15,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,27,19,0,0,0,0,8,19,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,33,24,0,0,0,0,9,24,0
2019/2020,Female,disabled,NABTEB,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,24,15,11,11,0,0,9,11,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,11,8,0,0,0,0,3,8,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,62,36,10,11,0,0,26,29,0
2019/2020,Female,disabled,NABTEB,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,21,16,0,0,0,0,5,16,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,31,20,11,11,0,0,11,17,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,31,19,10,11,0,0,12,16,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,45,31,11,11,0,0,14,27,0
2019/2020,Female,disabled,NABTEB,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,21,15,0,0,0,0,6,15,0
2019/2020,Female,disabled,NABTEB,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,15,15,0,0,0,0,2,15,0
2019/2020,Female,disabled,NABTEB,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,15,19,0,0,0,0,0,19,0
2019/2020,Female,disabled,NABTEB,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,21,24,0,0,0,0,1,24,0
2019/2020,Female,disabled,NABTEB,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,14,15,0,0,0,0,1,15,0
2019/2020,Female,disabled,NABTEB,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,6,7,0,0,0,0,0,7,0
2019/2020,Female,disabled,NABTEB,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,6,8,0,0,0,0,0,8,0
2019/2020,Female,disabled,NABTEB,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,35,35,0,0,0,0,3,35,0
2019/2020,Female,disabled,NABTEB,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,12,16,0,0,0,0,0,16,0
2019/2020,Female,disabled,NABTEB,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,18,20,0,0,0,0,0,20,0
2019/2020,Female,disabled,NABTEB,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,21,19,0,0,0,0,4,19,0
2019/2020,Female,disabled,NABTEB,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,24,32,0,0,0,0,0,32,0
2019/2020,Female,disabled,NABTEB,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,12,14,0,0,0,0,0,14,0
2019/2020,Female,disabled,NABTEB,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,12,0,0,0,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,15,0,0,0,0,0,15,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,18,0,0,0,0,0,18,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,12,4,0,0,0,0,9,4,0
2019/2020,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,6,0,0,0,0,0,6,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,6,0,0,0,0,0,6,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,30,12,0,0,0,0,18,12,0
2019/2020,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,12,0,0,0,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,18,3,0,0,0,0,15,3,0
2019/2020,Female,disabled,NABTEB,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,15,8,0,0,0,0,9,8,0
2019/2020,Female,disabled,NABTEB,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,24,0,0,0,0,0,24,0,0
2019/2020,Female,disabled,NABTEB,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,12,0,0,0,0,0,12,0,0
2019/2020,Female,disabled,NABTEB,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,3,0,0,0,0,0,3,0,0
2019/2020,Female,disabled,NABTEB,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,6,0,0,0,0,0,6,0,0
2019/2020,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,3,0,0,0,0,0,3,0,0
2019/2020,Female,disabled,NABTEB,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,6,0,0,0,0,0,6,0,0
2019/2020,Female,disabled,NABTEB,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NABTEB,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,0,0,0,0,0,0,0,0,0
2019/2020,Female,disabled,NECO,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,36,18,24,26,0,0,18,3,0
2019/2020,Female,disabled,NECO,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,45,27,16,18,0,0,18,15,0
2019/2020,Female,disabled,NECO,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,48,28,23,25,0,0,20,8,0
