"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","382","377","222","76","62","14","5","155","146","14"
"2019/2020","Female","all","NECO","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","785","774","472","162","140","22","11","302","310","22"
"2019/2020","Female","all","NECO","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","447","440","273","105","86","19","7","167","169","19"
"2019/2020","Female","all","NECO","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","913","900","545","189","169","20","13","355","355","20"
"2019/2020","Female","all","WAEC","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","1910","1882","1157","447","404","43","28","725","711","43"
"2019/2020","Female","all","WAEC","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","1430","1411","873","331","296","35","19","538","542","35"
"2019/2020","Female","all","WAEC","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","743","732","448","184","170","14","11","284","264","14"
"2019/2020","Female","all","WAEC","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","723","713","438","178","166","13","10","275","259","13"
"2019/2020","Female","all","WAEC","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","636","626","381","136","118","18","10","245","245","18"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","585","576","347","139","126","13","9","229","208","13"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","950","936","589","241","217","24","14","347","348","24"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","748","737","450","178","159","19","11","287","272","19"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","1215","1197","724","267","244","23","18","473","457","23"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","863","850","526","201","185","16","13","324","326","16"
"2019/2020","Female","all","WAEC","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","145","143","85","35","33","2","2","58","50","2"
"2019/2020","Female","all","WAEC","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","465","458","273","110","99","11","7","185","163","11"
"2019/2020","Female","all","WAEC","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","986","971","598","232","207","25","15","373","366","25"
"2019/2020","Female","all","WAEC","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","548","540","339","135","122","14","8","201","203","14"
"2019/2020","Female","all","WAEC","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","1129","1112","683","245","220","25","17","429","438","25"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","108","108","56","36","36","0","0","52","21","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","70","70","38","18","18","0","0","32","21","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","43","43","23","12","12","0","0","20","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","37","37","20","12","12","0","0","17","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","38","38","21","12","13","0","0","17","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","26","26","14","12","12","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","43","43","23","18","18","0","0","20","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","40","40","24","18","18","0","0","16","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","73","73","42","24","25","0","0","31","18","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","46","46","24","12","14","0","0","22","12","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","21","21","11","6","6","0","0","10","6","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","57","57","33","18","19","0","0","24","15","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","32","32","17","6","6","0","0","15","12","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","54","54","29","12","12","0","0","25","18","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","167","166","86","45","45","0","1","80","41","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","115","115","72","25","25","0","0","43","47","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","56","56","31","15","15","0","0","25","17","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","59","59","35","15","15","0","0","24","20","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","56","56","29","5","5","0","0","27","24","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","47","47","27","10","10","0","0","20","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","77","77","44","20","20","0","0","33","24","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","64","64","38","15","15","0","0","26","23","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","121","121","68","25","25","0","0","53","43","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","81","81","47","15","15","0","0","34","32","0"
"2019/2020","Female","disabled","NECO","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","11","11","5","5","5","0","0","6","0","0"
"2019/2020","Female","disabled","NECO","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","32","32","16","5","5","0","0","16","11","0"
"2019/2020","Female","disabled","NECO","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","80","80","43","20","20","0","0","37","23","0"
"2019/2020","Female","disabled","NECO","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","47","47","27","15","15","0","0","20","12","0"
"2019/2020","Female","disabled","NECO","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","82","82","46","25","25","0","0","36","21","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","208","207","118","43","49","0","1","89","75","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","156","155","88","27","30","0","1","67","61","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","71","71","41","17","20","0","0","30","24","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","77","76","46","17","19","0","1","30","29","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","72","71","39","8","10","0","1","32","31","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","60","59","33","13","14","0","1","26","21","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","96","96","55","19","20","0","0","41","37","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","83","81","46","18","19","0","2","35","29","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","155","154","89","24","29","0","1","65","66","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","103","102","59","16","20","0","1","43","43","0"
"2019/2020","Female","disabled","WAEC","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","16","16","9","4","5","0","0","7","6","0"
"2019/2020","Female","disabled","WAEC","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","36","36","21","9","10","0","0","15","13","0"
"2019/2020","Female","disabled","WAEC","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","103","102","59","17","20","0","1","43","42","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","56","56","32","12","15","0","0","24","20","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","103","103","53","16","20","0","0","50","37","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","856","845","505","181","160","23","11","340","325","23"
"2019/2020","Male","all","NABTEB","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","625","616","387","130","123","11","9","229","257","11"
"2019/2020","Male","all","NABTEB","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","303","299","184","53","51","5","4","115","131","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","296","292","183","62","52","11","4","109","121","11"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","258","254","156","55","51","6","4","98","101","6"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","277","273","166","62","51","11","4","107","104","11"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","418","411","254","88","71","17","7","157","167","17"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","319","315","193","67","64","5","4","122","126","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","578","569","340","103","97","10","9","229","238","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","388","382","233","67","58","11","6","149","166","11"
"2019/2020","Male","all","NABTEB","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","53","52","32","12","13","0","1","20","20","0"
"2019/2020","Male","all","NABTEB","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","214","211","129","43","39","5","3","82","86","5"
"2019/2020","Male","all","NABTEB","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","419","413","255","92","84","11","6","158","163","11"
"2019/2020","Male","all","NABTEB","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","260","256","169","49","45","6","4","87","120","6"
"2019/2020","Male","all","NABTEB","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","518","511","301","117","110","10","7","210","185","10"
"2019/2020","Male","all","NECO","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","1696","1671","1000","318","270","48","25","671","682","48"
"2019/2020","Male","all","NECO","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","1129","1112","678","222","192","30","17","434","456","30"
"2019/2020","Male","all","NECO","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","558","549","341","104","91","13","9","208","237","13"
"2019/2020","Male","all","NECO","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","607","598","386","122","105","17","9","212","264","17"
"2019/2020","Male","all","NECO","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","472","465","271","81","67","14","7","194","191","14"
"2019/2020","Male","all","NECO","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","447","441","257","76","68","8","6","184","181","8"
"2019/2020","Male","all","NECO","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","830","819","517","185","159","26","11","302","332","26"
"2019/2020","Male","all","NECO","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","612","603","390","128","112","16","9","213","263","16"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","1112","1095","659","217","187","30","17","436","441","30"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","686","676","407","124","106","18","10","269","283","18"
"2019/2020","Male","all","NECO","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","107","105","64","19","19","0","2","41","46","0"
"2019/2020","Male","all","NECO","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","365","359","213","47","39","8","6","146","166","8"
"2019/2020","Male","all","NECO","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","810","798","490","146","126","21","12","308","344","21"
"2019/2020","Male","all","NECO","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","492","485","301","95","77","18","7","184","206","18"
"2019/2020","Male","all","NECO","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","1039","1024","640","194","174","20","15","384","446","20"
"2019/2020","Male","all","WAEC","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","2054","2024","1233","442","409","33","30","791","791","33"
"2019/2020","Male","all","WAEC","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","1535","1511","919","332","300","32","24","592","586","32"
"2019/2020","Male","all","WAEC","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","816","804","490","180","160","20","12","314","311","20"
"2019/2020","Male","all","WAEC","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","776","764","471","171","155","16","12","293","301","16"
"2019/2020","Male","all","WAEC","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","602","593","365","117","102","15","9","228","248","15"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","656","646","384","118","108","10","10","262","266","10"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","1040","1024","621","223","203","20","16","403","398","20"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","818","807","495","188","170","18","11","312","308","18"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","1411","1389","845","285","259","26","22","544","560","26"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","950","935","562","193","174","19","15","373","370","19"
"2019/2020","Male","all","WAEC","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","146","144","89","31","28","3","2","55","59","3"
"2019/2020","Male","all","WAEC","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","450","443","277","88","76","12","7","166","189","12"
"2019/2020","Male","all","WAEC","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","998","983","594","216","192","24","15","389","379","24"
"2019/2020","Male","all","WAEC","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","639","629","384","145","132","13","10","245","239","13"
"2019/2020","Male","all","WAEC","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","1277","1258","764","254","230","24","19","494","510","24"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","117","117","66","24","24","0","0","51","42","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","77","77","45","18","18","0","0","32","27","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","43","43","23","0","0","0","0","20","23","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","40","40","20","6","6","0","0","20","15","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","37","37","20","12","13","0","0","17","9","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","29","29","18","12","12","0","0","11","6","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","45","45","26","6","6","0","0","19","21","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","40","40","23","6","6","0","0","17","18","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","72","72","38","6","7","0","0","34","33","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","48","48","24","0","0","0","0","24","24","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","21","21","11","0","0","0","0","10","11","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","57","57","33","12","12","0","0","24","21","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","32","32","17","0","0","0","0","15","17","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","59","59","33","18","20","0","0","26","15","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","187","186","106","35","35","0","1","80","71","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","122","122","72","25","25","0","0","50","47","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","56","56","31","15","15","0","0","25","17","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","66","65","37","14","15","0","1","28","23","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","56","56","29","5","5","0","0","27","24","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","50","50","27","10","10","0","0","23","17","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","85","85","50","15","15","0","0","35","35","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","64","64","41","15","15","0","0","23","26","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","130","130","68","25","25","0","0","62","43","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","85","85","47","10","10","0","0","38","37","0"
"2019/2020","Male","disabled","NECO","University","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","11","11","5","5","5","0","0","6","0","0"
"2019/2020","Male","disabled","NECO","University","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","32","32","18","0","0","0","0","14","18","0"
"2019/2020","Male","disabled","NECO","University","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","83","83","43","10","10","0","0","40","33","0"
"2019/2020","Male","disabled","NECO","University","lga","Kuje","North Central","Abuja Federal Capital Territory","Kuje","","","50","50","24","5","5","0","0","26","19","0"
"2019/2020","Male","disabled","NECO","University","lga","Kwali","North Central","Abuja Federal Capital Territory","Kwali","","","97","97","55","20","20","0","0","42","35","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Abuja Municipal Area Council","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","","","223","221","125","40","45","0","2","96","85","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Bwari","North Central","Abuja Federal Capital Territory","Bwari","","","167","164","96","32","34","0","3","68","64","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Gwagwalada","North Central","Abuja Federal Capital Territory","Gwagwalada","","","77","77","50","17","20","0","0","27","33","0"
