"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","865","852","516","185","159","26","13","336","331","26"
"2019/2020","Female","all","NECO","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","1295","1276","791","291","248","43","19","485","500","43"
"2019/2020","Female","all","NECO","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","593","584","348","114","102","13","9","236","234","13"
"2019/2020","Female","all","NECO","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","989","974","574","198","166","32","15","400","376","32"
"2019/2020","Female","all","NECO","University","lga","Dala","North West","Kano","Dala","","","1186","1169","721","271","241","30","17","448","451","30"
"2019/2020","Female","all","NECO","University","lga","Fagge","North West","Kano","Fagge","","","1218","1200","748","284","247","37","18","452","465","37"
"2019/2020","Female","all","NECO","University","lga","Gwale","North West","Kano","Gwale","","","879","866","551","198","175","23","13","315","353","23"
"2019/2020","Female","all","NECO","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1094","1078","658","241","196","45","16","420","418","45"
"2019/2020","Female","all","NECO","University","lga","Nasarawa","North West","Kano","Nasarawa","","","606","597","378","157","138","19","9","219","221","19"
"2019/2020","Female","all","WAEC","College of Education","lga","Dala","North West","Kano","Dala","","","1761","1734","1064","387","346","41","27","670","676","41"
"2019/2020","Female","all","WAEC","College of Education","lga","Fagge","North West","Kano","Fagge","","","877","864","512","170","157","13","13","352","342","13"
"2019/2020","Female","all","WAEC","College of Education","lga","Gwale","North West","Kano","Gwale","","","812","799","493","200","189","11","13","306","293","11"
"2019/2020","Female","all","WAEC","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1441","1419","860","291","255","36","22","559","569","36"
"2019/2020","Female","all","WAEC","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","1329","1309","778","242","223","19","20","531","536","19"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Dala","North West","Kano","Dala","","","292","288","179","55","46","9","4","109","124","9"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","1126","1109","679","212","190","22","17","430","467","22"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","1615","1592","996","377","340","37","23","596","620","37"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","693","683","406","152","144","8","10","277","254","8"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","1244","1226","732","243","222","21","18","494","489","21"
"2019/2020","Female","all","WAEC","University","lga","Dala","North West","Kano","Dala","","","1546","1523","920","353","326","27","23","603","568","27"
"2019/2020","Female","all","WAEC","University","lga","Fagge","North West","Kano","Fagge","","","1646","1621","998","387","346","41","25","623","611","41"
"2019/2020","Female","all","WAEC","University","lga","Gwale","North West","Kano","Gwale","","","1096","1080","664","231","210","21","16","416","433","21"
"2019/2020","Female","all","WAEC","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1285","1267","746","255","228","27","18","521","491","27"
"2019/2020","Female","all","WAEC","University","lga","Nasarawa","North West","Kano","Nasarawa","","","736","726","453","164","144","20","10","273","290","20"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Dala","North West","Kano","Dala","","","92","92","48","20","20","0","0","44","32","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Fagge","North West","Kano","Fagge","","","46","46","22","9","9","0","0","24","15","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Gwale","North West","Kano","Gwale","","","46","46","24","0","0","0","0","22","24","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","74","74","40","0","0","0","0","34","40","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","70","70","40","10","10","0","0","30","32","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Dala","North West","Kano","Dala","","","14","14","8","0","0","0","0","6","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","54","54","31","0","0","0","0","23","31","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","74","74","44","20","20","0","0","30","28","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","42","42","24","0","0","0","0","18","24","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","60","60","36","0","0","0","0","24","36","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Dala","North West","Kano","Dala","","","78","78","44","20","20","0","0","34","26","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Fagge","North West","Kano","Fagge","","","82","82","44","20","20","0","0","38","28","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Gwale","North West","Kano","Gwale","","","60","60","32","0","0","0","0","28","32","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","71","71","36","10","10","0","0","35","28","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Nasarawa","North West","Kano","Nasarawa","","","42","42","24","10","10","0","0","18","16","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Dala","North West","Kano","Dala","","","163","161","95","21","21","0","2","66","75","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Fagge","North West","Kano","Fagge","","","75","75","47","14","14","0","0","28","33","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Gwale","North West","Kano","Gwale","","","69","68","44","21","21","0","1","24","23","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","114","114","65","14","14","0","0","49","51","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","95","95","54","14","14","0","0","41","40","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Dala","North West","Kano","Dala","","","21","21","10","0","0","0","0","11","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","96","95","58","28","28","0","1","37","30","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","143","142","83","21","21","0","1","59","63","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","72","72","39","14","14","0","0","33","25","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","114","113","58","20","20","0","1","55","38","0"
"2019/2020","Female","disabled","NECO","University","lga","Dala","North West","Kano","Dala","","","141","140","78","35","35","0","1","62","44","0"
"2019/2020","Female","disabled","NECO","University","lga","Fagge","North West","Kano","Fagge","","","146","144","86","35","35","0","2","58","51","0"
"2019/2020","Female","disabled","NECO","University","lga","Gwale","North West","Kano","Gwale","","","100","99","54","21","21","0","1","45","33","0"
"2019/2020","Female","disabled","NECO","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","124","122","65","21","21","0","2","57","44","0"
"2019/2020","Female","disabled","NECO","University","lga","Nasarawa","North West","Kano","Nasarawa","","","64","64","35","14","14","0","0","29","22","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Dala","North West","Kano","Dala","","","198","196","115","36","40","0","2","81","80","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Fagge","North West","Kano","Fagge","","","105","103","55","18","19","0","2","48","38","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Gwale","North West","Kano","Gwale","","","85","84","48","23","24","0","1","36","24","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","149","148","83","12","14","0","1","65","72","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","121","121","71","18","21","0","0","50","54","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Dala","North West","Kano","Dala","","","32","32","19","0","0","0","0","13","19","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","131","129","71","18","19","0","2","58","54","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","178","176","104","30","34","0","2","72","74","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","82","81","48","18","20","0","1","33","31","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","154","152","85","24","27","0","2","67","61","0"
"2019/2020","Female","disabled","WAEC","University","lga","Dala","North West","Kano","Dala","","","191","188","107","36","39","0","3","81","72","0"
"2019/2020","Female","disabled","WAEC","University","lga","Fagge","North West","Kano","Fagge","","","185","182","107","36","40","0","3","75","72","0"
"2019/2020","Female","disabled","WAEC","University","lga","Gwale","North West","Kano","Gwale","","","111","110","61","24","28","0","1","49","38","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","144","142","79","24","27","0","2","63","56","0"
"2019/2020","Female","disabled","WAEC","University","lga","Nasarawa","North West","Kano","Nasarawa","","","76","76","45","18","20","0","0","31","28","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Dala","North West","Kano","Dala","","","783","771","489","155","140","18","12","282","334","18"
"2019/2020","Male","all","NABTEB","College of Education","lga","Fagge","North West","Kano","Fagge","","","385","379","219","66","59","9","6","160","152","9"
"2019/2020","Male","all","NABTEB","College of Education","lga","Gwale","North West","Kano","Gwale","","","356","351","227","105","100","7","5","124","122","7"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","668","657","397","134","129","9","11","260","263","9"
"2019/2020","Male","all","NABTEB","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","612","603","362","105","99","9","9","241","256","9"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Dala","North West","Kano","Dala","","","133","131","77","19","20","0","2","54","59","0"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","461","454","272","77","70","9","7","182","195","9"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","691","680","427","163","130","34","11","253","265","34"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","322","317","193","67","60","9","5","124","126","9"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","508","501","308","105","89","18","7","193","203","18"
"2019/2020","Male","all","NABTEB","University","lga","Dala","North West","Kano","Dala","","","677","668","403","124","109","18","9","265","278","18"
"2019/2020","Male","all","NABTEB","University","lga","Fagge","North West","Kano","Fagge","","","651","641","406","154","140","17","10","235","252","17"
"2019/2020","Male","all","NABTEB","University","lga","Gwale","North West","Kano","Gwale","","","558","550","354","126","110","16","8","196","228","16"
"2019/2020","Male","all","NABTEB","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","643","633","374","106","90","18","10","259","269","18"
"2019/2020","Male","all","NABTEB","University","lga","Nasarawa","North West","Kano","Nasarawa","","","321","316","196","67","60","9","5","120","129","9"
"2019/2020","Male","all","NECO","College of Education","lga","Dala","North West","Kano","Dala","","","1486","1465","898","277","241","37","21","567","621","37"
"2019/2020","Male","all","NECO","College of Education","lga","Fagge","North West","Kano","Fagge","","","755","744","435","129","109","20","11","309","306","20"
"2019/2020","Male","all","NECO","College of Education","lga","Gwale","North West","Kano","Gwale","","","592","583","359","127","109","19","9","224","232","19"
"2019/2020","Male","all","NECO","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1159","1142","686","221","190","31","17","456","465","31"
"2019/2020","Male","all","NECO","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","1171","1153","695","205","175","31","18","458","490","31"
"2019/2020","Male","all","NECO","Polytechnic","lga","Dala","North West","Kano","Dala","","","246","242","132","28","22","6","4","110","105","6"
"2019/2020","Male","all","NECO","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","825","813","490","128","102","26","12","323","362","26"
"2019/2020","Male","all","NECO","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","1355","1336","822","264","218","46","19","514","559","46"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","609","600","363","128","117","12","9","237","235","12"
"2019/2020","Male","all","NECO","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","1057","1042","620","191","159","32","15","422","428","32"
"2019/2020","Male","all","NECO","University","lga","Dala","North West","Kano","Dala","","","1295","1276","775","236","205","31","19","501","540","31"
"2019/2020","Male","all","NECO","University","lga","Fagge","North West","Kano","Fagge","","","1223","1205","756","263","234","29","18","449","493","29"
"2019/2020","Male","all","NECO","University","lga","Gwale","North West","Kano","Gwale","","","978","963","602","192","168","24","15","361","410","24"
"2019/2020","Male","all","NECO","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1192","1174","696","213","182","31","18","478","484","31"
"2019/2020","Male","all","NECO","University","lga","Nasarawa","North West","Kano","Nasarawa","","","632","623","371","106","95","12","9","252","265","12"
"2019/2020","Male","all","WAEC","College of Education","lga","Dala","North West","Kano","Dala","","","1930","1902","1137","364","326","38","28","765","774","38"
"2019/2020","Male","all","WAEC","College of Education","lga","Fagge","North West","Kano","Fagge","","","994","979","584","195","182","13","15","395","389","13"
"2019/2020","Male","all","WAEC","College of Education","lga","Gwale","North West","Kano","Gwale","","","874","861","547","225","210","15","13","314","322","15"
"2019/2020","Male","all","WAEC","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1580","1557","935","285","255","30","23","622","650","30"
"2019/2020","Male","all","WAEC","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","1443","1422","849","247","215","32","21","573","603","32"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Dala","North West","Kano","Dala","","","338","333","202","55","52","3","5","131","148","3"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","1147","1129","679","206","182","24","18","450","474","24"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","1780","1753","1105","377","339","38","27","648","728","38"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","726","716","438","140","117","23","10","278","298","23"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","1292","1274","759","219","190","29","18","515","540","29"
"2019/2020","Male","all","WAEC","University","lga","Dala","North West","Kano","Dala","","","1654","1629","1002","310","273","37","25","627","692","37"
"2019/2020","Male","all","WAEC","University","lga","Fagge","North West","Kano","Fagge","","","1594","1570","970","346","306","40","24","600","625","40"
"2019/2020","Male","all","WAEC","University","lga","Gwale","North West","Kano","Gwale","","","1191","1173","711","231","209","22","18","462","481","22"
"2019/2020","Male","all","WAEC","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1520","1498","919","279","249","30","22","579","640","30"
"2019/2020","Male","all","WAEC","University","lga","Nasarawa","North West","Kano","Nasarawa","","","821","809","506","164","144","20","12","303","343","20"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Dala","North West","Kano","Dala","","","92","92","48","0","0","0","0","44","48","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Fagge","North West","Kano","Fagge","","","46","46","22","0","0","0","0","24","22","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Gwale","North West","Kano","Gwale","","","53","53","28","20","20","0","0","25","10","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","76","76","43","10","10","0","0","33","33","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","74","74","40","0","0","0","0","34","40","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Dala","North West","Kano","Dala","","","14","14","8","0","0","0","0","6","8","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","62","62","35","0","0","0","0","27","35","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","74","74","44","10","10","0","0","30","34","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","42","42","24","0","0","0","0","18","24","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","67","67","40","10","10","0","0","27","30","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Dala","North West","Kano","Dala","","","86","86","44","0","0","0","0","42","44","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Fagge","North West","Kano","Fagge","","","77","77","43","20","20","0","0","34","26","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Gwale","North West","Kano","Gwale","","","71","71","40","10","10","0","0","31","30","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","76","76","40","0","0","0","0","36","40","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Nasarawa","North West","Kano","Nasarawa","","","42","42","24","0","0","0","0","18","24","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Dala","North West","Kano","Dala","","","169","166","94","14","14","0","3","72","80","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Fagge","North West","Kano","Fagge","","","93","91","47","7","7","0","2","44","40","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Gwale","North West","Kano","Gwale","","","75","74","42","20","20","0","1","32","21","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","123","122","69","21","21","0","1","53","48","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","107","106","57","7","7","0","1","49","50","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Dala","North West","Kano","Dala","","","25","25","13","0","0","0","0","12","13","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","90","90","50","0","0","0","0","40","50","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","147","146","85","28","28","0","1","61","57","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","69","69","35","14","14","0","0","34","21","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","125","123","64","21","21","0","2","59","43","0"
"2019/2020","Male","disabled","NECO","University","lga","Dala","North West","Kano","Dala","","","164","162","93","21","21","0","2","69","73","0"
"2019/2020","Male","disabled","NECO","University","lga","Fagge","North West","Kano","Fagge","","","143","140","76","35","35","0","3","64","41","0"
"2019/2020","Male","disabled","NECO","University","lga","Gwale","North West","Kano","Gwale","","","111","110","63","21","21","0","1","47","43","0"
"2019/2020","Male","disabled","NECO","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","143","140","76","14","14","0","3","64","63","0"
"2019/2020","Male","disabled","NECO","University","lga","Nasarawa","North West","Kano","Nasarawa","","","65","65","35","7","7","0","0","30","28","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Dala","North West","Kano","Dala","","","214","210","117","24","26","0","4","93","93","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Fagge","North West","Kano","Fagge","","","115","113","64","18","19","0","2","49","46","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Gwale","North West","Kano","Gwale","","","101","100","59","24","25","0","1","41","35","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","168","167","93","24","27","0","1","74","70","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","138","137","77","18","21","0","1","60","60","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Dala","North West","Kano","Dala","","","33","33","20","6","6","0","0","13","14","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","132","130","71","18","20","0","2","59","54","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","196","192","114","30","33","0","4","78","85","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","82","81","45","12","13","0","1","36","34","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","169","166","94","12","13","0","3","72","83","0"
"2019/2020","Male","disabled","WAEC","University","lga","Dala","North West","Kano","Dala","","","206","202","120","24","25","0","4","82","96","0"
"2019/2020","Male","disabled","WAEC","University","lga","Fagge","North West","Kano","Fagge","","","187","184","107","36","39","0","3","77","71","0"
"2019/2020","Male","disabled","WAEC","University","lga","Gwale","North West","Kano","Gwale","","","129","128","77","12","14","0","1","51","65","0"
"2019/2020","Male","disabled","WAEC","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","181","178","93","12","14","0","3","85","82","0"
"2019/2020","Male","disabled","WAEC","University","lga","Nasarawa","North West","Kano","Nasarawa","","","77","77","42","12","13","0","0","35","31","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Dala","North West","Kano","Dala","","","776","765","478","180","159","23","11","287","299","23"
"2020/2021","Female","all","NABTEB","College of Education","lga","Fagge","North West","Kano","Fagge","","","371","366","219","78","72","8","5","147","141","8"
"2020/2021","Female","all","NABTEB","College of Education","lga","Gwale","North West","Kano","Gwale","","","321","317","207","95","89","8","4","110","113","8"
"2020/2021","Female","all","NABTEB","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","598","588","364","120","108","15","10","224","244","15"
"2020/2021","Female","all","NABTEB","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","580","572","342","119","115","8","8","230","223","8"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Dala","North West","Kano","Dala","","","132","130","78","26","18","8","2","52","53","8"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","450","443","265","95","81","16","7","178","170","16"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","685","675","422","172","141","32","10","253","250","32"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Kano Municipal","North West","Kano","Kano Municipal","","","335","330","203","60","54","8","5","127","143","8"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Nasarawa","North West","Kano","Nasarawa","","","562","553","343","94","81","15","9","210","249","15"
"2020/2021","Female","all","NABTEB","University","lga","Dala","North West","Kano","Dala","","","611","602","381","137","116","23","9","221","244","23"
"2020/2021","Female","all","NABTEB","University","lga","Fagge","North West","Kano","Fagge","","","660","650","420","179","151","30","10","230","240","30"
"2020/2021","Female","all","NABTEB","University","lga","Gwale","North West","Kano","Gwale","","","478","471","292","103","89","15","7","179","189","15"
"2020/2021","Female","all","NABTEB","University","lga","Kano Municipal","North West","Kano","Kano Municipal","","","527","520","315","95","81","16","7","205","220","16"
"2020/2021","Female","all","NABTEB","University","lga","Nasarawa","North West","Kano","Nasarawa","","","367","362","236","94","80","16","5","126","141","16"
"2020/2021","Female","all","NECO","College of Education","lga","Dala","North West","Kano","Dala","","","1432","1411","889","312","271","41","21","522","578","41"
"2020/2021","Female","all","NECO","College of Education","lga","Fagge","North West","Kano","Fagge","","","756","745","454","129","112","17","11","291","325","17"
"2020/2021","Female","all","NECO","College of Education","lga","Gwale","North West","Kano","Gwale","","","552","544","355","142","125","19","8","189","212","19"
"2020/2021","Female","all","NECO","College of Education","lga","Kano Municipal","North West","Kano","Kano Municipal","","","1145","1128","681","230","200","30","17","447","451","30"
"2020/2021","Female","all","NECO","College of Education","lga","Nasarawa","North West","Kano","Nasarawa","","","997","983","595","210","174","36","14","388","386","36"
"2020/2021","Female","all","NECO","Polytechnic","lga","Dala","North West","Kano","Dala","","","264","260","149","41","35","6","4","111","109","6"
"2020/2021","Female","all","NECO","Polytechnic","lga","Fagge","North West","Kano","Fagge","","","870","857","532","176","154","22","13","325","356","22"
"2020/2021","Female","all","NECO","Polytechnic","lga","Gwale","North West","Kano","Gwale","","","1328","1309","831","318","269","49","19","478","513","49"
