"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","53","53","36","8","9","0","0","17","28","0"
"2019/2020","Female","disabled","NECO","University","lga","Mubi North","North East","Adamawa","Mubi North","","","107","107","71","29","32","0","0","36","43","0"
"2019/2020","Female","disabled","NECO","University","lga","Numan","North East","Adamawa","Numan","","","109","109","66","8","8","0","0","43","58","0"
"2019/2020","Female","disabled","NECO","University","lga","Yola North","North East","Adamawa","Yola North","","","137","137","85","38","42","0","0","52","50","0"
"2019/2020","Female","disabled","NECO","University","lga","Yola South","North East","Adamawa","Yola South","","","71","71","43","16","16","0","0","28","28","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","120","118","72","24","24","0","2","46","48","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Numan","North East","Adamawa","Numan","","","123","123","79","24","24","0","0","44","55","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","148","147","89","24","24","0","1","58","65","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","100","99","65","18","18","0","1","34","47","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","39","39","25","6","6","0","0","14","19","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","58","58","39","12","12","0","0","19","28","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","299","295","179","59","60","0","4","116","120","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","59","59","38","24","24","0","0","21","14","0"
"2019/2020","Female","disabled","WAEC","University","lga","Mubi North","North East","Adamawa","Mubi North","","","141","141","87","12","12","0","0","54","75","0"
"2019/2020","Female","disabled","WAEC","University","lga","Numan","North East","Adamawa","Numan","","","134","132","84","18","18","0","2","48","66","0"
"2019/2020","Female","disabled","WAEC","University","lga","Yola North","North East","Adamawa","Yola North","","","171","171","106","42","42","0","0","65","64","0"
"2019/2020","Female","disabled","WAEC","University","lga","Yola South","North East","Adamawa","Yola South","","","100","99","62","18","18","0","1","37","44","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","414","408","270","94","77","18","6","138","177","18"
"2019/2020","Male","all","NABTEB","College of Education","lga","Numan","North East","Adamawa","Numan","","","558","549","372","126","121","9","9","177","246","9"
"2019/2020","Male","all","NABTEB","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","554","546","366","105","109","0","8","180","261","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","359","354","234","74","76","0","5","120","160","0"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","183","180","126","42","33","9","3","54","85","9"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","233","229","158","52","44","9","4","71","106","9"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","1093","1078","740","290","261","36","15","338","449","32"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","290","286","195","73","76","0","4","91","122","0"
"2019/2020","Male","all","NABTEB","University","lga","Mubi North","North East","Adamawa","Mubi North","","","518","510","346","115","109","9","8","164","231","9"
"2019/2020","Male","all","NABTEB","University","lga","Numan","North East","Adamawa","Numan","","","525","517","344","124","109","18","8","173","220","18"
"2019/2020","Male","all","NABTEB","University","lga","Yola North","North East","Adamawa","Yola North","","","730","720","498","167","153","18","10","222","331","18"
"2019/2020","Male","all","NABTEB","University","lga","Yola South","North East","Adamawa","Yola South","","","453","446","295","103","87","18","7","151","192","18"
"2019/2020","Male","all","NECO","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","797","785","511","159","143","16","12","274","352","16"
"2019/2020","Male","all","NECO","College of Education","lga","Numan","North East","Adamawa","Numan","","","1057","1040","696","263","243","20","17","344","433","20"
"2019/2020","Male","all","NECO","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","1016","999","676","211","193","20","17","323","465","18"
"2019/2020","Male","all","NECO","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","704","693","475","175","160","15","11","218","301","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","350","345","229","91","84","9","5","116","138","9"
"2019/2020","Male","all","NECO","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","498","491","328","112","108","4","7","163","216","4"
"2019/2020","Male","all","NECO","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","2188","2156","1487","513","461","52","32","669","974","52"
"2019/2020","Male","all","NECO","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","481","475","334","129","109","20","6","141","206","20"
"2019/2020","Male","all","NECO","University","lga","Mubi North","North East","Adamawa","Mubi North","","","1001","987","679","234","210","24","14","308","446","24"
"2019/2020","Male","all","NECO","University","lga","Numan","North East","Adamawa","Numan","","","983","969","645","190","169","21","14","324","456","21"
"2019/2020","Male","all","NECO","University","lga","Yola North","North East","Adamawa","Yola North","","","1442","1421","969","340","293","47","21","452","630","47"
"2019/2020","Male","all","NECO","University","lga","Yola South","North East","Adamawa","Yola South","","","827","814","561","219","202","18","13","253","341","18"
"2019/2020","Male","all","WAEC","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","1059","1043","688","233","201","32","16","355","455","32"
"2019/2020","Male","all","WAEC","College of Education","lga","Numan","North East","Adamawa","Numan","","","1279","1260","844","278","235","43","19","416","566","43"
"2019/2020","Male","all","WAEC","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","1307","1287","843","248","210","39","20","444","595","39"
"2019/2020","Male","all","WAEC","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","801","790","545","186","163","23","11","245","360","23"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","381","375","260","98","84","14","6","115","162","14"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","651","641","425","145","127","18","10","216","281","18"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","2758","2717","1851","651","569","82","41","866","1200","82"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","653","643","454","168","143","25","10","189","286","25"
"2019/2020","Male","all","WAEC","University","lga","Mubi North","North East","Adamawa","Mubi North","","","1320","1301","890","266","221","45","19","411","624","45"
"2019/2020","Male","all","WAEC","University","lga","Numan","North East","Adamawa","Numan","","","1238","1220","819","250","211","39","18","401","569","39"
"2019/2020","Male","all","WAEC","University","lga","Yola North","North East","Adamawa","Yola North","","","1841","1814","1256","429","373","56","27","558","827","56"
"2019/2020","Male","all","WAEC","University","lga","Yola South","North East","Adamawa","Yola South","","","1119","1103","771","256","224","32","16","332","516","32"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","50","50","28","0","0","0","0","22","28","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Numan","North East","Adamawa","Numan","","","55","55","35","0","0","0","0","20","35","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","75","75","46","0","0","0","0","29","46","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","52","52","31","0","0","0","0","21","31","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","21","21","13","0","0","0","0","8","13","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","25","25","18","0","0","0","0","7","18","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","139","139","90","22","22","0","0","49","68","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","44","44","28","0","0","0","0","16","28","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Mubi North","North East","Adamawa","Mubi North","","","72","72","42","0","0","0","0","30","42","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Numan","North East","Adamawa","Numan","","","70","70","43","0","0","0","0","27","43","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Yola North","North East","Adamawa","Yola North","","","88","88","56","0","0","0","0","32","56","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Yola South","North East","Adamawa","Yola South","","","49","49","31","0","0","0","0","18","31","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","91","91","55","7","8","0","0","36","48","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Numan","North East","Adamawa","Numan","","","98","98","60","22","24","0","0","38","39","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","129","128","79","7","8","0","1","49","72","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","83","83","51","16","16","0","0","32","35","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","32","32","18","7","8","0","0","14","12","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","53","53","32","7","8","0","0","21","25","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","244","242","159","24","24","0","2","83","135","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","53","53","33","16","17","0","0","20","18","0"
"2019/2020","Male","disabled","NECO","University","lga","Mubi North","North East","Adamawa","Mubi North","","","119","119","76","15","16","0","0","43","61","0"
"2019/2020","Male","disabled","NECO","University","lga","Numan","North East","Adamawa","Numan","","","116","115","70","0","0","0","1","45","70","0"
"2019/2020","Male","disabled","NECO","University","lga","Yola North","North East","Adamawa","Yola North","","","143","143","85","23","24","0","0","58","65","0"
"2019/2020","Male","disabled","NECO","University","lga","Yola South","North East","Adamawa","Yola South","","","89","89","53","24","24","0","0","36","30","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","117","115","72","24","24","0","2","43","49","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Numan","North East","Adamawa","Numan","","","117","117","75","24","24","0","0","42","52","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","157","155","98","18","18","0","2","57","80","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","100","99","61","12","12","0","1","38","49","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","39","39","25","12","12","0","0","14","13","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","61","61","36","6","6","0","0","25","30","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","320","316","204","59","60","0","4","112","145","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","64","64","44","12","12","0","0","20","32","0"
"2019/2020","Male","disabled","WAEC","University","lga","Mubi North","North East","Adamawa","Mubi North","","","157","156","98","18","18","0","1","58","80","0"
"2019/2020","Male","disabled","WAEC","University","lga","Numan","North East","Adamawa","Numan","","","136","134","81","18","18","0","2","53","63","0"
"2019/2020","Male","disabled","WAEC","University","lga","Yola North","North East","Adamawa","Yola North","","","180","180","115","36","36","0","0","65","79","0"
"2019/2020","Male","disabled","WAEC","University","lga","Yola South","North East","Adamawa","Yola South","","","112","110","74","24","24","0","2","36","50","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","392","386","252","91","86","8","6","134","161","8"
"2020/2021","Female","all","NABTEB","College of Education","lga","Numan","North East","Adamawa","Numan","","","546","537","372","147","126","23","9","165","225","23"
"2020/2021","Female","all","NABTEB","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","490","482","334","118","106","17","8","148","216","14"
"2020/2021","Female","all","NABTEB","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","370","364","255","99","95","7","6","109","156","7"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","167","164","112","46","39","8","3","52","67","8"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","212","208","145","46","48","0","4","63","99","0"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","1046","1031","722","283","241","47","15","309","440","45"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","259","255","186","72","77","0","4","69","113","0"
"2020/2021","Female","all","NABTEB","University","lga","Mubi North","North East","Adamawa","Mubi North","","","494","488","332","118","108","16","6","156","214","16"
"2020/2021","Female","all","NABTEB","University","lga","Numan","North East","Adamawa","Numan","","","526","518","338","128","117","16","8","180","210","16"
"2020/2021","Female","all","NABTEB","University","lga","Yola North","North East","Adamawa","Yola North","","","732","722","499","200","194","15","10","223","299","13"
"2020/2021","Female","all","NABTEB","University","lga","Yola South","North East","Adamawa","Yola South","","","411","405","294","119","105","16","6","111","174","16"
"2020/2021","Female","all","NECO","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","756","746","492","178","164","14","10","254","314","14"
"2020/2021","Female","all","NECO","College of Education","lga","Numan","North East","Adamawa","Numan","","","983","969","662","257","235","22","14","307","406","22"
"2020/2021","Female","all","NECO","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","1012","997","672","229","203","26","15","325","444","26"
"2020/2021","Female","all","NECO","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","720","709","495","200","180","20","11","214","296","20"
"2020/2021","Female","all","NECO","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","298","293","200","71","63","8","5","93","130","8"
"2020/2021","Female","all","NECO","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","409","403","270","100","94","6","6","133","170","6"
"2020/2021","Female","all","NECO","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","1944","1916","1347","519","462","58","28","569","827","58"
"2020/2021","Female","all","NECO","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","473","466","328","143","124","19","7","138","186","19"
"2020/2021","Female","all","NECO","University","lga","Mubi North","North East","Adamawa","Mubi North","","","973","959","667","264","242","24","14","292","404","24"
"2020/2021","Female","all","NECO","University","lga","Numan","North East","Adamawa","Numan","","","1006","991","650","235","212","23","15","341","416","23"
"2020/2021","Female","all","NECO","University","lga","Yola North","North East","Adamawa","Yola North","","","1365","1345","950","378","336","42","20","395","572","42"
"2020/2021","Female","all","NECO","University","lga","Yola South","North East","Adamawa","Yola South","","","797","785","552","220","203","17","12","233","331","17"
"2020/2021","Female","all","WAEC","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","1061","1045","720","239","210","29","16","325","482","29"
"2020/2021","Female","all","WAEC","College of Education","lga","Numan","North East","Adamawa","Numan","","","1336","1316","903","333","283","50","20","413","570","50"
"2020/2021","Female","all","WAEC","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","1186","1169","807","293","249","44","17","362","514","44"
"2020/2021","Female","all","WAEC","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","861","849","592","232","198","34","12","257","360","34"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","407","401","277","100","85","15","6","124","177","15"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","595","586","407","123","103","20","9","179","284","20"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","2668","2627","1812","682","597","86","41","815","1129","86"
"2020/2021","Female","all","WAEC","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","649","639","452","177","152","25","10","187","275","25"
"2020/2021","Female","all","WAEC","University","lga","Mubi North","North East","Adamawa","Mubi North","","","1243","1224","823","287","249","38","19","401","536","38"
"2020/2021","Female","all","WAEC","University","lga","Numan","North East","Adamawa","Numan","","","1249","1230","831","278","239","39","19","399","553","39"
"2020/2021","Female","all","WAEC","University","lga","Yola North","North East","Adamawa","Yola North","","","1708","1682","1146","411","339","72","26","536","735","72"
"2020/2021","Female","all","WAEC","University","lga","Yola South","North East","Adamawa","Yola South","","","959","945","648","254","227","28","14","297","393","28"
"2020/2021","Female","disabled","NABTEB","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","50","50","28","0","0","0","0","22","28","0"
"2020/2021","Female","disabled","NABTEB","College of Education","lga","Numan","North East","Adamawa","Numan","","","55","55","35","9","10","0","0","20","28","0"
"2020/2021","Female","disabled","NABTEB","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","72","72","46","0","0","0","0","26","46","0"
"2020/2021","Female","disabled","NABTEB","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","50","50","32","9","10","0","0","18","23","0"
"2020/2021","Female","disabled","NABTEB","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","22","22","15","0","0","0","0","7","15","0"
"2020/2021","Female","disabled","NABTEB","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","22","22","14","0","0","0","0","8","14","0"
"2020/2021","Female","disabled","NABTEB","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","136","136","86","18","20","0","0","50","68","0"
"2020/2021","Female","disabled","NABTEB","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","44","44","28","9","10","0","0","16","21","0"
"2020/2021","Female","disabled","NABTEB","University","lga","Mubi North","North East","Adamawa","Mubi North","","","66","66","42","0","0","0","0","24","42","0"
"2020/2021","Female","disabled","NABTEB","University","lga","Numan","North East","Adamawa","Numan","","","70","70","43","9","10","0","0","27","34","0"
"2020/2021","Female","disabled","NABTEB","University","lga","Yola North","North East","Adamawa","Yola North","","","91","91","56","9","10","0","0","35","49","0"
"2020/2021","Female","disabled","NABTEB","University","lga","Yola South","North East","Adamawa","Yola South","","","44","44","28","9","10","0","0","16","21","0"
"2020/2021","Female","disabled","NECO","College of Education","lga","Mubi North","North East","Adamawa","Mubi North","","","89","89","54","21","24","0","0","35","35","0"
"2020/2021","Female","disabled","NECO","College of Education","lga","Numan","North East","Adamawa","Numan","","","95","95","61","21","24","0","0","34","41","0"
"2020/2021","Female","disabled","NECO","College of Education","lga","Yola North","North East","Adamawa","Yola North","","","113","113","74","21","24","0","0","39","54","0"
"2020/2021","Female","disabled","NECO","College of Education","lga","Yola South","North East","Adamawa","Yola South","","","80","80","52","21","24","0","0","28","32","0"
"2020/2021","Female","disabled","NECO","Polytechnic","lga","Mubi North","North East","Adamawa","Mubi North","","","29","29","18","0","0","0","0","11","18","0"
"2020/2021","Female","disabled","NECO","Polytechnic","lga","Numan","North East","Adamawa","Numan","","","44","44","28","7","8","0","0","16","22","0"
"2020/2021","Female","disabled","NECO","Polytechnic","lga","Yola North","North East","Adamawa","Yola North","","","223","221","148","48","55","0","2","73","100","0"
"2020/2021","Female","disabled","NECO","Polytechnic","lga","Yola South","North East","Adamawa","Yola South","","","53","53","34","21","24","0","0","19","15","0"
"2020/2021","Female","disabled","NECO","University","lga","Mubi North","North East","Adamawa","Mubi North","","","113","113","75","35","40","0","0","38","41","0"
