session,gender,disability_scope,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,disabled,NABTEB,University,lga,Bida,North Central,Niger,Bida,,,44,44,28,24,23,1,0,16,7,1
2019/2020,Female,disabled,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,77,77,49,23,24,0,0,28,28,0
2019/2020,Female,disabled,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,55,55,35,0,0,0,0,20,35,0
2019/2020,Female,disabled,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,38,38,24,21,21,0,0,14,3,0
2019/2020,Female,disabled,NECO,College of Education,lga,Agaie,North Central,Niger,Agaie,,,72,72,54,10,10,0,0,18,44,0
2019/2020,Female,disabled,NECO,College of Education,lga,Bida,North Central,Niger,Bida,,,114,114,78,25,26,0,0,36,53,0
2019/2020,Female,disabled,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,66,66,45,20,20,0,0,21,25,0
2019/2020,Female,disabled,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,12,12,9,5,5,0,0,3,4,0
2019/2020,Female,disabled,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,147,147,96,35,35,0,0,51,61,0
2019/2020,Female,disabled,NECO,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,158,158,102,35,37,0,0,56,67,0
2019/2020,Female,disabled,NECO,Polytechnic,lga,Bida,North Central,Niger,Bida,,,29,29,19,10,11,0,0,10,9,0
2019/2020,Female,disabled,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,20,20,12,5,5,0,0,8,7,0
2019/2020,Female,disabled,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,110,110,75,30,31,0,0,35,45,0
2019/2020,Female,disabled,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,32,32,18,10,10,0,0,14,8,0
2019/2020,Female,disabled,NECO,University,lga,Agaie,North Central,Niger,Agaie,,,17,17,12,5,6,0,0,5,7,0
2019/2020,Female,disabled,NECO,University,lga,Bida,North Central,Niger,Bida,,,64,64,39,20,21,0,0,25,19,0
2019/2020,Female,disabled,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,136,136,90,20,20,0,0,46,70,0
2019/2020,Female,disabled,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,79,79,52,20,21,0,0,27,32,0
2019/2020,Female,disabled,NECO,University,lga,Suleja,North Central,Niger,Suleja,,,56,56,34,15,15,0,0,22,19,0
2019/2020,Female,disabled,WAEC,College of Education,lga,Agaie,North Central,Niger,Agaie,,,90,89,56,15,15,0,1,33,41,0
2019/2020,Female,disabled,WAEC,College of Education,lga,Bida,North Central,Niger,Bida,,,153,152,103,30,30,0,1,49,73,0
2019/2020,Female,disabled,WAEC,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,95,95,62,20,20,0,0,33,42,0
2019/2020,Female,disabled,WAEC,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,14,14,8,5,5,0,0,6,3,0
2019/2020,Female,disabled,WAEC,College of Education,lga,Suleja,North Central,Niger,Suleja,,,194,191,128,40,41,0,3,63,88,0
2019/2020,Female,disabled,WAEC,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,212,210,141,45,47,0,2,69,96,0
2019/2020,Female,disabled,WAEC,Polytechnic,lga,Bida,North Central,Niger,Bida,,,36,36,22,10,10,0,0,14,12,0
2019/2020,Female,disabled,WAEC,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,25,25,17,5,5,0,0,8,12,0
2019/2020,Female,disabled,WAEC,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,133,132,86,25,25,0,1,46,61,0
2019/2020,Female,disabled,WAEC,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,39,39,28,10,10,0,0,11,18,0
2019/2020,Female,disabled,WAEC,University,lga,Agaie,North Central,Niger,Agaie,,,25,25,17,5,5,0,0,8,12,0
2019/2020,Female,disabled,WAEC,University,lga,Bida,North Central,Niger,Bida,,,75,75,53,20,20,0,0,22,33,0
2019/2020,Female,disabled,WAEC,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,168,166,111,45,48,0,2,55,66,0
2019/2020,Female,disabled,WAEC,University,lga,Kontagora,North Central,Niger,Kontagora,,,102,102,64,25,25,0,0,38,39,0
2019/2020,Female,disabled,WAEC,University,lga,Suleja,North Central,Niger,Suleja,,,65,64,41,15,15,0,1,23,26,0
2019/2020,Male,all,NABTEB,College of Education,lga,Agaie,North Central,Niger,Agaie,,,384,378,268,81,68,14,6,110,187,14
2019/2020,Male,all,NABTEB,College of Education,lga,Bida,North Central,Niger,Bida,,,627,618,438,141,129,14,9,180,297,14
2019/2020,Male,all,NABTEB,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,406,399,291,111,99,14,7,108,180,14
2019/2020,Male,all,NABTEB,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,65,64,45,22,23,0,1,19,23,0
2019/2020,Male,all,NABTEB,College of Education,lga,Suleja,North Central,Niger,Suleja,,,777,764,538,179,145,35,13,226,359,35
2019/2020,Male,all,NABTEB,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,760,748,535,171,143,28,12,213,364,28
2019/2020,Male,all,NABTEB,Polytechnic,lga,Bida,North Central,Niger,Bida,,,152,150,108,37,30,7,2,42,71,7
2019/2020,Male,all,NABTEB,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,100,99,66,37,30,7,1,33,29,7
2019/2020,Male,all,NABTEB,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,548,539,381,142,128,14,9,158,239,14
2019/2020,Male,all,NABTEB,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,160,158,111,59,53,7,2,47,52,7
2019/2020,Male,all,NABTEB,University,lga,Agaie,North Central,Niger,Agaie,,,97,96,69,22,23,0,1,27,47,0
2019/2020,Male,all,NABTEB,University,lga,Bida,North Central,Niger,Bida,,,358,353,250,75,68,7,5,103,175,7
2019/2020,Male,all,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,636,627,452,178,158,21,9,175,274,21
2019/2020,Male,all,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,427,421,292,96,83,14,6,129,196,14
2019/2020,Male,all,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,259,255,177,51,45,7,4,78,126,7
2019/2020,Male,all,NECO,College of Education,lga,Agaie,North Central,Niger,Agaie,,,713,702,492,149,124,25,11,210,343,25
2019/2020,Male,all,NECO,College of Education,lga,Bida,North Central,Niger,Bida,,,1161,1145,807,251,212,39,16,338,556,39
2019/2020,Male,all,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,725,714,521,165,142,23,11,193,356,23
2019/2020,Male,all,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,127,125,97,32,27,5,2,28,65,5
2019/2020,Male,all,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,1481,1458,1017,299,255,44,23,441,718,44
2019/2020,Male,all,NECO,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,1422,1401,979,314,278,36,21,422,665,36
2019/2020,Male,all,NECO,Polytechnic,lga,Bida,North Central,Niger,Bida,,,291,286,194,64,55,9,5,92,130,9
2019/2020,Male,all,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,198,195,146,48,43,5,3,49,98,5
2019/2020,Male,all,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,1083,1067,764,255,212,43,16,303,509,43
2019/2020,Male,all,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,297,292,212,75,65,10,5,80,137,10
2019/2020,Male,all,NECO,University,lga,Agaie,North Central,Niger,Agaie,,,181,178,125,43,38,5,3,53,82,5
2019/2020,Male,all,NECO,University,lga,Bida,North Central,Niger,Bida,,,674,664,473,159,142,17,10,191,314,17
2019/2020,Male,all,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,1257,1239,892,303,266,37,18,347,589,37
2019/2020,Male,all,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,835,824,573,164,142,22,11,251,409,22
2019/2020,Male,all,NECO,University,lga,Suleja,North Central,Niger,Suleja,,,480,472,330,90,76,14,8,142,240,14
2019/2020,Male,all,WAEC,College of Education,lga,Agaie,North Central,Niger,Agaie,,,919,906,653,215,196,19,13,253,438,19
2019/2020,Male,all,WAEC,College of Education,lga,Bida,North Central,Niger,Bida,,,1563,1540,1089,379,337,42,23,451,710,42
2019/2020,Male,all,WAEC,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,996,981,669,225,201,24,15,312,444,24
2019/2020,Male,all,WAEC,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,174,171,117,45,42,3,3,54,72,3
2019/2020,Male,all,WAEC,College of Education,lga,Suleja,North Central,Niger,Suleja,,,1820,1794,1256,444,395,49,26,538,812,49
2019/2020,Male,all,WAEC,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,1868,1840,1290,460,402,58,28,550,830,58
2019/2020,Male,all,WAEC,Polytechnic,lga,Bida,North Central,Niger,Bida,,,350,345,257,90,79,11,5,88,167,11
2019/2020,Male,all,WAEC,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,242,238,178,60,53,7,4,60,118,7
2019/2020,Male,all,WAEC,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,1365,1344,948,304,268,36,21,396,644,36
2019/2020,Male,all,WAEC,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,391,385,284,110,100,10,6,101,174,10
2019/2020,Male,all,WAEC,University,lga,Agaie,North Central,Niger,Agaie,,,273,269,192,65,58,7,4,77,127,7
2019/2020,Male,all,WAEC,University,lga,Bida,North Central,Niger,Bida,,,885,872,646,239,210,29,13,226,407,29
2019/2020,Male,all,WAEC,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,1624,1600,1135,399,357,42,24,465,736,42
2019/2020,Male,all,WAEC,University,lga,Kontagora,North Central,Niger,Kontagora,,,1009,994,683,230,205,25,15,311,453,25
2019/2020,Male,all,WAEC,University,lga,Suleja,North Central,Niger,Suleja,,,583,575,405,145,127,18,8,170,260,18
2019/2020,Male,disabled,NABTEB,College of Education,lga,Agaie,North Central,Niger,Agaie,,,41,41,28,8,8,0,0,13,20,0
2019/2020,Male,disabled,NABTEB,College of Education,lga,Bida,North Central,Niger,Bida,,,70,70,45,15,16,0,0,25,31,0
2019/2020,Male,disabled,NABTEB,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,44,44,28,16,16,0,0,16,14,0
2019/2020,Male,disabled,NABTEB,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,11,11,7,8,8,0,0,4,0,0
2019/2020,Male,disabled,NABTEB,College of Education,lga,Suleja,North Central,Niger,Suleja,,,88,88,55,14,14,0,0,33,41,0
2019/2020,Male,disabled,NABTEB,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,99,99,65,7,8,0,0,34,58,0
2019/2020,Male,disabled,NABTEB,Polytechnic,lga,Bida,North Central,Niger,Bida,,,22,22,14,0,0,0,0,8,14,0
2019/2020,Male,disabled,NABTEB,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,11,11,7,8,8,0,0,4,0,0
2019/2020,Male,disabled,NABTEB,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,68,68,45,15,16,0,0,23,30,0
2019/2020,Male,disabled,NABTEB,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,22,22,14,14,14,0,0,8,0,0
2019/2020,Male,disabled,NABTEB,University,lga,Agaie,North Central,Niger,Agaie,,,11,11,7,0,0,0,0,4,7,0
2019/2020,Male,disabled,NABTEB,University,lga,Bida,North Central,Niger,Bida,,,44,44,28,0,0,0,0,16,28,0
2019/2020,Male,disabled,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,81,81,52,15,16,0,0,29,38,0
2019/2020,Male,disabled,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,55,55,35,0,0,0,0,20,35,0
2019/2020,Male,disabled,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,38,38,24,7,7,0,0,14,17,0
2019/2020,Male,disabled,NECO,College of Education,lga,Agaie,North Central,Niger,Agaie,,,79,78,50,15,16,0,1,28,35,0
2019/2020,Male,disabled,NECO,College of Education,lga,Bida,North Central,Niger,Bida,,,123,123,79,20,20,0,0,44,59,0
2019/2020,Male,disabled,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,70,70,45,10,10,0,0,25,35,0
2019/2020,Male,disabled,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,12,12,9,5,6,0,0,3,4,0
2019/2020,Male,disabled,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,165,165,110,35,35,0,0,55,75,0
2019/2020,Male,disabled,NECO,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,166,166,106,30,32,0,0,60,76,0
2019/2020,Male,disabled,NECO,Polytechnic,lga,Bida,North Central,Niger,Bida,,,35,35,22,10,10,0,0,13,12,0
2019/2020,Male,disabled,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,18,18,12,5,5,0,0,6,7,0
2019/2020,Male,disabled,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,108,108,72,20,22,0,0,36,52,0
2019/2020,Male,disabled,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,29,29,21,10,10,0,0,8,11,0
2019/2020,Male,disabled,NECO,University,lga,Agaie,North Central,Niger,Agaie,,,17,17,12,5,6,0,0,5,7,0
2019/2020,Male,disabled,NECO,University,lga,Bida,North Central,Niger,Bida,,,70,70,47,20,21,0,0,23,27,0
2019/2020,Male,disabled,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,136,136,93,30,30,0,0,43,63,0
2019/2020,Male,disabled,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,87,87,52,10,10,0,0,35,42,0
2019/2020,Male,disabled,NECO,University,lga,Suleja,North Central,Niger,Suleja,,,53,53,34,5,5,0,0,19,29,0
2019/2020,Male,disabled,WAEC,College of Education,lga,Agaie,North Central,Niger,Agaie,,,96,95,64,15,16,0,1,31,49,0
2019/2020,Male,disabled,WAEC,College of Education,lga,Bida,North Central,Niger,Bida,,,162,160,106,30,30,0,2,54,76,0
2019/2020,Male,disabled,WAEC,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,101,101,65,20,20,0,0,36,45,0
2019/2020,Male,disabled,WAEC,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,14,14,8,5,5,0,0,6,3,0
2019/2020,Male,disabled,WAEC,College of Education,lga,Suleja,North Central,Niger,Suleja,,,203,200,131,35,35,0,3,69,96,0
2019/2020,Male,disabled,WAEC,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,222,219,147,40,41,0,3,72,107,0
2019/2020,Male,disabled,WAEC,Polytechnic,lga,Bida,North Central,Niger,Bida,,,42,42,28,10,10,0,0,14,18,0
2019/2020,Male,disabled,WAEC,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,25,25,17,5,5,0,0,8,12,0
2019/2020,Male,disabled,WAEC,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,144,143,94,20,20,0,1,49,74,0
2019/2020,Male,disabled,WAEC,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,39,39,28,10,10,0,0,11,18,0
2019/2020,Male,disabled,WAEC,University,lga,Agaie,North Central,Niger,Agaie,,,25,25,17,5,5,0,0,8,12,0
2019/2020,Male,disabled,WAEC,University,lga,Bida,North Central,Niger,Bida,,,87,87,61,20,20,0,0,26,41,0
2019/2020,Male,disabled,WAEC,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,182,180,122,35,36,0,2,58,87,0
2019/2020,Male,disabled,WAEC,University,lga,Kontagora,North Central,Niger,Kontagora,,,109,109,70,20,20,0,0,39,50,0
2019/2020,Male,disabled,WAEC,University,lga,Suleja,North Central,Niger,Suleja,,,71,70,44,15,15,0,1,26,29,0
2020/2021,Female,all,NABTEB,College of Education,lga,Agaie,North Central,Niger,Agaie,,,386,380,270,99,93,7,6,110,171,7
2020/2021,Female,all,NABTEB,College of Education,lga,Bida,North Central,Niger,Bida,,,637,628,450,177,165,14,9,178,273,14
2020/2021,Female,all,NABTEB,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,455,448,328,113,92,21,7,120,215,21
2020/2021,Female,all,NABTEB,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,75,74,53,21,21,0,1,21,32,0
2020/2021,Female,all,NABTEB,College of Education,lga,Suleja,North Central,Niger,Suleja,,,753,742,550,235,200,36,11,192,315,36
2020/2021,Female,all,NABTEB,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,796,784,556,213,194,21,12,228,343,21
2020/2021,Female,all,NABTEB,Polytechnic,lga,Bida,North Central,Niger,Bida,,,137,135,99,50,42,8,2,36,49,8
2020/2021,Female,all,NABTEB,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,101,100,76,36,29,7,1,24,40,7
2020/2021,Female,all,NABTEB,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,600,591,419,157,135,22,9,172,262,22
2020/2021,Female,all,NABTEB,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,164,162,118,49,50,0,2,44,69,0
2020/2021,Female,all,NABTEB,University,lga,Agaie,North Central,Niger,Agaie,,,92,91,65,29,21,8,1,26,36,8
2020/2021,Female,all,NABTEB,University,lga,Bida,North Central,Niger,Bida,,,365,360,270,122,107,15,5,90,148,15
2020/2021,Female,all,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,679,669,481,177,156,21,10,188,304,21
2020/2021,Female,all,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,438,432,289,92,92,0,6,143,197,0
2020/2021,Female,all,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,258,254,172,63,56,7,4,82,109,7
2020/2021,Female,all,NECO,College of Education,lga,Agaie,North Central,Niger,Agaie,,,769,757,540,155,137,18,12,217,385,18
2020/2021,Female,all,NECO,College of Education,lga,Bida,North Central,Niger,Bida,,,1169,1151,840,285,245,40,18,311,555,40
2020/2021,Female,all,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,820,808,580,193,169,24,12,228,387,24
2020/2021,Female,all,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,136,134,106,38,33,5,2,28,68,5
2020/2021,Female,all,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,1458,1436,1017,348,306,42,22,419,669,42
2020/2021,Female,all,NECO,Polytechnic,lga,Agaie,North Central,Niger,Agaie,,,1477,1455,1011,344,306,38,22,444,667,38
2020/2021,Female,all,NECO,Polytechnic,lga,Bida,North Central,Niger,Bida,,,266,262,198,76,60,16,4,64,122,16
2020/2021,Female,all,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,207,204,157,54,49,5,3,47,103,5
2020/2021,Female,all,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,1084,1069,751,248,213,35,15,318,503,35
2020/2021,Female,all,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,317,312,238,97,81,16,5,74,141,16
2020/2021,Female,all,NECO,University,lga,Agaie,North Central,Niger,Agaie,,,201,198,147,54,49,5,3,51,93,5
2020/2021,Female,all,NECO,University,lga,Bida,North Central,Niger,Bida,,,671,661,488,183,159,24,10,173,305,24
2020/2021,Female,all,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,1261,1241,876,300,255,45,20,365,576,45
2020/2021,Female,all,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,832,821,564,173,147,26,11,257,391,26
