"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","1103","1086","784","303","257","46","17","302","481","46"
"2019/2020","Female","all","NECO","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","371","365","271","112","101","11","6","94","159","11"
"2019/2020","Female","all","NECO","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","427","421","304","117","106","11","6","117","188","11"
"2019/2020","Female","all","NECO","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","652","642","469","192","172","20","10","173","276","20"
"2019/2020","Female","all","NECO","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","704","694","500","202","185","17","10","194","298","17"
"2019/2020","Female","all","NECO","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","567","559","415","181","157","24","8","144","235","24"
"2019/2020","Female","all","NECO","University","lga","Aba North","South East","Abia","Aba North","","","382","376","267","101","89","12","6","109","167","12"
"2019/2020","Female","all","NECO","University","lga","Aba South","South East","Abia","Aba South","","","983","968","694","283","250","33","15","274","412","33"
"2019/2020","Female","all","NECO","University","lga","Arochukwu","South East","Abia","Arochukwu","","","734","723","505","192","162","30","11","218","314","30"
"2019/2020","Female","all","NECO","University","lga","Umuahia North","South East","Abia","Umuahia North","","","904","890","648","261","229","32","14","242","387","32"
"2019/2020","Female","all","NECO","University","lga","Umuahia South","South East","Abia","Umuahia South","","","348","343","248","96","89","7","5","95","153","7"
"2019/2020","Female","all","WAEC","College of Education","lga","Aba North","South East","Abia","Aba North","","","1306","1286","900","345","300","45","20","386","555","45"
"2019/2020","Female","all","WAEC","College of Education","lga","Aba South","South East","Abia","Aba South","","","795","783","551","214","178","36","12","232","337","36"
"2019/2020","Female","all","WAEC","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","919","904","665","270","230","40","15","239","394","40"
"2019/2020","Female","all","WAEC","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","616","607","427","158","135","23","9","180","269","23"
"2019/2020","Female","all","WAEC","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","1428","1407","1017","411","345","67","21","390","605","67"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","466","459","336","150","128","22","7","123","187","22"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","603","594","445","182","155","27","9","149","264","27"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","808","795","575","213","188","25","13","220","362","25"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","973","958","688","279","240","39","15","270","408","39"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","750","739","561","246","212","34","11","178","315","34"
"2019/2020","Female","all","WAEC","University","lga","Aba North","South East","Abia","Aba North","","","496","489","345","125","113","13","7","144","219","13"
"2019/2020","Female","all","WAEC","University","lga","Aba South","South East","Abia","Aba South","","","1258","1240","880","346","298","48","18","360","534","48"
"2019/2020","Female","all","WAEC","University","lga","Arochukwu","South East","Abia","Arochukwu","","","959","945","657","247","212","35","14","288","410","35"
"2019/2020","Female","all","WAEC","University","lga","Umuahia North","South East","Abia","Umuahia North","","","1109","1093","796","329","287","42","16","297","467","42"
"2019/2020","Female","all","WAEC","University","lga","Umuahia South","South East","Abia","Umuahia South","","","410","403","297","115","99","17","7","106","181","17"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Aba North","South East","Abia","Aba North","","","83","83","52","30","30","0","0","31","22","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Aba South","South East","Abia","Aba South","","","46","46","30","20","20","0","0","16","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","49","49","30","20","20","0","0","19","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","40","40","26","15","15","0","0","14","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","77","77","49","25","25","0","0","28","24","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","33","33","21","15","15","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","40","40","23","10","10","0","0","17","14","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","47","47","31","20","20","0","0","16","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","47","47","31","20","20","0","0","16","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","36","36","24","15","15","0","0","12","9","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Aba North","South East","Abia","Aba North","","","24","24","13","10","10","0","0","11","4","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Aba South","South East","Abia","Aba South","","","57","57","37","15","15","0","0","20","23","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Arochukwu","South East","Abia","Arochukwu","","","49","49","31","20","20","0","0","18","11","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Umuahia North","South East","Abia","Umuahia North","","","58","58","35","25","25","0","0","23","10","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Umuahia South","South East","Abia","Umuahia South","","","25","25","17","10","10","0","0","8","7","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Aba North","South East","Abia","Aba North","","","131","131","88","39","40","1","0","43","50","1"
"2019/2020","Female","disabled","NECO","College of Education","lga","Aba South","South East","Abia","Aba South","","","59","59","42","21","23","0","0","17","22","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","80","80","52","28","28","0","0","28","25","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","62","62","40","15","16","0","0","22","26","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","122","122","83","35","36","0","0","39","49","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","44","44","33","15","17","0","0","11","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","56","56","36","15","17","0","0","20","22","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","77","77","53","21","24","0","0","24","33","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","77","77","53","20","21","0","0","24","34","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","59","59","40","15","15","0","0","19","26","0"
"2019/2020","Female","disabled","NECO","University","lga","Aba North","South East","Abia","Aba North","","","38","38","27","10","10","0","0","11","18","0"
"2019/2020","Female","disabled","NECO","University","lga","Aba South","South East","Abia","Aba South","","","104","104","71","31","34","0","0","33","41","0"
"2019/2020","Female","disabled","NECO","University","lga","Arochukwu","South East","Abia","Arochukwu","","","87","86","59","21","24","0","1","27","39","0"
"2019/2020","Female","disabled","NECO","University","lga","Umuahia North","South East","Abia","Umuahia North","","","101","101","66","25","29","0","0","35","42","0"
"2019/2020","Female","disabled","NECO","University","lga","Umuahia South","South East","Abia","Umuahia South","","","44","44","31","10","10","0","0","13","22","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Aba North","South East","Abia","Aba North","","","153","153","103","35","35","0","0","50","68","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Aba South","South East","Abia","Aba South","","","83","83","57","20","20","0","0","26","37","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","102","101","72","24","24","0","1","29","48","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","78","77","51","18","19","0","1","26","33","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","145","144","95","39","39","0","1","49","56","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","58","58","40","18","19","0","0","18","22","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","81","80","56","19","19","0","1","24","37","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","96","95","65","24","24","0","1","30","42","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","101","101","69","24","24","0","0","32","45","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","78","78","57","19","19","0","0","21","38","0"
"2019/2020","Female","disabled","WAEC","University","lga","Aba North","South East","Abia","Aba North","","","46","46","34","14","14","0","0","12","20","0"
"2019/2020","Female","disabled","WAEC","University","lga","Aba South","South East","Abia","Aba South","","","131","129","84","29","29","0","2","45","56","0"
"2019/2020","Female","disabled","WAEC","University","lga","Arochukwu","South East","Abia","Arochukwu","","","104","103","68","23","24","0","1","35","45","0"
"2019/2020","Female","disabled","WAEC","University","lga","Umuahia North","South East","Abia","Umuahia North","","","122","121","85","33","33","0","1","36","53","0"
"2019/2020","Female","disabled","WAEC","University","lga","Umuahia South","South East","Abia","Umuahia South","","","56","55","37","14","14","0","1","18","23","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Aba North","South East","Abia","Aba North","","","637","628","447","130","110","20","9","181","316","20"
"2019/2020","Male","all","NABTEB","College of Education","lga","Aba South","South East","Abia","Aba South","","","393","388","271","60","50","10","5","117","211","10"
"2019/2020","Male","all","NABTEB","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","430","424","308","107","92","15","6","116","202","15"
"2019/2020","Male","all","NABTEB","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","309","305","220","55","45","11","4","85","164","11"
"2019/2020","Male","all","NABTEB","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","620","611","439","140","114","26","9","172","299","26"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","220","216","165","54","49","5","4","51","111","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","248","244","175","49","44","5","4","69","125","5"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","357","351","254","75","60","15","6","97","179","15"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","391","386","292","79","69","10","5","94","213","10"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","345","339","259","86","70","17","6","80","173","17"
"2019/2020","Male","all","NABTEB","University","lga","Aba North","South East","Abia","Aba North","","","222","219","153","36","30","6","3","66","117","6"
"2019/2020","Male","all","NABTEB","University","lga","Aba South","South East","Abia","Aba South","","","547","539","402","106","91","15","8","137","295","15"
"2019/2020","Male","all","NABTEB","University","lga","Arochukwu","South East","Abia","Arochukwu","","","389","382","274","91","76","15","7","108","183","15"
"2019/2020","Male","all","NABTEB","University","lga","Umuahia North","South East","Abia","Umuahia North","","","483","475","350","99","84","15","8","125","250","15"
"2019/2020","Male","all","NABTEB","University","lga","Umuahia South","South East","Abia","Umuahia South","","","171","169","125","40","35","5","2","44","85","5"
"2019/2020","Male","all","NECO","College of Education","lga","Aba North","South East","Abia","Aba North","","","1210","1193","855","308","277","31","17","338","548","31"
"2019/2020","Male","all","NECO","College of Education","lga","Aba South","South East","Abia","Aba South","","","677","667","468","155","133","22","10","199","314","22"
"2019/2020","Male","all","NECO","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","812","800","574","224","200","24","12","226","349","24"
"2019/2020","Male","all","NECO","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","533","525","364","123","111","12","8","161","242","12"
"2019/2020","Male","all","NECO","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","1198","1180","868","293","256","38","18","312","576","38"
"2019/2020","Male","all","NECO","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","433","427","316","123","106","17","6","111","194","17"
"2019/2020","Male","all","NECO","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","464","457","329","112","100","12","7","128","218","12"
"2019/2020","Male","all","NECO","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","708","699","499","166","151","16","9","200","334","16"
"2019/2020","Male","all","NECO","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","752","740","553","193","161","32","12","187","361","32"
"2019/2020","Male","all","NECO","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","602","593","442","181","167","14","9","151","262","14"
"2019/2020","Male","all","NECO","University","lga","Aba North","South East","Abia","Aba North","","","432","426","301","90","78","12","6","125","211","12"
"2019/2020","Male","all","NECO","University","lga","Aba South","South East","Abia","Aba South","","","1120","1104","779","272","240","32","16","325","507","32"
"2019/2020","Male","all","NECO","University","lga","Arochukwu","South East","Abia","Arochukwu","","","787","776","555","182","150","32","11","221","374","32"
"2019/2020","Male","all","NECO","University","lga","Umuahia North","South East","Abia","Umuahia North","","","946","932","669","230","200","30","14","263","440","30"
"2019/2020","Male","all","NECO","University","lga","Umuahia South","South East","Abia","Umuahia South","","","351","346","254","96","84","12","5","92","159","12"
"2019/2020","Male","all","WAEC","College of Education","lga","Aba North","South East","Abia","Aba North","","","1461","1440","1025","367","317","51","21","415","657","51"
"2019/2020","Male","all","WAEC","College of Education","lga","Aba South","South East","Abia","Aba South","","","931","917","643","219","184","35","14","274","424","35"
"2019/2020","Male","all","WAEC","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","1054","1038","792","322","273","49","16","246","470","49"
"2019/2020","Male","all","WAEC","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","679","669","490","159","133","26","10","179","331","26"
"2019/2020","Male","all","WAEC","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","1580","1556","1107","386","331","55","24","449","721","55"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","546","538","401","158","136","22","8","137","243","22"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","642","632","453","168","141","27","10","179","286","27"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","929","915","647","236","202","35","14","268","410","35"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","1023","1008","730","266","226","40","15","278","465","40"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","776","764","561","223","192","31","12","203","338","31"
"2019/2020","Male","all","WAEC","University","lga","Aba North","South East","Abia","Aba North","","","519","511","347","116","99","17","8","164","232","17"
"2019/2020","Male","all","WAEC","University","lga","Aba South","South East","Abia","Aba South","","","1392","1371","979","322","279","43","21","392","658","43"
"2019/2020","Male","all","WAEC","University","lga","Arochukwu","South East","Abia","Arochukwu","","","981","966","698","237","202","35","15","268","461","35"
"2019/2020","Male","all","WAEC","University","lga","Umuahia North","South East","Abia","Umuahia North","","","1228","1211","896","318","274","44","17","315","579","44"
"2019/2020","Male","all","WAEC","University","lga","Umuahia South","South East","Abia","Umuahia South","","","411","405","294","98","84","14","6","111","196","14"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Aba North","South East","Abia","Aba North","","","88","88","58","25","25","0","0","30","33","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Aba South","South East","Abia","Aba South","","","45","45","27","5","5","0","0","18","22","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","55","55","38","15","15","0","0","17","23","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","43","43","27","5","5","0","0","16","22","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","80","80","49","25","25","0","0","31","24","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","35","35","23","15","15","0","0","12","9","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","40","40","23","10","10","0","0","17","14","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","49","49","31","15","15","0","0","18","16","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","46","46","30","10","10","0","0","16","21","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","39","39","27","15","15","0","0","12","12","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Aba North","South East","Abia","Aba North","","","27","27","17","5","5","0","0","10","12","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Aba South","South East","Abia","Aba South","","","68","68","48","10","10","0","0","20","38","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Arochukwu","South East","Abia","Arochukwu","","","49","49","30","20","20","0","0","19","11","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Umuahia North","South East","Abia","Umuahia North","","","58","58","38","20","20","0","0","20","18","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Umuahia South","South East","Abia","Umuahia South","","","25","25","17","10","10","0","0","8","7","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Aba North","South East","Abia","Aba North","","","149","149","97","40","41","1","0","52","58","1"
"2019/2020","Male","disabled","NECO","College of Education","lga","Aba South","South East","Abia","Aba South","","","68","68","39","15","18","0","0","29","25","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","93","92","62","28","28","0","1","30","35","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","71","71","49","15","17","0","0","22","35","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","125","125","80","35","36","0","0","45","46","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","53","53","40","16","17","0","0","13","25","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","62","62","44","16","18","0","0","18","29","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","77","77","50","17","18","0","0","27","34","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","80","80","56","15","18","0","0","24","41","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","65","65","47","15","15","0","0","18","32","0"
"2019/2020","Male","disabled","NECO","University","lga","Aba North","South East","Abia","Aba North","","","41","41","24","10","10","0","0","17","15","0"
"2019/2020","Male","disabled","NECO","University","lga","Aba South","South East","Abia","Aba South","","","119","119","81","26","28","0","0","38","56","0"
"2019/2020","Male","disabled","NECO","University","lga","Arochukwu","South East","Abia","Arochukwu","","","80","80","49","15","17","0","0","31","35","0"
"2019/2020","Male","disabled","NECO","University","lga","Umuahia North","South East","Abia","Umuahia North","","","101","101","72","25","29","0","0","29","48","0"
"2019/2020","Male","disabled","NECO","University","lga","Umuahia South","South East","Abia","Umuahia South","","","44","44","31","10","10","0","0","13","22","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Aba North","South East","Abia","Aba North","","","181","180","124","43","43","0","1","56","81","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Aba South","South East","Abia","Aba South","","","98","97","67","20","20","0","1","30","48","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","117","116","83","29","24","5","1","33","54","5"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","87","86","59","13","14","0","1","27","46","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","159","158","110","35","35","0","1","48","75","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","64","64","46","14","15","0","0","18","32","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","87","86","59","19","19","0","1","27","40","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","101","100","65","24","24","0","1","35","42","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","113","112","79","23","24","0","1","33","56","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","83","83","62","23","23","0","0","21","40","0"
"2019/2020","Male","disabled","WAEC","University","lga","Aba North","South East","Abia","Aba North","","","52","51","33","9","10","0","1","18","25","0"
"2019/2020","Male","disabled","WAEC","University","lga","Aba South","South East","Abia","Aba South","","","156","153","99","28","28","0","3","54","72","0"
"2019/2020","Male","disabled","WAEC","University","lga","Arochukwu","South East","Abia","Arochukwu","","","104","103","68","23","24","0","1","35","45","0"
"2019/2020","Male","disabled","WAEC","University","lga","Umuahia North","South East","Abia","Umuahia North","","","137","136","94","25","25","0","1","42","69","0"
"2019/2020","Male","disabled","WAEC","University","lga","Umuahia South","South East","Abia","Umuahia South","","","49","49","34","10","10","0","0","15","24","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Aba North","South East","Abia","Aba North","","","632","623","451","147","126","21","9","172","305","21"
"2020/2021","Female","all","NABTEB","College of Education","lga","Aba South","South East","Abia","Aba South","","","376","371","267","84","69","15","5","104","184","15"
"2020/2021","Female","all","NABTEB","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","420","414","296","105","89","16","6","118","191","16"
"2020/2021","Female","all","NABTEB","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","309","304","210","62","51","11","5","94","148","11"
"2020/2021","Female","all","NABTEB","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","613","603","436","151","124","27","10","167","286","27"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","227","224","171","58","53","5","3","53","113","5"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Aba South","South East","Abia","Aba South","","","274","270","194","63","57","6","4","76","132","6"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Arochukwu","South East","Abia","Arochukwu","","","383","377","284","94","79","15","6","93","190","15"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Umuahia North","South East","Abia","Umuahia North","","","413","407","295","99","78","21","6","112","196","21"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Umuahia South","South East","Abia","Umuahia South","","","349","344","257","98","83","15","5","87","159","15"
"2020/2021","Female","all","NABTEB","University","lga","Aba North","South East","Abia","Aba North","","","218","215","156","47","42","5","3","59","109","5"
"2020/2021","Female","all","NABTEB","University","lga","Aba South","South East","Abia","Aba South","","","557","549","404","120","105","15","8","145","284","15"
"2020/2021","Female","all","NABTEB","University","lga","Arochukwu","South East","Abia","Arochukwu","","","421","414","296","99","83","16","7","118","197","16"
"2020/2021","Female","all","NABTEB","University","lga","Umuahia North","South East","Abia","Umuahia North","","","504","497","370","135","114","21","7","127","235","21"
"2020/2021","Female","all","NABTEB","University","lga","Umuahia South","South East","Abia","Umuahia South","","","202","199","147","52","42","10","3","52","96","10"
"2020/2021","Female","all","NECO","College of Education","lga","Aba North","South East","Abia","Aba North","","","1171","1154","858","331","292","39","17","296","526","39"
"2020/2021","Female","all","NECO","College of Education","lga","Aba South","South East","Abia","Aba South","","","701","691","476","168","146","22","10","215","308","22"
"2020/2021","Female","all","NECO","College of Education","lga","Arochukwu","South East","Abia","Arochukwu","","","780","769","571","236","205","31","11","198","336","31"
"2020/2021","Female","all","NECO","College of Education","lga","Umuahia North","South East","Abia","Umuahia North","","","530","522","371","141","123","18","8","151","231","18"
"2020/2021","Female","all","NECO","College of Education","lga","Umuahia South","South East","Abia","Umuahia South","","","1172","1155","843","342","299","43","17","312","501","43"
"2020/2021","Female","all","NECO","Polytechnic","lga","Aba North","South East","Abia","Aba North","","","423","416","305","128","116","12","7","111","176","12"
