"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","974","959","681","246","232","14","15","278","435","14"
"2019/2020","Female","all","NECO","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","995","981","701","264","239","25","14","280","438","25"
"2019/2020","Female","all","NECO","College of Education","lga","Maru","North West","Zamfara","Maru","","","650","639","453","167","153","14","11","186","287","14"
"2019/2020","Female","all","NECO","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","823","811","566","191","171","20","12","245","375","20"
"2019/2020","Female","all","NECO","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","1445","1424","1028","381","356","25","21","396","647","25"
"2019/2020","Female","all","NECO","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","184","181","135","56","49","7","3","46","80","7"
"2019/2020","Female","all","NECO","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","614","606","441","146","130","16","8","165","296","16"
"2019/2020","Female","all","NECO","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","459","453","325","113","104","9","6","128","212","9"
"2019/2020","Female","all","NECO","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","431","425","306","111","104","8","6","119","194","8"
"2019/2020","Female","all","NECO","University","lga","Gusau","North West","Zamfara","Gusau","","","663","653","471","190","178","12","10","182","281","12"
"2019/2020","Female","all","NECO","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","218","215","151","62","56","6","3","64","90","6"
"2019/2020","Female","all","NECO","University","lga","Maru","North West","Zamfara","Maru","","","1075","1060","776","270","240","31","15","284","505","31"
"2019/2020","Female","all","NECO","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","748","737","522","180","165","15","11","215","343","15"
"2019/2020","Female","all","WAEC","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","887","873","629","225","199","26","14","244","404","26"
"2019/2020","Female","all","WAEC","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","1258","1238","872","303","266","37","20","366","569","37"
"2019/2020","Female","all","WAEC","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","1292","1272","925","355","316","39","20","347","571","39"
"2019/2020","Female","all","WAEC","College of Education","lga","Maru","North West","Zamfara","Maru","","","826","814","583","220","195","26","12","231","362","26"
"2019/2020","Female","all","WAEC","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","1169","1152","824","293","258","35","17","328","531","35"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","1868","1839","1314","469","419","50","29","525","845","50"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","231","228","164","64","53","11","3","64","101","11"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","793","781","550","197","175","23","12","231","352","23"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","618","609","440","165","151","14","9","169","275","14"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","548","541","389","156","141","15","7","152","234","15"
"2019/2020","Female","all","WAEC","University","lga","Gusau","North West","Zamfara","Gusau","","","868","855","610","234","205","29","13","245","376","29"
"2019/2020","Female","all","WAEC","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","273","269","201","73","67","6","4","68","128","6"
"2019/2020","Female","all","WAEC","University","lga","Maru","North West","Zamfara","Maru","","","1350","1329","963","360","311","49","21","366","603","49"
"2019/2020","Female","all","WAEC","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","913","900","632","216","190","26","13","268","416","26"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","44","44","31","7","7","0","0","13","24","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","70","70","45","14","14","0","0","25","31","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","74","74","48","35","36","0","0","26","13","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Maru","North West","Zamfara","Maru","","","43","43","31","7","7","0","0","12","24","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","49","49","31","0","0","0","0","18","31","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","96","96","62","35","35","0","0","34","27","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","44","44","31","14","16","0","0","13","17","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","31","31","20","7","7","0","0","11","13","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","36","36","24","21","21","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Gusau","North West","Zamfara","Gusau","","","52","52","35","14","14","0","0","17","21","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","21","21","14","7","7","0","0","7","7","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Maru","North West","Zamfara","Maru","","","69","69","48","28","28","0","0","21","20","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","53","53","38","14","14","0","0","15","24","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","80","80","52","23","24","0","0","28","29","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","107","107","70","29","30","0","0","37","41","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","125","125","81","34","36","0","0","44","47","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Maru","North West","Zamfara","Maru","","","68","68","43","18","18","0","0","25","25","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","86","86","56","12","12","0","0","30","44","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","157","156","104","37","42","0","1","52","67","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","19","19","15","6","6","0","0","4","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","74","74","49","12","12","0","0","25","37","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","59","58","43","11","12","0","1","15","32","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","56","56","40","18","18","0","0","16","22","0"
"2019/2020","Female","disabled","NECO","University","lga","Gusau","North West","Zamfara","Gusau","","","67","67","45","24","24","0","0","22","21","0"
"2019/2020","Female","disabled","NECO","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","25","25","18","12","12","0","0","7","6","0"
"2019/2020","Female","disabled","NECO","University","lga","Maru","North West","Zamfara","Maru","","","123","123","81","24","24","0","0","42","57","0"
"2019/2020","Female","disabled","NECO","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","85","85","58","24","24","0","0","27","34","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","94","94","65","17","20","0","0","29","48","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","129","128","83","29","30","0","1","45","55","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","156","154","105","41","45","0","2","49","65","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Maru","North West","Zamfara","Maru","","","89","88","58","23","25","0","1","30","36","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","119","117","78","23","25","0","2","39","56","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","207","205","140","46","50","0","2","65","95","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","23","23","15","5","5","0","0","8","11","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","93","93","62","20","20","0","0","31","43","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","70","69","45","14","15","0","1","24","32","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","70","69","42","18","20","0","1","27","25","0"
"2019/2020","Female","disabled","WAEC","University","lga","Gusau","North West","Zamfara","Gusau","","","80","80","52","25","25","0","0","28","27","0"
"2019/2020","Female","disabled","WAEC","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","30","30","19","9","10","0","0","11","10","0"
"2019/2020","Female","disabled","WAEC","University","lga","Maru","North West","Zamfara","Maru","","","161","160","104","27","29","0","1","56","77","0"
"2019/2020","Female","disabled","WAEC","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","108","108","67","23","25","0","0","41","45","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","365","360","256","83","66","18","5","104","173","18"
"2019/2020","Male","all","NABTEB","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","605","595","426","136","122","16","10","169","290","16"
"2019/2020","Male","all","NABTEB","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","558","550","400","125","111","16","8","150","275","16"
"2019/2020","Male","all","NABTEB","College of Education","lga","Maru","North West","Zamfara","Maru","","","339","334","241","82","80","5","5","93","159","5"
"2019/2020","Male","all","NABTEB","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","512","504","348","110","88","22","8","156","238","22"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","800","787","535","186","161","28","13","252","349","28"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","128","126","97","41","37","4","2","29","57","4"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","349","344","249","84","74","12","5","95","166","12"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","278","274","195","61","50","11","4","79","134","11"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","267","263","190","54","50","5","4","73","136","5"
"2019/2020","Male","all","NABTEB","University","lga","Gusau","North West","Zamfara","Gusau","","","409","404","291","97","88","12","5","113","194","12"
"2019/2020","Male","all","NABTEB","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","127","125","90","28","30","0","2","35","62","0"
"2019/2020","Male","all","NABTEB","University","lga","Maru","North West","Zamfara","Maru","","","531","523","374","111","110","6","8","149","263","6"
"2019/2020","Male","all","NABTEB","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","441","435","294","96","88","12","6","141","198","12"
"2019/2020","Male","all","NECO","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","729","719","503","169","153","16","10","216","335","16"
"2019/2020","Male","all","NECO","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","1087","1073","756","236","213","23","14","317","520","23"
"2019/2020","Male","all","NECO","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","1098","1081","776","263","238","25","17","305","513","25"
"2019/2020","Male","all","NECO","College of Education","lga","Maru","North West","Zamfara","Maru","","","643","632","456","145","127","18","11","176","311","18"
"2019/2020","Male","all","NECO","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","956","942","671","214","189","25","14","271","457","25"
"2019/2020","Male","all","NECO","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","1544","1522","1070","349","326","23","22","452","722","23"
"2019/2020","Male","all","NECO","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","242","238","181","73","67","6","4","57","109","6"
"2019/2020","Male","all","NECO","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","681","671","467","173","159","14","10","204","294","14"
"2019/2020","Male","all","NECO","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","580","571","389","119","104","15","9","182","270","15"
"2019/2020","Male","all","NECO","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","519","512","355","124","110","14","7","157","232","14"
"2019/2020","Male","all","NECO","University","lga","Gusau","North West","Zamfara","Gusau","","","740","730","519","179","166","13","10","211","341","13"
"2019/2020","Male","all","NECO","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","252","248","172","50","43","7","4","76","122","7"
"2019/2020","Male","all","NECO","University","lga","Maru","North West","Zamfara","Maru","","","1101","1085","750","218","197","21","16","335","532","21"
"2019/2020","Male","all","NECO","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","820","809","557","173","160","13","11","252","385","13"
"2019/2020","Male","all","WAEC","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","950","935","657","217","189","28","15","278","440","28"
"2019/2020","Male","all","WAEC","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","1408","1387","975","305","272","33","21","412","670","33"
"2019/2020","Male","all","WAEC","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","1393","1372","981","318","282","36","21","391","664","36"
"2019/2020","Male","all","WAEC","College of Education","lga","Maru","North West","Zamfara","Maru","","","817","806","562","188","164","24","11","244","374","24"
"2019/2020","Male","all","WAEC","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","1212","1194","832","276","243","33","18","362","557","33"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","1984","1955","1392","474","418","56","29","563","918","56"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","300","296","219","87","78","9","4","77","133","9"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","874","861","619","197","179","18","13","242","422","18"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","714","703","482","161","141","20","11","221","322","20"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","657","647","445","139","121","18","10","202","306","18"
"2019/2020","Male","all","WAEC","University","lga","Gusau","North West","Zamfara","Gusau","","","964","951","662","215","189","26","13","289","447","26"
"2019/2020","Male","all","WAEC","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","327","322","229","78","73","5","5","93","151","5"
"2019/2020","Male","all","WAEC","University","lga","Maru","North West","Zamfara","Maru","","","1401","1379","986","333","287","46","22","393","653","46"
"2019/2020","Male","all","WAEC","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","1051","1036","730","221","200","21","15","306","509","21"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","41","41","28","7","7","0","0","13","21","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","71","71","51","21","21","0","0","20","30","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","76","76","51","14","14","0","0","25","37","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Maru","North West","Zamfara","Maru","","","43","43","31","7","7","0","0","12","24","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","51","51","31","7","7","0","0","20","24","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","101","101","65","28","28","0","0","36","37","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","15","15","9","7","7","0","0","6","3","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","46","46","34","14","16","0","0","12","20","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","34","34","23","7","7","0","0","11","16","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","38","38","27","0","0","0","0","11","27","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Gusau","North West","Zamfara","Gusau","","","51","51","35","7","7","0","0","16","28","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","21","21","14","0","0","0","0","7","14","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Maru","North West","Zamfara","Maru","","","66","66","45","7","7","0","0","21","38","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","56","56","38","14","14","0","0","18","24","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","80","80","52","18","18","0","0","28","34","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","120","119","80","23","24","0","1","39","57","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","133","133","93","23","24","0","0","40","70","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Maru","North West","Zamfara","Maru","","","68","68","40","12","12","0","0","28","28","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","93","93","61","18","18","0","0","32","44","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","162","162","111","26","30","0","0","51","85","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","25","25","18","6","6","0","0","7","12","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","79","79","48","24","24","0","0","31","25","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","65","64","43","12","12","0","1","21","31","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","63","62","40","18","18","0","1","22","22","0"
"2019/2020","Male","disabled","NECO","University","lga","Gusau","North West","Zamfara","Gusau","","","76","76","51","24","24","0","0","25","27","0"
"2019/2020","Male","disabled","NECO","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","25","25","18","6","6","0","0","7","12","0"
"2019/2020","Male","disabled","NECO","University","lga","Maru","North West","Zamfara","Maru","","","128","128","87","16","18","0","0","41","71","0"
"2019/2020","Male","disabled","NECO","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","99","99","61","18","18","0","0","38","43","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","98","98","64","18","20","0","0","34","46","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","147","146","97","24","24","0","1","49","73","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","166","164","110","23","25","0","2","54","87","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Maru","North West","Zamfara","Maru","","","93","92","60","19","20","0","1","32","41","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","118","117","78","24","25","0","1","39","54","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","203","201","128","46","50","0","2","73","82","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","35","34","26","9","10","0","1","8","17","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","112","111","74","24","25","0","1","37","50","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","81","79","53","14","15","0","2","26","39","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","84","83","56","14","15","0","1","27","42","0"
"2019/2020","Male","disabled","WAEC","University","lga","Gusau","North West","Zamfara","Gusau","","","97","97","63","15","15","0","0","34","48","0"
"2019/2020","Male","disabled","WAEC","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","34","34","24","9","10","0","0","10","16","0"
"2019/2020","Male","disabled","WAEC","University","lga","Maru","North West","Zamfara","Maru","","","159","158","104","27","30","0","1","54","78","0"
"2019/2020","Male","disabled","WAEC","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","124","123","80","18","20","0","1","43","62","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","348","343","243","82","65","18","5","100","161","18"
"2020/2021","Female","all","NABTEB","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","538","529","369","128","113","16","9","160","241","16"
"2020/2021","Female","all","NABTEB","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","534","525","379","141","134","10","9","146","239","10"
"2020/2021","Female","all","NABTEB","College of Education","lga","Maru","North West","Zamfara","Maru","","","365","359","264","83","72","11","6","95","180","11"
"2020/2021","Female","all","NABTEB","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","450","444","323","115","93","22","6","121","208","22"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","785","773","567","224","193","33","12","206","343","33"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","108","106","84","38","33","5","2","22","46","5"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","323","318","227","91","89","5","5","91","136","5"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","255","251","188","64","54","11","4","63","124","11"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","238","234","173","64","60","5","4","61","109","5"
"2020/2021","Female","all","NABTEB","University","lga","Gusau","North West","Zamfara","Gusau","","","360","355","257","89","92","0","5","98","168","0"
"2020/2021","Female","all","NABTEB","University","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","117","115","83","31","32","0","2","32","52","0"
"2020/2021","Female","all","NABTEB","University","lga","Maru","North West","Zamfara","Maru","","","564","556","412","167","154","16","8","144","245","16"
"2020/2021","Female","all","NABTEB","University","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","399","394","272","97","86","12","5","122","175","12"
"2020/2021","Female","all","NECO","College of Education","lga","Bungudu","North West","Zamfara","Bungudu","","","660","651","460","168","148","20","9","191","292","20"
"2020/2021","Female","all","NECO","College of Education","lga","Gusau","North West","Zamfara","Gusau","","","976","963","680","259","231","28","13","283","421","28"
"2020/2021","Female","all","NECO","College of Education","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","992","978","726","261","231","30","14","252","465","30"
"2020/2021","Female","all","NECO","College of Education","lga","Maru","North West","Zamfara","Maru","","","650","639","463","153","137","16","11","176","310","16"
"2020/2021","Female","all","NECO","College of Education","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","876","862","628","213","193","20","14","234","415","20"
"2020/2021","Female","all","NECO","Polytechnic","lga","Bungudu","North West","Zamfara","Bungudu","","","1503","1482","1100","402","363","39","21","382","698","39"
"2020/2021","Female","all","NECO","Polytechnic","lga","Gusau","North West","Zamfara","Gusau","","","207","204","157","65","60","5","3","47","92","5"
"2020/2021","Female","all","NECO","Polytechnic","lga","Kaura Namoda","North West","Zamfara","Kaura Namoda","","","580","572","409","143","133","11","8","163","265","11"
"2020/2021","Female","all","NECO","Polytechnic","lga","Maru","North West","Zamfara","Maru","","","482","475","342","113","105","8","7","133","230","8"
"2020/2021","Female","all","NECO","Polytechnic","lga","Talata Mafara","North West","Zamfara","Talata Mafara","","","437","431","316","122","110","12","6","115","194","12"
"2020/2021","Female","all","NECO","University","lga","Gusau","North West","Zamfara","Gusau","","","704","694","495","165","149","16","10","199","331","16"
