"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","862","849","566","245","215","30","13","283","321","30"
"2019/2020","Female","all","NECO","Polytechnic","lga","Donga","North East","Taraba","Donga","","","1120","1104","717","262","228","36","16","387","455","36"
"2019/2020","Female","all","NECO","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","201","198","136","55","46","9","3","62","82","9"
"2019/2020","Female","all","NECO","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","532","524","330","127","110","17","8","194","203","17"
"2019/2020","Female","all","NECO","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","682","671","437","196","175","21","11","234","242","21"
"2019/2020","Female","all","NECO","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","347","342","221","90","86","7","5","121","130","7"
"2019/2020","Female","all","NECO","University","lga","Jalingo","North East","Taraba","Jalingo","","","1124","1108","714","250","222","28","16","394","464","28"
"2019/2020","Female","all","NECO","University","lga","Sardauna","North East","Taraba","Sardauna","","","223","220","151","67","58","9","3","69","84","9"
"2019/2020","Female","all","NECO","University","lga","Wukari","North East","Taraba","Wukari","","","195","192","128","48","39","10","3","64","79","10"
"2019/2020","Female","all","WAEC","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","592","583","370","128","119","9","9","213","242","9"
"2019/2020","Female","all","WAEC","College of Education","lga","Donga","North East","Taraba","Donga","","","982","967","642","256","234","22","15","325","386","22"
"2019/2020","Female","all","WAEC","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","868","855","545","194","181","13","13","310","352","13"
"2019/2020","Female","all","WAEC","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","1417","1396","926","388","353","35","21","470","538","35"
"2019/2020","Female","all","WAEC","College of Education","lga","Wukari","North East","Taraba","Wukari","","","982","967","657","290","270","20","15","310","367","20"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","1139","1122","737","310","280","30","17","385","428","30"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Donga","North East","Taraba","Donga","","","1415","1394","909","331","300","31","21","485","578","31"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","296","292","191","76","67","9","4","101","116","9"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","673","662","424","160","150","10","11","238","264","10"
"2019/2020","Female","all","WAEC","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","895","881","588","236","218","18","14","293","352","18"
"2019/2020","Female","all","WAEC","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","460","452","299","118","104","15","8","153","180","15"
"2019/2020","Female","all","WAEC","University","lga","Jalingo","North East","Taraba","Jalingo","","","1433","1412","916","319","286","33","21","496","597","33"
"2019/2020","Female","all","WAEC","University","lga","Sardauna","North East","Taraba","Sardauna","","","264","260","164","66","62","4","4","96","98","4"
"2019/2020","Female","all","WAEC","University","lga","Wukari","North East","Taraba","Wukari","","","259","256","165","61","57","4","3","91","104","4"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","28","28","17","0","0","0","0","11","17","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Donga","North East","Taraba","Donga","","","37","37","21","0","0","0","0","16","21","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","46","46","27","0","0","0","0","19","27","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","68","68","41","7","8","0","0","27","35","0"
"2019/2020","Female","disabled","NABTEB","College of Education","lga","Wukari","North East","Taraba","Wukari","","","53","53","35","20","23","0","0","18","15","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","58","58","36","20","22","0","0","22","19","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Donga","North East","Taraba","Donga","","","73","73","44","0","0","0","0","29","44","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","13","13","8","6","7","0","0","5","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","33","33","20","7","8","0","0","13","13","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","48","48","31","7","8","0","0","17","24","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","26","26","16","0","0","0","0","10","16","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Jalingo","North East","Taraba","Jalingo","","","66","66","41","13","15","0","0","25","28","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Sardauna","North East","Taraba","Sardauna","","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","University","lga","Wukari","North East","Taraba","Wukari","","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","52","52","29","0","0","0","0","23","29","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Donga","North East","Taraba","Donga","","","71","71","43","18","18","0","0","28","25","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","81","81","46","18","18","0","0","35","28","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","118","118","76","18","18","0","0","42","58","0"
"2019/2020","Female","disabled","NECO","College of Education","lga","Wukari","North East","Taraba","Wukari","","","94","94","55","18","18","0","0","39","38","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","88","88","54","30","30","0","0","34","25","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Donga","North East","Taraba","Donga","","","121","121","72","6","7","0","0","49","66","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","23","23","12","0","0","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","57","57","34","12","12","0","0","23","23","0"
"2019/2020","Female","disabled","NECO","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","84","84","49","24","24","0","0","35","26","0"
"2019/2020","Female","disabled","NECO","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","39","39","21","6","7","0","0","18","15","0"
"2019/2020","Female","disabled","NECO","University","lga","Jalingo","North East","Taraba","Jalingo","","","130","130","79","18","18","0","0","51","62","0"
"2019/2020","Female","disabled","NECO","University","lga","Sardauna","North East","Taraba","Sardauna","","","23","23","16","12","12","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","University","lga","Wukari","North East","Taraba","Wukari","","","21","21","10","0","0","0","0","11","10","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","65","65","36","10","10","0","0","29","26","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Donga","North East","Taraba","Donga","","","86","86","51","14","14","0","0","35","37","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","103","103","65","20","20","0","0","38","45","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","155","154","91","38","40","0","1","63","53","0"
"2019/2020","Female","disabled","WAEC","College of Education","lga","Wukari","North East","Taraba","Wukari","","","117","116","72","32","34","0","1","44","40","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","121","121","72","30","30","0","0","49","42","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Donga","North East","Taraba","Donga","","","146","146","88","25","25","0","0","58","63","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","39","38","22","9","10","0","1","16","13","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","83","82","49","14","15","0","1","33","35","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","104","104","67","29","30","0","0","37","38","0"
"2019/2020","Female","disabled","WAEC","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","47","47","30","10","10","0","0","17","20","0"
"2019/2020","Female","disabled","WAEC","University","lga","Jalingo","North East","Taraba","Jalingo","","","164","163","99","30","30","0","1","64","69","0"
"2019/2020","Female","disabled","WAEC","University","lga","Sardauna","North East","Taraba","Sardauna","","","26","26","14","9","9","0","0","12","5","0"
"2019/2020","Female","disabled","WAEC","University","lga","Wukari","North East","Taraba","Wukari","","","27","27","16","5","5","0","0","11","11","0"
"2019/2020","Male","all","NABTEB","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","283","279","167","59","48","12","4","112","109","12"
"2019/2020","Male","all","NABTEB","College of Education","lga","Donga","North East","Taraba","Donga","","","393","387","253","88","72","18","6","134","165","18"
"2019/2020","Male","all","NABTEB","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","395","390","251","82","80","6","5","139","169","6"
"2019/2020","Male","all","NABTEB","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","574","565","370","133","121","16","9","195","237","16"
"2019/2020","Male","all","NABTEB","College of Education","lga","Wukari","North East","Taraba","Wukari","","","452","445","291","110","97","15","7","154","181","15"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","517","509","350","119","104","18","8","159","231","18"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Donga","North East","Taraba","Donga","","","640","630","400","125","112","18","10","230","275","18"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","120","118","75","22","16","6","2","43","54","6"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","285","280","177","59","48","12","5","103","119","12"
"2019/2020","Male","all","NABTEB","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","415","409","274","104","97","10","6","135","170","10"
"2019/2020","Male","all","NABTEB","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","203","200","128","37","40","0","3","72","91","0"
"2019/2020","Male","all","NABTEB","University","lga","Jalingo","North East","Taraba","Jalingo","","","658","649","416","126","112","18","9","233","290","18"
"2019/2020","Male","all","NABTEB","University","lga","Sardauna","North East","Taraba","Sardauna","","","131","129","79","30","32","0","2","50","49","0"
"2019/2020","Male","all","NABTEB","University","lga","Wukari","North East","Taraba","Wukari","","","116","114","72","22","24","0","2","42","51","0"
"2019/2020","Male","all","NECO","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","531","522","342","105","91","14","9","180","237","14"
"2019/2020","Male","all","NECO","College of Education","lga","Donga","North East","Taraba","Donga","","","760","749","491","172","150","22","11","258","320","22"
"2019/2020","Male","all","NECO","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","760","749","483","146","126","20","11","266","337","20"
"2019/2020","Male","all","NECO","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","1112","1096","715","274","249","28","16","381","440","28"
"2019/2020","Male","all","NECO","College of Education","lga","Wukari","North East","Taraba","Wukari","","","868","855","556","219","189","30","13","299","337","30"
"2019/2020","Male","all","NECO","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","978","963","635","246","216","30","15","328","390","30"
"2019/2020","Male","all","NECO","Polytechnic","lga","Donga","North East","Taraba","Donga","","","1189","1172","746","254","222","32","17","426","492","32"
"2019/2020","Male","all","NECO","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","215","212","134","43","39","4","3","78","91","4"
"2019/2020","Male","all","NECO","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","529","521","319","91","79","12","8","202","228","12"
"2019/2020","Male","all","NECO","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","769","758","512","190","164","26","11","246","322","26"
"2019/2020","Male","all","NECO","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","420","414","269","103","84","19","6","145","166","19"
"2019/2020","Male","all","NECO","University","lga","Jalingo","North East","Taraba","Jalingo","","","1222","1204","767","220","195","25","18","437","547","25"
"2019/2020","Male","all","NECO","University","lga","Sardauna","North East","Taraba","Sardauna","","","264","260","173","49","39","10","4","87","124","10"
"2019/2020","Male","all","NECO","University","lga","Wukari","North East","Taraba","Wukari","","","191","188","114","36","33","5","3","74","79","5"
"2019/2020","Male","all","WAEC","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","676","667","429","137","118","19","9","238","292","19"
"2019/2020","Male","all","WAEC","College of Education","lga","Donga","North East","Taraba","Donga","","","986","972","622","208","192","16","14","350","414","16"
"2019/2020","Male","all","WAEC","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","984","968","611","198","182","16","16","357","413","16"
"2019/2020","Male","all","WAEC","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","1481","1458","949","335","306","29","23","509","614","29"
"2019/2020","Male","all","WAEC","College of Education","lga","Wukari","North East","Taraba","Wukari","","","1073","1058","684","238","218","20","15","374","446","20"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","1242","1223","778","299","274","25","19","445","479","25"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Donga","North East","Taraba","Donga","","","1525","1501","984","325","296","29","24","517","659","29"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","330","325","208","71","62","9","5","117","137","9"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","703","692","451","152","140","12","11","241","299","12"
"2019/2020","Male","all","WAEC","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","978","964","640","242","218","24","14","324","398","24"
"2019/2020","Male","all","WAEC","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","495","487","301","94","84","10","8","186","207","10"
"2019/2020","Male","all","WAEC","University","lga","Jalingo","North East","Taraba","Jalingo","","","1566","1544","985","323","291","32","22","559","663","32"
"2019/2020","Male","all","WAEC","University","lga","Sardauna","North East","Taraba","Sardauna","","","302","298","194","71","67","4","4","104","123","4"
"2019/2020","Male","all","WAEC","University","lga","Wukari","North East","Taraba","Wukari","","","266","262","172","62","57","5","4","90","111","5"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","31","31","16","0","0","0","0","15","16","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Donga","North East","Taraba","Donga","","","37","37","22","0","0","0","0","15","22","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","46","46","27","0","0","0","0","19","27","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","66","66","46","7","8","0","0","20","39","0"
"2019/2020","Male","disabled","NABTEB","College of Education","lga","Wukari","North East","Taraba","Wukari","","","58","58","36","13","15","0","0","22","23","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","58","58","36","0","0","0","0","22","36","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Donga","North East","Taraba","Donga","","","76","76","44","0","0","0","0","32","44","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","15","15","10","0","0","0","0","5","10","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","31","31","20","0","0","0","0","11","20","0"
"2019/2020","Male","disabled","NABTEB","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","56","56","37","7","8","0","0","19","30","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","26","26","16","0","0","0","0","10","16","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Jalingo","North East","Taraba","Jalingo","","","73","73","45","0","0","0","0","28","45","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Sardauna","North East","Taraba","Sardauna","","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Male","disabled","NABTEB","University","lga","Wukari","North East","Taraba","Wukari","","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","60","60","37","6","6","0","0","23","31","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Donga","North East","Taraba","Donga","","","65","65","37","12","12","0","0","28","26","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","89","89","53","6","6","0","0","36","47","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","115","115","68","12","12","0","0","47","56","0"
"2019/2020","Male","disabled","NECO","College of Education","lga","Wukari","North East","Taraba","Wukari","","","108","107","65","24","24","0","1","42","41","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","102","102","61","24","26","0","0","41","37","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Donga","North East","Taraba","Donga","","","128","128","77","18","20","0","0","51","59","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","28","28","18","6","6","0","0","10","13","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","59","59","33","6","6","0","0","26","27","0"
"2019/2020","Male","disabled","NECO","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","94","94","56","24","24","0","0","38","32","0"
"2019/2020","Male","disabled","NECO","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","45","45","26","12","12","0","0","19","14","0"
"2019/2020","Male","disabled","NECO","University","lga","Jalingo","North East","Taraba","Jalingo","","","153","152","89","12","12","0","1","63","77","0"
"2019/2020","Male","disabled","NECO","University","lga","Sardauna","North East","Taraba","Sardauna","","","26","26","16","0","0","0","0","10","16","0"
"2019/2020","Male","disabled","NECO","University","lga","Wukari","North East","Taraba","Wukari","","","21","21","10","0","0","0","0","11","10","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","76","76","40","5","5","0","0","36","36","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Donga","North East","Taraba","Donga","","","84","84","49","19","19","0","0","35","30","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","108","108","65","15","15","0","0","43","50","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","161","159","97","38","40","0","2","62","60","0"
"2019/2020","Male","disabled","WAEC","College of Education","lga","Wukari","North East","Taraba","Wukari","","","124","123","73","27","29","0","1","50","46","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","123","123","72","30","30","0","0","51","42","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Donga","North East","Taraba","Donga","","","163","163","98","30","30","0","0","65","68","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","42","41","25","5","5","0","1","16","20","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","76","76","46","10","10","0","0","30","37","0"
"2019/2020","Male","disabled","WAEC","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","121","119","72","29","30","0","2","47","43","0"
"2019/2020","Male","disabled","WAEC","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","47","47","28","5","5","0","0","19","23","0"
"2019/2020","Male","disabled","WAEC","University","lga","Jalingo","North East","Taraba","Jalingo","","","182","181","105","30","30","0","1","76","75","0"
"2019/2020","Male","disabled","WAEC","University","lga","Sardauna","North East","Taraba","Sardauna","","","32","32","19","9","9","0","0","13","10","0"
"2019/2020","Male","disabled","WAEC","University","lga","Wukari","North East","Taraba","Wukari","","","26","26","15","5","5","0","0","11","11","0"
"2020/2021","Female","all","NABTEB","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","289","285","173","59","54","6","4","112","114","6"
"2020/2021","Female","all","NABTEB","College of Education","lga","Donga","North East","Taraba","Donga","","","425","418","266","109","86","23","7","152","158","23"
"2020/2021","Female","all","NABTEB","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","399","393","246","88","86","6","6","147","159","6"
"2020/2021","Female","all","NABTEB","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","614","605","411","162","146","18","9","194","248","18"
"2020/2021","Female","all","NABTEB","College of Education","lga","Wukari","North East","Taraba","Wukari","","","448","441","302","123","107","18","7","139","178","18"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","514","506","348","153","130","25","8","158","195","25"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Donga","North East","Taraba","Donga","","","671","661","440","147","142","11","10","221","293","11"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","132","130","85","29","23","6","2","45","57","6"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","326","321","198","59","53","6","5","123","139","6"
"2020/2021","Female","all","NABTEB","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","412","406","268","110","106","6","6","138","157","6"
"2020/2021","Female","all","NABTEB","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","224","220","154","59","54","6","4","66","96","6"
"2020/2021","Female","all","NABTEB","University","lga","Jalingo","North East","Taraba","Jalingo","","","612","602","384","125","109","18","10","218","260","18"
"2020/2021","Female","all","NABTEB","University","lga","Sardauna","North East","Taraba","Sardauna","","","124","122","81","22","23","0","2","41","59","0"
"2020/2021","Female","all","NABTEB","University","lga","Wukari","North East","Taraba","Wukari","","","125","123","80","36","37","0","2","43","44","0"
"2020/2021","Female","all","NECO","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","547","539","339","114","102","12","8","200","225","12"
"2020/2021","Female","all","NECO","College of Education","lga","Donga","North East","Taraba","Donga","","","857","844","554","216","195","22","13","290","337","22"
"2020/2021","Female","all","NECO","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","781","770","503","186","157","29","11","267","317","29"
"2020/2021","Female","all","NECO","College of Education","lga","Sardauna","North East","Taraba","Sardauna","","","1137","1120","747","300","264","37","17","373","447","37"
"2020/2021","Female","all","NECO","College of Education","lga","Wukari","North East","Taraba","Wukari","","","862","850","577","228","207","21","12","273","349","21"
"2020/2021","Female","all","NECO","Polytechnic","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","928","915","620","245","220","25","13","295","375","25"
"2020/2021","Female","all","NECO","Polytechnic","lga","Donga","North East","Taraba","Donga","","","1209","1191","756","269","239","31","18","435","487","31"
"2020/2021","Female","all","NECO","Polytechnic","lga","Jalingo","North East","Taraba","Jalingo","","","238","234","144","54","44","10","4","90","91","10"
"2020/2021","Female","all","NECO","Polytechnic","lga","Sardauna","North East","Taraba","Sardauna","","","614","605","409","145","127","18","9","196","264","18"
"2020/2021","Female","all","NECO","Polytechnic","lga","Wukari","North East","Taraba","Wukari","","","785","774","515","216","194","22","11","259","299","22"
"2020/2021","Female","all","NECO","University","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","387","382","246","90","76","14","5","136","156","14"
"2020/2021","Female","all","NECO","University","lga","Jalingo","North East","Taraba","Jalingo","","","1218","1201","788","270","239","31","17","413","518","31"
"2020/2021","Female","all","NECO","University","lga","Sardauna","North East","Taraba","Sardauna","","","237","233","156","71","62","9","4","77","84","9"
"2020/2021","Female","all","NECO","University","lga","Wukari","North East","Taraba","Wukari","","","216","213","144","48","38","10","3","69","96","10"
"2020/2021","Female","all","WAEC","College of Education","lga","Ardo Kola","North East","Taraba","Ardo Kola","","","688","679","425","146","135","11","9","254","279","11"
"2020/2021","Female","all","WAEC","College of Education","lga","Donga","North East","Taraba","Donga","","","1129","1112","739","284","249","35","17","373","456","35"
"2020/2021","Female","all","WAEC","College of Education","lga","Jalingo","North East","Taraba","Jalingo","","","914","900","576","215","200","15","14","324","361","15"
