session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Male,Disabled,NECO,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Mubi North,North East,Adamawa,Mubi North,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,6,18,13,5,5,0,0,5,8,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Yola North,North East,Adamawa,Yola North,,,1677,4950,3603,1543,1421,78,0,1347,2060,122,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,762,2250,1638,701,646,36,0,612,937,55,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,610,1800,1310,561,517,28,0,490,749,44,1.8
2023/2024,Female,ALL,NECO,University,lga,Yola North,North East,Adamawa,Yola North,,,784,2315,1685,722,665,37,0,630,963,57,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,356,1052,766,328,302,17,0,286,438,26,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,285,842,613,262,242,13,0,229,351,20,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Yola North,North East,Adamawa,Yola North,,,243,718,523,224,206,11,0,195,299,18,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,111,327,238,102,94,5,0,89,136,8,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,89,261,190,81,75,4,0,71,109,6,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Yola North,North East,Adamawa,Yola North,,,109,322,234,100,92,5,0,88,134,8,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,50,146,106,46,42,2,0,40,60,4,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,40,117,85,36,34,2,0,32,49,2,1.8
2023/2024,Female,Disabled,NECO,University,lga,Yola North,North East,Adamawa,Yola North,,,51,150,110,47,43,2,0,40,63,4,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,23,68,50,21,20,1,0,18,29,1,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,19,55,40,17,16,1,0,15,23,1,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Yola North,North East,Adamawa,Yola North,,,16,47,34,15,13,1,0,13,19,2,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,7,21,15,7,6,0,0,6,8,1,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,6,17,12,5,5,0,0,5,7,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Yola South,North East,Adamawa,Yola South,,,1006,2969,2161,925,853,47,0,808,1236,72,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,457,1349,982,421,388,21,0,367,561,33,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,366,1080,786,337,310,17,0,294,449,27,1.8
2023/2024,Female,ALL,NECO,University,lga,Yola South,North East,Adamawa,Yola South,,,470,1389,1011,433,399,22,0,378,578,34,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,214,631,460,197,181,10,0,171,263,16,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,171,505,368,157,145,8,0,137,211,12,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Yola South,North East,Adamawa,Yola South,,,146,431,314,134,124,7,0,117,180,10,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,66,196,143,61,56,3,0,53,82,5,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,53,157,114,49,45,2,0,43,65,4,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Yola South,North East,Adamawa,Yola South,,,65,193,140,60,55,3,0,53,80,5,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,30,88,64,27,25,1,0,24,37,2,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,24,70,51,22,20,1,0,19,29,2,1.8
2023/2024,Female,Disabled,NECO,University,lga,Yola South,North East,Adamawa,Yola South,,,31,90,66,28,26,1,0,24,38,2,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,14,41,30,13,12,1,0,11,17,1,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,11,33,24,10,9,0,0,9,14,1,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Yola South,North East,Adamawa,Yola South,,,9,28,20,9,8,0,0,8,11,1,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,4,13,9,4,4,0,0,4,5,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,3,10,7,3,3,0,0,3,4,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Numan,North East,Adamawa,Numan,,,1102,3252,2368,1013,934,51,0,884,1355,79,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,501,1478,1076,461,424,23,0,402,615,37,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Numan,North East,Adamawa,Numan,,,401,1182,861,369,340,19,0,321,492,29,1.8
2023/2024,Female,ALL,NECO,University,lga,Numan,North East,Adamawa,Numan,,,515,1521,1107,474,437,24,0,414,633,37,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,234,691,503,215,199,11,0,188,288,16,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Numan,North East,Adamawa,Numan,,,187,553,403,172,159,9,0,150,231,13,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Numan,North East,Adamawa,Numan,,,160,472,344,147,136,7,0,128,197,11,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,73,215,156,67,62,3,0,59,89,5,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Numan,North East,Adamawa,Numan,,,58,172,125,53,49,3,0,47,72,4,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Numan,North East,Adamawa,Numan,,,72,211,154,66,61,3,0,57,88,5,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,33,96,70,30,28,2,0,26,40,2,1.8
