session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NABTEB,University,lga,Mashi,North West,Katsina,Mashi,,,209,628,454,190,175,10,0,174,264,15,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,95,285,206,86,79,4,0,79,120,7,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Mashi,North West,Katsina,Mashi,,,76,228,165,69,64,4,0,63,96,5,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Mashi,North West,Katsina,Mashi,,,94,281,203,85,78,4,0,78,118,7,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,43,128,92,39,36,2,0,36,53,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Mashi,North West,Katsina,Mashi,,,34,102,74,31,28,2,0,28,43,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Mashi,North West,Katsina,Mashi,,,44,131,95,40,37,2,0,36,55,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Mashi,North West,Katsina,Mashi,,,16,48,35,14,13,1,0,13,21,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Mashi,North West,Katsina,Mashi,,,14,41,30,12,11,1,0,11,18,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Mashi,North West,Katsina,Mashi,,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1316,3948,2857,1197,1099,60,0,1091,1660,98,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,598,1794,1299,544,500,28,0,495,755,44,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,479,1436,1039,435,400,22,0,397,604,35,1.8
2022/2023,Female,ALL,NECO,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,616,1847,1336,560,514,28,0,511,776,46,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,280,839,607,254,234,13,0,232,353,20,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,224,671,486,204,187,10,0,185,282,17,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,191,573,415,174,160,9,0,158,241,14,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,87,260,189,79,73,4,0,71,110,6,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,69,208,151,63,58,3,0,57,88,5,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,86,257,186,78,71,4,0,71,108,7,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,39,117,84,35,32,2,0,33,49,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,31,93,68,28,26,1,0,25,40,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,18,55,39,17,15,1,0,16,22,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Katsina,North West,Katsina,Katsina,,,2357,7070,5116,2143,1969,108,0,1954,2973,174,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,1071,3214,2325,974,895,49,0,889,1351,79,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Katsina,North West,Katsina,Katsina,,,857,2571,1860,779,716,39,0,711,1081,63,1.8
2022/2023,Male,ALL,NECO,University,lga,Katsina,North West,Katsina,Katsina,,,1102,3307,2393,1002,921,51,0,914,1391,81,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,501,1503,1088,456,419,23,0,415,632,37,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Katsina,North West,Katsina,Katsina,,,401,1203,870,364,335,18,0,333,506,29,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Katsina,North West,Katsina,Katsina,,,342,1026,743,311,286,16,0,283,432,25,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,155,466,338,141,130,7,0,128,197,11,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Katsina,North West,Katsina,Katsina,,,124,373,270,113,104,6,0,103,157,9,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Katsina,North West,Katsina,Katsina,,,153,460,333,139,128,7,0,127,194,11,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,70,209,151,63,58,3,0,58,88,5,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Katsina,North West,Katsina,Katsina,,,56,167,121,51,47,3,0,46,70,4,1.8
2022/2023,Male,Disabled,NECO,University,lga,Katsina,North West,Katsina,Katsina,,,72,215,156,65,60,3,0,59,91,5,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,33,98,71,30,27,1,0,27,41,3,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Katsina,North West,Katsina,Katsina,,,26,78,57,24,22,1,0,21,33,2,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Katsina,North West,Katsina,Katsina,,,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Katsina,North West,Katsina,Katsina,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Daura,North West,Katsina,Daura,,,1091,3272,2368,992,911,50,0,904,1376,81,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Daura,North West,Katsina,Daura,,,496,1487,1076,451,414,23,0,411,625,37,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Daura,North West,Katsina,Daura,,,397,1190,861,361,331,18,0,329,500,30,1.8
2022/2023,Male,ALL,NECO,University,lga,Daura,North West,Katsina,Daura,,,510,1531,1108,464,426,23,0,423,644,38,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Daura,North West,Katsina,Daura,,,232,696,503,211,194,11,0,193,292,17,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Daura,North West,Katsina,Daura,,,186,557,403,169,155,9,0,154,234,14,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Daura,North West,Katsina,Daura,,,158,475,344,144,132,7,0,131,200,12,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Daura,North West,Katsina,Daura,,,72,216,156,65,60,3,0,60,91,5,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Daura,North West,Katsina,Daura,,,58,173,125,52,48,3,0,48,73,4,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Daura,North West,Katsina,Daura,,,71,213,154,64,59,3,0,59,90,5,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Daura,North West,Katsina,Daura,,,32,97,70,29,27,1,0,27,41,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Daura,North West,Katsina,Daura,,,26,77,56,23,22,1,0,21,33,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Daura,North West,Katsina,Daura,,,33,99,72,30,28,2,0,27,42,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Daura,North West,Katsina,Daura,,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Daura,North West,Katsina,Daura,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Daura,North West,Katsina,Daura,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Daura,North West,Katsina,Daura,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Daura,North West,Katsina,Daura,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Funtua,North West,Katsina,Funtua,,,1219,3659,2648,1109,1019,56,0,1011,1539,90,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,554,1663,1203,504,463,25,0,460,699,41,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Funtua,North West,Katsina,Funtua,,,443,1330,963,403,371,20,0,367,560,32,1.8
2022/2023,Male,ALL,NECO,University,lga,Funtua,North West,Katsina,Funtua,,,570,1711,1238,519,477,26,0,473,719,42,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,259,778,563,236,217,12,0,215,327,19,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Funtua,North West,Katsina,Funtua,,,207,622,450,189,173,10,0,172,261,16,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Funtua,North West,Katsina,Funtua,,,177,531,384,161,148,8,0,147,223,13,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,80,241,175,73,67,4,0,66,102,6,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Funtua,North West,Katsina,Funtua,,,64,193,140,59,54,3,0,53,81,5,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Funtua,North West,Katsina,Funtua,,,79,238,172,72,66,4,0,66,100,6,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Funtua,North West,Katsina,Funtua,,,29,86,63,26,24,1,0,23,37,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Funtua,North West,Katsina,Funtua,,,37,111,80,34,31,2,0,31,46,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Funtua,North West,Katsina,Funtua,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Funtua,North West,Katsina,Funtua,,,12,35,25,10,10,1,0,10,15,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Funtua,North West,Katsina,Funtua,,,4,13,9,4,3,0,0,4,5,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Mashi,North West,Katsina,Mashi,,,1199,3596,2603,1090,1002,55,0,993,1513,88,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,545,1635,1183,496,455,25,0,452,687,41,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Mashi,North West,Katsina,Mashi,,,436,1308,946,396,364,20,0,362,550,32,1.8
2022/2023,Male,ALL,NECO,University,lga,Mashi,North West,Katsina,Mashi,,,561,1682,1217,510,468,26,0,465,707,42,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,255,765,553,232,213,12,0,212,321,19,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Mashi,North West,Katsina,Mashi,,,204,612,443,185,170,9,0,169,258,15,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Mashi,North West,Katsina,Mashi,,,174,522,378,158,145,8,0,144,220,13,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,79,237,172,72,66,4,0,65,100,6,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Mashi,North West,Katsina,Mashi,,,63,190,137,58,53,3,0,53,79,5,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Mashi,North West,Katsina,Mashi,,,78,234,169,71,65,4,0,65,98,6,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,35,106,77,32,30,2,0,29,45,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Mashi,North West,Katsina,Mashi,,,28,85,62,26,24,1,0,23,36,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Mashi,North West,Katsina,Mashi,,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Mashi,North West,Katsina,Mashi,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Mashi,North West,Katsina,Mashi,,,11,34,25,10,9,0,0,9,15,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Mashi,North West,Katsina,Mashi,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1095,3284,2376,996,915,50,0,908,1380,81,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,498,1493,1080,453,416,23,0,413,627,37,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,398,1194,864,362,333,18,0,330,502,29,1.8
2022/2023,Male,ALL,NECO,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,512,1536,1112,466,428,24,0,424,646,38,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,233,698,505,212,194,11,0,193,293,18,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,186,559,404,169,156,9,0,155,235,13,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,159,477,345,145,133,7,0,132,200,12,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,72,217,157,66,60,3,0,60,91,6,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,58,173,125,53,48,3,0,48,72,5,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,71,213,154,65,59,3,0,59,89,6,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,32,97,70,29,27,1,0,27,41,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,33,100,72,30,28,2,0,28,42,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,4,11,8,3,3,0,0,3,5,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Katsina,North West,Katsina,Katsina,,,2989,8822,6422,2749,2533,139,0,2400,3673,216,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,1358,4010,2919,1250,1151,63,0,1091,1669,99,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Katsina,North West,Katsina,Katsina,,,1087,3208,2335,1000,921,51,0,873,1335,79,1.8
2023/2024,Female,ALL,NECO,University,lga,Katsina,North West,Katsina,Katsina,,,1398,4126,3004,1286,1185,65,0,1122,1718,101,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,635,1876,1365,585,539,30,0,511,780,46,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Katsina,North West,Katsina,Katsina,,,508,1501,1092,468,431,24,0,409,624,37,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Katsina,North West,Katsina,Katsina,,,434,1281,932,399,368,20,0,349,533,31,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,197,582,424,181,167,9,0,158,243,14,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Katsina,North West,Katsina,Katsina,,,158,466,339,145,134,7,0,127,194,11,1.8
