session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,University,lga,Biu,North East,Borno,Biu,,,8,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Biu,North East,Borno,Biu,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Biu,North East,Borno,Biu,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Gwoza,North East,Borno,Gwoza,,,790,2372,1716,719,661,36,0,656,997,58,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,359,1078,780,327,300,16,0,298,453,27,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,287,862,624,261,240,13,0,238,363,21,1.8
2022/2023,Female,ALL,NECO,University,lga,Gwoza,North East,Borno,Gwoza,,,370,1109,803,336,309,17,0,306,467,27,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,168,504,365,153,140,8,0,139,212,13,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,134,403,292,122,112,6,0,111,170,10,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Gwoza,North East,Borno,Gwoza,,,115,344,249,104,96,5,0,95,145,8,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,52,156,113,47,44,2,0,43,66,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,42,125,91,38,35,2,0,34,53,3,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Gwoza,North East,Borno,Gwoza,,,51,154,112,47,43,2,0,42,65,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,23,70,51,21,20,1,0,19,30,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Gwoza,North East,Borno,Gwoza,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Gwoza,North East,Borno,Gwoza,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Chibok,North East,Borno,Chibok,,,737,2211,1600,670,616,34,0,611,930,54,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,335,1005,727,305,280,15,0,278,422,25,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Chibok,North East,Borno,Chibok,,,268,804,582,244,224,12,0,222,338,20,1.8
2022/2023,Female,ALL,NECO,University,lga,Chibok,North East,Borno,Chibok,,,345,1034,748,314,288,16,0,286,434,26,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,157,470,340,143,131,7,0,130,197,12,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Chibok,North East,Borno,Chibok,,,125,376,272,114,105,6,0,104,158,9,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Chibok,North East,Borno,Chibok,,,107,321,232,97,89,5,0,89,135,8,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,49,146,106,44,41,2,0,40,62,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Chibok,North East,Borno,Chibok,,,39,117,84,35,33,2,0,33,49,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Chibok,North East,Borno,Chibok,,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Chibok,North East,Borno,Chibok,,,17,52,38,16,15,1,0,14,22,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Chibok,North East,Borno,Chibok,,,22,67,49,20,19,1,0,18,29,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Chibok,North East,Borno,Chibok,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Chibok,North East,Borno,Chibok,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Chibok,North East,Borno,Chibok,,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Maiduguri,North East,Borno,Maiduguri,,,816,2447,1771,742,682,38,0,676,1029,60,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,371,1112,805,337,310,17,0,307,468,27,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,297,890,644,270,248,14,0,246,374,22,1.8
2022/2023,Male,ALL,NECO,University,lga,Maiduguri,North East,Borno,Maiduguri,,,382,1145,828,347,319,18,0,317,481,28,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,173,520,376,158,145,8,0,144,218,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,139,416,301,126,116,6,0,115,175,10,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Maiduguri,North East,Borno,Maiduguri,,,118,355,257,108,99,5,0,98,149,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,54,161,117,49,45,2,0,44,68,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,43,129,93,39,36,2,0,36,54,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Maiduguri,North East,Borno,Maiduguri,,,53,159,115,48,44,2,0,44,67,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Maiduguri,North East,Borno,Maiduguri,,,25,74,54,23,21,1,0,20,31,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Maiduguri,North East,Borno,Maiduguri,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Jere,North East,Borno,Jere,,,720,2158,1562,654,601,33,0,596,908,53,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Jere,North East,Borno,Jere,,,327,981,710,297,273,15,0,271,413,24,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Jere,North East,Borno,Jere,,,262,785,568,238,219,12,0,217,330,19,1.8
2022/2023,Male,ALL,NECO,University,lga,Jere,North East,Borno,Jere,,,337,1009,731,306,281,15,0,278,425,25,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Jere,North East,Borno,Jere,,,153,459,332,139,128,7,0,127,193,11,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Jere,North East,Borno,Jere,,,122,367,266,111,102,6,0,101,155,9,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Jere,North East,Borno,Jere,,,104,313,227,95,87,5,0,86,132,8,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Jere,North East,Borno,Jere,,,47,142,103,43,40,2,0,39,60,3,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Jere,North East,Borno,Jere,,,38,114,82,35,32,2,0,32,47,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Jere,North East,Borno,Jere,,,47,140,102,43,39,2,0,38,59,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Jere,North East,Borno,Jere,,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Jere,North East,Borno,Jere,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Jere,North East,Borno,Jere,,,22,66,47,20,18,1,0,19,27,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Jere,North East,Borno,Jere,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Jere,North East,Borno,Jere,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Jere,North East,Borno,Jere,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Jere,North East,Borno,Jere,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Jere,North East,Borno,Jere,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Biu,North East,Borno,Biu,,,839,2517,1822,763,701,39,0,695,1059,62,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Biu,North East,Borno,Biu,,,381,1144,828,347,319,18,0,316,481,28,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Biu,North East,Borno,Biu,,,305,915,662,278,255,14,0,253,384,23,1.8
2022/2023,Male,ALL,NECO,University,lga,Biu,North East,Borno,Biu,,,393,1177,852,357,328,18,0,325,495,29,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Biu,North East,Borno,Biu,,,178,535,387,162,149,8,0,148,225,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Biu,North East,Borno,Biu,,,143,428,310,130,119,7,0,118,180,11,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Biu,North East,Borno,Biu,,,122,365,264,111,102,6,0,101,153,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Biu,North East,Borno,Biu,,,55,166,120,50,46,3,0,46,70,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Biu,North East,Borno,Biu,,,44,133,96,40,37,2,0,37,56,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Biu,North East,Borno,Biu,,,55,164,118,50,46,3,0,46,68,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Biu,North East,Borno,Biu,,,25,74,54,23,21,1,0,20,31,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Biu,North East,Borno,Biu,,,20,59,43,18,17,1,0,16,25,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Biu,North East,Borno,Biu,,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Biu,North East,Borno,Biu,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Biu,North East,Borno,Biu,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Biu,North East,Borno,Biu,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Biu,North East,Borno,Biu,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Biu,North East,Borno,Biu,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Gwoza,North East,Borno,Gwoza,,,830,2490,1802,755,693,38,0,688,1047,62,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,377,1132,819,343,315,17,0,313,476,28,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,302,905,655,274,252,14,0,250,381,22,1.8
2022/2023,Male,ALL,NECO,University,lga,Gwoza,North East,Borno,Gwoza,,,388,1165,843,353,324,18,0,322,490,29,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,176,529,383,160,147,8,0,146,223,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,141,424,306,128,118,6,0,118,178,10,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Gwoza,North East,Borno,Gwoza,,,120,361,262,110,101,6,0,99,152,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,55,164,119,50,46,3,0,45,69,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,44,131,95,40,37,2,0,36,55,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Gwoza,North East,Borno,Gwoza,,,54,162,117,49,45,2,0,45,68,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,25,74,53,22,20,1,0,21,31,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,20,59,43,18,16,1,0,16,25,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Gwoza,North East,Borno,Gwoza,,,25,76,55,23,21,1,0,21,32,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Gwoza,North East,Borno,Gwoza,,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Chibok,North East,Borno,Chibok,,,774,2321,1680,703,647,36,0,641,977,56,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,352,1055,764,320,294,16,0,291,444,26,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Chibok,North East,Borno,Chibok,,,281,844,611,256,235,13,0,233,355,21,1.8
2022/2023,Male,ALL,NECO,University,lga,Chibok,North East,Borno,Chibok,,,362,1086,786,329,302,17,0,300,457,27,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,165,494,357,150,137,8,0,137,207,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Chibok,North East,Borno,Chibok,,,132,395,286,120,110,6,0,109,166,10,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Chibok,North East,Borno,Chibok,,,112,337,244,102,94,5,0,93,142,8,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,51,153,111,46,43,2,0,42,65,3,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Chibok,North East,Borno,Chibok,,,41,123,89,37,34,2,0,34,52,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Chibok,North East,Borno,Chibok,,,50,151,109,46,42,2,0,42,63,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Chibok,North East,Borno,Chibok,,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Chibok,North East,Borno,Chibok,,,24,71,51,21,20,1,0,20,30,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Chibok,North East,Borno,Chibok,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Chibok,North East,Borno,Chibok,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Chibok,North East,Borno,Chibok,,,3,8,6,2,2,0,0,2,4,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Maiduguri,North East,Borno,Maiduguri,,,820,2419,1761,754,695,38,0,658,1007,59,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,373,1100,801,343,316,17,0,299,458,27,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,298,880,640,274,253,14,0,240,366,21,1.8
2023/2024,Female,ALL,NECO,University,lga,Maiduguri,North East,Borno,Maiduguri,,,383,1132,824,353,325,18,0,308,471,28,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,174,514,374,160,148,8,0,140,214,12,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,139,412,300,128,118,6,0,112,172,10,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Maiduguri,North East,Borno,Maiduguri,,,119,351,256,109,101,6,0,95,147,8,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,54,160,116,50,46,3,0,44,66,4,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,43,128,93,40,37,2,0,35,53,3,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Maiduguri,North East,Borno,Maiduguri,,,53,157,114,49,45,2,0,43,65,4,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,24,71,52,22,21,1,0,19,30,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,19,57,42,18,16,1,0,15,24,2,1.8
2023/2024,Female,Disabled,NECO,University,lga,Maiduguri,North East,Borno,Maiduguri,,,25,74,54,23,21,1,0,20,31,2,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,11,33,24,10,10,1,0,9,14,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,9,27,19,8,8,0,0,8,11,0,1.8
