session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,87,260,188,79,72,4,0,72,109,7,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,69,208,150,63,58,3,0,58,87,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Esan Central,South South,Edo,Esan Central,,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,27,81,58,24,22,1,0,23,34,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,21,64,47,20,18,1,0,17,27,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Esan Central,South South,Edo,Esan Central,,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Esan Central,South South,Edo,Esan Central,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Esan Central,South South,Edo,Esan Central,,,4,12,8,3,3,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Etsako West,South South,Edo,Etsako West,,,420,1260,912,382,351,19,0,348,530,31,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,191,573,414,174,159,9,0,159,240,15,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,153,458,332,139,128,7,0,126,193,11,1.8
2022/2023,Female,ALL,NECO,University,lga,Etsako West,South South,Edo,Etsako West,,,197,589,427,179,164,9,0,162,248,15,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,71,214,155,65,60,3,0,59,90,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Etsako West,South South,Edo,Etsako West,,,61,183,132,55,51,3,0,51,77,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Etsako West,South South,Edo,Etsako West,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Etsako West,South South,Edo,Etsako West,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Etsako West,South South,Edo,Etsako West,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Oredo,South South,Edo,Oredo,,,985,2956,2139,896,824,45,0,817,1243,72,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,448,1344,972,407,374,21,0,372,565,33,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Oredo,South South,Edo,Oredo,,,358,1075,778,326,299,16,0,297,452,27,1.8
2022/2023,Male,ALL,NECO,University,lga,Oredo,South South,Edo,Oredo,,,461,1383,1001,419,385,21,0,382,582,34,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,210,629,455,191,175,10,0,174,264,16,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Oredo,South South,Edo,Oredo,,,168,503,364,152,140,8,0,139,212,12,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Oredo,South South,Edo,Oredo,,,143,429,311,130,120,7,0,118,181,10,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,65,195,141,59,54,3,0,54,82,5,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Oredo,South South,Edo,Oredo,,,52,156,113,47,43,2,0,43,66,4,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Oredo,South South,Edo,Oredo,,,64,192,139,58,54,3,0,53,81,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Oredo,South South,Edo,Oredo,,,23,70,51,21,19,1,0,19,30,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Oredo,South South,Edo,Oredo,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,14,41,30,12,11,1,0,11,18,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Oredo,South South,Edo,Oredo,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Oredo,South South,Edo,Oredo,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Oredo,South South,Edo,Oredo,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Owan East,South South,Edo,Owan East,,,968,2904,2101,880,809,44,0,803,1221,71,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,440,1320,955,400,368,20,0,365,555,32,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Owan East,South South,Edo,Owan East,,,352,1056,764,320,294,16,0,292,444,26,1.8
2022/2023,Male,ALL,NECO,University,lga,Owan East,South South,Edo,Owan East,,,453,1358,983,412,378,21,0,375,571,34,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,206,617,447,187,172,9,0,170,260,15,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Owan East,South South,Edo,Owan East,,,165,494,357,150,138,8,0,137,207,12,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Owan East,South South,Edo,Owan East,,,141,422,305,128,117,6,0,117,177,11,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,64,192,139,58,53,3,0,53,81,5,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Owan East,South South,Edo,Owan East,,,51,153,111,46,43,2,0,42,65,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Owan East,South South,Edo,Owan East,,,63,189,137,57,53,3,0,52,80,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Owan East,South South,Edo,Owan East,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Owan East,South South,Edo,Owan East,,,29,88,64,27,25,1,0,24,37,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Owan East,South South,Edo,Owan East,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Owan East,South South,Edo,Owan East,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Owan East,South South,Edo,Owan East,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Esan Central,South South,Edo,Esan Central,,,794,2382,1724,722,664,37,0,658,1002,58,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,361,1083,784,328,302,17,0,299,456,26,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,289,866,627,263,241,13,0,239,364,22,1.8
2022/2023,Male,ALL,NECO,University,lga,Esan Central,South South,Edo,Esan Central,,,371,1114,806,338,310,17,0,308,468,28,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,169,506,367,154,141,8,0,139,213,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,135,405,293,123,113,6,0,112,170,10,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Esan Central,South South,Edo,Esan Central,,,115,346,250,105,96,5,0,96,145,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,52,157,114,48,44,2,0,43,66,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,42,126,91,38,35,2,0,35,53,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Esan Central,South South,Edo,Esan Central,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,23,70,51,21,20,1,0,19,30,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Esan Central,South South,Edo,Esan Central,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Esan Central,South South,Edo,Esan Central,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Etsako West,South South,Edo,Etsako West,,,819,2458,1779,745,684,38,0,679,1034,61,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,372,1117,808,339,311,17,0,309,469,28,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,298,894,647,271,249,14,0,247,376,22,1.8
2022/2023,Male,ALL,NECO,University,lga,Etsako West,South South,Edo,Etsako West,,,383,1150,832,349,320,18,0,318,483,29,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,174,523,378,158,146,8,0,145,220,12,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,139,418,303,127,116,6,0,115,176,11,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Etsako West,South South,Edo,Etsako West,,,119,357,258,108,99,5,0,99,150,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,54,162,117,49,45,2,0,45,68,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,43,130,94,39,36,2,0,36,55,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Etsako West,South South,Edo,Etsako West,,,53,160,116,48,44,2,0,44,68,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Etsako West,South South,Edo,Etsako West,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,11,34,25,10,9,0,0,9,15,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Etsako West,South South,Edo,Etsako West,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Etsako West,South South,Edo,Etsako West,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Etsako West,South South,Edo,Etsako West,,,3,8,6,3,2,0,0,2,3,1,1.8
2023/2024,Female,ALL,WAEC,University,lga,Oredo,South South,Edo,Oredo,,,533,1573,1145,490,452,25,0,428,655,38,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,242,715,521,223,205,11,0,194,298,18,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Oredo,South South,Edo,Oredo,,,194,572,417,178,164,9,0,155,239,14,1.8
2023/2024,Female,ALL,NECO,University,lga,Oredo,South South,Edo,Oredo,,,249,736,536,229,211,12,0,200,307,18,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,113,335,244,104,96,5,0,91,140,8,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Oredo,South South,Edo,Oredo,,,91,268,195,83,77,4,0,73,112,6,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Oredo,South South,Edo,Oredo,,,77,228,166,71,66,4,0,62,95,5,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,35,104,76,32,30,2,0,28,44,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Oredo,South South,Edo,Oredo,,,28,83,60,26,24,1,0,23,34,2,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Oredo,South South,Edo,Oredo,,,35,102,74,32,29,2,0,28,42,3,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,16,46,34,14,13,1,0,12,20,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Oredo,South South,Edo,Oredo,,,13,37,27,12,11,1,0,10,15,1,1.8
2023/2024,Female,Disabled,NECO,University,lga,Oredo,South South,Edo,Oredo,,,16,48,35,15,14,1,0,13,20,1,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,7,22,16,7,6,0,0,6,9,1,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Oredo,South South,Edo,Oredo,,,6,17,13,5,5,0,0,4,8,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Oredo,South South,Edo,Oredo,,,5,15,11,5,4,0,0,4,6,1,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Oredo,South South,Edo,Oredo,,,2,7,5,2,2,0,0,2,3,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Oredo,South South,Edo,Oredo,,,2,5,4,2,2,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Owan East,South South,Edo,Owan East,,,523,1545,1125,481,444,24,0,420,644,37,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,238,702,511,219,202,11,0,191,292,17,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Owan East,South South,Edo,Owan East,,,190,562,409,175,161,9,0,153,234,14,1.8
2023/2024,Female,ALL,NECO,University,lga,Owan East,South South,Edo,Owan East,,,245,723,526,225,208,11,0,197,301,17,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,111,329,239,102,94,5,0,90,137,8,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Owan East,South South,Edo,Owan East,,,89,263,191,82,75,4,0,72,109,7,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Owan East,South South,Edo,Owan East,,,76,224,163,70,64,4,0,61,93,6,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,35,102,74,32,29,2,0,28,42,3,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Owan East,South South,Edo,Owan East,,,28,82,59,25,23,1,0,23,34,2,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Owan East,South South,Edo,Owan East,,,34,100,73,31,29,2,0,27,42,2,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,15,46,33,14,13,1,0,13,19,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Owan East,South South,Edo,Owan East,,,12,37,27,11,10,1,0,10,16,1,1.8
2023/2024,Female,Disabled,NECO,University,lga,Owan East,South South,Edo,Owan East,,,16,47,34,15,13,1,0,13,19,2,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,7,21,16,7,6,0,0,5,9,1,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Owan East,South South,Edo,Owan East,,,6,17,12,5,5,0,0,5,7,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Owan East,South South,Edo,Owan East,,,5,15,11,5,4,0,0,4,6,1,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Owan East,South South,Edo,Owan East,,,2,7,5,2,2,0,0,2,3,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Owan East,South South,Edo,Owan East,,,2,5,4,2,2,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Esan Central,South South,Edo,Esan Central,,,430,1268,923,395,364,20,0,345,528,31,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,195,576,420,180,166,9,0,156,240,14,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,156,461,336,144,132,7,0,125,192,12,1.8
2023/2024,Female,ALL,NECO,University,lga,Esan Central,South South,Edo,Esan Central,,,201,593,432,185,170,9,0,161,247,15,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,91,270,196,84,77,4,0,74,112,7,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,73,216,157,67,62,3,0,59,90,5,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Esan Central,South South,Edo,Esan Central,,,62,184,134,57,53,3,0,50,77,4,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,28,84,61,26,24,1,0,23,35,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,23,67,49,21,19,1,0,18,28,2,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Esan Central,South South,Edo,Esan Central,,,28,82,60,26,24,1,0,22,34,2,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,13,37,27,12,11,1,0,10,15,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,10,30,22,9,9,0,0,8,13,0,1.8
2023/2024,Female,Disabled,NECO,University,lga,Esan Central,South South,Edo,Esan Central,,,13,39,28,12,11,1,0,11,16,1,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Esan Central,South South,Edo,Esan Central,,,6,18,13,5,5,0,0,5,8,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Esan Central,South South,Edo,Esan Central,,,5,14,10,4,4,0,0,4,6,0,1.8
