session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,WAEC,University,lga,Nguru,North East,Yobe,Nguru,,,52,157,113,47,44,2,0,44,66,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,24,71,52,22,20,1,0,19,30,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Nguru,North East,Yobe,Nguru,,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Nguru,North East,Yobe,Nguru,,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Nguru,North East,Yobe,Nguru,,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Nguru,North East,Yobe,Nguru,,,8,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Nguru,North East,Yobe,Nguru,,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Bade,North East,Yobe,Bade,,,616,1846,1336,560,514,28,0,510,776,46,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Bade,North East,Yobe,Bade,,,280,839,607,254,234,13,0,232,353,20,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Bade,North East,Yobe,Bade,,,224,671,486,203,187,10,0,185,283,16,1.8
2022/2023,Female,ALL,NECO,University,lga,Bade,North East,Yobe,Bade,,,288,864,625,262,241,13,0,239,363,21,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Bade,North East,Yobe,Bade,,,131,393,284,119,109,6,0,109,165,10,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Bade,North East,Yobe,Bade,,,105,314,227,95,87,5,0,87,132,8,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Bade,North East,Yobe,Bade,,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Bade,North East,Yobe,Bade,,,41,122,88,37,34,2,0,34,51,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Bade,North East,Yobe,Bade,,,32,97,71,30,27,1,0,26,41,3,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Bade,North East,Yobe,Bade,,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Bade,North East,Yobe,Bade,,,18,55,39,17,15,1,0,16,22,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Bade,North East,Yobe,Bade,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Bade,North East,Yobe,Bade,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Bade,North East,Yobe,Bade,,,9,26,18,8,7,0,0,8,10,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Bade,North East,Yobe,Bade,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Bade,North East,Yobe,Bade,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Bade,North East,Yobe,Bade,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Bade,North East,Yobe,Bade,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Geidam,North East,Yobe,Geidam,,,484,1451,1050,440,404,22,0,401,610,36,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,220,659,477,200,184,10,0,182,277,16,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Geidam,North East,Yobe,Geidam,,,176,527,382,160,147,8,0,145,222,13,1.8
2022/2023,Female,ALL,NECO,University,lga,Geidam,North East,Yobe,Geidam,,,226,679,491,206,189,10,0,188,285,17,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,103,308,223,94,86,5,0,85,129,8,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Geidam,North East,Yobe,Geidam,,,82,247,179,75,69,4,0,68,104,6,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Geidam,North East,Yobe,Geidam,,,70,211,152,64,59,3,0,59,88,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Geidam,North East,Yobe,Geidam,,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Geidam,North East,Yobe,Geidam,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Geidam,North East,Yobe,Geidam,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Geidam,North East,Yobe,Geidam,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Geidam,North East,Yobe,Geidam,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Geidam,North East,Yobe,Geidam,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Geidam,North East,Yobe,Geidam,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Damaturu,North East,Yobe,Damaturu,,,848,2545,1841,771,709,39,0,704,1070,62,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,385,1157,837,351,322,18,0,320,486,29,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,308,925,669,280,258,14,0,256,389,22,1.8
2022/2023,Male,ALL,NECO,University,lga,Damaturu,North East,Yobe,Damaturu,,,397,1190,861,361,331,18,0,329,500,30,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,180,541,391,164,151,8,0,150,227,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,144,433,313,131,121,7,0,120,182,10,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Damaturu,North East,Yobe,Damaturu,,,123,369,267,112,103,6,0,102,155,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,56,168,121,51,47,3,0,47,70,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,45,134,97,41,37,2,0,37,56,4,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Damaturu,North East,Yobe,Damaturu,,,55,165,120,50,46,3,0,45,70,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,20,60,44,18,17,1,0,16,26,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Damaturu,North East,Yobe,Damaturu,,,26,77,56,23,22,1,0,21,33,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,9,28,20,9,8,0,0,8,11,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Damaturu,North East,Yobe,Damaturu,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Potiskum,North East,Yobe,Potiskum,,,1193,3580,2591,1085,997,55,0,989,1506,88,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,542,1627,1178,493,453,25,0,449,685,40,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,434,1302,942,395,362,20,0,360,547,33,1.8
2022/2023,Male,ALL,NECO,University,lga,Potiskum,North East,Yobe,Potiskum,,,558,1674,1212,508,466,26,0,462,704,42,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,254,761,551,231,212,12,0,210,320,19,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,203,609,441,185,170,9,0,168,256,15,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Potiskum,North East,Yobe,Potiskum,,,173,520,376,158,145,8,0,144,218,13,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,79,236,171,72,66,4,0,65,99,6,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,63,189,137,57,53,3,0,52,80,4,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Potiskum,North East,Yobe,Potiskum,,,78,233,168,71,65,4,0,65,97,6,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,35,106,77,32,29,2,0,29,45,3,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,28,85,61,26,24,1,0,24,35,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Potiskum,North East,Yobe,Potiskum,,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Potiskum,North East,Yobe,Potiskum,,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Potiskum,North East,Yobe,Potiskum,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Potiskum,North East,Yobe,Potiskum,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Nguru,North East,Yobe,Nguru,,,714,2142,1550,649,597,33,0,592,901,52,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,325,974,705,295,271,15,0,269,410,24,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Nguru,North East,Yobe,Nguru,,,260,779,564,236,217,12,0,215,328,19,1.8
2022/2023,Male,ALL,NECO,University,lga,Nguru,North East,Yobe,Nguru,,,334,1002,725,304,279,15,0,277,421,25,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,152,455,330,138,127,7,0,125,192,11,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Nguru,North East,Yobe,Nguru,,,121,364,264,110,102,6,0,100,154,8,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Nguru,North East,Yobe,Nguru,,,104,311,225,94,87,5,0,86,131,7,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,47,141,102,43,39,2,0,39,59,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Nguru,North East,Yobe,Nguru,,,38,113,82,34,31,2,0,31,48,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Nguru,North East,Yobe,Nguru,,,46,139,101,42,39,2,0,38,59,3,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Nguru,North East,Yobe,Nguru,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Nguru,North East,Yobe,Nguru,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Nguru,North East,Yobe,Nguru,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Nguru,North East,Yobe,Nguru,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Nguru,North East,Yobe,Nguru,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Nguru,North East,Yobe,Nguru,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Bade,North East,Yobe,Bade,,,547,1642,1188,498,457,25,0,454,690,41,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Bade,North East,Yobe,Bade,,,249,746,540,226,208,11,0,206,314,18,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Bade,North East,Yobe,Bade,,,199,597,432,181,166,9,0,165,251,15,1.8
2022/2023,Male,ALL,NECO,University,lga,Bade,North East,Yobe,Bade,,,256,768,556,233,214,12,0,212,323,19,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Bade,North East,Yobe,Bade,,,116,349,253,106,97,5,0,96,147,9,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Bade,North East,Yobe,Bade,,,93,279,202,85,78,4,0,77,117,7,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Bade,North East,Yobe,Bade,,,79,238,172,72,66,4,0,66,100,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Bade,North East,Yobe,Bade,,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Bade,North East,Yobe,Bade,,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Bade,North East,Yobe,Bade,,,36,107,77,32,30,2,0,30,45,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Bade,North East,Yobe,Bade,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Bade,North East,Yobe,Bade,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Bade,North East,Yobe,Bade,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Bade,North East,Yobe,Bade,,,8,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Bade,North East,Yobe,Bade,,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Bade,North East,Yobe,Bade,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Bade,North East,Yobe,Bade,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Bade,North East,Yobe,Bade,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Geidam,North East,Yobe,Geidam,,,430,1290,934,391,359,20,0,356,543,32,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,196,586,424,178,163,9,0,162,246,15,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Geidam,North East,Yobe,Geidam,,,156,469,340,142,131,7,0,129,198,11,1.8
2022/2023,Male,ALL,NECO,University,lga,Geidam,North East,Yobe,Geidam,,,201,603,437,183,168,9,0,166,254,15,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,91,274,199,83,76,4,0,75,116,7,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Geidam,North East,Yobe,Geidam,,,73,219,159,67,61,3,0,60,92,6,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Geidam,North East,Yobe,Geidam,,,62,187,136,57,52,3,0,51,79,5,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,28,85,62,26,24,1,0,23,36,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Geidam,North East,Yobe,Geidam,,,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Geidam,North East,Yobe,Geidam,,,28,84,61,25,23,1,0,23,36,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Geidam,North East,Yobe,Geidam,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Geidam,North East,Yobe,Geidam,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Geidam,North East,Yobe,Geidam,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Geidam,North East,Yobe,Geidam,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Geidam,North East,Yobe,Geidam,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Geidam,North East,Yobe,Geidam,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Damaturu,North East,Yobe,Damaturu,,,1006,2969,2162,925,853,47,0,807,1237,72,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,457,1350,983,421,388,21,0,367,562,33,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,366,1080,786,337,310,17,0,294,449,27,1.8
2023/2024,Female,ALL,NECO,University,lga,Damaturu,North East,Yobe,Damaturu,,,471,1389,1011,433,399,22,0,378,578,34,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,214,631,460,197,181,10,0,171,263,16,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,171,505,368,157,145,8,0,137,211,12,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Damaturu,North East,Yobe,Damaturu,,,146,431,314,134,124,7,0,117,180,10,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,66,196,143,61,56,3,0,53,82,5,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,53,157,114,49,45,2,0,43,65,4,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Damaturu,North East,Yobe,Damaturu,,,65,193,141,60,55,3,0,52,81,5,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Damaturu,North East,Yobe,Damaturu,,,30,88,64,27,25,1,0,24,37,2,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Damaturu,North East,Yobe,Damaturu,,,24,70,51,22,20,1,0,19,29,2,1.8
2023/2024,Female,Disabled,NECO,University,lga,Damaturu,North East,Yobe,Damaturu,,,31,90,66,28,26,1,0,24,38,2,1.8
