session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,101,304,220,92,85,5,0,84,128,7,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,81,243,176,74,68,4,0,67,102,6,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Oron,South South,Akwa Ibom,Oron,,,69,208,150,63,58,3,0,58,87,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,25,75,55,23,21,1,0,20,32,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Oron,South South,Akwa Ibom,Oron,,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Oron,South South,Akwa Ibom,Oron,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Oron,South South,Akwa Ibom,Oron,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Abak,South South,Akwa Ibom,Abak,,,431,1293,936,392,360,20,0,357,544,32,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,196,588,425,178,164,9,0,163,247,14,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,157,470,340,143,131,7,0,130,197,12,1.8
2022/2023,Female,ALL,NECO,University,lga,Abak,South South,Akwa Ibom,Abak,,,202,605,438,183,168,9,0,167,255,15,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,92,275,199,83,77,4,0,76,116,6,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,73,220,159,67,61,3,0,61,92,6,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Abak,South South,Akwa Ibom,Abak,,,63,188,136,57,52,3,0,52,79,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,28,85,62,26,24,1,0,23,36,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Abak,South South,Akwa Ibom,Abak,,,28,84,61,25,23,1,0,23,36,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Abak,South South,Akwa Ibom,Abak,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Abak,South South,Akwa Ibom,Abak,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,562,1687,1220,511,470,26,0,467,709,41,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,256,767,555,232,213,12,0,212,323,19,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,204,613,444,186,171,9,0,169,258,15,1.8
2022/2023,Male,ALL,NECO,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,263,789,571,239,220,12,0,218,332,19,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,120,359,259,109,100,6,0,100,150,9,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,96,287,208,87,80,4,0,79,121,7,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,82,245,177,74,68,4,0,68,103,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,37,111,81,34,31,2,0,30,47,3,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,30,89,64,27,25,1,0,25,37,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,37,110,79,33,31,2,0,31,46,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Uyo,South South,Akwa Ibom,Uyo,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Eket,South South,Akwa Ibom,Eket,,,504,1513,1095,459,421,23,0,418,636,38,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,229,688,498,208,192,11,0,190,290,16,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,183,550,398,167,153,8,0,152,231,14,1.8
2022/2023,Male,ALL,NECO,University,lga,Eket,South South,Akwa Ibom,Eket,,,236,708,512,215,197,11,0,196,297,18,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,107,322,233,98,90,5,0,89,135,8,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,86,257,186,78,72,4,0,71,108,6,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Eket,South South,Akwa Ibom,Eket,,,73,220,159,67,61,3,0,61,92,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,33,100,72,30,28,2,0,28,42,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Eket,South South,Akwa Ibom,Eket,,,33,98,71,30,27,1,0,27,41,3,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,15,45,32,14,12,1,0,13,18,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Eket,South South,Akwa Ibom,Eket,,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Eket,South South,Akwa Ibom,Eket,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Eket,South South,Akwa Ibom,Eket,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Eket,South South,Akwa Ibom,Eket,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,535,1606,1162,487,447,25,0,444,675,40,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,243,730,528,221,203,11,0,202,307,18,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,195,584,423,177,163,9,0,161,246,14,1.8
2022/2023,Male,ALL,NECO,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,250,751,544,228,209,11,0,207,316,19,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,114,341,247,104,95,5,0,94,143,9,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,91,273,198,83,76,4,0,75,115,7,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,78,233,169,71,65,4,0,64,98,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,35,106,77,32,30,2,0,29,45,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,28,85,61,26,24,1,0,24,35,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,35,104,76,32,29,2,0,28,44,3,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,13,38,27,12,11,1,0,11,15,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Oron,South South,Akwa Ibom,Oron,,,454,1363,986,413,380,21,0,377,573,33,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,206,620,448,188,173,10,0,172,260,15,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,165,496,359,150,138,8,0,137,209,12,1.8
2022/2023,Male,ALL,NECO,University,lga,Oron,South South,Akwa Ibom,Oron,,,212,638,461,193,178,10,0,177,268,15,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,97,290,210,88,81,4,0,80,122,7,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,77,232,168,70,65,4,0,64,98,5,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Oron,South South,Akwa Ibom,Oron,,,66,198,143,60,55,3,0,55,83,5,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Oron,South South,Akwa Ibom,Oron,,,30,89,64,27,25,1,0,25,37,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Oron,South South,Akwa Ibom,Oron,,,14,41,30,13,12,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Oron,South South,Akwa Ibom,Oron,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Oron,South South,Akwa Ibom,Oron,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Oron,South South,Akwa Ibom,Oron,,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Abak,South South,Akwa Ibom,Abak,,,411,1233,892,374,343,19,0,341,518,31,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,187,560,406,170,156,9,0,154,236,14,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,150,448,325,136,125,7,0,123,189,11,1.8
2022/2023,Male,ALL,NECO,University,lga,Abak,South South,Akwa Ibom,Abak,,,192,577,417,175,161,9,0,160,242,14,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,87,262,190,79,73,4,0,72,111,6,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,70,210,152,64,58,3,0,58,88,6,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Abak,South South,Akwa Ibom,Abak,,,60,179,130,54,50,3,0,49,76,4,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Abak,South South,Akwa Ibom,Abak,,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Abak,South South,Akwa Ibom,Abak,,,13,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Abak,South South,Akwa Ibom,Abak,,,4,12,8,4,3,0,0,4,4,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Abak,South South,Akwa Ibom,Abak,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Abak,South South,Akwa Ibom,Abak,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Uyo,South South,Akwa Ibom,Uyo,,,622,1836,1337,572,527,29,0,499,765,45,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Uyo,South South,Akwa Ibom,Uyo,,,283,835,608,260,240,13,0,227,348,20,1.8
