session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,University,lga,Enugu South,South East,Enugu,Enugu South,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Enugu South,South East,Enugu,Enugu South,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Enugu South,South East,Enugu,Enugu South,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Enugu South,South East,Enugu,Enugu South,,,1,3,3,1,1,0,0,0,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Enugu South,South East,Enugu,Enugu South,,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Enugu South,South East,Enugu,Enugu South,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,169,508,367,154,142,8,0,141,213,12,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,77,231,167,70,64,4,0,64,97,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,62,185,134,56,51,3,0,51,78,5,1.8
2022/2023,Female,ALL,NECO,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,79,237,172,72,66,4,0,65,100,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,25,74,53,22,21,1,0,21,31,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Ezeagu,South East,Enugu,Ezeagu,,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Ezeagu,South East,Enugu,Ezeagu,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Ezeagu,South East,Enugu,Ezeagu,,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,125,374,271,113,104,6,0,103,158,9,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,57,170,123,51,47,3,0,47,72,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,45,136,98,41,38,2,0,38,57,3,1.8
2022/2023,Female,ALL,NECO,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,58,175,127,53,49,3,0,48,74,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Igbo-Etiti,South East,Enugu,Igbo-Etiti,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,56,168,122,51,47,3,0,46,71,4,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,26,76,55,23,21,1,0,21,32,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,20,61,44,19,17,1,0,17,25,2,1.8
2022/2023,Female,ALL,NECO,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Igbo-Eze North,South East,Enugu,Igbo-Eze North,,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,206,618,447,187,172,9,0,171,260,15,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,93,281,203,85,78,4,0,78,118,7,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,75,225,162,68,62,3,0,63,94,6,1.8
2022/2023,Female,ALL,NECO,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,96,289,209,88,80,4,0,80,121,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,44,131,95,40,37,2,0,36,55,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,14,41,29,12,11,1,0,12,17,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Igbo-Eze South,South East,Enugu,Igbo-Eze South,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,225,676,489,205,188,10,0,187,284,17,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,102,307,222,93,86,5,0,85,129,7,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,82,246,178,74,68,4,0,68,104,6,1.8
2022/2023,Female,ALL,NECO,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,105,316,229,96,88,5,0,87,133,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,38,115,83,35,32,2,0,32,48,3,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,33,98,71,30,27,1,0,27,41,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,15,45,32,14,12,1,0,13,18,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,7,20,14,6,6,0,0,6,8,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Isi-Uzo,South East,Enugu,Isi-Uzo,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Nkanu East,South East,Enugu,Nkanu East,,,201,602,435,182,167,9,0,167,253,15,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Nkanu East,South East,Enugu,Nkanu East,,,91,274,198,83,76,4,0,76,115,7,1.8
