session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1822,5466,3955,1657,1522,84,0,1511,2298,135,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,828,2484,1798,753,692,38,0,686,1045,61,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,663,1987,1438,602,554,30,0,549,836,48,1.8
2022/2023,Female,ALL,NECO,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,852,2556,1850,775,712,39,0,706,1075,63,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,387,1162,841,352,324,18,0,321,489,28,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,310,930,673,282,259,14,0,257,391,23,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,264,793,574,240,221,12,0,219,334,19,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,120,361,261,109,100,6,0,100,152,9,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,96,289,209,87,80,4,0,80,122,7,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,118,355,257,108,99,5,0,98,149,9,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,54,161,117,49,45,2,0,44,68,4,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,43,129,93,39,36,2,0,36,54,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,55,166,120,50,46,3,0,46,70,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,25,76,55,23,21,1,0,21,32,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,20,60,44,18,17,1,0,16,26,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,17,52,37,16,14,1,0,15,21,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Zaria,North West,Kaduna,Zaria,,,1587,4760,3444,1443,1325,73,0,1316,2001,118,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,721,2163,1566,656,602,33,0,597,910,54,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,577,1731,1253,525,482,27,0,478,728,43,1.8
2022/2023,Female,ALL,NECO,University,lga,Zaria,North West,Kaduna,Zaria,,,742,2226,1611,675,620,34,0,615,936,55,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,337,1012,732,307,282,16,0,280,425,25,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,270,810,586,245,225,12,0,224,341,20,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Zaria,North West,Kaduna,Zaria,,,230,691,500,209,192,11,0,191,291,17,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,105,314,227,95,87,5,0,87,132,8,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,84,251,182,76,70,4,0,69,106,6,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Zaria,North West,Kaduna,Zaria,,,103,309,224,94,86,5,0,85,130,8,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,47,141,102,43,39,2,0,39,59,4,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,38,113,81,34,31,2,0,32,47,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Zaria,North West,Kaduna,Zaria,,,48,145,105,44,40,2,0,40,61,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Zaria,North West,Kaduna,Zaria,,,15,45,32,14,13,1,0,13,18,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Jema'A,North West,Kaduna,Jema'A,,,1572,4715,3412,1429,1313,72,0,1303,1983,116,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,714,2143,1551,650,597,33,0,592,901,53,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,572,1714,1241,520,478,26,0,473,721,42,1.8
2022/2023,Female,ALL,NECO,University,lga,Jema'A,North West,Kaduna,Jema'A,,,735,2205,1596,668,614,34,0,609,928,54,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,334,1002,725,304,279,15,0,277,421,25,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,267,802,580,243,223,12,0,222,337,20,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Jema'A,North West,Kaduna,Jema'A,,,228,684,495,207,191,11,0,189,288,16,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,104,311,225,94,87,5,0,86,131,7,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,83,249,180,75,69,4,0,69,105,6,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Jema'A,North West,Kaduna,Jema'A,,,102,306,222,93,85,5,0,84,129,8,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,46,139,101,42,39,2,0,38,59,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,37,111,81,34,31,2,0,30,47,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Jema'A,North West,Kaduna,Jema'A,,,48,143,104,43,40,2,0,39,61,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,17,52,38,16,15,1,0,14,22,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Jema'A,North West,Kaduna,Jema'A,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Soba,North West,Kaduna,Soba,,,2181,6542,4734,1983,1822,100,0,1808,2751,161,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,991,2974,2152,901,828,46,0,822,1251,73,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Soba,North West,Kaduna,Soba,,,793,2379,1722,721,663,36,0,657,1001,58,1.8
2022/2023,Female,ALL,NECO,University,lga,Soba,North West,Kaduna,Soba,,,1020,3060,2214,927,852,47,0,846,1287,75,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,464,1391,1007,422,387,21,0,384,585,35,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Soba,North West,Kaduna,Soba,,,371,1113,805,337,310,17,0,308,468,27,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Soba,North West,Kaduna,Soba,,,317,950,687,288,264,15,0,263,399,24,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,144,432,312,131,120,7,0,120,181,11,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Soba,North West,Kaduna,Soba,,,115,345,250,105,96,5,0,95,145,9,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Soba,North West,Kaduna,Soba,,,142,425,308,129,118,6,0,117,179,11,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,64,193,140,59,54,3,0,53,81,5,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Soba,North West,Kaduna,Soba,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,Disabled,NECO,University,lga,Soba,North West,Kaduna,Soba,,,66,199,144,60,55,3,0,55,84,5,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Soba,North West,Kaduna,Soba,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Soba,North West,Kaduna,Soba,,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,9,28,20,9,8,0,0,8,11,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Soba,North West,Kaduna,Soba,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1812,5436,3933,1648,1514,83,0,1503,2285,134,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,824,2471,1788,749,688,38,0,683,1039,61,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,659,1977,1430,599,551,30,0,547,831,48,1.8
2022/2023,Male,ALL,NECO,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,848,2543,1840,771,708,39,0,703,1069,63,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,385,1156,836,350,322,18,0,320,486,28,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,308,925,669,280,258,14,0,256,389,22,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,263,789,571,239,220,12,0,218,332,19,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,120,359,260,109,100,6,0,99,151,9,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,96,287,208,87,80,4,0,79,121,7,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,118,353,256,107,98,5,0,97,149,9,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,54,161,116,49,45,2,0,45,67,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,43,128,93,39,36,2,0,35,54,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,55,165,120,50,46,3,0,45,70,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1927,5782,4184,1753,1610,89,0,1598,2431,143,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,876,2628,1902,797,732,40,0,726,1105,65,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,701,2103,1521,637,586,32,0,582,884,51,1.8
2022/2023,Male,ALL,NECO,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,901,2704,1957,820,753,41,0,747,1137,67,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,410,1229,890,373,342,19,0,339,517,31,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,328,983,712,298,274,15,0,271,414,24,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,280,839,607,254,234,13,0,232,353,20,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,127,382,276,116,106,6,0,106,160,10,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,102,305,221,93,85,5,0,84,128,8,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,125,376,272,114,105,6,0,104,158,9,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,57,171,124,52,48,3,0,47,72,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,46,137,99,41,38,2,0,38,58,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,59,176,127,53,49,3,0,49,74,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,18,55,39,17,15,1,0,16,22,2,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,7,20,14,6,6,0,0,6,8,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Zaria,North West,Kaduna,Zaria,,,1678,5036,3644,1526,1402,77,0,1392,2118,124,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,763,2289,1656,694,637,35,0,633,962,57,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,610,1831,1325,555,510,28,0,506,770,45,1.8
2022/2023,Male,ALL,NECO,University,lga,Zaria,North West,Kaduna,Zaria,,,785,2355,1704,714,656,36,0,651,990,58,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,357,1071,775,325,298,16,0,296,450,27,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,285,856,620,260,238,13,0,236,360,22,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Zaria,North West,Kaduna,Zaria,,,244,731,529,222,204,11,0,202,307,18,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,111,332,240,101,93,5,0,92,139,8,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,89,266,192,81,74,4,0,74,111,7,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Zaria,North West,Kaduna,Zaria,,,109,327,237,99,91,5,0,90,138,8,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,50,149,108,45,41,2,0,41,63,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,40,119,86,36,33,2,0,33,50,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Zaria,North West,Kaduna,Zaria,,,51,153,111,46,43,2,0,42,65,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,23,70,50,21,19,1,0,20,29,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,19,56,40,17,16,1,0,16,23,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Zaria,North West,Kaduna,Zaria,,,16,48,34,14,13,1,0,14,20,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Jema'A,North West,Kaduna,Jema'A,,,1663,4988,3609,1512,1389,76,0,1379,2097,123,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,756,2267,1641,687,631,35,0,626,954,56,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,605,1814,1313,550,505,28,0,501,763,45,1.8
2022/2023,Male,ALL,NECO,University,lga,Jema'A,North West,Kaduna,Jema'A,,,778,2333,1688,707,650,36,0,645,981,57,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,354,1060,767,321,295,16,0,293,446,26,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,283,848,614,257,236,13,0,234,357,21,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Jema'A,North West,Kaduna,Jema'A,,,241,724,524,219,202,11,0,200,305,17,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,110,329,238,100,92,5,0,91,138,8,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,88,263,191,80,73,4,0,72,111,7,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Jema'A,North West,Kaduna,Jema'A,,,108,324,235,98,90,5,0,89,137,8,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,49,147,107,45,41,2,0,40,62,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,39,118,85,36,33,2,0,33,49,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Jema'A,North West,Kaduna,Jema'A,,,51,152,110,46,42,2,0,42,64,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Jema'A,North West,Kaduna,Jema'A,,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Jema'A,North West,Kaduna,Jema'A,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Jema'A,North West,Kaduna,Jema'A,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Soba,North West,Kaduna,Soba,,,2307,6921,5008,2098,1927,106,0,1913,2910,171,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,1049,3146,2276,954,876,48,0,870,1322,78,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Soba,North West,Kaduna,Soba,,,839,2517,1821,763,701,39,0,696,1058,62,1.8
2022/2023,Male,ALL,NECO,University,lga,Soba,North West,Kaduna,Soba,,,1079,3237,2343,981,901,50,0,894,1362,80,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,491,1472,1065,446,410,23,0,407,619,36,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Soba,North West,Kaduna,Soba,,,392,1177,852,357,328,18,0,325,495,29,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Soba,North West,Kaduna,Soba,,,335,1005,727,305,280,15,0,278,422,25,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,152,457,330,138,127,7,0,127,192,11,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Soba,North West,Kaduna,Soba,,,122,365,264,111,102,6,0,101,153,9,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Soba,North West,Kaduna,Soba,,,150,450,326,136,125,7,0,124,190,11,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,68,204,148,62,57,3,0,56,86,5,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Soba,North West,Kaduna,Soba,,,55,164,118,50,46,3,0,46,68,4,1.8
2022/2023,Male,Disabled,NECO,University,lga,Soba,North West,Kaduna,Soba,,,70,210,152,64,59,3,0,58,88,5,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Soba,North West,Kaduna,Soba,,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Soba,North West,Kaduna,Soba,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Soba,North West,Kaduna,Soba,,,8,24,17,7,7,0,0,7,10,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1807,5334,3883,1662,1531,84,0,1451,2221,131,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,821,2425,1765,756,696,38,0,660,1009,60,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,657,1940,1412,604,557,31,0,528,808,47,1.8
2023/2024,Female,ALL,NECO,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,845,2495,1816,778,716,39,0,679,1038,62,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,384,1134,826,353,326,18,0,308,473,27,1.8
