session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NECO,University,lga,Akure South,South West,Ondo,Akure South,,,143,427,309,130,119,7,0,118,179,11,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,65,194,141,59,54,3,0,53,82,5,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Akure South,South West,Ondo,Akure South,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Akure South,South West,Ondo,Akure South,,,44,133,96,40,37,2,0,37,56,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,20,60,44,18,17,1,0,16,26,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Akure South,South West,Ondo,Akure South,,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Akure South,South West,Ondo,Akure South,,,20,59,43,18,17,1,0,16,25,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Akure South,South West,Ondo,Akure South,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Akure South,South West,Ondo,Akure South,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Akure South,South West,Ondo,Akure South,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Akure South,South West,Ondo,Akure South,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Akure South,South West,Ondo,Akure South,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Ondo East,South West,Ondo,Ondo East,,,395,1185,857,359,330,18,0,328,498,29,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,179,538,390,163,150,8,0,148,227,13,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,144,431,312,131,120,7,0,119,181,11,1.8
2022/2023,Female,ALL,NECO,University,lga,Ondo East,South West,Ondo,Ondo East,,,185,554,401,168,154,8,0,153,233,14,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,84,252,182,76,70,4,0,70,106,6,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,67,201,146,61,56,3,0,55,85,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ondo East,South West,Ondo,Ondo East,,,57,172,124,52,48,3,0,48,72,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,26,78,57,24,22,1,0,21,33,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,21,63,45,19,17,1,0,18,26,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ondo East,South West,Ondo,Ondo East,,,26,77,56,23,21,1,0,21,33,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ondo East,South West,Ondo,Ondo East,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Ondo East,South West,Ondo,Ondo East,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Ondo West,South West,Ondo,Ondo West,,,634,1902,1377,577,530,29,0,525,800,47,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,288,865,626,262,241,13,0,239,364,21,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,231,692,501,210,193,11,0,191,291,17,1.8
2022/2023,Female,ALL,NECO,University,lga,Ondo West,South West,Ondo,Ondo West,,,297,890,644,270,248,14,0,246,374,22,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,135,404,293,123,113,6,0,111,170,10,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,108,324,234,98,90,5,0,90,136,8,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ondo West,South West,Ondo,Ondo West,,,92,276,200,84,77,4,0,76,116,7,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,42,126,91,38,35,2,0,35,53,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,33,100,73,30,28,2,0,27,43,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ondo West,South West,Ondo,Ondo West,,,41,124,89,37,34,2,0,35,52,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ondo West,South West,Ondo,Ondo West,,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Ondo West,South West,Ondo,Ondo West,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Odigbo,South West,Ondo,Odigbo,,,475,1426,1032,432,397,22,0,394,600,35,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,216,648,469,196,180,10,0,179,273,16,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,173,518,375,157,144,8,0,143,218,13,1.8
2022/2023,Female,ALL,NECO,University,lga,Odigbo,South West,Ondo,Odigbo,,,222,667,483,202,186,10,0,184,281,16,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,101,303,219,92,84,5,0,84,127,8,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,81,242,176,73,68,4,0,66,103,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Odigbo,South West,Ondo,Odigbo,,,69,207,150,63,58,3,0,57,87,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Odigbo,South West,Ondo,Odigbo,,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,14,42,30,13,12,1,0,12,17,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Odigbo,South West,Ondo,Odigbo,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Odigbo,South West,Ondo,Odigbo,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Akure North,South West,Ondo,Akure North,,,242,727,526,221,203,11,0,201,305,18,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,110,331,239,100,92,5,0,92,139,8,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Akure North,South West,Ondo,Akure North,,,88,264,191,80,74,4,0,73,111,6,1.8
2022/2023,Male,ALL,NECO,University,lga,Akure North,South West,Ondo,Akure North,,,113,340,246,103,95,5,0,94,143,8,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Akure North,South West,Ondo,Akure North,,,41,124,89,38,34,2,0,35,51,4,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Akure North,South West,Ondo,Akure North,,,35,106,76,32,29,2,0,30,44,3,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Akure North,South West,Ondo,Akure North,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Akure North,South West,Ondo,Akure North,,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,7,21,16,7,6,0,0,5,9,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Akure North,South West,Ondo,Akure North,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,Disabled,NECO,University,lga,Akure North,South West,Ondo,Akure North,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Akure North,South West,Ondo,Akure North,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Akure North,South West,Ondo,Akure North,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Akure North,South West,Ondo,Akure North,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Akure South,South West,Ondo,Akure South,,,268,804,582,244,224,12,0,222,338,20,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,122,366,265,111,102,6,0,101,154,9,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Akure South,South West,Ondo,Akure South,,,98,293,212,89,81,4,0,81,123,8,1.8
2022/2023,Male,ALL,NECO,University,lga,Akure South,South West,Ondo,Akure South,,,126,376,272,114,105,6,0,104,158,9,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,57,171,124,52,48,3,0,47,72,4,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Akure South,South West,Ondo,Akure South,,,46,137,99,42,38,2,0,38,57,4,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Akure South,South West,Ondo,Akure South,,,39,117,84,35,33,2,0,33,49,2,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Akure South,South West,Ondo,Akure South,,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Akure South,South West,Ondo,Akure South,,,17,52,38,16,15,1,0,14,22,1,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Akure South,South West,Ondo,Akure South,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Akure South,South West,Ondo,Akure South,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Akure South,South West,Ondo,Akure South,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Akure South,South West,Ondo,Akure South,,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Akure South,South West,Ondo,Akure South,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Akure South,South West,Ondo,Akure South,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Ondo East,South West,Ondo,Ondo East,,,347,1043,755,316,291,16,0,288,439,25,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,158,474,343,144,132,7,0,131,199,12,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,126,379,274,115,106,6,0,105,159,9,1.8
2022/2023,Male,ALL,NECO,University,lga,Ondo East,South West,Ondo,Ondo East,,,163,488,353,148,136,7,0,135,205,12,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,74,222,160,67,62,3,0,62,93,5,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Ondo East,South West,Ondo,Ondo East,,,50,151,110,46,42,2,0,41,64,4,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Ondo East,South West,Ondo,Ondo East,,,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Male,Disabled,NECO,University,lga,Ondo East,South West,Ondo,Ondo East,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,4,12,8,3,3,0,0,4,5,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Ondo East,South West,Ondo,Ondo East,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Ondo East,South West,Ondo,Ondo East,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Ondo East,South West,Ondo,Ondo East,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Ondo West,South West,Ondo,Ondo West,,,558,1675,1212,507,466,26,0,463,705,41,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,254,761,551,231,212,12,0,210,320,19,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,203,609,441,185,170,9,0,168,256,15,1.8
2022/2023,Male,ALL,NECO,University,lga,Ondo West,South West,Ondo,Ondo West,,,261,783,567,237,218,12,0,216,330,19,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,119,356,258,108,99,5,0,98,150,9,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,95,285,206,86,79,4,0,79,120,7,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Ondo West,South West,Ondo,Ondo West,,,81,243,176,74,68,4,0,67,102,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,37,110,80,33,31,2,0,30,47,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,29,88,64,27,25,1,0,24,37,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Ondo West,South West,Ondo,Ondo West,,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Ondo West,South West,Ondo,Ondo West,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Ondo West,South West,Ondo,Ondo West,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Ondo West,South West,Ondo,Ondo West,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Ondo West,South West,Ondo,Ondo West,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Odigbo,South West,Ondo,Odigbo,,,418,1255,908,381,350,19,0,347,527,31,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,190,571,413,173,159,9,0,158,240,14,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,152,456,330,138,127,7,0,126,192,11,1.8
2022/2023,Male,ALL,NECO,University,lga,Odigbo,South West,Ondo,Odigbo,,,196,587,425,178,163,9,0,162,247,15,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,89,267,193,81,74,4,0,74,112,7,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,71,213,155,65,59,3,0,58,90,6,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Odigbo,South West,Ondo,Odigbo,,,61,182,132,55,51,3,0,50,77,4,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Odigbo,South West,Ondo,Odigbo,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Odigbo,South West,Ondo,Odigbo,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Odigbo,South West,Ondo,Odigbo,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Odigbo,South West,Ondo,Odigbo,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Odigbo,South West,Ondo,Odigbo,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Akure North,South West,Ondo,Akure North,,,291,858,624,267,246,14,0,234,357,21,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,132,390,284,122,112,6,0,106,162,10,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Akure North,South West,Ondo,Akure North,,,106,312,227,97,90,5,0,85,130,7,1.8
2023/2024,Female,ALL,NECO,University,lga,Akure North,South West,Ondo,Akure North,,,136,401,292,125,115,6,0,109,167,10,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,62,182,133,57,52,3,0,49,76,5,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Akure North,South West,Ondo,Akure North,,,49,146,106,45,42,2,0,40,61,3,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Akure North,South West,Ondo,Akure North,,,42,124,91,39,36,2,0,33,52,3,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,19,57,41,18,16,1,0,16,23,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Akure North,South West,Ondo,Akure North,,,15,45,33,14,13,1,0,12,19,1,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Akure North,South West,Ondo,Akure North,,,19,56,41,17,16,1,0,15,24,1,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Akure North,South West,Ondo,Akure North,,,9,25,18,8,7,0,0,7,10,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Akure North,South West,Ondo,Akure North,,,7,20,15,6,6,0,0,5,9,0,1.8
