session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,54,162,117,49,45,2,0,45,68,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,20,59,42,18,16,1,0,17,24,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,8,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Ikeja,South West,Lagos,Ikeja,,,1694,5082,3678,1541,1415,78,0,1404,2137,126,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,770,2310,1672,700,643,35,0,638,972,57,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,616,1848,1337,560,515,28,0,511,777,45,1.8
2022/2023,Female,ALL,NECO,University,lga,Ikeja,South West,Lagos,Ikeja,,,792,2377,1720,721,662,36,0,657,999,59,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,360,1081,782,328,301,17,0,299,454,27,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,288,864,626,262,241,13,0,238,364,21,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ikeja,South West,Lagos,Ikeja,,,246,738,534,224,205,11,0,204,310,19,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,112,335,243,102,93,5,0,92,141,9,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ikeja,South West,Lagos,Ikeja,,,110,330,239,100,92,5,0,91,139,8,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,50,150,109,46,42,2,0,41,63,4,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ikeja,South West,Lagos,Ikeja,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,23,70,51,21,20,1,0,19,30,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Ikeja,South West,Lagos,Ikeja,,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Surulere,South West,Lagos,Surulere,,,1032,3095,2239,938,862,47,0,856,1301,76,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,469,1407,1018,426,392,22,0,389,592,34,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Surulere,South West,Lagos,Surulere,,,375,1125,814,341,313,17,0,311,473,28,1.8
2022/2023,Female,ALL,NECO,University,lga,Surulere,South West,Lagos,Surulere,,,482,1447,1047,439,403,22,0,400,608,36,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,219,658,476,199,183,10,0,182,277,16,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Surulere,South West,Lagos,Surulere,,,175,526,381,160,147,8,0,145,221,13,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Surulere,South West,Lagos,Surulere,,,150,449,325,136,125,7,0,124,189,11,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,68,204,148,62,57,3,0,56,86,5,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Surulere,South West,Lagos,Surulere,,,54,163,118,50,45,2,0,45,68,5,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Surulere,South West,Lagos,Surulere,,,67,201,146,61,56,3,0,55,85,5,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,30,91,66,28,25,1,0,25,38,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Surulere,South West,Lagos,Surulere,,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Surulere,South West,Lagos,Surulere,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Surulere,South West,Lagos,Surulere,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Surulere,South West,Lagos,Surulere,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Surulere,South West,Lagos,Surulere,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Alimosho,South West,Lagos,Alimosho,,,1466,4398,3182,1333,1225,67,0,1216,1849,108,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,666,1999,1446,606,557,31,0,553,840,49,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,533,1599,1157,485,445,24,0,442,672,40,1.8
2022/2023,Female,ALL,NECO,University,lga,Alimosho,South West,Lagos,Alimosho,,,686,2057,1488,623,573,32,0,569,865,50,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,312,935,677,283,260,14,0,258,394,23,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,249,748,541,227,208,11,0,207,314,19,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Alimosho,South West,Lagos,Alimosho,,,213,638,462,193,178,10,0,176,269,15,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,97,290,210,88,81,4,0,80,122,7,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,77,232,168,70,65,4,0,64,98,5,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Alimosho,South West,Lagos,Alimosho,,,95,286,207,87,80,4,0,79,120,7,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,43,130,94,39,36,2,0,36,55,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,35,104,75,32,29,2,0,29,43,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Alimosho,South West,Lagos,Alimosho,,,45,134,97,41,37,2,0,37,56,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,20,61,44,18,17,1,0,17,26,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Alimosho,South West,Lagos,Alimosho,,,14,41,30,13,12,1,0,11,17,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Kosofe,South West,Lagos,Kosofe,,,1881,5644,4084,1710,1572,86,0,1560,2374,138,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,855,2565,1856,777,714,39,0,709,1079,63,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,684,2052,1485,622,572,31,0,567,863,50,1.8
2022/2023,Female,ALL,NECO,University,lga,Kosofe,South West,Lagos,Kosofe,,,880,2640,1910,800,735,40,0,730,1110,65,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,400,1200,868,364,334,18,0,332,504,30,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,320,960,695,291,267,15,0,265,404,24,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Kosofe,South West,Lagos,Kosofe,,,273,819,593,248,228,13,0,226,345,20,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,124,372,269,113,104,6,0,103,156,9,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,99,298,216,90,83,5,0,82,126,7,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Kosofe,South West,Lagos,Kosofe,,,122,367,265,111,102,6,0,102,154,9,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,56,167,121,51,46,3,0,46,70,5,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,44,133,97,40,37,2,0,36,57,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Kosofe,South West,Lagos,Kosofe,,,57,172,124,52,48,3,0,48,72,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Kosofe,South West,Lagos,Kosofe,,,18,53,39,16,15,1,0,14,23,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,1799,5398,3906,1636,1503,83,0,1492,2270,133,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,818,2454,1776,744,683,38,0,678,1032,61,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,654,1963,1420,595,547,30,0,543,825,48,1.8
2022/2023,Male,ALL,NECO,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,842,2525,1827,765,703,39,0,698,1062,62,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,383,1148,830,348,320,18,0,318,482,28,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,306,918,664,278,256,14,0,254,386,22,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,261,784,567,238,218,12,0,217,329,20,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,119,356,258,108,99,5,0,98,150,9,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,95,285,206,86,79,4,0,79,120,7,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,117,351,254,106,98,5,0,97,148,8,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,53,159,115,48,44,2,0,44,67,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,43,128,92,39,36,2,0,36,53,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,55,164,119,50,46,3,0,45,69,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Ikeja,South West,Lagos,Ikeja,,,1722,5164,3737,1566,1438,79,0,1427,2171,128,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,783,2347,1699,712,654,36,0,648,987,58,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,626,1878,1359,569,523,29,0,519,790,46,1.8
2022/2023,Male,ALL,NECO,University,lga,Ikeja,South West,Lagos,Ikeja,,,805,2416,1748,732,673,37,0,668,1016,59,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,366,1098,795,333,306,17,0,303,462,27,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,293,878,636,266,245,13,0,242,370,21,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Ikeja,South West,Lagos,Ikeja,,,250,750,543,227,209,11,0,207,316,18,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,114,341,247,103,95,5,0,94,144,8,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,91,273,197,83,76,4,0,76,114,7,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Ikeja,South West,Lagos,Ikeja,,,112,336,243,102,93,5,0,93,141,9,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,51,153,110,46,42,2,0,43,64,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,41,122,88,37,34,2,0,34,51,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Ikeja,South West,Lagos,Ikeja,,,52,157,114,48,44,2,0,43,66,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,24,71,52,22,20,1,0,19,30,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Ikeja,South West,Lagos,Ikeja,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Ikeja,South West,Lagos,Ikeja,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Ikeja,South West,Lagos,Ikeja,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Surulere,South West,Lagos,Surulere,,,1048,3145,2275,953,876,48,0,870,1322,77,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,476,1429,1034,433,398,22,0,395,601,35,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Surulere,South West,Lagos,Surulere,,,381,1144,827,347,318,17,0,317,480,29,1.8
2022/2023,Male,ALL,NECO,University,lga,Surulere,South West,Lagos,Surulere,,,490,1471,1064,446,410,23,0,407,618,36,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,223,669,484,203,186,10,0,185,281,17,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Surulere,South West,Lagos,Surulere,,,178,535,387,162,149,8,0,148,225,13,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Surulere,South West,Lagos,Surulere,,,152,456,330,138,127,7,0,126,192,11,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,69,207,150,63,58,3,0,57,87,5,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Surulere,South West,Lagos,Surulere,,,55,166,120,50,46,3,0,46,70,4,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Surulere,South West,Lagos,Surulere,,,68,204,148,62,57,3,0,56,86,5,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Surulere,South West,Lagos,Surulere,,,25,74,54,23,21,1,0,20,31,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Surulere,South West,Lagos,Surulere,,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Surulere,South West,Lagos,Surulere,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Surulere,South West,Lagos,Surulere,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Surulere,South West,Lagos,Surulere,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Surulere,South West,Lagos,Surulere,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Alimosho,South West,Lagos,Alimosho,,,1489,4469,3234,1355,1245,68,0,1235,1879,110,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,677,2031,1470,616,566,31,0,561,854,50,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,542,1625,1176,493,453,25,0,449,683,40,1.8
2022/2023,Male,ALL,NECO,University,lga,Alimosho,South West,Lagos,Alimosho,,,697,2090,1513,634,582,32,0,577,879,52,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,317,950,688,288,265,15,0,262,400,23,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,253,760,550,230,212,12,0,210,320,18,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Alimosho,South West,Lagos,Alimosho,,,216,649,469,197,181,10,0,180,272,16,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,98,295,213,89,82,5,0,82,124,7,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,79,236,171,72,66,4,0,65,99,6,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Alimosho,South West,Lagos,Alimosho,,,97,290,210,88,81,4,0,80,122,7,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,44,132,96,40,37,2,0,36,56,3,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,35,106,76,32,29,2,0,30,44,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Alimosho,South West,Lagos,Alimosho,,,45,136,98,41,38,2,0,38,57,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Alimosho,South West,Lagos,Alimosho,,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Alimosho,South West,Lagos,Alimosho,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Alimosho,South West,Lagos,Alimosho,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Kosofe,South West,Lagos,Kosofe,,,1912,5735,4150,1738,1597,88,0,1585,2412,141,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,869,2607,1887,790,726,40,0,720,1097,64,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,695,2086,1509,632,581,32,0,577,877,51,1.8
2022/2023,Male,ALL,NECO,University,lga,Kosofe,South West,Lagos,Kosofe,,,894,2683,1941,813,747,41,0,742,1128,66,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,406,1219,882,370,340,19,0,337,512,30,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,325,976,706,296,272,15,0,270,410,24,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Kosofe,South West,Lagos,Kosofe,,,277,833,602,252,232,13,0,231,350,20,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,126,378,274,115,105,6,0,104,159,10,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,101,303,219,92,84,5,0,84,127,8,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Kosofe,South West,Lagos,Kosofe,,,124,373,270,113,104,6,0,103,157,9,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,56,169,123,51,47,3,0,46,72,4,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,45,136,98,41,38,2,0,38,57,3,1.8
2022/2023,Male,Disabled,NECO,University,lga,Kosofe,South West,Lagos,Kosofe,,,58,174,126,53,49,3,0,48,73,4,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Kosofe,South West,Lagos,Kosofe,,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Kosofe,South West,Lagos,Kosofe,,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Kosofe,South West,Lagos,Kosofe,,,7,20,14,6,5,0,0,6,8,1,1.8
2023/2024,Female,ALL,WAEC,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,1868,5514,4015,1719,1583,87,0,1499,2296,136,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,849,2507,1825,781,720,40,0,682,1044,61,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,679,2005,1460,625,576,32,0,545,835,49,1.8
2023/2024,Female,ALL,NECO,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,874,2579,1878,804,741,41,0,701,1074,63,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Lagos Island,South West,Lagos,Lagos Island,,,397,1172,854,365,337,19,0,318,489,28,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Lagos Island,South West,Lagos,Lagos Island,,,318,938,683,292,269,15,0,255,391,23,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Lagos Island,South West,Lagos,Lagos Island,,,271,800,583,249,230,13,0,217,334,19,1.8
