session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,196,589,426,178,164,9,0,163,248,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,71,214,155,65,60,3,0,59,90,5,1.8
2022/2023,Female,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,92,275,199,83,77,4,0,76,116,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,42,125,91,38,35,2,0,34,53,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,33,100,72,30,28,2,0,28,42,2,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,29,85,62,26,24,1,0,23,36,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,114,340,246,103,95,5,0,94,143,8,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,41,124,90,38,35,2,0,34,52,3,1.8
2022/2023,Female,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,53,159,115,48,45,2,0,44,67,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,549,1648,1192,499,459,25,0,456,693,40,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,250,749,542,227,208,11,0,207,315,19,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,200,599,434,182,167,9,0,165,252,15,1.8
2022/2023,Female,ALL,NECO,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,257,771,558,234,215,12,0,213,324,19,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,117,350,253,106,98,5,0,97,147,8,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,93,280,203,85,78,4,0,77,118,7,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,80,239,173,72,67,4,0,66,101,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,36,107,77,32,30,2,0,30,45,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,8,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,385,1155,836,350,322,18,0,319,486,28,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,175,525,380,159,146,8,0,145,221,13,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,140,420,304,127,117,6,0,116,177,10,1.8
2022/2023,Female,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,180,540,391,164,150,8,0,149,227,14,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,82,246,178,74,68,4,0,68,104,6,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,65,197,142,60,55,3,0,55,82,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,56,168,121,51,47,3,0,47,70,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,25,76,55,23,21,1,0,21,32,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,20,61,44,18,17,1,0,17,26,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,185,555,402,168,155,9,0,153,234,13,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,84,252,183,77,70,4,0,69,106,7,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,67,202,146,61,56,3,0,56,85,5,1.8
2022/2023,Male,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,87,260,188,79,72,4,0,72,109,7,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,39,118,85,36,33,2,0,33,49,3,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,27,81,58,24,22,1,0,23,34,2,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,204,611,442,185,170,9,0,169,257,15,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,93,278,201,84,77,4,0,77,117,7,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,74,222,161,67,62,3,0,61,94,5,1.8
2022/2023,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,95,286,207,87,80,4,0,79,120,7,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,43,130,94,39,36,2,0,36,55,3,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,35,104,75,31,29,2,0,29,44,2,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,30,89,64,27,25,1,0,25,37,2,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Male,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,118,353,256,107,99,5,0,97,149,8,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,54,161,116,49,45,2,0,45,67,4,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,43,128,93,39,36,2,0,35,54,3,1.8
2022/2023,Male,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,55,165,120,50,46,3,0,45,70,4,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,20,60,44,18,17,1,0,16,26,1,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,570,1710,1238,518,476,26,0,472,720,42,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,259,777,563,236,217,12,0,214,327,19,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,207,622,450,188,173,10,0,172,262,15,1.8
2022/2023,Male,ALL,NECO,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,267,800,579,242,223,12,0,221,337,19,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,121,364,263,110,101,6,0,101,153,9,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,97,291,211,88,81,4,0,80,123,7,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,83,248,180,75,69,4,0,68,105,6,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,38,113,82,34,31,2,0,31,48,3,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,37,111,80,34,31,2,0,31,46,3,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,17,52,38,16,14,1,0,14,22,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Male,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,400,1199,868,364,334,18,0,331,504,30,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,182,545,394,165,152,8,0,151,229,13,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,145,436,316,132,121,7,0,120,184,11,1.8
2022/2023,Male,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,187,561,406,170,156,9,0,155,236,14,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,85,255,185,77,71,4,0,70,108,6,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,68,204,148,62,57,3,0,56,86,5,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,58,174,126,53,48,3,0,48,73,5,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,12,35,26,11,10,1,0,9,15,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,9,28,21,9,8,0,0,7,12,1,1.8
2022/2023,Male,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,188,555,404,173,160,9,0,151,231,13,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,86,252,184,79,73,4,0,68,105,6,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,68,202,147,63,58,3,0,55,84,5,1.8
2023/2024,Female,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,88,260,189,81,75,4,0,71,108,6,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,40,118,86,37,34,2,0,32,49,3,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,32,94,69,29,27,1,0,25,40,2,1.8
