session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Owerri North,South East,Imo,Owerri North,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Owerri West,South East,Imo,Owerri West,,,2634,7902,5718,2395,2200,121,0,2184,3323,195,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,1197,3592,2599,1089,1000,55,0,993,1510,89,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,958,2873,2079,871,800,44,0,794,1208,71,1.8
2022/2023,Female,ALL,NECO,University,lga,Owerri West,South East,Imo,Owerri West,,,1232,3696,2675,1120,1029,57,0,1021,1555,91,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,560,1680,1216,509,468,26,0,464,707,41,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,448,1344,973,407,374,21,0,371,566,33,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Owerri West,South East,Imo,Owerri West,,,382,1147,830,348,319,18,0,317,482,29,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,174,521,377,158,145,8,0,144,219,13,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,139,417,302,126,116,6,0,115,176,10,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Owerri West,South East,Imo,Owerri West,,,171,514,372,156,143,8,0,142,216,13,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,78,233,169,71,65,4,0,64,98,6,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,62,187,135,57,52,3,0,52,78,5,1.8
2022/2023,Female,Disabled,NECO,University,lga,Owerri West,South East,Imo,Owerri West,,,80,240,174,73,67,4,0,66,101,6,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Owerri West,South East,Imo,Owerri West,,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,11,34,25,10,9,0,0,9,15,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Orlu,South East,Imo,Orlu,,,1392,4175,3021,1265,1163,64,0,1154,1756,102,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,633,1898,1373,575,529,29,0,525,798,46,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Orlu,South East,Imo,Orlu,,,506,1518,1099,460,423,23,0,419,639,37,1.8
2022/2023,Female,ALL,NECO,University,lga,Orlu,South East,Imo,Orlu,,,651,1953,1413,592,544,30,0,540,821,48,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,296,888,642,269,247,14,0,246,373,22,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Orlu,South East,Imo,Orlu,,,237,710,514,215,198,11,0,196,299,17,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Orlu,South East,Imo,Orlu,,,202,606,439,184,169,9,0,167,255,15,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,92,275,199,83,77,4,0,76,116,6,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Orlu,South East,Imo,Orlu,,,73,220,159,67,61,3,0,61,92,6,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Orlu,South East,Imo,Orlu,,,90,271,196,82,76,4,0,75,114,6,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,41,123,89,37,34,2,0,34,52,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Orlu,South East,Imo,Orlu,,,33,99,71,30,27,1,0,28,41,3,1.8
2022/2023,Female,Disabled,NECO,University,lga,Orlu,South East,Imo,Orlu,,,42,127,92,38,35,2,0,35,54,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,19,58,42,17,16,1,0,16,25,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Orlu,South East,Imo,Orlu,,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Orlu,South East,Imo,Orlu,,,13,39,29,12,11,1,0,10,17,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Orlu,South East,Imo,Orlu,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Okigwe,South East,Imo,Okigwe,,,982,2947,2133,893,821,45,0,814,1240,72,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,447,1340,969,406,373,21,0,371,563,33,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,357,1072,775,325,298,16,0,297,450,27,1.8
2022/2023,Female,ALL,NECO,University,lga,Okigwe,South East,Imo,Okigwe,,,460,1378,998,418,384,21,0,380,580,34,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,209,627,453,190,175,10,0,174,263,15,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,167,501,363,152,140,8,0,138,211,12,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Okigwe,South East,Imo,Okigwe,,,143,428,310,130,119,7,0,118,180,11,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,65,194,141,59,54,3,0,53,82,5,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,52,156,113,47,43,2,0,43,66,4,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Okigwe,South East,Imo,Okigwe,,,64,192,139,58,53,3,0,53,81,5,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,23,70,50,21,19,1,0,20,29,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Okigwe,South East,Imo,Okigwe,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,14,41,29,12,11,1,0,12,17,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Okigwe,South East,Imo,Okigwe,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,2903,8709,6302,2640,2426,133,0,2407,3662,214,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1320,3959,2865,1200,1103,61,0,1094,1665,97,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1056,3167,2292,960,882,49,0,875,1332,78,1.8
2022/2023,Female,ALL,NECO,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1358,4074,2948,1235,1135,62,0,1126,1713,100,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,617,1852,1340,561,516,28,0,512,779,45,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,494,1481,1072,449,413,23,0,409,623,36,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,421,1264,915,383,352,19,0,349,532,31,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,192,575,416,174,160,9,0,159,242,14,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,153,460,333,139,128,7,0,127,194,11,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,189,566,410,172,158,9,0,156,238,14,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,86,257,186,78,72,4,0,71,108,6,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,69,206,149,62,57,3,0,57,87,5,1.8
2022/2023,Female,Disabled,NECO,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,88,265,192,80,74,4,0,73,112,6,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,40,120,87,36,34,2,0,33,51,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,32,96,70,29,27,1,0,26,41,2,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Owerri North,South East,Imo,Owerri North,,,2446,7339,5311,2225,2044,112,0,2028,3086,181,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,1112,3336,2414,1011,929,51,0,922,1403,82,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,890,2669,1931,809,743,41,0,738,1122,66,1.8
2022/2023,Male,ALL,NECO,University,lga,Owerri North,South East,Imo,Owerri North,,,1144,3433,2484,1041,956,53,0,949,1443,85,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,520,1560,1129,473,434,24,0,431,656,39,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,416,1248,903,378,348,19,0,345,525,30,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Owerri North,South East,Imo,Owerri North,,,355,1065,771,323,297,16,0,294,448,26,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,161,484,350,147,135,7,0,134,203,12,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,129,387,280,117,108,6,0,107,163,9,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Owerri North,South East,Imo,Owerri North,,,159,477,345,145,133,7,0,132,200,12,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,72,217,157,66,60,3,0,60,91,6,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,58,173,126,53,48,3,0,47,73,5,1.8
2022/2023,Male,Disabled,NECO,University,lga,Owerri North,South East,Imo,Owerri North,,,74,223,161,68,62,3,0,62,93,6,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,34,101,73,31,28,2,0,28,42,3,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Owerri North,South East,Imo,Owerri North,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,10,31,23,10,9,0,0,8,13,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Owerri West,South East,Imo,Owerri West,,,2234,6702,4850,2031,1866,103,0,1852,2819,165,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,1015,3046,2204,923,848,47,0,842,1281,75,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,812,2437,1764,739,679,37,0,673,1025,60,1.8
2022/2023,Male,ALL,NECO,University,lga,Owerri West,South East,Imo,Owerri West,,,1045,3135,2268,950,873,48,0,867,1318,77,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,475,1425,1031,432,397,22,0,394,599,35,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,380,1140,825,346,317,17,0,315,479,29,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Owerri West,South East,Imo,Owerri West,,,324,973,704,295,271,15,0,269,409,24,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,147,442,320,134,123,7,0,122,186,11,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,118,354,256,107,99,5,0,98,149,8,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Owerri West,South East,Imo,Owerri West,,,145,436,315,132,121,7,0,121,183,11,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,66,198,143,60,55,3,0,55,83,5,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,53,158,115,48,44,2,0,43,67,4,1.8
2022/2023,Male,Disabled,NECO,University,lga,Owerri West,South East,Imo,Owerri West,,,68,204,147,62,57,3,0,57,85,5,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,25,74,54,22,21,1,0,20,32,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Owerri West,South East,Imo,Owerri West,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Orlu,South East,Imo,Orlu,,,1180,3540,2562,1073,986,54,0,978,1489,87,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,536,1609,1165,488,448,25,0,444,677,40,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Orlu,South East,Imo,Orlu,,,429,1287,932,390,359,20,0,355,542,31,1.8
2022/2023,Male,ALL,NECO,University,lga,Orlu,South East,Imo,Orlu,,,552,1656,1198,502,461,25,0,458,696,41,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,251,753,545,228,210,12,0,208,317,18,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Orlu,South East,Imo,Orlu,,,201,602,436,183,168,9,0,166,253,15,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Orlu,South East,Imo,Orlu,,,171,514,372,156,143,8,0,142,216,13,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,78,234,169,71,65,4,0,65,98,6,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Orlu,South East,Imo,Orlu,,,62,187,135,57,52,3,0,52,78,5,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Orlu,South East,Imo,Orlu,,,77,230,167,70,64,4,0,63,97,6,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Orlu,South East,Imo,Orlu,,,28,84,61,25,23,1,0,23,36,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Orlu,South East,Imo,Orlu,,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Orlu,South East,Imo,Orlu,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Orlu,South East,Imo,Orlu,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Orlu,South East,Imo,Orlu,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Okigwe,South East,Imo,Okigwe,,,833,2500,1809,758,696,38,0,691,1051,62,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,379,1136,822,344,317,17,0,314,478,27,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,303,909,658,276,253,14,0,251,382,23,1.8
2022/2023,Male,ALL,NECO,University,lga,Okigwe,South East,Imo,Okigwe,,,390,1169,846,354,326,18,0,323,492,28,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,177,531,385,161,148,8,0,146,224,13,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,142,425,308,129,118,6,0,117,179,11,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Okigwe,South East,Imo,Okigwe,,,121,363,263,110,101,6,0,100,153,9,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,55,165,119,50,46,3,0,46,69,4,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,44,132,95,40,37,2,0,37,55,3,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Okigwe,South East,Imo,Okigwe,,,54,162,118,49,45,2,0,44,69,4,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,25,74,53,22,21,1,0,21,31,1,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,20,59,43,18,16,1,0,16,25,2,1.8
2022/2023,Male,Disabled,NECO,University,lga,Okigwe,South East,Imo,Okigwe,,,25,76,55,23,21,1,0,21,32,2,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,12,35,25,10,10,1,0,10,15,0,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Okigwe,South East,Imo,Okigwe,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Male,ALL,WAEC,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,2462,7386,5345,2239,2057,113,0,2041,3106,182,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1119,3357,2430,1018,935,51,0,927,1412,83,1.8
2022/2023,Male,ALL,WAEC,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,895,2686,1944,814,748,41,0,742,1130,66,1.8
2022/2023,Male,ALL,NECO,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1152,3455,2500,1047,962,53,0,955,1453,85,1.8
2022/2023,Male,ALL,NECO,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,523,1570,1136,476,437,24,0,434,660,39,1.8
2022/2023,Male,ALL,NECO,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,419,1256,909,381,350,19,0,347,528,31,1.8
2022/2023,Male,ALL,NABTEB,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,357,1072,776,325,299,16,0,296,451,26,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,162,487,353,148,136,7,0,134,205,12,1.8
2022/2023,Male,ALL,NABTEB,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,130,390,282,118,109,6,0,108,164,9,1.8
2022/2023,Male,Disabled,WAEC,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,160,480,347,146,134,7,0,133,201,12,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,73,218,158,66,61,3,0,60,92,5,1.8
2022/2023,Male,Disabled,WAEC,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,58,175,126,53,49,3,0,49,73,4,1.8
2022/2023,Male,Disabled,NECO,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,75,225,163,68,63,3,0,62,95,5,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,34,102,74,31,28,2,0,28,43,3,1.8
2022/2023,Male,Disabled,NECO,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Male,Disabled,NABTEB,University,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,23,70,50,21,19,1,0,20,29,2,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,8,25,18,8,7,0,0,7,10,1,1.8
2023/2024,Female,ALL,WAEC,University,lga,Owerri North,South East,Imo,Owerri North,,,3043,8983,6539,2800,2579,142,0,2444,3739,221,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,1383,4083,2972,1273,1172,64,0,1111,1699,101,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,1107,3266,2378,1018,938,52,0,888,1360,80,1.8
2023/2024,Female,ALL,NECO,University,lga,Owerri North,South East,Imo,Owerri North,,,1423,4202,3059,1309,1206,66,0,1143,1750,103,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,647,1910,1390,595,548,30,0,520,795,47,1.8
