session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,98.0,4,all,24.5
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,86.0,3,all,28.6667
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,49.0,2,all,24.5
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,BEd or Equivalent,Qualified,160.0,4,all,40.0
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,Grade II or Equivalent,Unqualified,320.0,7,all,45.7143
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,NCE,Qualified,144.0,3,all,48.0
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,PGDE,Qualified,384.0,9,all,42.6667
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1100.0,29,all,37.931
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1181.0,31,all,38.0968
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1100.0,29,all,37.931
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,977.0,26,all,37.5769
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1018.0,27,all,37.7037
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1059.0,28,all,37.8214
2019/2020,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,SSS,,BEd or Equivalent,Qualified,858.0,20,all,42.9
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,,Unqualified,31.0,1,all,31.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,100.0,3,all,33.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,39.0,1,all,39.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,31.0,1,all,31.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,BEd or Equivalent,Qualified,349.0,8,all,43.625
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,349.0,8,all,43.625
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,PGDE,Qualified,412.0,9,all,45.7778
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1028.0,27,all,38.0741
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1066.0,28,all,38.0714
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1142.0,30,all,38.0667
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1104.0,29,all,38.069
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1142.0,30,all,38.0667
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1066.0,28,all,38.0714
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,121.0,3,all,40.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,SSS,,NCE,Qualified,121.0,3,all,40.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,SSS,,PGDE,Qualified,525.0,12,all,43.75
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,36.0,1,all,36.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36.0,1,all,36.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,all,24.5
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,147.0,6,all,24.5
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,JSS,,BEd or Equivalent,Qualified,672.0,15,all,44.8
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,JSS,,PGDE,Qualified,352.0,8,all,44.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1059.0,28,all,37.8214
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1140.0,30,all,38.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1140.0,30,all,38.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,977.0,26,all,37.5769
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1263.0,33,all,38.2727
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,977.0,26,all,37.5769
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,BEd or Equivalent,Qualified,557.0,13,all,42.8462
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,PGDE,Qualified,286.0,7,all,40.8571
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30.0,2,all,15.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,15.0,1,all,15.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,15.0,1,all,15.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,30.0,2,all,15.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,JSS,,,Unqualified,111.0,3,all,37.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,JSS,,BEd or Equivalent,Qualified,555.0,12,all,46.25
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,800.0,21,all,38.0952
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,800.0,21,all,38.0952
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,647.0,17,all,38.0588
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,762.0,20,all,38.1
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,723.0,19,all,38.0526
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,571.0,15,all,38.0667
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,SSS,,MEd or Equivalent,Qualified,40.0,1,all,40.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,SSS,,NCE,Qualified,162.0,4,all,40.5
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,SSS,,PGDE,Qualified,283.0,7,all,40.4286
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Adult & Non-Formal Education,,,Unqualified,24.0,1,all,24.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,48.0,2,all,24.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,36.0,2,all,18.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,24.0,1,all,24.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,JSS,,,Unqualified,96.0,2,all,48.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,JSS,,NCE,Qualified,320.0,7,all,45.7143
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,JSS,,PGDE,Qualified,208.0,5,all,41.6
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,733.0,19,all,38.5789
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,896.0,24,all,37.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,692.0,18,all,38.4444
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,733.0,19,all,38.5789
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,733.0,19,all,38.5789
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,529.0,14,all,37.7857
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,BEd or Equivalent,Qualified,180.0,4,all,45.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,195.0,5,all,39.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,NCE,Qualified,165.0,4,all,41.25
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,85.0,3,all,28.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,46.0,2,all,23.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,23.0,1,all,23.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,BEd or Equivalent,Qualified,254.0,6,all,42.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,MEd or Equivalent,Qualified,317.0,7,all,45.2857
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,NCE,Qualified,285.0,7,all,40.7143
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,952.0,25,all,38.08
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,876.0,23,all,38.087
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,952.0,25,all,38.08
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,838.0,22,all,38.0909
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,800.0,21,all,38.0952
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,723.0,19,all,38.0526
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,BEd or Equivalent,Qualified,229.0,6,all,38.1667
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,PGDE,Qualified,391.0,10,all,39.1
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,48.0,2,all,24.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,36.0,1,all,36.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36.0,1,all,36.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,85.0,3,all,28.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,,Unqualified,288.0,7,all,41.1429
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,112.0,3,all,37.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,PGDE,Qualified,400.0,9,all,44.4444
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1059.0,28,all,37.8214
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,815.0,21,all,38.8095
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,896.0,24,all,37.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,815.0,21,all,38.8095
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,652.0,17,all,38.3529
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,692.0,18,all,38.4444
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,SSS,,,Unqualified,210.0,5,all,42.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,SSS,,BEd or Equivalent,Qualified,180.0,4,all,45.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,SSS,,PGDE,Qualified,180.0,4,all,45.0
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,MEd or Equivalent,Qualified,254.0,6,all,42.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,NCE,Qualified,665.0,15,all,44.3333
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,PGDE,Qualified,428.0,10,all,42.8
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,BEd or Equivalent,Qualified,189.0,5,all,37.8
2019/2020,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,269.0,6,all,44.8333
