session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49.0,2,all,24.5
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,all,24.5
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,135.0,6,all,22.5
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,JSS,,BEd or Equivalent,Qualified,542.0,18,all,30.1111
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,JSS,,PGDE,Qualified,290.0,9,all,32.2222
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1086.0,40,all,27.15
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1207.0,45,all,26.8222
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1006.0,37,all,27.1892
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1207.0,45,all,26.8222
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1006.0,37,all,27.1892
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,966.0,36,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,SSS,,MEd or Equivalent,Qualified,186.0,6,all,31.0
2019/2020,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Public,SSS,,PGDE,Qualified,435.0,14,all,31.0714
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Adult & Non-Formal Education,,,Unqualified,24.0,2,all,12.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40.0,3,all,13.3333
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,24.0,2,all,12.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,16.0,1,all,16.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,32.0,3,all,10.6667
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,JSS,,Grade II or Equivalent,Unqualified,195.0,6,all,32.5
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,JSS,,NCE,Qualified,221.0,7,all,31.5714
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,JSS,,PGDE,Qualified,208.0,7,all,29.7143
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,,,Unqualified,487.0,18,all,27.0556
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,225.0,8,all,28.125
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,412.0,15,all,27.4667
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,749.0,28,all,26.75
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,787.0,29,all,27.1379
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,675.0,25,all,27.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,637.0,24,all,26.5417
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,637.0,24,all,26.5417
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,637.0,24,all,26.5417
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,637.0,24,all,26.5417
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,SSS,,,Unqualified,78.0,3,all,26.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,SSS,,BEd or Equivalent,Qualified,67.0,2,all,33.5
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,SSS,,NCE,Qualified,122.0,4,all,30.5
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Private,SSS,,PGDE,Qualified,122.0,4,all,30.5
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,87.0,4,all,21.75
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37.0,2,all,18.5
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,62.0,3,all,20.6667
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,12.0,2,all,6.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,JSS,,,Unqualified,158.0,5,all,31.6
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,JSS,,BEd or Equivalent,Qualified,132.0,4,all,33.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,JSS,,MEd or Equivalent,Qualified,66.0,2,all,33.0
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,JSS,,PGDE,Qualified,211.0,7,all,30.1429
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,443.0,16,all,27.6875
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,483.0,18,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,,NCE,Qualified,322.0,12,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,603.0,22,all,27.4091
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,724.0,27,all,26.8148
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,845.0,31,all,27.2581
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,644.0,24,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,603.0,22,all,27.4091
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,724.0,27,all,26.8148
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,644.0,24,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,SSS,,NCE,Qualified,361.0,13,all,27.7692
2019/2020,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Private,SSS,,PGDE,Qualified,75.0,3,all,25.0
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,24.0,1,all,24.0
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,62.0,2,all,31.0
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,94.0,4,all,23.5
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1274.0,47,all,27.1064
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1087.0,40,all,27.175
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1049.0,39,all,26.8974
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,825.0,31,all,26.6129
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,787.0,29,all,27.1379
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1012.0,38,all,26.6316
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,86.0,4,all,21.5
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,37.0,2,all,18.5
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,135.0,6,all,22.5
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1207.0,45,all,26.8222
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1207.0,45,all,26.8222
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,925.0,34,all,27.2059
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,885.0,33,all,26.8182
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,805.0,30,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1127.0,42,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Adult & Non-Formal Education,,,Unqualified,24.0,1,all,24.0
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,63.0,2,all,31.5
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,70.0,3,all,23.3333
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,24.0,1,all,24.0
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1237.0,46,all,26.8913
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1050.0,39,all,26.9231
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1087.0,40,all,27.175
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,862.0,32,all,26.9375
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,937.0,35,all,26.7714
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,787.0,29,all,27.1379
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Adult & Non-Formal Education,,,Unqualified,49.0,2,all,24.5
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37.0,2,all,18.5
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,172.0,9,all,19.1111
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1046.0,39,all,26.8205
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,966.0,36,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1328.0,49,all,27.102
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,885.0,33,all,26.8182
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,966.0,36,all,26.8333
2019/2020,North East,Gombe,Balanga,Bambam,"Unity College, Balanga",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,764.0,28,all,27.2857
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Adult & Non-Formal Education,,,Unqualified,64.0,2,all,32.0
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,111.0,5,all,22.2
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,39.0,2,all,19.5
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,24.0,2,all,12.0
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,56.0,2,all,28.0
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,JSS,,,Unqualified,143.0,5,all,28.6
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,JSS,,BEd or Equivalent,Qualified,441.0,14,all,31.5
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,JSS,,MEd or Equivalent,Qualified,104.0,3,all,34.6667
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,JSS,,NCE,Qualified,143.0,5,all,28.6
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1087.0,40,all,27.175
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,,NCE,Qualified,937.0,35,all,26.7714
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,787.0,29,all,27.1379
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1124.0,42,all,26.7619
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1162.0,43,all,27.0233
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1012.0,38,all,26.6316
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,975.0,36,all,27.0833
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1012.0,38,all,26.6316
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,937.0,35,all,26.7714
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Public,SSS,,BEd or Equivalent,Qualified,567.0,18,all,31.5
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,148.0,7,all,21.1429
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,50.0,2,all,25.0
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,172.0,8,all,21.5
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,JSS,,,Unqualified,290.0,9,all,32.2222
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,JSS,,BEd or Equivalent,Qualified,383.0,12,all,31.9167
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,JSS,,PGDE,Qualified,119.0,4,all,29.75
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1569.0,58,all,27.0517
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,1247.0,46,all,27.1087
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,925.0,34,all,27.2059
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1006.0,37,all,27.1892
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1006.0,37,all,27.1892
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1086.0,40,all,27.15
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,925.0,34,all,27.2059
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,966.0,36,all,26.8333
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,SSS,,BEd or Equivalent,Qualified,199.0,7,all,28.4286
2019/2020,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Public,SSS,,NCE,Qualified,386.0,13,all,29.6923
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Adult & Non-Formal Education,,,Unqualified,32.0,3,all,10.6667
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40.0,3,all,13.3333
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16.0,1,all,16.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,24.0,2,all,12.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,16.0,1,all,16.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,,,Unqualified,787.0,29,all,27.1379
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,487.0,18,all,27.0556
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,,NCE,Qualified,412.0,15,all,27.4667
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,750.0,28,all,26.7857
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,750.0,28,all,26.7857
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,562.0,21,all,26.7619
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,600.0,22,all,27.2727
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,675.0,25,all,27.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,525.0,20,all,26.25
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Adult & Non-Formal Education,,,Unqualified,48.0,3,all,16.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,36.0,2,all,18.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,12.0,1,all,12.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,36.0,2,all,18.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,36.0,2,all,18.0
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Pre-Primary/Primary,,,Unqualified,362.0,13,all,27.8462
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,402.0,15,all,26.8
2019/2020,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,402.0,15,all,26.8
