session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,880.0,25,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1056.0,30,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,880.0,25,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,774.0,22,all,35.1818
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,915.0,26,all,35.1923
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,845.0,24,all,35.2083
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,BEd or Equivalent,Qualified,172.0,4,all,43.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,206.0,5,all,41.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,MEd or Equivalent,Qualified,161.0,4,all,40.25
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,28.0,2,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,14.0,1,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,14.0,1,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,14.0,1,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,14.0,1,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,,Unqualified,174.0,4,all,43.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,BEd or Equivalent,Qualified,112.0,3,all,37.3333
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,MEd or Equivalent,Qualified,87.0,2,all,43.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,NCE,Qualified,187.0,5,all,37.4
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,694.0,20,all,34.7
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,595.0,17,all,35.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,661.0,19,all,34.7895
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,628.0,18,all,34.8889
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,495.0,14,all,35.3571
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,495.0,14,all,35.3571
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,SSS,,,Unqualified,61.0,2,all,30.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,SSS,,BEd or Equivalent,Qualified,205.0,5,all,41.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,SSS,,PGDE,Qualified,113.0,3,all,37.6667
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,,Unqualified,22.0,1,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,22.0,1,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22.0,1,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,22.0,1,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,22.0,1,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,11.0,1,all,11.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,JSS,,BEd or Equivalent,Qualified,209.0,5,all,41.8
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,JSS,,MEd or Equivalent,Qualified,184.0,5,all,36.8
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,JSS,,NCE,Qualified,209.0,5,all,41.8
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,739.0,21,all,35.1905
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,598.0,17,all,35.1765
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,634.0,18,all,35.2222
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,634.0,18,all,35.2222
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,493.0,14,all,35.2143
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,563.0,16,all,35.1875
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,SSS,,PGDE,Qualified,390.0,11,all,35.4545
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,,Unqualified,35.0,2,all,17.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,91.0,5,all,18.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,28.0,2,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,77.0,3,all,25.6667
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,BEd or Equivalent,Qualified,149.0,4,all,37.25
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,361.0,9,all,40.1111
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,MEd or Equivalent,Qualified,249.0,6,all,41.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,,Unqualified,363.0,10,all,36.3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1189.0,34,all,34.9706
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,132.0,4,all,33.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,628.0,18,all,34.8889
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,925.0,26,all,35.5769
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,793.0,22,all,36.0455
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,760.0,22,all,34.5455
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,826.0,23,all,35.913
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,628.0,18,all,34.8889
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,628.0,18,all,34.8889
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,BEd or Equivalent,Qualified,276.0,7,all,39.4286
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,61.0,2,all,30.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,NCE,Qualified,153.0,4,all,38.25
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,55.0,2,all,27.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,88.0,3,all,29.3333
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,88.0,3,all,29.3333
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,55.0,2,all,27.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,BEd or Equivalent,Qualified,233.0,6,all,38.8333
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,221.0,5,all,44.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,NCE,Qualified,221.0,5,all,44.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1232.0,35,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,,NCE,Qualified,528.0,15,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,563.0,16,all,35.1875
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,845.0,24,all,35.2083
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,845.0,24,all,35.2083
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,669.0,19,all,35.2105
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,774.0,22,all,35.1818
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,669.0,19,all,35.2105
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,563.0,16,all,35.1875
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,SSS,,MEd or Equivalent,Qualified,172.0,4,all,43.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,SSS,,NCE,Qualified,184.0,5,all,36.8
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,SSS,,PGDE,Qualified,138.0,4,all,34.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,98.0,4,all,24.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,14.0,1,all,14.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,64.0,2,all,32.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,all,24.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,64.0,2,all,32.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,,Unqualified,174.0,4,all,43.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,BEd or Equivalent,Qualified,187.0,5,all,37.4
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,MEd or Equivalent,Qualified,299.0,7,all,42.7143
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,NCE,Qualified,324.0,8,all,40.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2048.0,58,all,35.3103
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,330.0,9,all,36.6667
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,760.0,22,all,34.5455
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1321.0,37,all,35.7027
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1156.0,33,all,35.0303
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,958.0,27,all,35.4815
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,958.0,27,all,35.4815
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,958.0,27,all,35.4815
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,760.0,22,all,34.5455
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,BEd or Equivalent,Qualified,286.0,8,all,35.75
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,NCE,Qualified,102.0,3,all,34.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,PGDE,Qualified,204.0,5,all,40.8
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,,Unqualified,67.0,2,all,33.5
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,121.0,5,all,24.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,77.0,3,all,25.6667
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,77.0,3,all,25.6667
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,33.0,1,all,33.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,33.0,1,all,33.0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,JSS,,BEd or Equivalent,Qualified,441.0,11,all,40.0909
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,JSS,,NCE,Qualified,147.0,4,all,36.75
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,JSS,,PGDE,Qualified,368.0,9,all,40.8889
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,774.0,22,all,35.1818
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,810.0,23,all,35.2174
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,NCE,Qualified,774.0,22,all,35.1818
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,669.0,19,all,35.2105
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1408.0,40,all,35.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1126.0,32,all,35.1875
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,950.0,27,all,35.1852
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1021.0,29,all,35.2069
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,915.0,26,all,35.1923
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,845.0,24,all,35.2083
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,SSS,,BEd or Equivalent,Qualified,206.0,5,all,41.2
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,SSS,,MEd or Equivalent,Qualified,447.0,12,all,37.25
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,,Unqualified,36.0,1,all,36.0
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,86.0,3,all,28.6667
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,92.0,3,all,30.6667
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,BEd or Equivalent,Qualified,311.0,8,all,38.875
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,NCE,Qualified,336.0,8,all,42.0
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,PGDE,Qualified,311.0,8,all,38.875
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1453.0,41,all,35.439
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,958.0,27,all,35.4815
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1123.0,32,all,35.0938
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1024.0,29,all,35.3103
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,991.0,28,all,35.3929
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,859.0,24,all,35.7917
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,SSS,,BEd or Equivalent,Qualified,204.0,5,all,40.8
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,SSS,,MEd or Equivalent,Qualified,245.0,6,all,40.8333
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,SSS,,NCE,Qualified,184.0,5,all,36.8
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,88.0,4,all,22.0
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,100.0,4,all,25.0
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,77.0,3,all,25.6667
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,307.0,8,all,38.375
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,JSS,,PGDE,Qualified,576.0,14,all,41.1429
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1232.0,35,all,35.2
