session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,787.0,30,all,26.2333
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,,Unqualified,178.0,6,all,29.6667
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,BEd or Equivalent,Qualified,342.0,12,all,28.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,MEd or Equivalent,Qualified,59.0,2,all,29.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,,Unqualified,32.0,3,all,10.6667
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16.0,1,all,16.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,64.0,4,all,16.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,24.0,2,all,12.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,,Unqualified,1011.0,38,all,26.6053
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1132.0,43,all,26.3256
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,889.0,33,all,26.9394
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,889.0,33,all,26.9394
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,809.0,30,all,26.9667
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,889.0,33,all,26.9394
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,647.0,24,all,26.9583
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,606.0,23,all,26.3478
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,,Unqualified,25.0,2,all,12.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,12.0,1,all,12.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,48.0,2,all,24.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36.0,2,all,18.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,36.0,2,all,18.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,,Unqualified,875.0,33,all,26.5152
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,568.0,21,all,27.0476
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,262.0,10,all,26.2
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,525.0,20,all,26.25
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,830.0,31,all,26.7742
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,962.0,36,all,26.7222
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,874.0,33,all,26.4848
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,831.0,31,all,26.8065
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,656.0,25,all,26.24
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,656.0,25,all,26.24
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,56.0,2,all,28.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,24.0,1,all,24.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,88.0,3,all,29.3333
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1092.0,41,all,26.6341
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1172.0,44,all,26.6364
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,930.0,35,all,26.5714
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1132.0,43,all,26.3256
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,930.0,35,all,26.5714
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,728.0,27,all,26.963
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,,Unqualified,74.0,4,all,18.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,86.0,4,all,21.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,37.0,2,all,18.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1180.0,44,all,26.8182
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1136.0,43,all,26.4186
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1005.0,38,all,26.4474
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1049.0,39,all,26.8974
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,831.0,31,all,26.8065
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,831.0,31,all,26.8065
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,104.0,4,all,26.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,64.0,2,all,32.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,32.0,1,all,32.0
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1172.0,44,all,26.6364
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1455.0,55,all,26.4545
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1132.0,43,all,26.3256
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1132.0,43,all,26.3256
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1051.0,40,all,26.275
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1092.0,41,all,26.6341
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,,Unqualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,86.0,4,all,21.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1224.0,46,all,26.6087
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1311.0,49,all,26.7551
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1136.0,43,all,26.4186
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1049.0,39,all,26.8974
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1136.0,43,all,26.4186
2019/2020,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1180.0,44,all,26.8182
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,,Unqualified,40.0,2,all,20.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40.0,2,all,20.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,49.0,2,all,24.5
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,72.0,3,all,24.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,40.0,2,all,20.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,Grade II or Equivalent,Unqualified,202.0,7,all,28.8571
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,MEd or Equivalent,Qualified,944.0,31,all,30.4516
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,NCE,Qualified,185.0,6,all,30.8333
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1496.0,56,all,26.7143
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1415.0,53,all,26.6981
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1132.0,43,all,26.3256
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1375.0,52,all,26.4423
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1213.0,46,all,26.3696
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1253.0,47,all,26.6596
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,BEd or Equivalent,Qualified,345.0,12,all,28.75
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,212.0,7,all,30.2857
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,MEd or Equivalent,Qualified,239.0,8,all,29.875
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,86.0,4,all,21.5
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,110.0,5,all,22.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,110.0,5,all,22.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,BEd or Equivalent,Qualified,388.0,13,all,29.8462
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,NCE,Qualified,388.0,13,all,29.8462
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,PGDE,Qualified,388.0,13,all,29.8462
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1530.0,58,all,26.3793
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1486.0,56,all,26.5357
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1049.0,39,all,26.8974
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1268.0,48,all,26.4167
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1268.0,48,all,26.4167
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1136.0,43,all,26.4186
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,SSS,,NCE,Qualified,297.0,10,all,29.7
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,SSS,,PGDE,Qualified,535.0,19,all,28.1579
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,JSS,,,Unqualified,387.0,12,all,32.25
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,JSS,,BEd or Equivalent,Qualified,185.0,6,all,30.8333
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,JSS,,NCE,Qualified,253.0,8,all,31.625
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,BEd or Equivalent,Qualified,305.0,10,all,30.5
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,MEd or Equivalent,Qualified,106.0,4,all,26.5
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,PGDE,Qualified,173.0,6,all,28.8333
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,JSS,,BEd or Equivalent,Qualified,574.0,18,all,31.8889
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,JSS,,MEd or Equivalent,Qualified,287.0,9,all,31.8889
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,SSS,,BEd or Equivalent,Qualified,238.0,8,all,29.75
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,SSS,,NCE,Qualified,371.0,13,all,28.5385
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,JSS,,BEd or Equivalent,Qualified,792.0,26,all,30.4615
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,JSS,,PGDE,Qualified,371.0,12,all,30.9167
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,BEd or Equivalent,Qualified,226.0,8,all,28.25
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,133.0,5,all,26.6
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,MEd or Equivalent,Qualified,106.0,4,all,26.5
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,NCE,Qualified,212.0,7,all,30.2857
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,JSS,,BEd or Equivalent,Qualified,523.0,17,all,30.7647
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,JSS,,NCE,Qualified,507.0,16,all,31.6875
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,267.0,9,all,29.6667
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,SSS,,NCE,Qualified,476.0,17,all,28.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,56.0,2,all,28.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,56.0,2,all,28.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,64.0,2,all,32.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,JSS,,BEd or Equivalent,Qualified,320.0,10,all,32.0
2019/2020,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,JSS,,MEd or Equivalent,Qualified,320.0,10,all,32.0
