session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,54.0,2,all,27.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,86.0,3,all,28.6667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,62.0,3,all,20.6667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,JSS,,BEd or Equivalent,Qualified,311.0,9,all,34.5556
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,JSS,,MEd or Equivalent,Qualified,344.0,10,all,34.4
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,JSS,,NCE,Qualified,344.0,10,all,34.4
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,,,Unqualified,680.0,22,all,30.9091
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1397.0,45,all,31.0444
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,717.0,23,all,31.1739
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,944.0,30,all,31.4667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1057.0,34,all,31.0882
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1019.0,33,all,30.8788
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1132.0,36,all,31.4444
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,831.0,27,all,30.7778
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,868.0,28,all,31.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,SSS,,BEd or Equivalent,Qualified,197.0,6,all,32.8333
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,SSS,,MEd or Equivalent,Qualified,267.0,8,all,33.375
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Public,SSS,,PGDE,Qualified,267.0,8,all,33.375
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51.0,2,all,25.5
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,63.0,2,all,31.5
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,38.0,1,all,38.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,89.0,3,all,29.6667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,126.0,4,all,31.5
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,JSS,,NCE,Qualified,278.0,8,all,34.75
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,JSS,,PGDE,Qualified,623.0,18,all,34.6111
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1504.0,48,all,31.3333
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,1342.0,43,all,31.2093
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,895.0,29,all,30.8621
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1098.0,35,all,31.3714
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1058.0,34,all,31.1176
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,936.0,30,all,31.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,813.0,26,all,31.2692
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,895.0,29,all,30.8621
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Public,SSS,,BEd or Equivalent,Qualified,733.0,21,all,34.9048
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,70.0,3,all,23.3333
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,62.0,2,all,31.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,70.0,3,all,23.3333
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,JSS,,BEd or Equivalent,Qualified,491.0,13,all,37.7692
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,JSS,,Grade II or Equivalent,Unqualified,442.0,12,all,36.8333
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,JSS,,NCE,Qualified,229.0,6,all,38.1667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1283.0,41,all,31.2927
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1359.0,43,all,31.6047
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1057.0,34,all,31.0882
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,906.0,29,all,31.2414
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,906.0,29,all,31.2414
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,981.0,31,all,31.6452
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,SSS,,BEd or Equivalent,Qualified,604.0,18,all,33.5556
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Public,SSS,,NCE,Qualified,253.0,7,all,36.1429
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Adult & Non-Formal Education,,,Unqualified,51.0,2,all,25.5
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,89.0,3,all,29.6667
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,127.0,4,all,31.75
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,JSS,,,Unqualified,393.0,11,all,35.7273
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,JSS,,BEd or Equivalent,Qualified,360.0,10,all,36.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,JSS,,NCE,Qualified,295.0,8,all,36.875
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1098.0,35,all,31.3714
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1261.0,40,all,31.525
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1098.0,35,all,31.3714
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,936.0,30,all,31.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,895.0,29,all,30.8621
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,936.0,30,all,31.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,SSS,,MEd or Equivalent,Qualified,297.0,9,all,33.0
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,SSS,,NCE,Qualified,328.0,10,all,32.8
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,Public,SSS,,PGDE,Qualified,265.0,8,all,33.125
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,JSS,,BEd or Equivalent,Qualified,590.0,17,all,34.7059
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,229.0,6,all,38.1667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,JSS,,NCE,Qualified,442.0,12,all,36.8333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,SSS,,,Unqualified,154.0,5,all,30.8
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,309.0,9,all,34.3333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,SSS,,MEd or Equivalent,Qualified,112.0,3,all,37.3333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,Public,SSS,,NCE,Qualified,295.0,9,all,32.7778
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Public,JSS,,BEd or Equivalent,Qualified,770.0,22,all,35.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Public,JSS,,PGDE,Qualified,426.0,12,all,35.5
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Public,SSS,,,Unqualified,312.0,9,all,34.6667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Public,SSS,,BEd or Equivalent,Qualified,297.0,9,all,33.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,Public,SSS,,NCE,Qualified,312.0,9,all,34.6667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,32.0,2,all,16.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32.0,2,all,16.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,32.0,2,all,16.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,JSS,,,Unqualified,213.0,6,all,35.5
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,JSS,,Grade II or Equivalent,Unqualified,556.0,16,all,34.75
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,755.0,24,all,31.4583
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,642.0,21,all,30.5714
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,755.0,24,all,31.4583
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,680.0,22,all,30.9091
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,680.0,22,all,30.9091
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,680.0,22,all,30.9091
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,SSS,,,Unqualified,366.0,10,all,36.6
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,Private,SSS,,Grade II or Equivalent,Unqualified,183.0,5,all,36.6
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Adult & Non-Formal Education,,,Unqualified,25.0,1,all,25.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50.0,2,all,25.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,50.0,2,all,25.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,25.0,1,all,25.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,JSS,,BEd or Equivalent,Qualified,197.0,5,all,39.4
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,JSS,,NCE,Qualified,377.0,11,all,34.2727
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,JSS,,PGDE,Qualified,115.0,3,all,38.3333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,813.0,26,all,31.2692
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,691.0,22,all,31.4091
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,773.0,25,all,30.92
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,773.0,25,all,30.92
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,773.0,25,all,30.92
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,691.0,22,all,31.4091
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,SSS,,,Unqualified,172.0,5,all,34.4
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,78.0,2,all,39.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,Private,SSS,,NCE,Qualified,281.0,8,all,35.125
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Public,JSS,,BEd or Equivalent,Qualified,295.0,8,all,36.875
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Public,JSS,,PGDE,Qualified,540.0,15,all,36.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Public,SSS,,,Unqualified,169.0,5,all,33.8
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Public,SSS,,MEd or Equivalent,Qualified,56.0,2,all,28.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,Public,SSS,,NCE,Qualified,394.0,12,all,32.8333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,JSS,,BEd or Equivalent,Qualified,426.0,12,all,35.5
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,JSS,,MEd or Equivalent,Qualified,197.0,5,all,39.4
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,JSS,,NCE,Qualified,98.0,3,all,32.6667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,SSS,,,Unqualified,219.0,6,all,36.5
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,SSS,,NCE,Qualified,187.0,5,all,37.4
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,Public,SSS,,PGDE,Qualified,234.0,7,all,33.4286
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,JSS,,,Unqualified,229.0,6,all,38.1667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,JSS,,MEd or Equivalent,Qualified,393.0,11,all,35.7273
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,JSS,,NCE,Qualified,605.0,17,all,35.5882
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,SSS,,BEd or Equivalent,Qualified,393.0,11,all,35.7273
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,SSS,,MEd or Equivalent,Qualified,211.0,6,all,35.1667
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,Public,SSS,,NCE,Qualified,267.0,8,all,33.375
