"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NABTEB","1-year","University","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NECO","1-year","University","9","6","4","4","0","1.0","0","0","3","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NECO","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","WAEC","1-year","University","11","8","4","4","0","1.0","0","0","3","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","WAEC","2-year","University","8","5","4","4","0","2.0","0","0","3","1","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","WAEC","3-5-year","University","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Female","disabled","WAEC","5+-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NABTEB","1-year","University","38","29","8","9","0","1.0","0","0","9","21","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NABTEB","2-year","University","25","16","4","4","0","2.0","0","0","9","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NABTEB","3-5-year","University","16","13","4","4","0","1.5","0","0","3","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NABTEB","5+-year","University","11","6","4","0","4","1.5","0","0","5","2","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NECO","1-year","University","82","54","18","18","0","1.0","0","0","28","36","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NECO","2-year","University","47","31","9","9","0","2.0","0","0","16","22","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NECO","3-5-year","University","32","23","9","5","4","1.5","0","0","9","14","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","NECO","5+-year","University","20","11","4","5","0","1.5","0","0","9","7","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","WAEC","1-year","University","109","73","25","23","2","1.0","0","0","36","48","2"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","WAEC","2-year","University","67","45","14","15","0","2.0","0","0","22","31","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","WAEC","3-5-year","University","42","30","11","8","3","1.5","0","0","12","19","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","all","WAEC","5+-year","University","22","15","4","4","0","1.5","0","0","7","11","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NABTEB","1-year","University","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NECO","1-year","University","9","6","4","5","0","1.0","0","0","3","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NECO","2-year","University","6","6","0","0","0","2.0","0","0","0","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NECO","3-5-year","University","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","WAEC","1-year","University","11","8","4","4","0","1.0","0","0","3","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","WAEC","2-year","University","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","WAEC","3-5-year","University","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Comprehensive High School, Achalla  I","Male","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NABTEB","1-year","University","41","29","8","9","0","1.0","0","0","12","21","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NABTEB","2-year","University","25","16","4","4","0","2.0","0","0","9","12","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NABTEB","3-5-year","University","16","13","4","4","0","1.5","0","0","3","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NABTEB","5+-year","University","8","6","4","0","4","1.5","0","0","2","2","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NECO","1-year","University","70","48","22","18","4","1.0","0","0","22","26","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NECO","2-year","University","47","31","13","14","0","2.0","0","0","16","18","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NECO","3-5-year","University","29","20","9","5","4","1.5","0","0","9","11","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","NECO","5+-year","University","15","8","4","4","0","1.5","0","0","7","4","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","WAEC","1-year","University","98","68","25","23","2","1.0","0","0","30","43","2"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","WAEC","2-year","University","70","50","18","15","3","2.0","0","0","20","32","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","WAEC","3-5-year","University","39","25","11","8","3","1.5","0","0","14","14","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","all","WAEC","5+-year","University","22","15","7","8","0","1.5","0","0","7","8","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NABTEB","1-year","University","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NECO","1-year","University","6","3","4","5","0","1.0","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","WAEC","1-year","University","8","5","3","4","0","1.0","0","0","3","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","WAEC","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Female","disabled","WAEC","5+-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NABTEB","1-year","University","44","29","13","9","4","1.0","0","0","15","16","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NABTEB","2-year","University","27","19","8","4","4","2.0","0","0","8","11","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NABTEB","3-5-year","University","16","13","4","4","0","1.5","0","0","3","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NABTEB","5+-year","University","11","6","0","0","0","1.5","0","0","5","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NECO","1-year","University","79","51","22","18","4","1.0","0","0","28","29","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NECO","2-year","University","50","34","13","9","4","2.0","0","0","16","21","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NECO","3-5-year","University","26","17","4","5","0","1.5","0","0","9","13","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","NECO","5+-year","University","21","14","4","5","0","1.5","0","0","7","10","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","WAEC","1-year","University","118","86","29","27","2","1.0","0","0","32","57","2"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","WAEC","2-year","University","79","58","21","19","2","2.0","0","0","21","37","2"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","WAEC","3-5-year","University","45","33","11","11","0","1.5","0","0","12","22","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","all","WAEC","5+-year","University","25","18","7","4","3","1.5","0","0","7","11","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NABTEB","1-year","University","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NECO","1-year","University","6","3","4","5","0","1.0","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NECO","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","WAEC","1-year","University","8","5","3","4","0","1.0","0","0","3","2","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","WAEC","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Government Secondary School, Achalla  I","Male","disabled","WAEC","5+-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NABTEB","1-year","University","33","22","8","4","4","1.0","0","0","11","14","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NABTEB","2-year","University","19","13","4","4","0","2.0","0","0","6","9","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NABTEB","3-5-year","University","14","10","4","4","0","1.5","0","0","4","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NABTEB","5+-year","University","8","6","0","0","0","1.5","0","0","2","6","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NECO","1-year","University","59","39","18","14","4","1.0","0","0","20","21","4"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NECO","2-year","University","38","25","9","9","0","2.0","0","0","13","16","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NECO","3-5-year","University","23","17","4","5","0","1.5","0","0","6","13","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","NECO","5+-year","University","15","11","4","5","0","1.5","0","0","4","7","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","WAEC","1-year","University","84","53","21","19","2","1.0","0","0","31","32","2"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","WAEC","2-year","University","53","33","11","11","0","2.0","0","0","20","22","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","WAEC","3-5-year","University","39","25","11","8","3","1.5","0","0","14","14","3"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","all","WAEC","5+-year","University","17","13","3","4","0","1.5","0","0","4","10","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NABTEB","1-year","University","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NECO","1-year","University","6","3","4","5","0","1.0","0","0","3","0","0"
"2019/2020","South East","Anambra","Awka North","Achalla  I","Unity College, Awka North","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
