session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NECO,1-year,University,5,2,3,4,0,1.0,0,0,3,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NECO,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NECO,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,WAEC,1-year,University,4,4,3,3,0,1.0,0,0,0,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,disabled,WAEC,5+-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NABTEB,1-year,University,20,14,6,3,3,1.0,0,0,6,8,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NABTEB,2-year,University,12,7,3,3,0,2.0,0,0,5,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NABTEB,3-5-year,University,8,5,3,3,0,1.5,0,0,3,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NABTEB,5+-year,University,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NECO,1-year,University,31,21,10,7,3,1.0,0,0,10,11,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NECO,2-year,University,22,17,7,7,0,2.0,0,0,5,10,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NECO,3-5-year,University,15,10,3,4,0,1.5,0,0,5,7,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,NECO,5+-year,University,9,6,3,4,0,1.5,0,0,3,3,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,WAEC,1-year,University,44,28,11,13,0,1.0,0,0,16,17,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,WAEC,2-year,University,27,16,6,6,0,2.0,0,0,11,10,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,WAEC,3-5-year,University,17,11,6,3,3,1.5,0,0,6,5,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,all,WAEC,5+-year,University,8,5,3,3,0,1.5,0,0,3,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NABTEB,1-year,University,4,2,3,3,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NECO,1-year,University,5,2,3,4,0,1.0,0,0,3,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NECO,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NECO,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,WAEC,1-year,University,4,2,3,3,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,disabled,WAEC,5+-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NABTEB,1-year,Polytechnic,33,23,6,7,0,1.0,0,0,10,17,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NABTEB,2-year,Polytechnic,20,16,3,4,0,2.0,0,0,4,13,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NABTEB,3-5-year,Polytechnic,14,9,3,3,0,1.5,0,0,5,6,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NABTEB,5+-year,Polytechnic,8,5,3,0,3,1.5,0,0,3,2,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NECO,1-year,Polytechnic,59,39,17,14,3,1.0,0,0,20,22,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NECO,2-year,Polytechnic,44,29,14,11,3,2.0,0,0,15,15,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NECO,3-5-year,Polytechnic,24,17,7,7,0,1.5,0,0,7,10,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,NECO,5+-year,Polytechnic,15,10,3,4,0,1.5,0,0,5,7,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,WAEC,1-year,Polytechnic,78,53,23,22,1,1.0,0,0,25,30,1
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,WAEC,2-year,Polytechnic,53,35,14,13,1,2.0,0,0,18,21,1
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,WAEC,3-5-year,Polytechnic,32,22,9,9,0,1.5,0,0,10,13,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,all,WAEC,5+-year,Polytechnic,17,11,6,3,3,1.5,0,0,6,5,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NABTEB,1-year,Polytechnic,4,2,3,3,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NABTEB,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NABTEB,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NECO,1-year,Polytechnic,9,6,3,4,0,1.0,0,0,3,3,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NECO,2-year,Polytechnic,5,4,0,0,0,2.0,0,0,1,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,NECO,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,WAEC,1-year,Polytechnic,8,5,3,3,0,1.0,0,0,3,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,WAEC,2-year,Polytechnic,6,4,3,3,0,2.0,0,0,2,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,WAEC,3-5-year,Polytechnic,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,disabled,WAEC,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NABTEB,1-year,Polytechnic,43,27,10,7,3,1.0,0,0,16,17,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NABTEB,2-year,Polytechnic,27,18,6,7,0,2.0,0,0,9,12,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NABTEB,3-5-year,Polytechnic,14,9,3,3,0,1.5,0,0,5,6,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NABTEB,5+-year,Polytechnic,10,7,3,3,0,1.5,0,0,3,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NECO,1-year,Polytechnic,77,52,20,18,2,1.0,0,0,25,32,2
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NECO,2-year,Polytechnic,57,39,14,14,0,2.0,0,0,18,25,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NECO,3-5-year,Polytechnic,33,23,7,7,0,1.5,0,0,10,16,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,NECO,5+-year,Polytechnic,20,12,7,4,3,1.5,0,0,8,5,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,WAEC,1-year,Polytechnic,105,70,29,25,4,1.0,0,0,35,41,4
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,WAEC,2-year,Polytechnic,65,44,17,16,1,2.0,0,0,21,27,1
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,WAEC,3-5-year,Polytechnic,44,29,11,13,0,1.5,0,0,15,18,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,all,WAEC,5+-year,Polytechnic,27,18,6,6,0,1.5,0,0,9,12,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NABTEB,1-year,Polytechnic,4,2,3,3,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NABTEB,2-year,Polytechnic,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NABTEB,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NABTEB,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NECO,1-year,Polytechnic,11,8,3,4,0,1.0,0,0,3,5,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NECO,2-year,Polytechnic,7,4,3,4,0,2.0,0,0,3,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NECO,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,NECO,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,WAEC,1-year,Polytechnic,13,7,3,3,0,1.0,0,0,6,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,WAEC,2-year,Polytechnic,6,5,3,3,0,2.0,0,0,1,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,WAEC,3-5-year,Polytechnic,4,4,0,0,0,1.5,0,0,0,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,disabled,WAEC,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NABTEB,1-year,College of Education,43,27,10,10,0,1.0,0,0,16,17,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NABTEB,2-year,College of Education,29,20,7,7,0,2.0,0,0,9,13,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NABTEB,3-5-year,College of Education,18,14,3,4,0,1.5,0,0,4,11,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NABTEB,5+-year,College of Education,8,5,3,0,3,1.5,0,0,3,2,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NECO,1-year,College of Education,84,56,27,25,2,1.0,0,0,28,29,2
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NECO,2-year,College of Education,51,35,17,14,3,2.0,0,0,16,18,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NECO,3-5-year,College of Education,35,25,10,11,0,1.5,0,0,10,15,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,NECO,5+-year,College of Education,13,10,3,3,0,1.5,0,0,3,7,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,WAEC,1-year,College of Education,93,62,29,25,4,1.0,0,0,31,33,4
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,WAEC,2-year,College of Education,61,40,17,19,0,2.0,0,0,21,23,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,WAEC,3-5-year,College of Education,40,26,11,13,0,1.5,0,0,14,15,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,WAEC,5+-year,College of Education,15,11,6,3,3,1.5,0,0,4,5,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NABTEB,1-year,College of Education,4,2,3,4,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NECO,1-year,College of Education,7,4,3,4,0,1.0,0,0,3,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NECO,2-year,College of Education,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NECO,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,WAEC,1-year,College of Education,6,4,3,3,0,1.0,0,0,2,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,WAEC,2-year,College of Education,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NABTEB,1-year,College of Education,49,34,10,10,0,1.0,0,0,15,24,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NABTEB,2-year,College of Education,35,25,10,7,3,2.0,0,0,10,15,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NABTEB,3-5-year,College of Education,18,14,3,4,0,1.5,0,0,4,11,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NABTEB,5+-year,College of Education,12,9,3,4,0,1.5,0,0,3,6,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NECO,1-year,College of Education,95,62,24,22,2,1.0,0,0,33,38,2
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NECO,2-year,College of Education,62,41,17,14,3,2.0,0,0,21,24,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NECO,3-5-year,College of Education,37,25,10,7,3,1.5,0,0,12,15,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NECO,5+-year,College of Education,18,12,3,4,0,1.5,0,0,6,9,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,WAEC,1-year,College of Education,109,74,31,28,3,1.0,0,0,35,43,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,WAEC,2-year,College of Education,76,50,20,19,1,2.0,0,0,26,30,1
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,WAEC,3-5-year,College of Education,48,31,14,13,1,1.5,0,0,17,17,1
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,WAEC,5+-year,College of Education,21,15,6,6,0,1.5,0,0,6,9,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NABTEB,1-year,College of Education,4,2,3,4,0,1.0,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NECO,1-year,College of Education,9,4,3,4,0,1.0,0,0,5,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NECO,2-year,College of Education,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NECO,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,WAEC,1-year,College of Education,9,5,3,3,0,1.0,0,0,4,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,WAEC,2-year,College of Education,6,4,3,3,0,2.0,0,0,2,1,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NABTEB,1-year,Polytechnic,18,11,3,4,0,1.0,0,0,7,8,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NABTEB,2-year,Polytechnic,12,7,3,4,0,2.0,0,0,5,4,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NABTEB,3-5-year,Polytechnic,6,5,3,3,0,1.5,0,0,1,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NABTEB,5+-year,Polytechnic,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NECO,1-year,Polytechnic,31,21,7,7,0,1.0,0,0,10,14,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NECO,2-year,Polytechnic,20,15,3,4,0,2.0,0,0,5,12,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NECO,3-5-year,Polytechnic,13,8,3,4,0,1.5,0,0,5,5,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NECO,5+-year,Polytechnic,9,6,3,0,3,1.5,0,0,3,3,3
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,WAEC,1-year,Polytechnic,44,28,8,9,0,1.0,0,0,16,20,0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,WAEC,2-year,Polytechnic,27,16,6,6,0,2.0,0,0,11,10,0
