session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,disabled,WAEC,5+-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NABTEB,1-year,College of Education,33,23,5,4,1,1.0,0,0,10,18,1
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NABTEB,2-year,College of Education,20,15,5,4,1,2.0,0,0,5,10,1
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NABTEB,3-5-year,College of Education,14,8,5,0,5,1.5,0,0,6,3,5
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NABTEB,5+-year,College of Education,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NECO,1-year,College of Education,62,44,14,11,3,1.0,0,0,18,30,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NECO,2-year,College of Education,42,30,7,7,0,2.0,0,0,12,23,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NECO,3-5-year,College of Education,24,16,4,4,0,1.5,0,0,8,12,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,NECO,5+-year,College of Education,13,12,4,4,0,1.5,0,0,1,8,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,WAEC,1-year,College of Education,74,50,17,14,3,1.0,0,0,24,33,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,WAEC,2-year,College of Education,49,33,10,11,0,2.0,0,0,16,23,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,WAEC,3-5-year,College of Education,30,21,7,4,3,1.5,0,0,9,14,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,all,WAEC,5+-year,College of Education,19,12,3,4,0,1.5,0,0,7,9,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NABTEB,1-year,College of Education,4,3,0,0,0,1.0,0,0,1,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NECO,1-year,College of Education,7,5,4,4,0,1.0,0,0,2,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NECO,2-year,College of Education,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,WAEC,1-year,College of Education,9,4,3,4,0,1.0,0,0,5,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,WAEC,2-year,College of Education,4,4,0,0,0,2.0,0,0,0,4,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,WAEC,3-5-year,College of Education,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NABTEB,1-year,College of Education,33,23,5,5,0,1.0,0,0,10,18,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NABTEB,2-year,College of Education,23,15,5,4,1,2.0,0,0,8,10,1
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NABTEB,3-5-year,College of Education,14,8,5,0,5,1.5,0,0,6,3,5
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NABTEB,5+-year,College of Education,6,5,0,0,0,1.5,0,0,1,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NECO,1-year,College of Education,53,32,7,7,0,1.0,0,0,21,25,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NECO,2-year,College of Education,35,23,7,4,3,2.0,0,0,12,16,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NECO,3-5-year,College of Education,24,16,4,4,0,1.5,0,0,8,12,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,NECO,5+-year,College of Education,11,7,4,4,0,1.5,0,0,4,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,WAEC,1-year,College of Education,74,50,14,11,3,1.0,0,0,24,36,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,WAEC,2-year,College of Education,47,29,10,7,3,2.0,0,0,18,19,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,WAEC,3-5-year,College of Education,32,21,7,7,0,1.5,0,0,11,14,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,all,WAEC,5+-year,College of Education,19,12,3,4,0,1.5,0,0,7,9,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NABTEB,1-year,College of Education,4,3,0,0,0,1.0,0,0,1,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NECO,1-year,College of Education,7,5,4,4,0,1.0,0,0,2,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NECO,2-year,College of Education,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,WAEC,1-year,College of Education,9,4,3,4,0,1.0,0,0,5,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,WAEC,2-year,College of Education,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,WAEC,3-5-year,College of Education,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NABTEB,1-year,Polytechnic,25,18,4,5,0,1.0,0,0,7,14,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NABTEB,2-year,Polytechnic,16,10,5,5,0,2.0,0,0,6,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NABTEB,3-5-year,Polytechnic,8,5,5,0,5,1.5,0,0,3,0,5
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NABTEB,5+-year,Polytechnic,6,5,0,0,0,1.5,0,0,1,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NECO,1-year,Polytechnic,44,30,10,11,0,1.0,0,0,14,20,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NECO,2-year,Polytechnic,29,21,7,7,0,2.0,0,0,8,14,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NECO,3-5-year,Polytechnic,20,14,3,4,0,1.5,0,0,6,11,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,NECO,5+-year,Polytechnic,9,5,3,0,3,1.5,0,0,4,2,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,WAEC,1-year,Polytechnic,66,45,21,18,3,1.0,0,0,21,24,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,WAEC,2-year,Polytechnic,36,27,10,7,3,2.0,0,0,9,17,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,WAEC,3-5-year,Polytechnic,30,21,7,7,0,1.5,0,0,9,14,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,all,WAEC,5+-year,Polytechnic,11,6,3,4,0,1.5,0,0,5,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NABTEB,1-year,Polytechnic,4,2,0,0,0,1.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NABTEB,3-5-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NECO,1-year,Polytechnic,4,2,3,4,0,1.0,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NECO,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,NECO,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,WAEC,1-year,Polytechnic,6,4,3,4,0,1.0,0,0,2,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,WAEC,2-year,Polytechnic,4,2,0,0,0,2.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,WAEC,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NABTEB,1-year,Polytechnic,33,23,9,5,4,1.0,0,0,10,14,4
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NABTEB,2-year,Polytechnic,20,15,5,5,0,2.0,0,0,5,10,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NABTEB,3-5-year,Polytechnic,12,8,5,5,0,1.5,0,0,4,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NABTEB,5+-year,Polytechnic,8,5,0,0,0,1.5,0,0,3,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NECO,1-year,Polytechnic,55,39,14,11,3,1.0,0,0,16,25,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NECO,2-year,Polytechnic,35,25,7,7,0,2.0,0,0,10,18,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NECO,3-5-year,Polytechnic,22,16,4,4,0,1.5,0,0,6,12,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,NECO,5+-year,Polytechnic,11,7,4,4,0,1.5,0,0,4,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,WAEC,1-year,Polytechnic,74,52,17,14,3,1.0,0,0,22,35,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,WAEC,2-year,Polytechnic,51,35,14,11,3,2.0,0,0,16,21,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,WAEC,3-5-year,Polytechnic,28,21,7,7,0,1.5,0,0,7,14,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,all,WAEC,5+-year,Polytechnic,19,12,3,4,0,1.5,0,0,7,9,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NABTEB,1-year,Polytechnic,4,2,5,5,0,1.0,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NABTEB,3-5-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NECO,1-year,Polytechnic,4,2,3,4,0,1.0,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NECO,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,NECO,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,WAEC,1-year,Polytechnic,6,4,3,4,0,1.0,0,0,2,1,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,WAEC,2-year,Polytechnic,6,4,0,0,0,2.0,0,0,2,4,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,WAEC,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,disabled,WAEC,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NABTEB,1-year,College of Education,23,15,5,5,0,1.0,0,0,8,10,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NABTEB,2-year,College of Education,14,10,5,5,0,2.0,0,0,4,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NABTEB,3-5-year,College of Education,8,5,0,0,0,1.5,0,0,3,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NABTEB,5+-year,College of Education,6,5,0,0,0,1.5,0,0,1,5,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NECO,1-year,College of Education,42,28,7,7,0,1.0,0,0,14,21,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NECO,2-year,College of Education,26,16,4,4,0,2.0,0,0,10,12,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NECO,3-5-year,College of Education,18,12,4,4,0,1.5,0,0,6,8,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,NECO,5+-year,College of Education,9,7,4,0,4,1.5,0,0,2,3,4
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,WAEC,1-year,College of Education,49,35,10,11,0,1.0,0,0,14,25,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,WAEC,2-year,College of Education,32,23,7,7,0,2.0,0,0,9,16,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,WAEC,3-5-year,College of Education,21,15,7,4,3,1.5,0,0,6,8,3
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,all,WAEC,5+-year,College of Education,11,6,3,3,0,1.5,0,0,5,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NABTEB,1-year,College of Education,4,3,0,0,0,1.0,0,0,1,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NECO,1-year,College of Education,4,2,0,0,0,1.0,0,0,2,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
