"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NABTEB","2-year","College of Education","18","14","5","5","0","2.0","0","0","4","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NABTEB","3-5-year","College of Education","13","8","5","5","0","1.5","0","0","5","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NABTEB","5+-year","College of Education","10","6","5","0","5","1.5","0","0","4","1","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NECO","1-year","College of Education","63","38","16","17","0","1.0","0","0","25","22","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NECO","2-year","College of Education","37","23","8","8","0","2.0","0","0","14","15","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NECO","3-5-year","College of Education","29","18","8","4","4","1.5","0","0","11","10","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","NECO","5+-year","College of Education","11","8","4","4","0","1.5","0","0","3","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","WAEC","1-year","College of Education","69","42","15","17","0","1.0","0","0","27","27","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","WAEC","2-year","College of Education","47","28","12","13","0","2.0","0","0","19","16","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","WAEC","3-5-year","College of Education","25","16","8","4","4","1.5","0","0","9","8","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","all","WAEC","5+-year","College of Education","14","9","4","4","0","1.5","0","0","5","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NABTEB","1-year","College of Education","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NECO","1-year","College of Education","9","5","4","4","0","1.0","0","0","4","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NECO","2-year","College of Education","6","2","0","0","0","2.0","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NECO","3-5-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","WAEC","1-year","College of Education","8","7","4","4","0","1.0","0","0","1","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","WAEC","2-year","College of Education","5","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","WAEC","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Community Secondary School, Ewu I","Male","disabled","WAEC","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NABTEB","1-year","University","45","28","16","11","5","1.0","0","0","17","12","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NABTEB","2-year","University","26","17","5","5","0","2.0","0","0","9","12","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NABTEB","3-5-year","University","18","11","5","5","0","1.5","0","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NABTEB","5+-year","University","10","8","5","5","0","1.5","0","0","2","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NECO","1-year","University","97","61","20","17","3","1.0","0","0","36","41","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NECO","2-year","University","69","44","16","13","3","2.0","0","0","25","28","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NECO","3-5-year","University","37","23","8","8","0","1.5","0","0","14","15","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","NECO","5+-year","University","14","8","4","4","0","1.5","0","0","6","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","WAEC","1-year","University","114","70","31","25","6","1.0","0","0","44","39","6"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","WAEC","2-year","University","72","44","19","17","2","2.0","0","0","28","25","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","WAEC","3-5-year","University","53","33","12","13","0","1.5","0","0","20","21","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","all","WAEC","5+-year","University","28","19","8","9","0","1.5","0","0","9","11","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NABTEB","1-year","University","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NECO","1-year","University","11","8","4","4","0","1.0","0","0","3","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NECO","2-year","University","9","5","0","0","0","2.0","0","0","4","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NECO","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","WAEC","1-year","University","14","7","4","4","0","1.0","0","0","7","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","WAEC","2-year","University","8","5","4","4","0","2.0","0","0","3","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","WAEC","3-5-year","University","5","5","0","0","0","1.5","0","0","0","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Female","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NABTEB","1-year","University","50","31","16","11","5","1.0","0","0","19","15","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NABTEB","2-year","University","31","20","10","5","5","2.0","0","0","11","10","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NABTEB","3-5-year","University","18","11","5","5","0","1.5","0","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NABTEB","5+-year","University","10","8","0","0","0","1.5","0","0","2","8","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NECO","1-year","University","100","61","16","17","0","1.0","0","0","39","45","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NECO","2-year","University","71","44","12","8","4","2.0","0","0","27","32","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NECO","3-5-year","University","40","23","8","4","4","1.5","0","0","17","15","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","NECO","5+-year","University","26","15","4","4","0","1.5","0","0","11","11","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","WAEC","1-year","University","125","81","31","29","2","1.0","0","0","44","50","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","WAEC","2-year","University","83","53","19","21","0","2.0","0","0","30","34","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","WAEC","3-5-year","University","56","35","15","13","2","1.5","0","0","21","20","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","all","WAEC","5+-year","University","25","19","8","4","4","1.5","0","0","6","11","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NABTEB","1-year","University","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NABTEB","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NABTEB","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NECO","1-year","University","11","8","4","4","0","1.0","0","0","3","4","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NECO","2-year","University","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NECO","3-5-year","University","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","NECO","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","WAEC","1-year","University","17","9","4","4","0","1.0","0","0","8","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","WAEC","2-year","University","11","5","4","4","0","2.0","0","0","6","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","WAEC","3-5-year","University","6","5","0","0","0","1.5","0","0","1","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Comprehensive High School, Ewu I","Male","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NABTEB","1-year","Polytechnic","47","31","10","11","0","1.0","0","0","16","21","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NABTEB","2-year","Polytechnic","29","20","5","5","0","2.0","0","0","9","15","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NABTEB","3-5-year","Polytechnic","18","11","5","5","0","1.5","0","0","7","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NABTEB","5+-year","Polytechnic","10","6","5","0","5","1.5","0","0","4","1","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NECO","1-year","Polytechnic","106","64","20","17","3","1.0","0","0","42","44","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NECO","2-year","Polytechnic","71","41","12","8","4","2.0","0","0","30","29","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NECO","3-5-year","Polytechnic","43","26","8","8","0","1.5","0","0","17","18","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","NECO","5+-year","Polytechnic","29","18","4","4","0","1.5","0","0","11","14","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","WAEC","1-year","Polytechnic","114","72","27","21","6","1.0","0","0","42","45","6"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","WAEC","2-year","Polytechnic","78","49","15","17","0","2.0","0","0","29","34","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","WAEC","3-5-year","Polytechnic","50","32","12","9","3","1.5","0","0","18","20","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","all","WAEC","5+-year","Polytechnic","22","14","4","4","0","1.5","0","0","8","10","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NABTEB","1-year","Polytechnic","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NECO","1-year","Polytechnic","11","5","4","4","0","1.0","0","0","6","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NECO","2-year","Polytechnic","6","2","0","0","0","2.0","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NECO","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","NECO","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","WAEC","1-year","Polytechnic","11","7","4","4","0","1.0","0","0","4","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","WAEC","3-5-year","Polytechnic","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NABTEB","1-year","Polytechnic","55","34","10","5","5","1.0","0","0","21","24","5"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NABTEB","2-year","Polytechnic","37","20","5","5","0","2.0","0","0","17","15","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NABTEB","3-5-year","Polytechnic","24","14","5","5","0","1.5","0","0","10","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NABTEB","5+-year","Polytechnic","10","6","0","0","0","1.5","0","0","4","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NECO","1-year","Polytechnic","120","77","24","21","3","1.0","0","0","43","53","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NECO","2-year","Polytechnic","77","49","16","13","3","2.0","0","0","28","33","3"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NECO","3-5-year","Polytechnic","57","36","12","13","0","1.5","0","0","21","24","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","NECO","5+-year","Polytechnic","26","15","4","4","0","1.5","0","0","11","11","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","WAEC","1-year","Polytechnic","145","88","31","29","2","1.0","0","0","57","57","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","WAEC","2-year","Polytechnic","97","58","19","17","2","2.0","0","0","39","39","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","WAEC","3-5-year","Polytechnic","69","42","15","13","2","1.5","0","0","27","27","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","all","WAEC","5+-year","Polytechnic","33","19","8","9","0","1.5","0","0","14","11","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NABTEB","1-year","Polytechnic","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NABTEB","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NECO","1-year","Polytechnic","11","5","4","4","0","1.0","0","0","6","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NECO","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NECO","3-5-year","Polytechnic","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","NECO","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","WAEC","1-year","Polytechnic","17","7","4","4","0","1.0","0","0","10","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","WAEC","3-5-year","Polytechnic","8","5","0","0","0","1.5","0","0","3","5","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Government Secondary School, Ewu I","Male","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NABTEB","1-year","College of Education","26","17","5","5","0","1.0","0","0","9","12","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NABTEB","2-year","College of Education","16","11","5","5","0","2.0","0","0","5","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NABTEB","3-5-year","College of Education","10","6","5","5","0","1.5","0","0","4","1","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NABTEB","5+-year","College of Education","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NECO","1-year","College of Education","46","28","8","8","0","1.0","0","0","18","20","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NECO","2-year","College of Education","31","20","8","4","4","2.0","0","0","11","12","4"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NECO","3-5-year","College of Education","23","13","4","4","0","1.5","0","0","10","9","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","NECO","5+-year","College of Education","14","10","4","4","0","1.5","0","0","4","6","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","WAEC","1-year","College of Education","58","35","15","13","2","1.0","0","0","23","20","2"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","WAEC","2-year","College of Education","39","26","8","9","0","2.0","0","0","13","18","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","WAEC","3-5-year","College of Education","25","16","8","9","0","1.5","0","0","9","8","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","all","WAEC","5+-year","College of Education","11","7","4","4","0","1.5","0","0","4","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NABTEB","1-year","College of Education","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Edo","Esan Central","Ewu I","Unity College, Esan Central","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
