session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,all,WAEC,2-year,University,111,65,24,26,0,2.0,0,0,46,41,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,all,WAEC,3-5-year,University,67,39,12,13,0,1.5,0,0,28,27,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,all,WAEC,5+-year,University,45,26,12,7,5,1.5,0,0,19,14,5
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NABTEB,1-year,University,11,4,10,10,0,1.0,0,0,7,0,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NABTEB,2-year,University,7,4,0,0,0,2.0,0,0,3,4,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NABTEB,3-5-year,University,4,4,0,0,0,1.5,0,0,0,4,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NECO,1-year,University,15,7,7,7,0,1.0,0,0,8,0,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NECO,2-year,University,11,7,0,0,0,2.0,0,0,4,7,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NECO,3-5-year,University,8,4,0,0,0,1.5,0,0,4,4,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,NECO,5+-year,University,4,4,0,0,0,1.5,0,0,0,4,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,WAEC,1-year,University,22,13,6,7,0,1.0,0,0,9,7,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,WAEC,2-year,University,15,7,6,7,0,2.0,0,0,8,1,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,WAEC,3-5-year,University,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,disabled,WAEC,5+-year,University,4,3,0,0,0,1.5,0,0,1,3,0
2019/2020,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,all,NABTEB,1-year,University,68,41,10,10,0,1.0,0,0,27,31,0
