"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","3-5-year","Polytechnic","37","25","10","11","0","1.5","0","0","12","15","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","5+-year","Polytechnic","25","14","5","6","0","1.5","0","0","11","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","1-year","Polytechnic","8","5","7","7","0","1.0","0","0","3","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","2-year","Polytechnic","4","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","3-5-year","Polytechnic","4","0","0","0","0","1.5","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","1-year","Polytechnic","9","4","6","6","0","1.0","0","0","5","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","2-year","Polytechnic","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","3-5-year","Polytechnic","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","1-year","Polytechnic","8","4","5","6","0","1.0","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","2-year","Polytechnic","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","3-5-year","Polytechnic","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","1-year","Polytechnic","39","27","13","7","6","1.0","0","0","12","14","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","2-year","Polytechnic","23","18","7","7","0","2.0","0","0","5","11","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","3-5-year","Polytechnic","16","9","7","7","0","1.5","0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","5+-year","Polytechnic","12","9","0","0","0","1.5","0","0","3","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","1-year","Polytechnic","72","48","18","19","0","1.0","0","0","24","30","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","2-year","Polytechnic","47","32","12","13","0","2.0","0","0","15","20","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","3-5-year","Polytechnic","30","20","6","6","0","1.5","0","0","10","14","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","5+-year","Polytechnic","17","12","6","0","6","1.5","0","0","5","6","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","1-year","Polytechnic","90","58","21","17","4","1.0","0","0","32","37","4"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","2-year","Polytechnic","53","32","10","11","0","2.0","0","0","21","22","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","3-5-year","Polytechnic","37","22","5","6","0","1.5","0","0","15","17","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","5+-year","Polytechnic","21","14","5","6","0","1.5","0","0","7","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","1-year","Polytechnic","8","5","7","7","0","1.0","0","0","3","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","2-year","Polytechnic","4","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","3-5-year","Polytechnic","4","0","0","0","0","1.5","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","1-year","Polytechnic","9","4","6","6","0","1.0","0","0","5","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","2-year","Polytechnic","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","3-5-year","Polytechnic","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","1-year","Polytechnic","8","4","5","6","0","1.0","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","2-year","Polytechnic","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","3-5-year","Polytechnic","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","1-year","University","39","27","7","7","0","1.0","0","0","12","20","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","2-year","University","27","18","7","7","0","2.0","0","0","9","11","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","3-5-year","University","19","9","7","7","0","1.5","0","0","10","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","5+-year","University","12","9","0","0","0","1.5","0","0","3","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","1-year","University","72","52","18","19","0","1.0","0","0","20","34","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","2-year","University","47","32","12","13","0","2.0","0","0","15","20","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","3-5-year","University","34","20","12","6","6","1.5","0","0","14","8","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","5+-year","University","17","12","6","6","0","1.5","0","0","5","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","1-year","University","111","72","31","28","3","1.0","0","0","39","41","3"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","2-year","University","74","47","21","17","4","2.0","0","0","27","26","4"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","3-5-year","University","49","32","10","11","0","1.5","0","0","17","22","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","5+-year","University","25","18","5","6","0","1.5","0","0","7","13","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","1-year","University","8","5","7","7","0","1.0","0","0","3","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","2-year","University","4","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","3-5-year","University","4","0","0","0","0","1.5","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","1-year","University","9","4","6","6","0","1.0","0","0","5","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","2-year","University","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","3-5-year","University","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","1-year","University","12","7","5","6","0","1.0","0","0","5","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","2-year","University","8","4","0","0","0","2.0","0","0","4","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","3-5-year","University","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","1-year","University","43","27","7","7","0","1.0","0","0","16","20","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","2-year","University","27","18","7","7","0","2.0","0","0","9","11","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","3-5-year","University","19","13","7","7","0","1.5","0","0","6","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","5+-year","University","12","9","0","0","0","1.5","0","0","3","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","1-year","University","77","48","18","13","5","1.0","0","0","29","30","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","2-year","University","51","32","12","13","0","2.0","0","0","19","20","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","3-5-year","University","34","24","6","6","0","1.5","0","0","10","18","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","5+-year","University","17","12","6","6","0","1.5","0","0","5","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","1-year","University","115","72","26","22","4","1.0","0","0","43","46","4"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","2-year","University","70","47","16","17","0","2.0","0","0","23","31","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","3-5-year","University","49","32","16","11","5","1.5","0","0","17","16","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","5+-year","University","29","18","5","6","0","1.5","0","0","11","13","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","1-year","University","8","5","7","7","0","1.0","0","0","3","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","2-year","University","4","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","3-5-year","University","4","0","0","0","0","1.5","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","1-year","University","9","4","6","6","0","1.0","0","0","5","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","2-year","University","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","3-5-year","University","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","1-year","University","12","7","5","6","0","1.0","0","0","5","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","2-year","University","8","4","0","0","0","2.0","0","0","4","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","3-5-year","University","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","5+-year","University","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","1-year","University","59","40","13","15","0","1.0","0","0","19","27","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","2-year","University","35","22","7","7","0","2.0","0","0","13","15","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","3-5-year","University","19","13","7","7","0","1.5","0","0","6","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","5+-year","University","12","9","7","0","7","1.5","0","0","3","2","7"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","1-year","University","106","68","24","25","0","1.0","0","0","38","44","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","2-year","University","68","44","18","12","6","2.0","0","0","24","26","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","3-5-year","University","34","24","12","6","6","1.5","0","0","10","12","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","5+-year","University","21","12","6","6","0","1.5","0","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","1-year","University","143","94","36","33","3","1.0","0","0","49","58","3"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","2-year","University","90","58","21","22","0","2.0","0","0","32","37","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","3-5-year","University","57","36","16","11","5","1.5","0","0","21","20","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","5+-year","University","33","25","10","11","0","1.5","0","0","8","15","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","1-year","University","8","4","7","7","0","1.0","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","2-year","University","4","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","3-5-year","University","4","0","0","0","0","1.5","0","0","4","0","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
