"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","NECO","1-year","University","53","36","10","11","0","1.0","0","0","17","26","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","NECO","2-year","University","35","24","5","6","0","2.0","0","0","11","19","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","NECO","3-5-year","University","21","15","5","6","0","1.5","0","0","6","10","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","NECO","5+-year","University","12","6","5","0","5","1.5","0","0","6","1","5"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","WAEC","1-year","University","63","38","14","15","0","1.0","0","0","25","24","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","WAEC","2-year","University","40","27","9","10","0","2.0","0","0","13","18","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","WAEC","3-5-year","University","26","16","4","5","0","1.5","0","0","10","12","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","all","WAEC","5+-year","University","11","8","4","0","4","1.5","0","0","3","4","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NECO","1-year","University","6","3","5","6","0","1.0","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","WAEC","1-year","University","6","3","4","5","0","1.0","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","WAEC","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Female","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NABTEB","1-year","University","30","20","6","6","0","1.0","0","0","10","14","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NABTEB","2-year","University","19","13","6","6","0","2.0","0","0","6","7","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NABTEB","3-5-year","University","11","10","0","0","0","1.5","0","0","1","10","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NABTEB","5+-year","University","8","4","0","0","0","1.5","0","0","4","4","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NECO","1-year","University","65","42","10","11","0","1.0","0","0","23","32","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NECO","2-year","University","44","30","10","6","4","2.0","0","0","14","20","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NECO","3-5-year","University","26","18","5","6","0","1.5","0","0","8","13","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","NECO","5+-year","University","12","6","0","0","0","1.5","0","0","6","6","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","WAEC","1-year","University","72","46","14","15","0","1.0","0","0","26","32","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","WAEC","2-year","University","46","30","9","10","0","2.0","0","0","16","21","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","WAEC","3-5-year","University","26","16","4","5","0","1.5","0","0","10","12","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","all","WAEC","5+-year","University","14","8","4","0","4","1.5","0","0","6","4","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NABTEB","1-year","University","5","4","0","0","0","1.0","0","0","1","4","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NABTEB","2-year","University","3","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NECO","1-year","University","6","3","0","0","0","1.0","0","0","3","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","WAEC","1-year","University","6","3","5","5","0","1.0","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Comprehensive High School, Gbk/Central Market","Male","disabled","WAEC","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NABTEB","1-year","Polytechnic","43","30","13","6","7","1.0","0","0","13","17","7"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NABTEB","2-year","Polytechnic","30","20","6","6","0","2.0","0","0","10","14","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NABTEB","3-5-year","Polytechnic","19","13","6","6","0","1.5","0","0","6","7","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NABTEB","5+-year","Polytechnic","11","7","0","0","0","1.5","0","0","4","7","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NECO","1-year","Polytechnic","85","56","21","16","5","1.0","0","0","29","35","5"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NECO","2-year","Polytechnic","53","33","11","11","0","2.0","0","0","20","22","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NECO","3-5-year","Polytechnic","35","21","11","5","6","1.5","0","0","14","10","6"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","NECO","5+-year","Polytechnic","23","15","5","5","0","1.5","0","0","8","10","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","WAEC","1-year","Polytechnic","109","73","23","20","3","1.0","0","0","36","50","3"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","WAEC","2-year","Polytechnic","72","46","14","15","0","2.0","0","0","26","32","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","WAEC","3-5-year","Polytechnic","37","24","9","10","0","1.5","0","0","13","15","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","all","WAEC","5+-year","Polytechnic","34","22","9","5","4","1.5","0","0","12","13","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NABTEB","1-year","Polytechnic","5","3","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NECO","1-year","Polytechnic","6","3","5","5","0","1.0","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","WAEC","1-year","Polytechnic","11","5","4","5","0","1.0","0","0","6","1","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","WAEC","2-year","Polytechnic","6","5","0","0","0","2.0","0","0","1","5","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Female","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NABTEB","1-year","Polytechnic","46","33","6","6","0","1.0","0","0","13","27","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NABTEB","2-year","Polytechnic","30","20","6","6","0","2.0","0","0","10","14","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NABTEB","3-5-year","Polytechnic","22","17","6","0","6","1.5","0","0","5","11","6"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NABTEB","5+-year","Polytechnic","11","7","0","0","0","1.5","0","0","4","7","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NECO","1-year","Polytechnic","85","56","16","11","5","1.0","0","0","29","40","5"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NECO","2-year","Polytechnic","53","33","11","5","6","2.0","0","0","20","22","6"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NECO","3-5-year","Polytechnic","32","21","5","5","0","1.5","0","0","11","16","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","NECO","5+-year","Polytechnic","15","12","0","0","0","1.5","0","0","3","12","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","WAEC","1-year","Polytechnic","109","71","23","26","0","1.0","0","0","38","48","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","WAEC","2-year","Polytechnic","72","46","19","15","4","2.0","0","0","26","27","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","WAEC","3-5-year","Polytechnic","52","35","14","10","4","1.5","0","0","17","21","4"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","all","WAEC","5+-year","Polytechnic","23","16","5","5","0","1.5","0","0","7","11","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NABTEB","1-year","Polytechnic","5","4","0","0","0","1.0","0","0","1","4","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NABTEB","2-year","Polytechnic","3","4","0","0","0","2.0","0","0","0","4","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NECO","1-year","Polytechnic","9","3","0","0","0","1.0","0","0","6","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","WAEC","1-year","Polytechnic","11","5","5","5","0","1.0","0","0","6","0","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Government Secondary School, Gbk/Central Market","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Unity College, Gboko","Female","all","NABTEB","1-year","College of Education","27","20","6","6","0","1.0","0","0","7","14","0"
"2019/2020","North Central","Benue","Gboko","Gbk/Central Market","Unity College, Gboko","Female","all","NABTEB","2-year","College of Education","19","13","6","6","0","2.0","0","0","6","7","0"
