"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NECO","1-year","Polytechnic","7","4","4","4","0","1.0","0","0","3","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NECO","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NECO","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","NECO","5+-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","WAEC","1-year","Polytechnic","9","4","3","3","0","1.0","0","0","5","1","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","WAEC","2-year","Polytechnic","5","4","0","0","0","2.0","0","0","1","4","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","WAEC","3-5-year","Polytechnic","5","2","0","0","0","1.5","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Female","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NABTEB","1-year","Polytechnic","33","22","7","7","0","1.0","0","0","11","15","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NABTEB","2-year","Polytechnic","20","12","3","4","0","2.0","0","0","8","9","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NABTEB","3-5-year","Polytechnic","13","10","3","4","0","1.5","0","0","3","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NABTEB","5+-year","Polytechnic","9","5","3","0","3","1.5","0","0","4","2","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NECO","1-year","Polytechnic","70","45","15","15","0","1.0","0","0","25","30","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NECO","2-year","Polytechnic","44","28","11","8","3","2.0","0","0","16","17","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NECO","3-5-year","Polytechnic","29","17","7","4","3","1.5","0","0","12","10","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","NECO","5+-year","Polytechnic","17","11","4","4","0","1.5","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","WAEC","1-year","Polytechnic","81","52","19","16","3","1.0","0","0","29","33","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","WAEC","2-year","Polytechnic","56","37","12","13","0","2.0","0","0","19","25","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","WAEC","3-5-year","Polytechnic","37","23","9","7","2","1.5","0","0","14","14","2"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","all","WAEC","5+-year","Polytechnic","16","10","3","3","0","1.5","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NABTEB","1-year","Polytechnic","5","3","3","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NABTEB","2-year","Polytechnic","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NECO","1-year","Polytechnic","10","4","4","4","0","1.0","0","0","6","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NECO","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NECO","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","NECO","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","WAEC","1-year","Polytechnic","9","6","3","3","0","1.0","0","0","3","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","WAEC","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","WAEC","3-5-year","Polytechnic","5","2","0","0","0","1.5","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Community Secondary School, Abakpa","Male","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NABTEB","1-year","University","27","14","3","4","0","1.0","0","0","13","11","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NABTEB","2-year","University","16","10","3","4","0","2.0","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NABTEB","3-5-year","University","11","7","3","4","0","1.5","0","0","4","4","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NABTEB","5+-year","University","7","5","0","0","0","1.5","0","0","2","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NECO","1-year","University","48","26","11","8","3","1.0","0","0","22","15","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NECO","2-year","University","29","17","7","4","3","2.0","0","0","12","10","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NECO","3-5-year","University","19","11","4","4","0","1.5","0","0","8","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","NECO","5+-year","University","10","7","0","0","0","1.5","0","0","3","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","WAEC","1-year","University","56","33","12","10","2","1.0","0","0","23","21","2"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","WAEC","2-year","University","32","19","6","7","0","2.0","0","0","13","13","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","WAEC","3-5-year","University","21","11","3","3","0","1.5","0","0","10","8","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","all","WAEC","5+-year","University","14","8","3","3","0","1.5","0","0","6","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NABTEB","1-year","University","5","3","3","3","0","1.0","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NECO","1-year","University","5","2","4","4","0","1.0","0","0","3","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NECO","2-year","University","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NECO","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","NECO","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","WAEC","1-year","University","5","4","3","3","0","1.0","0","0","1","1","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","WAEC","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","WAEC","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Female","disabled","WAEC","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NABTEB","1-year","University","31","19","7","3","4","1.0","0","0","12","12","4"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NABTEB","2-year","University","20","12","3","3","0","2.0","0","0","8","9","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NABTEB","3-5-year","University","13","7","3","4","0","1.5","0","0","6","4","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NABTEB","5+-year","University","7","3","0","0","0","1.5","0","0","4","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NECO","1-year","University","65","37","11","8","3","1.0","0","0","28","26","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NECO","2-year","University","39","22","4","4","0","2.0","0","0","17","18","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NECO","3-5-year","University","24","13","4","4","0","1.5","0","0","11","9","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","NECO","5+-year","University","17","11","4","4","0","1.5","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","WAEC","1-year","University","72","44","12","13","0","1.0","0","0","28","32","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","WAEC","2-year","University","42","27","9","7","2","2.0","0","0","15","18","2"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","WAEC","3-5-year","University","30","17","6","3","3","1.5","0","0","13","11","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","all","WAEC","5+-year","University","16","10","3","3","0","1.5","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NABTEB","1-year","University","5","3","3","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NECO","1-year","University","5","4","4","4","0","1.0","0","0","1","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NECO","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NECO","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","NECO","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","WAEC","1-year","University","7","4","3","3","0","1.0","0","0","3","1","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","WAEC","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","WAEC","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Comprehensive High School, Abakpa","Male","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NABTEB","1-year","College of Education","22","14","4","4","0","1.0","0","0","8","10","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NABTEB","2-year","College of Education","11","7","4","3","1","2.0","0","0","4","3","1"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NABTEB","3-5-year","College of Education","9","7","4","4","0","1.5","0","0","2","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NABTEB","5+-year","College of Education","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NECO","1-year","College of Education","36","22","7","8","0","1.0","0","0","14","15","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NECO","2-year","College of Education","22","13","4","4","0","2.0","0","0","9","9","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NECO","3-5-year","College of Education","12","9","4","4","0","1.5","0","0","3","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","NECO","5+-year","College of Education","7","4","4","0","4","1.5","0","0","3","0","4"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","WAEC","1-year","College of Education","44","27","12","10","2","1.0","0","0","17","15","2"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","WAEC","2-year","College of Education","28","17","6","6","0","2.0","0","0","11","11","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","WAEC","3-5-year","College of Education","19","11","6","6","0","1.5","0","0","8","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","all","WAEC","5+-year","College of Education","12","6","3","3","0","1.5","0","0","6","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NABTEB","1-year","College of Education","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NABTEB","2-year","College of Education","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NABTEB","3-5-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NECO","1-year","College of Education","5","2","4","4","0","1.0","0","0","3","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NECO","2-year","College of Education","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NECO","3-5-year","College of Education","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","NECO","5+-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","WAEC","1-year","College of Education","5","4","3","3","0","1.0","0","0","1","1","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","WAEC","2-year","College of Education","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","WAEC","3-5-year","College of Education","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Female","disabled","WAEC","5+-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NABTEB","1-year","College of Education","20","12","4","4","0","1.0","0","0","8","8","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NABTEB","2-year","College of Education","11","7","4","3","1","2.0","0","0","4","3","1"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NABTEB","3-5-year","College of Education","9","5","4","3","1","1.5","0","0","4","1","1"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NABTEB","5+-year","College of Education","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NECO","1-year","College of Education","29","19","7","8","0","1.0","0","0","10","12","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NECO","2-year","College of Education","22","13","7","4","3","2.0","0","0","9","6","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NECO","3-5-year","College of Education","15","9","4","4","0","1.5","0","0","6","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","NECO","5+-year","College of Education","7","4","0","0","0","1.5","0","0","3","4","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","WAEC","1-year","College of Education","49","29","9","10","0","1.0","0","0","20","20","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","WAEC","2-year","College of Education","30","19","6","6","0","2.0","0","0","11","13","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","WAEC","3-5-year","College of Education","16","10","3","3","0","1.5","0","0","6","7","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","all","WAEC","5+-year","College of Education","12","6","3","0","3","1.5","0","0","6","3","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NABTEB","1-year","College of Education","5","3","4","3","1","1.0","0","0","2","0","1"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NABTEB","2-year","College of Education","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NABTEB","3-5-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NECO","1-year","College of Education","5","2","4","4","0","1.0","0","0","3","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NECO","2-year","College of Education","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NECO","3-5-year","College of Education","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","WAEC","1-year","College of Education","7","4","3","3","0","1.0","0","0","3","1","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","WAEC","2-year","College of Education","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","WAEC","3-5-year","College of Education","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Government Secondary School, Abakpa","Male","disabled","WAEC","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NABTEB","1-year","University","33","22","7","7","0","1.0","0","0","11","15","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NABTEB","2-year","University","18","12","4","4","0","2.0","0","0","6","8","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NABTEB","3-5-year","University","13","10","4","4","0","1.5","0","0","3","6","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NABTEB","5+-year","University","9","5","4","0","4","1.5","0","0","4","1","4"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NECO","1-year","University","65","39","15","15","0","1.0","0","0","26","24","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NECO","2-year","University","36","24","11","8","3","2.0","0","0","12","13","3"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NECO","3-5-year","University","24","15","7","8","0","1.5","0","0","9","8","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","NECO","5+-year","University","15","9","4","4","0","1.5","0","0","6","5","0"
"2019/2020","South East","Ebonyi","Abakaliki","Abakpa","Unity College, Abakaliki","Female","all","WAEC","1-year","University","72","44","19","16","3","1.0","0","0","28","25","3"
