session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,1-year,University,4,2,4,4,0,1.0,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NECO,1-year,University,5,2,4,4,0,1.0,0,0,3,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NECO,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NECO,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,1-year,University,7,4,3,3,0,1.0,0,0,3,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,5+-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NABTEB,1-year,University,22,14,4,4,0,1.0,0,0,8,10,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NABTEB,2-year,University,13,7,4,4,0,2.0,0,0,6,3,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NABTEB,3-5-year,University,9,5,4,4,0,1.5,0,0,4,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NABTEB,5+-year,University,4,2,0,0,0,1.5,0,0,2,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NECO,1-year,University,40,23,10,7,3,1.0,0,0,17,13,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NECO,2-year,University,24,14,3,4,0,2.0,0,0,10,11,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NECO,3-5-year,University,14,8,3,4,0,1.5,0,0,6,5,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,NECO,5+-year,University,9,6,3,4,0,1.5,0,0,3,3,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,WAEC,1-year,University,48,28,11,12,0,1.0,0,0,20,17,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,WAEC,2-year,University,34,20,8,6,2,2.0,0,0,14,12,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,WAEC,3-5-year,University,18,11,5,3,2,1.5,0,0,7,6,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,all,WAEC,5+-year,University,14,7,3,3,0,1.5,0,0,7,4,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,1-year,University,4,2,4,4,0,1.0,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NECO,1-year,University,5,2,3,4,0,1.0,0,0,3,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NECO,2-year,University,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NECO,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,WAEC,1-year,University,7,4,3,3,0,1.0,0,0,3,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,WAEC,2-year,University,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Community Secondary School, Ado 'A' Idofin",Male,disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NABTEB,1-year,College of Education,33,20,7,4,3,1.0,0,0,13,13,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NABTEB,2-year,College of Education,20,11,4,4,0,2.0,0,0,9,7,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NABTEB,3-5-year,College of Education,15,9,4,4,0,1.5,0,0,6,5,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NABTEB,5+-year,College of Education,7,5,0,0,0,1.5,0,0,2,5,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NECO,1-year,College of Education,59,33,14,14,0,1.0,0,0,26,19,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NECO,2-year,College of Education,38,23,7,7,0,2.0,0,0,15,16,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NECO,3-5-year,College of Education,26,14,7,4,3,1.5,0,0,12,7,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,NECO,5+-year,College of Education,9,6,3,4,0,1.5,0,0,3,3,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,WAEC,1-year,College of Education,66,37,14,12,2,1.0,0,0,29,23,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,WAEC,2-year,College of Education,44,26,8,6,2,2.0,0,0,18,18,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,WAEC,3-5-year,College of Education,27,16,5,6,0,1.5,0,0,11,11,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,all,WAEC,5+-year,College of Education,14,7,3,3,0,1.5,0,0,7,4,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NABTEB,1-year,College of Education,4,2,0,0,0,1.0,0,0,2,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NECO,1-year,College of Education,5,2,3,3,0,1.0,0,0,3,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,WAEC,1-year,College of Education,7,4,3,3,0,1.0,0,0,3,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,WAEC,2-year,College of Education,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NABTEB,1-year,College of Education,37,20,4,4,0,1.0,0,0,17,16,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NABTEB,2-year,College of Education,22,13,4,4,0,2.0,0,0,9,9,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NABTEB,3-5-year,College of Education,15,9,4,0,4,1.5,0,0,6,5,4
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NABTEB,5+-year,College of Education,9,5,0,0,0,1.5,0,0,4,5,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NECO,1-year,College of Education,71,39,14,14,0,1.0,0,0,32,25,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NECO,2-year,College of Education,45,25,10,7,3,2.0,0,0,20,15,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NECO,3-5-year,College of Education,26,14,3,4,0,1.5,0,0,12,11,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NECO,5+-year,College of Education,19,12,3,4,0,1.5,0,0,7,9,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,WAEC,1-year,College of Education,76,46,14,12,2,1.0,0,0,30,32,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,WAEC,2-year,College of Education,53,31,8,9,0,2.0,0,0,22,23,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,WAEC,3-5-year,College of Education,27,16,5,3,2,1.5,0,0,11,11,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,WAEC,5+-year,College of Education,16,9,3,3,0,1.5,0,0,7,6,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NABTEB,1-year,College of Education,4,2,0,0,0,1.0,0,0,2,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NECO,1-year,College of Education,7,4,3,4,0,1.0,0,0,3,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NECO,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,WAEC,1-year,College of Education,9,5,3,3,0,1.0,0,0,4,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,WAEC,2-year,College of Education,5,4,0,0,0,2.0,0,0,1,4,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,WAEC,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NABTEB,1-year,College of Education,46,25,7,9,0,1.0,0,0,21,18,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NABTEB,2-year,College of Education,31,18,7,4,3,2.0,0,0,13,11,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NABTEB,3-5-year,College of Education,17,9,4,4,0,1.5,0,0,8,5,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NABTEB,5+-year,College of Education,11,7,4,4,0,1.5,0,0,4,3,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NECO,1-year,College of Education,101,57,21,18,3,1.0,0,0,44,36,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NECO,2-year,College of Education,64,37,14,11,3,2.0,0,0,27,23,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NECO,3-5-year,College of Education,38,23,7,7,0,1.5,0,0,15,16,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NECO,5+-year,College of Education,24,14,4,4,0,1.5,0,0,10,10,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,WAEC,1-year,College of Education,128,72,25,22,3,1.0,0,0,56,47,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,WAEC,2-year,College of Education,82,46,14,15,0,2.0,0,0,36,32,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,WAEC,3-5-year,College of Education,48,28,8,9,0,1.5,0,0,20,20,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,WAEC,5+-year,College of Education,25,15,6,3,3,1.5,0,0,10,9,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,1-year,College of Education,4,2,4,4,0,1.0,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NECO,1-year,College of Education,9,4,4,4,0,1.0,0,0,5,0,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NECO,2-year,College of Education,7,4,0,0,0,2.0,0,0,3,4,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NECO,3-5-year,College of Education,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NECO,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,1-year,College of Education,14,5,3,3,0,1.0,0,0,9,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,2-year,College of Education,9,4,3,3,0,2.0,0,0,5,1,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,3-5-year,College of Education,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NABTEB,1-year,College of Education,50,29,7,9,0,1.0,0,0,21,22,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NABTEB,2-year,College of Education,26,16,4,4,0,2.0,0,0,10,12,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NABTEB,3-5-year,College of Education,22,13,4,4,0,1.5,0,0,9,9,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NABTEB,5+-year,College of Education,9,5,4,0,4,1.5,0,0,4,1,4
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NECO,1-year,College of Education,90,51,17,14,3,1.0,0,0,39,34,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NECO,2-year,College of Education,57,33,14,11,3,2.0,0,0,24,19,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NECO,3-5-year,College of Education,38,23,7,7,0,1.5,0,0,15,16,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NECO,5+-year,College of Education,19,10,4,4,0,1.5,0,0,9,6,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,WAEC,1-year,College of Education,124,68,20,18,2,1.0,0,0,56,48,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,WAEC,2-year,College of Education,69,37,11,9,2,2.0,0,0,32,26,2
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,WAEC,3-5-year,College of Education,46,26,5,6,0,1.5,0,0,20,21,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,WAEC,5+-year,College of Education,30,16,6,3,3,1.5,0,0,14,10,3
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,1-year,College of Education,4,2,0,0,0,1.0,0,0,2,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
