"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NABTEB","3-5-year","College of Education","16","9","7","7","0","1.5","0","0","7","2","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NABTEB","5+-year","College of Education","11","6","7","0","7","1.5","0","0","5","0","7"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NECO","1-year","College of Education","73","46","19","19","0","1.0","0","0","27","27","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NECO","2-year","College of Education","50","33","14","10","4","2.0","0","0","17","19","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NECO","3-5-year","College of Education","29","19","5","5","0","1.5","0","0","10","14","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","NECO","5+-year","College of Education","20","11","5","5","0","1.5","0","0","9","6","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","WAEC","1-year","College of Education","94","56","22","19","3","1.0","0","0","38","34","3"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","WAEC","2-year","College of Education","57","34","18","14","4","2.0","0","0","23","16","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","WAEC","3-5-year","College of Education","40","24","9","9","0","1.5","0","0","16","15","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","all","WAEC","5+-year","College of Education","23","12","4","5","0","1.5","0","0","11","8","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NABTEB","1-year","College of Education","5","3","7","7","0","1.0","0","0","2","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NABTEB","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NABTEB","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NECO","1-year","College of Education","9","5","5","5","0","1.0","0","0","4","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NECO","2-year","College of Education","9","5","0","0","0","2.0","0","0","4","5","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","WAEC","1-year","College of Education","11","7","4","5","0","1.0","0","0","4","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","WAEC","2-year","College of Education","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","WAEC","3-5-year","College of Education","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Community Secondary School, City Centre","Male","disabled","WAEC","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NABTEB","1-year","College of Education","32","21","13","13","0","1.0","0","0","11","8","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NABTEB","2-year","College of Education","22","15","7","7","0","2.0","0","0","7","8","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NABTEB","3-5-year","College of Education","16","9","6","6","0","1.5","0","0","7","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NABTEB","5+-year","College of Education","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NECO","1-year","College of Education","65","43","14","14","0","1.0","0","0","22","29","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NECO","2-year","College of Education","38","24","9","10","0","2.0","0","0","14","15","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NECO","3-5-year","College of Education","29","19","5","5","0","1.5","0","0","10","14","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","NECO","5+-year","College of Education","12","8","5","0","5","1.5","0","0","4","3","5"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","WAEC","1-year","College of Education","79","51","22","19","3","1.0","0","0","28","29","3"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","WAEC","2-year","College of Education","43","27","13","9","4","2.0","0","0","16","14","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","WAEC","3-5-year","College of Education","34","22","9","9","0","1.5","0","0","12","13","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","all","WAEC","5+-year","College of Education","14","10","4","5","0","1.5","0","0","4","6","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NABTEB","1-year","College of Education","5","3","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NECO","1-year","College of Education","6","3","5","5","0","1.0","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NECO","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","WAEC","1-year","College of Education","8","5","4","5","0","1.0","0","0","3","1","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","WAEC","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","WAEC","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Female","disabled","WAEC","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NABTEB","1-year","College of Education","35","21","6","6","0","1.0","0","0","14","15","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NABTEB","2-year","College of Education","22","15","6","6","0","2.0","0","0","7","9","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NABTEB","3-5-year","College of Education","16","9","6","6","0","1.5","0","0","7","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NABTEB","5+-year","College of Education","8","6","0","0","0","1.5","0","0","2","6","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NECO","1-year","College of Education","79","49","19","14","5","1.0","0","0","30","30","5"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NECO","2-year","College of Education","47","30","9","10","0","2.0","0","0","17","21","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NECO","3-5-year","College of Education","32","19","5","5","0","1.5","0","0","13","14","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","NECO","5+-year","College of Education","18","11","5","5","0","1.5","0","0","7","6","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","WAEC","1-year","College of Education","82","54","18","19","0","1.0","0","0","28","36","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","WAEC","2-year","College of Education","48","32","9","9","0","2.0","0","0","16","23","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","WAEC","3-5-year","College of Education","34","22","9","5","4","1.5","0","0","12","13","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","all","WAEC","5+-year","College of Education","17","10","4","5","0","1.5","0","0","7","6","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NABTEB","1-year","College of Education","5","3","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NECO","1-year","College of Education","9","5","5","5","0","1.0","0","0","4","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NECO","2-year","College of Education","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","WAEC","1-year","College of Education","8","5","4","5","0","1.0","0","0","3","1","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","WAEC","2-year","College of Education","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","WAEC","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Comprehensive High School, City Centre","Male","disabled","WAEC","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NABTEB","1-year","Polytechnic","59","37","13","13","0","1.0","0","0","22","24","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NABTEB","2-year","Polytechnic","35","24","6","6","0","2.0","0","0","11","18","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NABTEB","3-5-year","Polytechnic","27","18","6","7","0","1.5","0","0","9","12","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NABTEB","5+-year","Polytechnic","16","9","6","0","6","1.5","0","0","7","3","6"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NECO","1-year","Polytechnic","97","65","24","19","5","1.0","0","0","32","41","5"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NECO","2-year","Polytechnic","65","41","14","10","4","2.0","0","0","24","27","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NECO","3-5-year","Polytechnic","38","27","10","10","0","1.5","0","0","11","17","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","NECO","5+-year","Polytechnic","26","16","5","5","0","1.5","0","0","10","11","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","WAEC","1-year","Polytechnic","122","76","31","28","3","1.0","0","0","46","45","3"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","WAEC","2-year","Polytechnic","79","49","22","19","3","2.0","0","0","30","27","3"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","WAEC","3-5-year","Polytechnic","48","29","13","9","4","1.5","0","0","19","16","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","all","WAEC","5+-year","Polytechnic","28","17","9","9","0","1.5","0","0","11","8","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NABTEB","1-year","Polytechnic","5","3","6","7","0","1.0","0","0","2","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NECO","1-year","Polytechnic","9","5","5","5","0","1.0","0","0","4","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","WAEC","1-year","Polytechnic","8","5","4","5","0","1.0","0","0","3","1","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","WAEC","3-5-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NABTEB","1-year","Polytechnic","62","40","13","13","0","1.0","0","0","22","27","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NABTEB","2-year","Polytechnic","43","24","13","7","6","2.0","0","0","19","11","6"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NABTEB","3-5-year","Polytechnic","30","18","6","7","0","1.5","0","0","12","12","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NABTEB","5+-year","Polytechnic","16","9","6","7","0","1.5","0","0","7","3","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NECO","1-year","Polytechnic","97","60","19","19","0","1.0","0","0","37","41","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NECO","2-year","Polytechnic","62","35","9","10","0","2.0","0","0","27","26","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NECO","3-5-year","Polytechnic","38","24","9","5","4","1.5","0","0","14","15","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","NECO","5+-year","Polytechnic","23","14","5","5","0","1.5","0","0","9","9","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","WAEC","1-year","Polytechnic","159","93","31","33","0","1.0","0","0","66","62","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","WAEC","2-year","Polytechnic","91","54","18","19","0","2.0","0","0","37","36","0"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","WAEC","3-5-year","Polytechnic","60","37","13","9","4","1.5","0","0","23","24","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","all","WAEC","5+-year","Polytechnic","31","20","9","5","4","1.5","0","0","11","11","4"
"2019/2020","North Central","Abuja Federal Capital Territory","Abuja Municipal Area Council","City Centre","Government Secondary School, City Centre","Male","disabled","NABTEB","1-year","Polytechnic","5","3","6","7","0","1.0","0","0","2","0","0"
