"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NECO","1-year","Polytechnic","8","6","0","0","0","1.0","0","0","2","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","WAEC","1-year","Polytechnic","11","8","5","5","0","1.0","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","WAEC","3-5-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Female","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NABTEB","1-year","Polytechnic","54","37","13","8","5","1.0","0","0","17","24","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NABTEB","2-year","Polytechnic","31","20","7","8","0","2.0","0","0","11","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NABTEB","3-5-year","Polytechnic","23","14","7","8","0","1.5","0","0","9","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NABTEB","5+-year","Polytechnic","13","10","0","0","0","1.5","0","0","3","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NECO","1-year","Polytechnic","88","65","17","19","0","1.0","0","0","23","48","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NECO","2-year","Polytechnic","57","40","11","12","0","2.0","0","0","17","29","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NECO","3-5-year","Polytechnic","43","28","11","6","5","1.5","0","0","15","17","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","NECO","5+-year","Polytechnic","26","19","6","6","0","1.5","0","0","7","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","WAEC","1-year","Polytechnic","127","89","28","24","4","1.0","0","0","38","61","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","WAEC","2-year","Polytechnic","81","57","18","14","4","2.0","0","0","24","39","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","WAEC","3-5-year","Polytechnic","54","38","9","10","0","1.5","0","0","16","29","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","all","WAEC","5+-year","Polytechnic","32","22","9","5","4","1.5","0","0","10","13","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NABTEB","1-year","Polytechnic","5","3","7","8","0","1.0","0","0","2","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NABTEB","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NABTEB","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NECO","1-year","Polytechnic","8","6","6","6","0","1.0","0","0","2","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NECO","3-5-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","WAEC","1-year","Polytechnic","11","8","5","5","0","1.0","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","WAEC","3-5-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Community Secondary School, Bingi North","Male","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NABTEB","1-year","Polytechnic","31","24","14","15","0","1.0","0","0","7","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NABTEB","2-year","Polytechnic","21","14","7","8","0","2.0","0","0","7","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NABTEB","3-5-year","Polytechnic","10","10","7","8","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NABTEB","5+-year","Polytechnic","8","7","0","0","0","1.5","0","0","1","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NECO","1-year","Polytechnic","54","37","17","12","5","1.0","0","0","17","20","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NECO","2-year","Polytechnic","37","25","11","12","0","2.0","0","0","12","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NECO","3-5-year","Polytechnic","23","16","6","6","0","1.5","0","0","7","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","NECO","5+-year","Polytechnic","11","9","6","6","0","1.5","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","WAEC","1-year","Polytechnic","54","41","18","19","0","1.0","0","0","13","23","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","WAEC","2-year","Polytechnic","35","27","14","10","4","2.0","0","0","8","13","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","WAEC","3-5-year","Polytechnic","22","16","5","5","0","1.5","0","0","6","11","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","all","WAEC","5+-year","Polytechnic","13","11","5","5","0","1.5","0","0","2","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NABTEB","1-year","Polytechnic","5","3","7","8","0","1.0","0","0","2","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NECO","1-year","Polytechnic","6","3","6","6","0","1.0","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NECO","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","WAEC","1-year","Polytechnic","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","WAEC","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Female","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NABTEB","1-year","Polytechnic","26","20","7","8","0","1.0","0","0","6","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NABTEB","2-year","Polytechnic","18","14","7","8","0","2.0","0","0","4","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NABTEB","3-5-year","Polytechnic","10","7","0","0","0","1.5","0","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NABTEB","5+-year","Polytechnic","8","7","0","0","0","1.5","0","0","1","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NECO","1-year","Polytechnic","57","43","17","12","5","1.0","0","0","14","26","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NECO","2-year","Polytechnic","34","25","11","6","5","2.0","0","0","9","14","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NECO","3-5-year","Polytechnic","23","19","6","6","0","1.5","0","0","4","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","NECO","5+-year","Polytechnic","11","9","0","0","0","1.5","0","0","2","9","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","WAEC","1-year","Polytechnic","54","41","14","14","0","1.0","0","0","13","27","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","WAEC","2-year","Polytechnic","38","30","14","10","4","2.0","0","0","8","16","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","WAEC","3-5-year","Polytechnic","22","16","5","5","0","1.5","0","0","6","11","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","all","WAEC","5+-year","Polytechnic","16","11","5","5","0","1.5","0","0","5","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NABTEB","1-year","Polytechnic","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NECO","1-year","Polytechnic","6","3","6","6","0","1.0","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","WAEC","1-year","Polytechnic","5","3","5","5","0","1.0","0","0","2","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","WAEC","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Comprehensive High School, Bingi North","Male","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NABTEB","1-year","Polytechnic","54","41","20","15","5","1.0","0","0","13","21","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NABTEB","2-year","Polytechnic","34","27","7","7","0","2.0","0","0","7","20","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NABTEB","3-5-year","Polytechnic","23","17","7","8","0","1.5","0","0","6","10","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NABTEB","5+-year","Polytechnic","13","10","7","8","0","1.5","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NECO","1-year","Polytechnic","102","77","28","25","3","1.0","0","0","25","49","3"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NECO","2-year","Polytechnic","54","40","17","13","4","2.0","0","0","14","23","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NECO","3-5-year","Polytechnic","43","31","11","13","0","1.5","0","0","12","20","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","NECO","5+-year","Polytechnic","26","19","5","6","0","1.5","0","0","7","14","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","WAEC","1-year","Polytechnic","108","79","32","24","8","1.0","0","0","29","47","8"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","WAEC","2-year","Polytechnic","70","51","18","19","0","2.0","0","0","19","33","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","WAEC","3-5-year","Polytechnic","38","27","9","10","0","1.5","0","0","11","18","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","all","WAEC","5+-year","Polytechnic","35","27","9","10","0","1.5","0","0","8","18","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NABTEB","1-year","Polytechnic","8","3","7","8","0","1.0","0","0","5","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NABTEB","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NABTEB","3-5-year","Polytechnic","2","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NECO","1-year","Polytechnic","11","6","6","6","0","1.0","0","0","5","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NECO","2-year","Polytechnic","8","6","0","0","0","2.0","0","0","2","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","WAEC","1-year","Polytechnic","16","11","5","5","0","1.0","0","0","5","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","WAEC","2-year","Polytechnic","11","5","5","5","0","2.0","0","0","6","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","WAEC","3-5-year","Polytechnic","5","5","0","0","0","1.5","0","0","0","5","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Female","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NABTEB","1-year","Polytechnic","49","34","14","8","6","1.0","0","0","15","20","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NABTEB","2-year","Polytechnic","34","20","7","8","0","2.0","0","0","14","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NABTEB","3-5-year","Polytechnic","21","14","7","8","0","1.5","0","0","7","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NABTEB","5+-year","Polytechnic","8","7","0","0","0","1.5","0","0","1","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NECO","1-year","Polytechnic","85","59","17","19","0","1.0","0","0","26","42","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NECO","2-year","Polytechnic","63","43","11","12","0","2.0","0","0","20","32","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NECO","3-5-year","Polytechnic","40","28","6","6","0","1.5","0","0","12","22","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","NECO","5+-year","Polytechnic","17","12","6","0","6","1.5","0","0","5","6","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","WAEC","1-year","Polytechnic","111","76","28","24","4","1.0","0","0","35","48","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","WAEC","2-year","Polytechnic","65","46","14","14","0","2.0","0","0","19","32","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","WAEC","3-5-year","Polytechnic","46","32","14","10","4","1.5","0","0","14","18","4"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","all","WAEC","5+-year","Polytechnic","22","16","5","5","0","1.5","0","0","6","11","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NABTEB","1-year","Polytechnic","8","3","7","8","0","1.0","0","0","5","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NABTEB","2-year","Polytechnic","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NABTEB","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NABTEB","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NECO","1-year","Polytechnic","11","6","0","0","0","1.0","0","0","5","6","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","WAEC","1-year","Polytechnic","13","8","5","5","0","1.0","0","0","5","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","WAEC","3-5-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Government Secondary School, Bingi North","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NABTEB","1-year","Polytechnic","52","34","14","8","6","1.0","0","0","18","20","6"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NABTEB","2-year","Polytechnic","28","20","7","8","0","2.0","0","0","8","13","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NABTEB","3-5-year","Polytechnic","18","14","7","8","0","1.5","0","0","4","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NABTEB","5+-year","Polytechnic","10","7","0","0","0","1.5","0","0","3","7","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NECO","1-year","Polytechnic","85","62","22","25","0","1.0","0","0","23","40","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NECO","2-year","Polytechnic","57","40","17","12","5","2.0","0","0","17","23","5"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NECO","3-5-year","Polytechnic","31","22","6","6","0","1.5","0","0","9","16","0"
"2019/2020","North West","Zamfara","Bungudu","Bingi North","Unity College, Bungudu","Female","all","NECO","5+-year","Polytechnic","26","19","6","6","0","1.5","0","0","7","13","0"
