session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,disabled,WAEC,1-year,Polytechnic,17,11,5,6,0,1.0,0,0,6,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,disabled,WAEC,2-year,Polytechnic,11,8,0,0,0,2.0,0,0,3,8,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,disabled,WAEC,3-5-year,Polytechnic,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,disabled,WAEC,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NABTEB,1-year,College of Education,36,24,9,9,0,1.0,0,0,12,15,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NABTEB,2-year,College of Education,28,17,9,9,0,2.0,0,0,11,8,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NABTEB,3-5-year,College of Education,17,10,9,0,9,1.5,0,0,7,1,9
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NABTEB,5+-year,College of Education,8,7,0,0,0,1.5,0,0,1,7,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NECO,1-year,College of Education,86,56,26,29,0,1.0,0,0,30,30,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NECO,2-year,College of Education,55,37,20,14,6,2.0,0,0,18,17,6
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NECO,3-5-year,College of Education,34,22,7,7,0,1.5,0,0,12,15,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NECO,5+-year,College of Education,15,9,7,7,0,1.5,0,0,6,2,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,WAEC,1-year,College of Education,92,60,27,23,4,1.0,0,0,32,33,4
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,WAEC,2-year,College of Education,58,38,16,12,4,2.0,0,0,20,22,4
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,WAEC,3-5-year,College of Education,38,24,11,12,0,1.5,0,0,14,13,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,WAEC,5+-year,College of Education,14,11,5,6,0,1.5,0,0,3,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NABTEB,2-year,College of Education,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NECO,1-year,College of Education,12,6,7,7,0,1.0,0,0,6,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,WAEC,1-year,College of Education,11,5,5,6,0,1.0,0,0,6,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0,0,0,1,5,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NABTEB,1-year,College of Education,39,27,9,9,0,1.0,0,0,12,18,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NABTEB,2-year,College of Education,25,17,9,9,0,2.0,0,0,8,8,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NABTEB,3-5-year,College of Education,17,14,0,0,0,1.5,0,0,3,14,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NABTEB,5+-year,College of Education,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NECO,1-year,College of Education,74,50,13,14,0,1.0,0,0,24,37,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NECO,2-year,College of Education,49,34,13,7,6,2.0,0,0,15,21,6
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NECO,3-5-year,College of Education,28,19,7,7,0,1.5,0,0,9,12,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NECO,5+-year,College of Education,22,16,7,7,0,1.5,0,0,6,9,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,WAEC,1-year,College of Education,84,57,22,17,5,1.0,0,0,27,35,5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,WAEC,2-year,College of Education,55,35,11,12,0,2.0,0,0,20,24,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,WAEC,3-5-year,College of Education,35,24,5,6,0,1.5,0,0,11,19,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,WAEC,5+-year,College of Education,14,11,5,6,0,1.5,0,0,3,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NECO,1-year,College of Education,12,6,7,7,0,1.0,0,0,6,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NECO,3-5-year,College of Education,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,WAEC,1-year,College of Education,11,8,5,6,0,1.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NABTEB,1-year,College of Education,25,17,8,9,0,1.0,0,0,8,9,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NABTEB,2-year,College of Education,17,10,8,9,0,2.0,0,0,7,2,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NABTEB,3-5-year,College of Education,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NABTEB,5+-year,College of Education,8,3,0,0,0,1.5,0,0,5,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NECO,1-year,College of Education,46,28,13,15,0,1.0,0,0,18,15,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NECO,2-year,College of Education,34,22,6,7,0,2.0,0,0,12,16,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NECO,3-5-year,College of Education,22,12,6,7,0,1.5,0,0,10,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NECO,5+-year,College of Education,12,9,6,0,6,1.5,0,0,3,3,6
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,WAEC,1-year,College of Education,64,41,16,17,0,1.0,0,0,23,25,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,WAEC,2-year,College of Education,38,24,11,12,0,2.0,0,0,14,13,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,WAEC,3-5-year,College of Education,29,19,11,6,5,1.5,0,0,10,8,5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,WAEC,5+-year,College of Education,17,11,5,6,0,1.5,0,0,6,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NECO,1-year,College of Education,6,3,6,7,0,1.0,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,WAEC,1-year,College of Education,9,5,5,6,0,1.0,0,0,4,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NABTEB,1-year,College of Education,30,20,8,9,0,1.0,0,0,10,12,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NABTEB,2-year,College of Education,19,14,8,9,0,2.0,0,0,5,6,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NABTEB,3-5-year,College of Education,14,10,0,0,0,1.5,0,0,4,10,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NABTEB,5+-year,College of Education,8,3,0,0,0,1.5,0,0,5,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NECO,1-year,College of Education,58,34,13,15,0,1.0,0,0,24,21,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NECO,2-year,College of Education,37,25,6,7,0,2.0,0,0,12,19,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NECO,3-5-year,College of Education,28,19,6,7,0,1.5,0,0,9,13,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NECO,5+-year,College of Education,15,9,6,0,6,1.5,0,0,6,3,6
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,WAEC,1-year,College of Education,78,51,16,17,0,1.0,0,0,27,35,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,WAEC,2-year,College of Education,49,33,11,12,0,2.0,0,0,16,22,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,WAEC,3-5-year,College of Education,35,22,5,6,0,1.5,0,0,13,17,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,WAEC,5+-year,College of Education,17,14,5,0,5,1.5,0,0,3,9,5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NECO,1-year,College of Education,6,6,6,7,0,1.0,0,0,0,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,WAEC,1-year,College of Education,9,5,5,6,0,1.0,0,0,4,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0,0,0,1,5,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,all,NABTEB,1-year,University,39,24,9,9,0,1.0,0,0,15,15,0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,all,NABTEB,2-year,University,25,14,9,9,0,2.0,0,0,11,5,0
