session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,disabled,WAEC,3-5-year,Polytechnic,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Community Secondary School, Baro",Male,disabled,WAEC,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NABTEB,1-year,Polytechnic,35,24,7,7,0,1.0,0,0,11,17,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NABTEB,2-year,Polytechnic,24,17,7,8,0,2.0,0,0,7,10,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NABTEB,3-5-year,Polytechnic,11,10,7,0,7,1.5,0,0,1,3,7
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NABTEB,5+-year,Polytechnic,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NECO,1-year,Polytechnic,67,50,16,11,5,1.0,0,0,17,34,5
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NECO,2-year,Polytechnic,41,28,11,6,5,2.0,0,0,13,17,5
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NECO,3-5-year,Polytechnic,23,19,5,5,0,1.5,0,0,4,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,NECO,5+-year,Polytechnic,14,9,0,0,0,1.5,0,0,5,9,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,WAEC,1-year,Polytechnic,87,61,25,21,4,1.0,0,0,26,36,4
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,WAEC,2-year,Polytechnic,64,45,15,16,0,2.0,0,0,19,30,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,WAEC,3-5-year,Polytechnic,34,25,10,5,5,1.5,0,0,9,15,5
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,all,WAEC,5+-year,Polytechnic,25,17,5,5,0,1.5,0,0,8,12,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NABTEB,1-year,Polytechnic,5,4,0,0,0,1.0,0,0,1,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NECO,1-year,Polytechnic,9,6,5,5,0,1.0,0,0,3,1,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NECO,2-year,Polytechnic,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,WAEC,1-year,Polytechnic,14,11,5,5,0,1.0,0,0,3,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,WAEC,2-year,Polytechnic,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,WAEC,3-5-year,Polytechnic,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,disabled,WAEC,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NABTEB,1-year,Polytechnic,46,35,7,8,0,1.0,0,0,11,28,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NABTEB,2-year,Polytechnic,27,17,7,8,0,2.0,0,0,10,10,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NABTEB,3-5-year,Polytechnic,19,14,7,0,7,1.5,0,0,5,7,7
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NABTEB,5+-year,Polytechnic,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NECO,1-year,Polytechnic,76,53,16,16,0,1.0,0,0,23,37,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NECO,2-year,Polytechnic,52,37,11,11,0,2.0,0,0,15,26,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NECO,3-5-year,Polytechnic,29,19,5,5,0,1.5,0,0,10,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,NECO,5+-year,Polytechnic,17,13,5,0,5,1.5,0,0,4,8,5
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,WAEC,1-year,Polytechnic,95,67,25,21,4,1.0,0,0,28,42,4
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,WAEC,2-year,Polytechnic,64,45,15,11,4,2.0,0,0,19,30,4
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,WAEC,3-5-year,Polytechnic,42,28,10,11,0,1.5,0,0,14,18,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,all,WAEC,5+-year,Polytechnic,22,14,5,5,0,1.5,0,0,8,9,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NABTEB,1-year,Polytechnic,5,4,0,0,0,1.0,0,0,1,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NABTEB,3-5-year,Polytechnic,3,4,0,0,0,1.5,0,0,0,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NECO,1-year,Polytechnic,9,6,5,5,0,1.0,0,0,3,1,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NECO,2-year,Polytechnic,6,6,0,0,0,2.0,0,0,0,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NECO,3-5-year,Polytechnic,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,WAEC,1-year,Polytechnic,14,8,5,5,0,1.0,0,0,6,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,WAEC,2-year,Polytechnic,11,5,0,0,0,2.0,0,0,6,5,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,WAEC,3-5-year,Polytechnic,6,5,0,0,0,1.5,0,0,1,5,0
2019/2020,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,disabled,WAEC,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NABTEB,1-year,College of Education,51,31,8,7,1,1.0,0,0,20,23,1
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NABTEB,2-year,College of Education,32,21,8,8,0,2.0,0,0,11,13,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NABTEB,3-5-year,College of Education,19,14,8,0,8,1.5,0,0,5,6,8
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NABTEB,5+-year,College of Education,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NECO,1-year,College of Education,96,72,21,22,0,1.0,0,0,24,51,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NECO,2-year,College of Education,58,41,16,11,5,2.0,0,0,17,25,5
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NECO,3-5-year,College of Education,35,25,11,6,5,1.5,0,0,10,14,5
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,NECO,5+-year,College of Education,23,19,5,6,0,1.5,0,0,4,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,WAEC,1-year,College of Education,118,81,30,26,4,1.0,0,0,37,51,4
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,WAEC,2-year,College of Education,73,50,20,16,4,2.0,0,0,23,30,4
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,WAEC,3-5-year,College of Education,48,33,10,11,0,1.5,0,0,15,23,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,all,WAEC,5+-year,College of Education,28,19,5,5,0,1.5,0,0,9,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NABTEB,1-year,College of Education,5,4,0,0,0,1.0,0,0,1,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NECO,1-year,College of Education,9,6,0,0,0,1.0,0,0,3,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,WAEC,1-year,College of Education,11,5,5,5,0,1.0,0,0,6,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NABTEB,1-year,College of Education,59,42,8,8,0,1.0,0,0,17,34,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NABTEB,2-year,College of Education,40,28,8,8,0,2.0,0,0,12,20,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NABTEB,3-5-year,College of Education,21,14,8,8,0,1.5,0,0,7,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NABTEB,5+-year,College of Education,16,10,0,0,0,1.5,0,0,6,10,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NECO,1-year,College of Education,117,81,21,22,0,1.0,0,0,36,60,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NECO,2-year,College of Education,70,50,16,11,5,2.0,0,0,20,34,5
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NECO,3-5-year,College of Education,49,34,11,6,5,1.5,0,0,15,23,5
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,NECO,5+-year,College of Education,20,13,5,5,0,1.5,0,0,7,8,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,WAEC,1-year,College of Education,146,103,30,32,0,1.0,0,0,43,73,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,WAEC,2-year,College of Education,95,67,20,21,0,2.0,0,0,28,47,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,WAEC,3-5-year,College of Education,62,45,15,11,4,1.5,0,0,17,30,4
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,all,WAEC,5+-year,College of Education,36,25,10,5,5,1.5,0,0,11,15,5
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NECO,1-year,College of Education,9,6,5,6,0,1.0,0,0,3,1,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,WAEC,1-year,College of Education,11,8,0,0,0,1.0,0,0,3,8,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,WAEC,2-year,College of Education,8,6,0,0,0,2.0,0,0,2,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NABTEB,1-year,Polytechnic,29,24,15,8,7,1.0,0,0,5,9,7
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NABTEB,2-year,Polytechnic,19,14,8,8,0,2.0,0,0,5,6,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NABTEB,3-5-year,Polytechnic,11,7,7,8,0,1.5,0,0,4,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NABTEB,5+-year,Polytechnic,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NECO,1-year,Polytechnic,55,41,16,16,0,1.0,0,0,14,25,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NECO,2-year,Polytechnic,35,25,11,11,0,2.0,0,0,10,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NECO,3-5-year,Polytechnic,23,19,5,6,0,1.5,0,0,4,14,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,NECO,5+-year,Polytechnic,12,9,5,0,5,1.5,0,0,3,4,5
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,WAEC,1-year,Polytechnic,76,53,20,21,0,1.0,0,0,23,33,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,WAEC,2-year,Polytechnic,50,36,15,11,4,2.0,0,0,14,21,4
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,WAEC,3-5-year,Polytechnic,28,19,10,5,5,1.5,0,0,9,9,5
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,all,WAEC,5+-year,Polytechnic,20,14,5,5,0,1.5,0,0,6,9,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NABTEB,1-year,Polytechnic,5,4,7,8,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NECO,1-year,Polytechnic,6,3,5,6,0,1.0,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,WAEC,1-year,Polytechnic,8,6,5,5,0,1.0,0,0,2,1,0
2019/2020,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,disabled,WAEC,2-year,Polytechnic,6,3,0,0,0,2.0,0,0,3,3,0
