"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Enugu","Aninri","Mpu","UNIVERSAL PRIMARY SCHOOL, EZZA MPU","Female","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","BLESSED KIDS NURSERY &amp;PRIMARY SCHOOL","Female","disabled","WAEC","1-year","University","14","7","3","4","0","1.0","0","0","7","4","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","COMMUNITY PRIMARY SCHOOL AJUONA, IHEAKPU-AWKA","Female","disabled","WAEC","2-year","University","8","4","0","0","0","2.0","0","0","4","4","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","COMMUNITY PRIMARY SCHOOL EZIECHO UHUEZE NENWE","Female","disabled","WAEC","3-5-year","University","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","COMMUNITY SCHOOL, AMAMKPUME EZINES","Female","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","DIVINE WISDOM MODEL ACADEMY NENWE","Male","all","NABTEB","1-year","University","45","24","8","5","3","1.0","0","0","21","16","3"
"2019/2020","South East","Enugu","Aninri","Ndeabo","HOLY CHILD NURSERY AND PRIMARY SCHOOL NENWE","Male","all","NABTEB","2-year","University","26","13","4","5","0","2.0","0","0","13","9","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","MUSTERD LEARNING NURSERY AND PRIMARY SCHOOL, EZIECHO UHUEZE NENWE","Male","all","NABTEB","3-5-year","University","21","10","4","5","0","1.5","0","0","11","6","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","NDIUGWU COMMUNITY SCHOOL, OBIOFU NENWE","Male","all","NABTEB","5+-year","University","10","5","0","0","0","1.5","0","0","5","5","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","REGNUM ADVENIAT SECONDARY SCHOOL NENWE","Male","all","NECO","1-year","University","81","46","17","14","3","1.0","0","0","35","29","3"
"2019/2020","South East","Enugu","Aninri","Ndeabo","SKOLUBBI NURSERY AND PRIMARY SCHOOL AMAOGUDU OPKANKU","Male","all","NECO","2-year","University","55","31","9","9","0","2.0","0","0","24","22","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","UHUGO TECHNICAL COLLEGE","Male","all","NECO","3-5-year","University","37","22","9","9","0","1.5","0","0","15","13","0"
"2019/2020","South East","Enugu","Aninri","Ndeabo","UNIVERSAL PRIMARY SCHOOL, AGUGWU OHOFIA","Male","all","NECO","5+-year","University","17","10","4","4","0","1.5","0","0","7","6","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","CENTRAL SCHOOL, UHUEZE NENWE","Male","all","WAEC","1-year","University","110","60","21","18","3","1.0","0","0","50","39","3"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","CHRISTIAN LIGHT ACADEMY","Male","all","WAEC","2-year","University","80","43","14","14","0","2.0","0","0","37","29","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","COMMUNITY PRIMARY SCHOOL, IZIZIK UMUORJI EMUDO","Male","all","WAEC","3-5-year","University","41","24","7","7","0","1.5","0","0","17","17","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","COMMUNITY SCHOOL, UMURAH NDEABOH","Male","all","WAEC","5+-year","University","30","15","7","3","4","1.5","0","0","15","8","4"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","COMMUNITY SECONDARY SCHOOL, AGBADA NENWE","Male","disabled","NABTEB","1-year","University","5","3","4","5","0","1.0","0","0","2","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","COMMUNITY SECONDARY SCHOOL, EMUDO NENWE","Male","disabled","NABTEB","2-year","University","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","DIVINE PRIMARY SCHOOL, EZINESI ODUMNA","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","GOLDEN ANGLICAN PRIMARY SCHOOL, UMUICHEKE NDEABOR","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","GRACELAND NURSERY AND PRIMARY SCHOOL NGENANWA","Male","disabled","NECO","1-year","University","11","5","4","4","0","1.0","0","0","6","1","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","MIGRANT FARMERS CHILDREN SCHOOL, AGUGWU","Male","disabled","NECO","2-year","University","6","2","0","0","0","2.0","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","QUEENS NURSERY AND PRIMARY UHUEZE NENWE","Male","disabled","NECO","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","TOWN SCHOOL, EZINATO OHOFIA","Male","disabled","NECO","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe I","TRINITY PRIMARY SCHOOL, NDEABOR","Male","disabled","WAEC","1-year","University","14","9","3","3","0","1.0","0","0","5","6","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","CHINONSO NURSERY AND PRIMARYSCHOOL EMUDO NENWE","Male","disabled","WAEC","2-year","University","11","4","0","0","0","2.0","0","0","7","4","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","COMMUNITY PRIMARY SCHOOL, UMUALUGWOY","Male","disabled","WAEC","3-5-year","University","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","COMMUNITY UNITY SCHOOL, NOCHELE","Male","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","COMPREHENSIVE SECONDARY SCHOOL NENWE","Female","all","NABTEB","1-year","College of Education","39","24","8","5","3","1.0","0","0","15","16","3"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","DOMINION GLOBAL COLLEGE, NDEABOR","Female","all","NABTEB","2-year","College of Education","26","13","4","4","0","2.0","0","0","13","9","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","GREAT LEADERS ACADEMY","Female","all","NABTEB","3-5-year","College of Education","18","10","4","4","0","1.5","0","0","8","6","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL","Female","all","NABTEB","5+-year","College of Education","10","5","0","0","0","1.5","0","0","5","5","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","MIGRANT FARMERS CHILDREN SCHOOL, AMANKWU","Female","all","NECO","1-year","College of Education","86","48","17","18","0","1.0","0","0","38","31","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","MOUNTAIN ZION PRIMARY SCHOOL, UHUAGU AMOKWE","Female","all","NECO","2-year","College of Education","49","27","13","9","4","2.0","0","0","22","14","4"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","NOBLE PRIMARY SCHOOL, ONUNWEKE","Female","all","NECO","3-5-year","College of Education","34","19","9","4","5","1.5","0","0","15","10","5"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","PRISCA INTERNATIONAL PRIMARY SCHOOL, AMORJI NENWE","Female","all","NECO","5+-year","College of Education","17","10","4","4","0","1.5","0","0","7","6","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","RELIGIOUS NURSERY AND PRIMARY SCHOOL UHUEZE NENWE","Female","all","WAEC","1-year","College of Education","110","62","21","18","3","1.0","0","0","48","41","3"
"2019/2020","South East","Enugu","Aninri","Nnenwe Ii","UMUDIBO PRIMARY SCHOOL, AMOJI NENWE","Female","all","WAEC","2-year","College of Education","69","41","14","14","0","2.0","0","0","28","27","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","CHRIST THE KING NURSERY AND PRIMARY, OBIOFU AMAORJI NENWE","Female","all","WAEC","3-5-year","College of Education","55","32","10","11","0","1.5","0","0","23","22","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","COMMUNITY SCHOOL EZZA-UMUOMA NDEABOH","Female","all","WAEC","5+-year","College of Education","28","15","7","3","4","1.5","0","0","13","8","4"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","DIVINE INTERNATIONAL NURSERY AND PRIMARY SCHOOL NENWE","Female","disabled","NABTEB","1-year","College of Education","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","GOD FOUNDATION NURSERY AND PRIMARY SCHOOL AGBAJA UMUMBA NDIUNO","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","GOVERNMENT GIRLS HIGH SCHOOL, NENWE","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","HIGH-FLIERS DEVOTIONAL ACADEMY,AGBADA NENWE","Female","disabled","NECO","1-year","College of Education","9","5","4","4","0","1.0","0","0","4","1","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","MIGRANT FARMERS CHILDREN SCHOOL, NGENANWANTA","Female","disabled","NECO","2-year","College of Education","6","2","0","0","0","2.0","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","POWER HOUSE NURSERY AND PRIMARY SCHOOL,ONUNWEKE NDEABOH","Female","disabled","NECO","3-5-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","ROSE VALLEY NURSERY AND PRIMARY SCHOOL,ST THEREZAS PARISH UHUEZE NENWE","Female","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","TWINKLES MODEL NURSERY AND PRIMARY SCHOOL NENWE","Female","disabled","WAEC","1-year","College of Education","11","7","3","3","0","1.0","0","0","4","4","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","UDECHUKWU COMPREHENSIVE ACEDEMY","Female","disabled","WAEC","2-year","College of Education","8","4","0","0","0","2.0","0","0","4","4","0"
"2019/2020","South East","Enugu","Aninri","Nnenwe Iii","UNION PRIMARY SCHOOL, ABACHEKU","Female","disabled","WAEC","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","AMAGU CENTRAL SCHOOL, AGBADA NENWE","Female","disabled","WAEC","5+-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","AMOKWE COMMUNITY SCHOOL, II ODUMA","Male","all","NABTEB","1-year","College of Education","42","26","4","4","0","1.0","0","0","16","22","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","AMORJI COMMUNITY SCHOOL, ODUMA","Male","all","NABTEB","2-year","College of Education","29","16","4","4","0","2.0","0","0","13","12","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","BASIC FOUNDATION ACADEMY NURSERY AND PRIMARY SCHOOL ODUMA","Male","all","NABTEB","3-5-year","College of Education","16","10","4","4","0","1.5","0","0","6","6","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","BETHEL DIVINE PRIMARY SCHOOL UKETE","Male","all","NABTEB","5+-year","College of Education","10","5","0","0","0","1.5","0","0","5","5","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","BETHEL INTERNATIONAL COLLEGE ODUMA","Male","all","NECO","1-year","College of Education","84","46","17","18","0","1.0","0","0","38","29","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","BLESSED KIDS NURSERY AND PRIMARY SCHOOL ODUMA","Male","all","NECO","2-year","College of Education","55","31","9","9","0","2.0","0","0","24","22","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","CENTRAL SCHOOL I, ODUMA","Male","all","NECO","3-5-year","College of Education","34","19","8","4","4","1.5","0","0","15","11","4"
"2019/2020","South East","Enugu","Aninri","Oduma I","CENTRAL SCHOOL II, ODUMA","Male","all","NECO","5+-year","College of Education","17","10","4","4","0","1.5","0","0","7","6","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","CENTRAL SCHOOL III, ODUMA","Male","all","WAEC","1-year","College of Education","108","62","24","21","3","1.0","0","0","46","38","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","CHRIST IMMACULATE COLLEGE","Male","all","WAEC","2-year","College of Education","66","39","14","14","0","2.0","0","0","27","25","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","CHRIST THE KING COLLEGE EZINESI  ODUMA","Male","all","WAEC","3-5-year","College of Education","44","26","10","7","3","1.5","0","0","18","16","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL I, ODUMA","Male","all","WAEC","5+-year","College of Education","25","15","7","3","4","1.5","0","0","10","8","4"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL I, ODUMA ACHARA","Male","disabled","NABTEB","1-year","College of Education","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL II, EZINESI ODUMA","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL II, ODUMA","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL II, ODUMA ACHARA","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL, EZINESI ODUMA","Male","disabled","NECO","1-year","College of Education","9","5","4","4","0","1.0","0","0","4","1","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL, OBEAGU ODUMA","Male","disabled","NECO","2-year","College of Education","6","5","0","0","0","2.0","0","0","1","5","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SCHOOL, UKETE ODUMA","Male","disabled","NECO","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","COMMUNITY SECONDARY SCHOOL, OHOFIA ODUMA","Male","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DE-LUMEN INTERNATIONAL NURSERY AND PRIMARY SCHOOL ODUMA","Male","disabled","WAEC","1-year","College of Education","11","7","3","3","0","1.0","0","0","4","4","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DIVINE LIGHT BLESSED ACADEMY ODUMA","Male","disabled","WAEC","2-year","College of Education","8","4","0","0","0","2.0","0","0","4","4","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DIVINE MERCY ACADEMY NURSERY AND PRIMARY SCHOOL ODUMA","Male","disabled","WAEC","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DIVINE NURSERY AND PRIMARY SCHOOL EZINESII","Male","disabled","WAEC","5+-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DIVINE WISDOM PRIMARY SCHOOL,","Female","all","NABTEB","1-year","College of Education","39","21","9","9","0","1.0","0","0","18","12","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","DOMINION PRIMARY SCHOOL ODUMA","Female","all","NABTEB","2-year","College of Education","29","16","9","4","5","2.0","0","0","13","7","5"
"2019/2020","South East","Enugu","Aninri","Oduma I","ELITE SECONDARYSCHOOL, UKETE ODUMA","Female","all","NABTEB","3-5-year","College of Education","18","11","4","4","0","1.5","0","0","7","7","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ELITES PRIME ACADEMY ODUMA","Female","all","NABTEB","5+-year","College of Education","8","5","0","0","0","1.5","0","0","3","5","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ELITES SECONDARY SCHOOL ODUMA","Female","all","NECO","1-year","College of Education","78","46","17","14","3","1.0","0","0","32","29","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","EVANGEL NURSERY AND PRIMARY SCHOOL OHOFIA","Female","all","NECO","2-year","College of Education","58","34","13","9","4","2.0","0","0","24","21","4"
"2019/2020","South East","Enugu","Aninri","Oduma I","FIRST CHOICE COMMUNITY PRIMARY SCHOOL AMACHALLA  UKA","Female","all","NECO","3-5-year","College of Education","35","22","8","9","0","1.5","0","0","13","14","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","GIRLSSECONDARY SCHOOL AMOJI ODUMA","Female","all","NECO","5+-year","College of Education","14","7","4","5","0","1.5","0","0","7","3","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","GOLDEN ACCESS ACADEMY PRIMARY SCHOOL, AMAGU ODUMA","Female","all","WAEC","1-year","College of Education","113","65","24","21","3","1.0","0","0","48","41","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","GOSPEL INTERNATIONAL NURSERY AND PRIMARY SCHOOL","Female","all","WAEC","2-year","College of Education","66","39","14","11","3","2.0","0","0","27","25","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","GUIDANCE FOUNDATION INTERNATIONAL NURSERY  AND PRIMARY SCHOOL","Female","all","WAEC","3-5-year","College of Education","41","24","7","7","0","1.5","0","0","17","17","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","INSPIRING SEEDS MONTESSORI NURSERY AND PRIMARY SCHOOL ODUMA","Female","all","WAEC","5+-year","College of Education","28","17","7","3","4","1.5","0","0","11","10","4"
"2019/2020","South East","Enugu","Aninri","Oduma I","JESUS OUR HOPE PRIMARY SCHOOL, ODUMA","Female","disabled","NABTEB","1-year","College of Education","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","JOINT SCHOOL, OBEAGU ODUMA","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","KINGS HIGH SCHOOL, ODUMA","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","KRIST THE KING PRIMARY SCHOOL","Female","disabled","NABTEB","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MADONNA PRIMARY SCHOOL, ENUGWUAGU ODUMA","Female","disabled","NECO","1-year","College of Education","11","7","4","4","0","1.0","0","0","4","3","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MIGRANT FARMERS CHILDREN SCHOOL UHUANWUTA OBEAGU ODUMA","Female","disabled","NECO","2-year","College of Education","9","5","0","0","0","2.0","0","0","4","5","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MIGRANT FARMERS CHILDREN SCHOOL, AMATA ODUMA","Female","disabled","NECO","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MIGRANT FARMERS SCHOOL AGBANOKE, ODUMA","Female","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MMAFU COMMUNITY PRIMARY SCHOOL, ODUMA","Female","disabled","WAEC","1-year","College of Education","17","9","3","3","0","1.0","0","0","8","6","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","MODERN SECONDARY SCHOOL UKETE","Female","disabled","WAEC","2-year","College of Education","8","4","3","3","0","2.0","0","0","4","1","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ONYEABOH REGAL NURSERY AND PRIMARY SCHOOL AGUGWU OHOFIA ODUMA","Female","disabled","WAEC","3-5-year","College of Education","6","4","0","0","0","1.5","0","0","2","4","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","QUITESSENCE PRIMARY SCHOOL, EZINESI ODUMA","Female","disabled","WAEC","5+-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","SPECIAL SCIENCE SCHOOL, EZINESI ODUMA","Male","all","NABTEB","1-year","College of Education","45","26","9","4","5","1.0","0","0","19","17","5"
"2019/2020","South East","Enugu","Aninri","Oduma I","SPRING FIELD COLLEGE ODUMA","Male","all","NABTEB","2-year","College of Education","29","18","4","4","0","2.0","0","0","11","14","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ST LUKES PRIMARY SCHOOL AMAGU ODUMA","Male","all","NABTEB","3-5-year","College of Education","18","10","4","4","0","1.5","0","0","8","6","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","UNITY PRIMARY SCHOOL UHUAGU AMANKANU OHOFIA ODUMA","Male","all","NABTEB","5+-year","College of Education","10","5","0","0","0","1.5","0","0","5","5","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","UNITY PRIMARY SCHOOL, AMAEKE ANI ODUMA","Male","all","NECO","1-year","College of Education","95","53","17","14","3","1.0","0","0","42","36","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","UNITY SECONDARY SCHOOL, ODUMA","Male","all","NECO","2-year","College of Education","58","34","9","9","0","2.0","0","0","24","25","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","UNIVERSITY PRIMARY SCHOOL, ODUMA UKETE","Male","all","NECO","3-5-year","College of Education","37","22","9","5","4","1.5","0","0","15","13","4"
"2019/2020","South East","Enugu","Aninri","Oduma I","WISDOM COMPREHENSIVE SECONDARY SCHOOL, OHOFIA ODUMA","Male","all","NECO","5+-year","College of Education","20","12","4","5","0","1.5","0","0","8","8","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","WISDOM FOUNDATION NURSERY AND PRIMARY SCHOOL","Male","all","WAEC","1-year","College of Education","110","65","21","18","3","1.0","0","0","45","44","3"
"2019/2020","South East","Enugu","Aninri","Oduma I","WISDOM NURSERY AND PRIMARY ODUMA","Male","all","WAEC","2-year","College of Education","64","37","10","11","0","2.0","0","0","27","27","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ZION NURSERY AND PRIMARY SCHOOL UHUAGU AMOKWE ODUMA","Male","all","WAEC","3-5-year","College of Education","41","24","7","7","0","1.5","0","0","17","17","0"
"2019/2020","South East","Enugu","Aninri","Oduma I","ZION ROYAL DESTINY INTERNATIONAL ACADEMY ODUMA","Male","all","WAEC","5+-year","College of Education","28","17","7","4","3","1.5","0","0","11","10","3"
"2019/2020","South East","Enugu","Aninri","Oduma Ii","AGBOECHARA  HIGH SCHOOL, AGBOECHARA NDEABOH","Male","disabled","NABTEB","1-year","College of Education","5","3","4","4","0","1.0","0","0","2","0","0"
"2019/2020","South East","Enugu","Aninri","Oduma Ii","CENTRAL SCHOOL, EMUDO NENWE","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
