session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.5,1.0,0.75,12.375,0.0,6.4091,35.25,47.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,disabled,Public,SSS,SSS1,SSS1,4.25,2.0,0.25,0.25,13.375,0.0,2.125,17.0,17.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Private,JSS,JSS1,JSS1,116.25,1.5,2.75,2.0,25.75,0.0,77.5,42.2727,58.125
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,237.75,2.0,6.25,4.5,24.75,0.0,118.875,38.04,52.8333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Private,SSS,SSS1,SSS1,115.75,2.0,3.0,2.25,26.75,0.25,57.875,38.5833,51.4444
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Public,JSS,JSS1,JSS1,321.75,5.0,7.25,5.25,25.75,0.0,64.35,44.3793,61.2857
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1155.0,11.0,29.5,21.25,24.75,0.0,105.0,39.1525,54.3529
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,all,Public,SSS,SSS1,SSS1,203.5,4.0,5.0,3.75,26.75,0.25,50.875,40.7,54.2667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,12.875,0.0,3.3333,10.0,10.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,12.875,0.0,2.9,29.0,29.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,5.5,0.75,0.5,12.375,0.0,6.0,44.0,66.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,13.375,0.0,2.0,16.0,16.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Private,JSS,JSS1,JSS1,124.0,1.5,3.0,2.25,25.75,0.0,82.6667,41.3333,55.1111
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.5,2.0,6.25,4.5,24.75,0.0,119.25,38.16,53.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Private,SSS,SSS1,SSS1,115.5,2.0,3.0,2.25,26.75,0.25,57.75,38.5,51.3333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Public,JSS,JSS1,JSS1,345.5,5.0,7.75,5.75,25.75,0.0,69.1,44.5806,60.087
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1230.0,11.0,31.5,22.75,24.75,0.0,111.8182,39.0476,54.0659
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,all,Public,SSS,SSS1,SSS1,204.25,4.0,5.0,3.75,26.75,0.25,51.0625,40.85,54.4667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,12.875,0.0,3.6667,11.0,11.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.5,0.25,0.25,12.875,0.0,3.0,30.0,30.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.5,1.0,0.75,12.375,0.0,6.4091,35.25,47.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,disabled,Public,SSS,SSS1,SSS1,4.25,2.0,0.25,0.25,13.375,0.0,2.125,17.0,17.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Private,JSS,JSS1,JSS1,116.25,1.5,2.75,2.0,25.75,0.0,77.5,42.2727,58.125
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,237.75,2.0,6.25,4.5,24.75,0.0,118.875,38.04,52.8333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Private,SSS,SSS1,SSS1,115.75,2.0,3.0,2.25,26.75,0.25,57.875,38.5833,51.4444
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Public,JSS,JSS1,JSS1,321.75,5.0,7.25,5.25,25.75,0.0,64.35,44.3793,61.2857
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1155.0,11.0,29.5,21.25,24.75,0.0,105.0,39.1525,54.3529
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,all,Public,SSS,SSS1,SSS1,203.5,4.0,5.0,3.75,26.75,0.25,50.875,40.7,54.2667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,12.875,0.0,3.3333,10.0,10.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,12.875,0.0,2.9,29.0,29.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,5.5,0.75,0.5,12.375,0.0,6.0,44.0,66.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,13.375,0.0,2.0,16.0,16.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Private,JSS,JSS1,JSS1,124.0,1.5,3.0,2.25,25.75,0.0,82.6667,41.3333,55.1111
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.5,2.0,6.25,4.5,24.75,0.0,119.25,38.16,53.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Private,SSS,SSS1,SSS1,115.5,2.0,3.0,2.25,26.75,0.25,57.75,38.5,51.3333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Public,JSS,JSS1,JSS1,345.5,5.0,7.75,5.75,25.75,0.0,69.1,44.5806,60.087
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1230.0,11.0,31.5,22.75,24.75,0.0,111.8182,39.0476,54.0659
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,all,Public,SSS,SSS1,SSS1,204.25,4.0,5.0,3.75,26.75,0.25,51.0625,40.85,54.4667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,12.875,0.0,3.6667,11.0,11.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.5,0.25,0.25,12.875,0.0,3.0,30.0,30.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.5,1.0,0.75,12.375,0.0,6.4091,35.25,47.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Female,disabled,Public,SSS,SSS1,SSS1,4.25,2.0,0.25,0.25,13.375,0.0,2.125,17.0,17.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Private,JSS,JSS1,JSS1,116.25,1.5,2.75,2.0,25.75,0.0,77.5,42.2727,58.125
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,237.75,2.0,6.25,4.5,24.75,0.0,118.875,38.04,52.8333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Private,SSS,SSS1,SSS1,115.75,2.0,3.0,2.25,26.75,0.25,57.875,38.5833,51.4444
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Public,JSS,JSS1,JSS1,321.75,5.0,7.25,5.25,25.75,0.0,64.35,44.3793,61.2857
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1155.0,11.0,29.5,21.25,24.75,0.0,105.0,39.1525,54.3529
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,all,Public,SSS,SSS1,SSS1,203.5,4.0,5.0,3.75,26.75,0.25,50.875,40.7,54.2667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,12.875,0.0,3.3333,10.0,10.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,12.875,0.0,2.9,29.0,29.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,5.5,0.75,0.5,12.375,0.0,6.0,44.0,66.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Government Secondary School, Ward I N2",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,13.375,0.0,2.0,16.0,16.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Private,JSS,JSS1,JSS1,124.0,1.5,3.0,2.25,25.75,0.0,82.6667,41.3333,55.1111
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,238.5,2.0,6.25,4.5,24.75,0.0,119.25,38.16,53.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Private,SSS,SSS1,SSS1,115.5,2.0,3.0,2.25,26.75,0.25,57.75,38.5,51.3333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Public,JSS,JSS1,JSS1,345.5,5.0,7.75,5.75,25.75,0.0,69.1,44.5806,60.087
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1230.0,11.0,31.5,22.75,24.75,0.0,111.8182,39.0476,54.0659
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,all,Public,SSS,SSS1,SSS1,204.25,4.0,5.0,3.75,26.75,0.25,51.0625,40.85,54.4667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,12.875,0.0,3.6667,11.0,11.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.5,0.25,0.25,12.875,0.0,3.0,30.0,30.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.5,1.0,0.75,12.375,0.0,6.4091,35.25,47.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Female,disabled,Public,SSS,SSS1,SSS1,4.25,2.0,0.25,0.25,13.375,0.0,2.125,17.0,17.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Private,JSS,JSS1,JSS1,116.25,1.5,2.75,2.0,25.75,0.0,77.5,42.2727,58.125
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,237.75,2.0,6.25,4.5,24.75,0.0,118.875,38.04,52.8333
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Private,SSS,SSS1,SSS1,115.75,2.0,3.0,2.25,26.75,0.25,57.875,38.5833,51.4444
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Public,JSS,JSS1,JSS1,321.75,5.0,7.25,5.25,25.75,0.0,64.35,44.3793,61.2857
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1155.0,11.0,29.5,21.25,24.75,0.0,105.0,39.1525,54.3529
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,all,Public,SSS,SSS1,SSS1,203.5,4.0,5.0,3.75,26.75,0.25,50.875,40.7,54.2667
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,12.875,0.0,3.3333,10.0,10.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,12.375,0.0,7.75,31.0,31.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,13.375,0.0,2.25,9.0,9.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,12.875,0.0,2.9,29.0,29.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,5.5,0.75,0.5,12.375,0.0,6.0,44.0,66.0
2019/2020,South West,Oyo,Ibadan North,Ward I N2,"Unity College, Ibadan North",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,13.375,0.0,2.0,16.0,16.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Private,JSS,JSS1,JSS1,60.5,0.5,1.5,1.25,25.75,0.0,121.0,40.3333,48.4
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,180.75,1.5,4.75,3.5,24.75,0.0,120.5,38.0526,51.6429
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Private,SSS,SSS1,SSS1,69.75,1.5,2.0,1.5,26.75,0.25,46.5,34.875,46.5
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Public,JSS,JSS1,JSS1,197.0,2.5,4.5,3.25,25.75,0.0,78.8,43.7778,60.6154
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,560.25,4.5,14.25,10.25,24.75,0.0,124.5,39.3158,54.6585
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,all,Public,SSS,SSS1,SSS1,89.5,2.0,2.25,1.75,26.75,0.25,44.75,39.7778,51.1429
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,12.875,0.0,6.0,6.0,6.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,12.375,0.0,7.3333,22.0,22.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,13.375,0.0,1.3333,4.0,4.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,12.875,0.0,3.4,17.0,17.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.0,2.25,0.5,0.25,12.375,0.0,8.4444,38.0,76.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,13.375,0.0,1.5,6.0,6.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Private,JSS,JSS1,JSS1,48.75,0.5,1.25,1.0,25.75,0.0,97.5,39.0,48.75
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,187.5,1.5,5.0,3.75,24.75,0.0,125.0,37.5,50.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Private,SSS,SSS1,SSS1,77.75,1.5,2.0,1.5,26.75,0.25,51.8333,38.875,51.8333
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Public,JSS,JSS1,JSS1,178.5,2.5,4.0,3.0,25.75,0.0,71.4,44.625,59.5
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,592.75,4.5,15.25,10.75,24.75,0.0,131.7222,38.8689,55.1395
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,all,Public,SSS,SSS1,SSS1,103.5,2.0,2.75,2.0,26.75,0.25,51.75,37.6364,51.75
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,12.875,0.0,6.0,6.0,6.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,0.75,0.25,0.25,12.375,0.0,8.0,24.0,24.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,13.375,0.0,2.3333,7.0,7.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,12.875,0.0,3.2,16.0,16.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.25,0.5,0.25,12.375,0.0,9.1111,41.0,82.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Community Secondary School, Ward II, N3",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,13.375,0.0,1.75,7.0,7.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Private,JSS,JSS1,JSS1,60.5,0.5,1.5,1.25,25.75,0.0,121.0,40.3333,48.4
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,180.75,1.5,4.75,3.5,24.75,0.0,120.5,38.0526,51.6429
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Private,SSS,SSS1,SSS1,69.75,1.5,2.0,1.5,26.75,0.25,46.5,34.875,46.5
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Public,JSS,JSS1,JSS1,197.0,2.5,4.5,3.25,25.75,0.0,78.8,43.7778,60.6154
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,560.25,4.5,14.25,10.25,24.75,0.0,124.5,39.3158,54.6585
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,all,Public,SSS,SSS1,SSS1,89.5,2.0,2.25,1.75,26.75,0.25,44.75,39.7778,51.1429
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,12.875,0.0,6.0,6.0,6.0
2019/2020,South West,Oyo,Ibadan North,"Ward II, N3","Comprehensive High School, Ward II, N3",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,12.375,0.0,7.3333,22.0,22.0
