session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.0,18.775,0.0,1.5,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Private,JSS,JSS1,JSS1,51.25,0.5,1.25,0.25,36.55,0.0,102.5,41.0,205.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.5,1.0,2.75,0.75,35.55,0.0,123.5,44.9091,164.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Public,JSS,JSS1,JSS1,151.0,2.5,3.0,1.0,36.55,0.0,60.4,50.3333,151.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,513.75,4.5,10.75,3.5,35.55,0.0,114.1667,47.7907,146.7857
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,all,Public,SSS,SSS1,SSS1,114.5,2.0,2.5,0.75,37.55,0.25,57.25,45.8,152.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.0,18.275,0.0,6.0,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.75,0.5,0.25,0.0,17.775,0.0,7.5,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.0,18.275,0.0,2.8,14.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Community Secondary School, Ago Oko",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,18.775,0.0,2.25,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Private,JSS,JSS1,JSS1,53.75,0.5,1.25,0.25,36.55,0.0,107.5,43.0,215.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,124.5,1.0,2.75,0.75,35.55,0.0,124.5,45.2727,166.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,3.25,1.0,36.55,0.0,67.2,51.6923,168.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,516.25,4.5,10.75,3.5,35.55,0.0,114.7222,48.0233,147.5
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,all,Public,SSS,SSS1,SSS1,103.75,2.0,2.25,0.75,37.55,0.25,51.875,46.1111,138.3333
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.25,0.25,0.0,18.275,0.0,7.0,7.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.0,17.775,0.0,8.0,16.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.0,18.275,0.0,3.0,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.0,18.775,0.0,1.5,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Private,JSS,JSS1,JSS1,51.25,0.5,1.25,0.25,36.55,0.0,102.5,41.0,205.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.5,1.0,2.75,0.75,35.55,0.0,123.5,44.9091,164.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Public,JSS,JSS1,JSS1,151.0,2.5,3.0,1.0,36.55,0.0,60.4,50.3333,151.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,513.75,4.5,10.75,3.5,35.55,0.0,114.1667,47.7907,146.7857
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,all,Public,SSS,SSS1,SSS1,114.5,2.0,2.5,0.75,37.55,0.25,57.25,45.8,152.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.0,18.275,0.0,6.0,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.75,0.5,0.25,0.0,17.775,0.0,7.5,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.0,18.275,0.0,2.8,14.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,18.775,0.0,2.25,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Private,JSS,JSS1,JSS1,53.75,0.5,1.25,0.25,36.55,0.0,107.5,43.0,215.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,124.5,1.0,2.75,0.75,35.55,0.0,124.5,45.2727,166.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,3.25,1.0,36.55,0.0,67.2,51.6923,168.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,516.25,4.5,10.75,3.5,35.55,0.0,114.7222,48.0233,147.5
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,all,Public,SSS,SSS1,SSS1,103.75,2.0,2.25,0.75,37.55,0.25,51.875,46.1111,138.3333
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.25,0.25,0.0,18.275,0.0,7.0,7.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.0,17.775,0.0,8.0,16.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.0,18.275,0.0,3.0,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.0,18.775,0.0,1.5,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Private,JSS,JSS1,JSS1,51.25,0.5,1.25,0.25,36.55,0.0,102.5,41.0,205.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.5,1.0,2.75,0.75,35.55,0.0,123.5,44.9091,164.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Public,JSS,JSS1,JSS1,151.0,2.5,3.0,1.0,36.55,0.0,60.4,50.3333,151.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,513.75,4.5,10.75,3.5,35.55,0.0,114.1667,47.7907,146.7857
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,all,Public,SSS,SSS1,SSS1,114.5,2.0,2.5,0.75,37.55,0.25,57.25,45.8,152.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.0,18.275,0.0,6.0,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.75,0.5,0.25,0.0,17.775,0.0,7.5,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.0,18.275,0.0,2.8,14.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,18.775,0.0,2.25,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Private,JSS,JSS1,JSS1,53.75,0.5,1.25,0.25,36.55,0.0,107.5,43.0,215.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,124.5,1.0,2.75,0.75,35.55,0.0,124.5,45.2727,166.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,3.25,1.0,36.55,0.0,67.2,51.6923,168.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,516.25,4.5,10.75,3.5,35.55,0.0,114.7222,48.0233,147.5
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,all,Public,SSS,SSS1,SSS1,103.75,2.0,2.25,0.75,37.55,0.25,51.875,46.1111,138.3333
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.25,0.25,0.0,18.275,0.0,7.0,7.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.0,17.775,0.0,8.0,16.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.25,0.25,0.0,18.275,0.0,3.0,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.0,18.775,0.0,1.5,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Private,JSS,JSS1,JSS1,51.25,0.5,1.25,0.25,36.55,0.0,102.5,41.0,205.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.5,1.0,2.75,0.75,35.55,0.0,123.5,44.9091,164.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.25,37.55,0.25,80.5,40.25,161.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Public,JSS,JSS1,JSS1,151.0,2.5,3.0,1.0,36.55,0.0,60.4,50.3333,151.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,513.75,4.5,10.75,3.5,35.55,0.0,114.1667,47.7907,146.7857
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,all,Public,SSS,SSS1,SSS1,114.5,2.0,2.5,0.75,37.55,0.25,57.25,45.8,152.6667
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.0,18.275,0.0,6.0,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.75,0.5,0.25,0.0,17.775,0.0,7.5,15.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.0,18.775,0.0,2.0,2.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.0,18.275,0.0,2.8,14.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.25,2.25,0.25,0.0,17.775,0.0,6.3333,57.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,18.775,0.0,2.25,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Private,JSS,JSS1,JSS1,98.25,1.5,2.0,0.5,36.55,0.0,65.5,49.125,196.5
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,5.0,1.5,35.55,0.0,116.375,46.55,155.1667
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Private,SSS,SSS1,SSS1,74.5,1.5,1.75,0.5,37.55,0.25,49.6667,42.5714,149.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Public,JSS,JSS1,JSS1,273.0,4.0,5.0,1.5,36.55,0.0,68.25,54.6,182.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,843.5,7.0,17.75,5.75,35.55,0.0,120.5,47.5211,146.6957
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,all,Public,SSS,SSS1,SSS1,164.25,3.0,3.5,1.0,37.55,0.25,54.75,46.9286,164.25
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,18.275,0.0,3.0,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.0,17.775,0.0,6.5,26.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,18.775,0.0,2.0,6.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.0,18.275,0.0,3.0,24.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.75,3.5,0.5,0.25,17.775,0.0,7.6429,53.5,107.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.5,0.25,0.0,18.775,0.0,1.5,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Private,JSS,JSS1,JSS1,83.5,1.5,1.75,0.5,36.55,0.0,55.6667,47.7143,167.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,220.0,2.0,4.75,1.5,35.55,0.0,110.0,46.3158,146.6667
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Private,SSS,SSS1,SSS1,81.25,1.5,1.75,0.5,37.55,0.25,54.1667,46.4286,162.5
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Public,JSS,JSS1,JSS1,243.25,4.0,4.5,1.25,36.55,0.0,60.8125,54.0556,194.6
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,808.75,7.0,17.0,5.5,35.55,0.0,115.5357,47.5735,147.0455
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,all,Public,SSS,SSS1,SSS1,174.0,3.0,3.5,1.0,37.55,0.25,58.0,49.7143,174.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.0,18.275,0.0,2.6667,8.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,17.775,0.0,6.25,25.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.0,18.775,0.0,2.3333,7.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Public,JSS,JSS1,JSS1,5.25,2.0,0.25,0.0,18.275,0.0,2.625,21.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.75,3.5,0.5,0.25,17.775,0.0,7.3571,51.5,103.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Community Secondary School, Elega",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.5,0.25,0.0,18.775,0.0,1.5,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Private,JSS,JSS1,JSS1,98.25,1.5,2.0,0.5,36.55,0.0,65.5,49.125,196.5
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,5.0,1.5,35.55,0.0,116.375,46.55,155.1667
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Private,SSS,SSS1,SSS1,74.5,1.5,1.75,0.5,37.55,0.25,49.6667,42.5714,149.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Public,JSS,JSS1,JSS1,273.0,4.0,5.0,1.5,36.55,0.0,68.25,54.6,182.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,843.5,7.0,17.75,5.75,35.55,0.0,120.5,47.5211,146.6957
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,all,Public,SSS,SSS1,SSS1,164.25,3.0,3.5,1.0,37.55,0.25,54.75,46.9286,164.25
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,18.275,0.0,3.0,9.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.0,17.775,0.0,6.5,26.0,0.0
2019/2020,South West,Ogun,Abeokuta North,Elega,"Comprehensive High School, Elega",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,18.775,0.0,2.0,6.0,0.0
