session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.75,0.5,14.125,0.0,7.1818,26.3333,39.5
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.125,0.0,2.25,9.0,9.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Private,JSS,JSS1,JSS1,54.75,1.0,1.75,1.0,29.25,0.0,54.75,31.2857,54.75
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.0,1.0,4.5,2.75,28.25,0.0,123.0,27.3333,44.7273
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.25,30.25,0.25,54.0,27.0,43.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Public,JSS,JSS1,JSS1,174.5,2.5,5.5,3.25,29.25,0.0,69.8,31.7273,53.6923
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.5,23.0,13.0,28.25,0.0,118.9091,28.4348,50.3077
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,all,Public,SSS,SSS1,SSS1,111.75,2.0,3.75,2.25,30.25,0.25,55.875,29.8,49.6667
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,14.125,0.0,8.5,17.0,17.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,14.625,0.0,2.8,14.0,14.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.75,0.75,0.5,14.125,0.0,7.0909,26.0,39.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.125,0.0,2.75,11.0,11.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Private,JSS,JSS1,JSS1,62.75,1.0,2.0,1.25,29.25,0.0,62.75,31.375,50.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,115.75,1.0,4.25,2.5,28.25,0.0,115.75,27.2353,46.3
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.25,30.25,0.25,55.5,27.75,44.4
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Public,JSS,JSS1,JSS1,180.5,2.5,5.5,3.25,29.25,0.0,72.2,32.8182,55.5385
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,660.0,5.5,23.0,13.0,28.25,0.0,120.0,28.6957,50.7692
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,all,Public,SSS,SSS1,SSS1,98.0,2.0,3.25,2.0,30.25,0.25,49.0,30.1538,49.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,14.125,0.0,8.0,16.0,16.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Public,JSS,JSS1,JSS1,3.25,1.25,0.25,0.25,14.625,0.0,2.6,13.0,13.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.75,0.5,14.125,0.0,7.1818,26.3333,39.5
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.125,0.0,2.25,9.0,9.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Private,JSS,JSS1,JSS1,54.75,1.0,1.75,1.0,29.25,0.0,54.75,31.2857,54.75
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.0,1.0,4.5,2.75,28.25,0.0,123.0,27.3333,44.7273
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.25,30.25,0.25,54.0,27.0,43.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Public,JSS,JSS1,JSS1,174.5,2.5,5.5,3.25,29.25,0.0,69.8,31.7273,53.6923
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.5,23.0,13.0,28.25,0.0,118.9091,28.4348,50.3077
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,all,Public,SSS,SSS1,SSS1,111.75,2.0,3.75,2.25,30.25,0.25,55.875,29.8,49.6667
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,14.125,0.0,8.5,17.0,17.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,14.625,0.0,2.8,14.0,14.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.75,0.75,0.5,14.125,0.0,7.0909,26.0,39.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.125,0.0,2.75,11.0,11.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Private,JSS,JSS1,JSS1,62.75,1.0,2.0,1.25,29.25,0.0,62.75,31.375,50.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,115.75,1.0,4.25,2.5,28.25,0.0,115.75,27.2353,46.3
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.25,30.25,0.25,55.5,27.75,44.4
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Public,JSS,JSS1,JSS1,180.5,2.5,5.5,3.25,29.25,0.0,72.2,32.8182,55.5385
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,660.0,5.5,23.0,13.0,28.25,0.0,120.0,28.6957,50.7692
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,all,Public,SSS,SSS1,SSS1,98.0,2.0,3.25,2.0,30.25,0.25,49.0,30.1538,49.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,14.125,0.0,8.0,16.0,16.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Public,JSS,JSS1,JSS1,3.25,1.25,0.25,0.25,14.625,0.0,2.6,13.0,13.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.75,0.5,14.125,0.0,7.1818,26.3333,39.5
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.125,0.0,2.25,9.0,9.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Private,JSS,JSS1,JSS1,54.75,1.0,1.75,1.0,29.25,0.0,54.75,31.2857,54.75
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.0,1.0,4.5,2.75,28.25,0.0,123.0,27.3333,44.7273
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.25,30.25,0.25,54.0,27.0,43.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Public,JSS,JSS1,JSS1,174.5,2.5,5.5,3.25,29.25,0.0,69.8,31.7273,53.6923
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.5,23.0,13.0,28.25,0.0,118.9091,28.4348,50.3077
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,all,Public,SSS,SSS1,SSS1,111.75,2.0,3.75,2.25,30.25,0.25,55.875,29.8,49.6667
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,14.125,0.0,8.5,17.0,17.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,14.625,0.0,2.8,14.0,14.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.75,0.75,0.5,14.125,0.0,7.0909,26.0,39.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.125,0.0,2.75,11.0,11.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Private,JSS,JSS1,JSS1,62.75,1.0,2.0,1.25,29.25,0.0,62.75,31.375,50.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,115.75,1.0,4.25,2.5,28.25,0.0,115.75,27.2353,46.3
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.25,30.25,0.25,55.5,27.75,44.4
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Public,JSS,JSS1,JSS1,180.5,2.5,5.5,3.25,29.25,0.0,72.2,32.8182,55.5385
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,660.0,5.5,23.0,13.0,28.25,0.0,120.0,28.6957,50.7692
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,all,Public,SSS,SSS1,SSS1,98.0,2.0,3.25,2.0,30.25,0.25,49.0,30.1538,49.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,14.125,0.0,8.0,16.0,16.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Public,JSS,JSS1,JSS1,3.25,1.25,0.25,0.25,14.625,0.0,2.6,13.0,13.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.75,0.5,14.125,0.0,7.1818,26.3333,39.5
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.125,0.0,2.25,9.0,9.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Private,JSS,JSS1,JSS1,54.75,1.0,1.75,1.0,29.25,0.0,54.75,31.2857,54.75
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.0,1.0,4.5,2.75,28.25,0.0,123.0,27.3333,44.7273
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.25,30.25,0.25,54.0,27.0,43.2
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Public,JSS,JSS1,JSS1,174.5,2.5,5.5,3.25,29.25,0.0,69.8,31.7273,53.6923
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.5,23.0,13.0,28.25,0.0,118.9091,28.4348,50.3077
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,all,Public,SSS,SSS1,SSS1,111.75,2.0,3.75,2.25,30.25,0.25,55.875,29.8,49.6667
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.625,0.0,3.0,6.0,6.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,14.125,0.0,8.5,17.0,17.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.125,0.0,2.0,4.0,4.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,14.625,0.0,2.8,14.0,14.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.75,0.75,0.5,14.125,0.0,7.0909,26.0,39.0
2019/2020,South East,Imo,Aboh-Mbaise,Amuzu,"Unity College, Mbaise",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.125,0.0,2.75,11.0,11.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Private,JSS,JSS1,JSS1,82.5,1.5,2.75,1.75,29.25,0.0,55.0,30.0,47.1429
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,200.0,2.0,7.0,4.0,28.25,0.0,100.0,28.5714,50.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Private,SSS,SSS1,SSS1,58.75,1.0,2.25,1.25,30.25,0.25,58.75,26.1111,47.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Public,JSS,JSS1,JSS1,246.5,4.0,7.5,4.25,29.25,0.0,61.625,32.8667,58.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,816.0,7.5,28.5,16.0,28.25,0.0,108.8,28.6316,51.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,all,Public,SSS,SSS1,SSS1,154.75,3.5,5.25,3.0,30.25,0.25,44.2143,29.4762,51.5833
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,14.625,0.0,3.0,9.0,9.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,14.125,0.0,5.0,20.0,20.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,15.125,0.0,1.0,2.0,2.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,14.625,0.0,3.25,26.0,26.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.0,3.75,0.75,0.5,14.125,0.0,6.4,32.0,48.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,15.125,0.0,1.8571,13.0,13.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Private,JSS,JSS1,JSS1,75.25,1.5,2.5,1.5,29.25,0.0,50.1667,30.1,50.1667
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,221.0,2.0,7.75,4.5,28.25,0.0,110.5,28.5161,49.1111
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Private,SSS,SSS1,SSS1,61.0,1.0,2.25,1.25,30.25,0.25,61.0,27.1111,48.8
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Public,JSS,JSS1,JSS1,237.75,4.0,7.25,4.25,29.25,0.0,59.4375,32.7931,55.9412
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,868.75,7.5,30.5,17.0,28.25,0.0,115.8333,28.4836,51.1029
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,all,Public,SSS,SSS1,SSS1,158.0,3.5,5.25,3.0,30.25,0.25,45.1429,30.0952,52.6667
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,14.625,0.0,2.6667,8.0,8.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,14.125,0.0,5.25,21.0,21.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,15.125,0.0,1.0,2.0,2.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.0,0.25,0.25,14.625,0.0,3.125,25.0,25.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.75,3.75,1.0,0.5,14.125,0.0,6.8667,25.75,51.5
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,15.125,0.0,1.8571,13.0,13.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Private,JSS,JSS1,JSS1,82.5,1.5,2.75,1.75,29.25,0.0,55.0,30.0,47.1429
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,200.0,2.0,7.0,4.0,28.25,0.0,100.0,28.5714,50.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Private,SSS,SSS1,SSS1,58.75,1.0,2.25,1.25,30.25,0.25,58.75,26.1111,47.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Public,JSS,JSS1,JSS1,246.5,4.0,7.5,4.25,29.25,0.0,61.625,32.8667,58.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,816.0,7.5,28.5,16.0,28.25,0.0,108.8,28.6316,51.0
2019/2020,South East,Imo,Aboh-Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,all,Public,SSS,SSS1,SSS1,154.75,3.5,5.25,3.0,30.25,0.25,44.2143,29.4762,51.5833
