session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,15.825,0.0,6.9167,41.5,83.0,0.14,0.5,0.25,1.11,0.73,0.72
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Private,JSS,JSS1,JSS1,72.75,1.0,2.0,1.25,32.65,0.0,72.75,36.375,58.2,0.75,0.36,0.14,0.61,0.44,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.0,1.5,4.5,2.75,31.65,0.0,102.6667,34.2222,56.0,2.1,0.38,0.21,0.94,0.67,0.66
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Private,SSS,SSS1,SSS1,45.5,0.5,1.5,1.0,33.65,0.25,91.0,30.3333,45.5,0.58,0.21,0.08,0.31,0.23,0.22
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Public,JSS,JSS1,JSS1,179.75,3.0,4.5,2.75,32.65,0.0,59.9167,39.9444,65.3636,1.44,1.06,0.38,1.78,1.29,1.25
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,651.25,6.0,18.25,10.75,31.65,0.0,108.5417,35.6849,60.5814,8.38,1.52,0.79,3.74,2.69,2.63
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,all,Public,SSS,SSS1,SSS1,154.75,3.0,4.25,2.5,33.65,0.25,51.5833,36.4118,61.9,1.41,1.27,0.4,1.83,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,15.825,0.0,5.6667,17.0,17.0,0.14,0.16,0.22,0.35,0.23,0.23
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.25,0.25,0.25,16.825,0.0,5.0,5.0,5.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,16.325,0.0,2.6667,16.0,16.0,0.15,0.46,0.47,0.73,0.49,0.47
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,3.0,0.5,0.25,15.825,0.0,6.5,39.0,78.0,0.15,0.5,0.26,1.12,0.73,0.73
2019/2020,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Private,JSS,JSS1,JSS1,81.75,1.0,2.25,1.5,32.65,0.0,81.75,36.3333,54.5,0.89,0.36,0.14,0.62,0.45,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,183.0,1.5,5.25,3.25,31.65,0.0,122.0,34.8571,56.3077,2.62,0.38,0.21,0.95,0.68,0.67
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Private,SSS,SSS1,SSS1,44.0,0.5,1.25,0.75,33.65,0.25,88.0,35.2,58.6667,0.41,0.21,0.07,0.31,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,5.0,3.0,32.65,0.0,65.9167,39.55,65.9167,1.67,1.06,0.38,1.8,1.3,1.26
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,688.5,6.0,19.25,11.25,31.65,0.0,114.75,35.7662,61.2,9.07,1.52,0.78,3.76,2.7,2.64
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,all,Public,SSS,SSS1,SSS1,152.5,3.0,4.25,2.5,33.65,0.25,50.8333,35.8824,61.0,1.43,1.27,0.4,1.84,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,15.825,0.0,7.0,21.0,21.0,0.12,0.15,0.18,0.33,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.25,0.25,0.25,16.825,0.0,4.0,4.0,4.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,16.325,0.0,2.8333,17.0,17.0,0.14,0.46,0.44,0.72,0.48,0.46
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,15.825,0.0,6.9167,41.5,83.0,0.14,0.5,0.25,1.11,0.73,0.72
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Private,JSS,JSS1,JSS1,72.75,1.0,2.0,1.25,32.65,0.0,72.75,36.375,58.2,0.75,0.36,0.14,0.61,0.44,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.0,1.5,4.5,2.75,31.65,0.0,102.6667,34.2222,56.0,2.1,0.38,0.21,0.94,0.67,0.66
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Private,SSS,SSS1,SSS1,45.5,0.5,1.5,1.0,33.65,0.25,91.0,30.3333,45.5,0.58,0.21,0.08,0.31,0.23,0.22
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Public,JSS,JSS1,JSS1,179.75,3.0,4.5,2.75,32.65,0.0,59.9167,39.9444,65.3636,1.44,1.06,0.38,1.78,1.29,1.25
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,651.25,6.0,18.25,10.75,31.65,0.0,108.5417,35.6849,60.5814,8.38,1.52,0.79,3.74,2.69,2.63
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,all,Public,SSS,SSS1,SSS1,154.75,3.0,4.25,2.5,33.65,0.25,51.5833,36.4118,61.9,1.41,1.27,0.4,1.83,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,15.825,0.0,5.6667,17.0,17.0,0.14,0.16,0.22,0.35,0.23,0.23
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.25,0.25,0.25,16.825,0.0,5.0,5.0,5.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,16.325,0.0,2.6667,16.0,16.0,0.15,0.46,0.47,0.73,0.49,0.47
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,3.0,0.5,0.25,15.825,0.0,6.5,39.0,78.0,0.15,0.5,0.26,1.12,0.73,0.73
2019/2020,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Private,JSS,JSS1,JSS1,81.75,1.0,2.25,1.5,32.65,0.0,81.75,36.3333,54.5,0.89,0.36,0.14,0.62,0.45,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,183.0,1.5,5.25,3.25,31.65,0.0,122.0,34.8571,56.3077,2.62,0.38,0.21,0.95,0.68,0.67
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Private,SSS,SSS1,SSS1,44.0,0.5,1.25,0.75,33.65,0.25,88.0,35.2,58.6667,0.41,0.21,0.07,0.31,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,5.0,3.0,32.65,0.0,65.9167,39.55,65.9167,1.67,1.06,0.38,1.8,1.3,1.26
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,688.5,6.0,19.25,11.25,31.65,0.0,114.75,35.7662,61.2,9.07,1.52,0.78,3.76,2.7,2.64
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,all,Public,SSS,SSS1,SSS1,152.5,3.0,4.25,2.5,33.65,0.25,50.8333,35.8824,61.0,1.43,1.27,0.4,1.84,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,15.825,0.0,7.0,21.0,21.0,0.12,0.15,0.18,0.33,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.25,0.25,0.25,16.825,0.0,4.0,4.0,4.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,16.325,0.0,2.8333,17.0,17.0,0.14,0.46,0.44,0.72,0.48,0.46
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,15.825,0.0,6.9167,41.5,83.0,0.14,0.5,0.25,1.11,0.73,0.72
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Private,JSS,JSS1,JSS1,72.75,1.0,2.0,1.25,32.65,0.0,72.75,36.375,58.2,0.75,0.36,0.14,0.61,0.44,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.0,1.5,4.5,2.75,31.65,0.0,102.6667,34.2222,56.0,2.1,0.38,0.21,0.94,0.67,0.66
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Private,SSS,SSS1,SSS1,45.5,0.5,1.5,1.0,33.65,0.25,91.0,30.3333,45.5,0.58,0.21,0.08,0.31,0.23,0.22
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Public,JSS,JSS1,JSS1,179.75,3.0,4.5,2.75,32.65,0.0,59.9167,39.9444,65.3636,1.44,1.06,0.38,1.78,1.29,1.25
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,651.25,6.0,18.25,10.75,31.65,0.0,108.5417,35.6849,60.5814,8.38,1.52,0.79,3.74,2.69,2.63
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,all,Public,SSS,SSS1,SSS1,154.75,3.0,4.25,2.5,33.65,0.25,51.5833,36.4118,61.9,1.41,1.27,0.4,1.83,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,15.825,0.0,5.6667,17.0,17.0,0.14,0.16,0.22,0.35,0.23,0.23
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.25,0.25,0.25,16.825,0.0,5.0,5.0,5.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,16.325,0.0,2.6667,16.0,16.0,0.15,0.46,0.47,0.73,0.49,0.47
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,3.0,0.5,0.25,15.825,0.0,6.5,39.0,78.0,0.15,0.5,0.26,1.12,0.73,0.73
2019/2020,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Private,JSS,JSS1,JSS1,81.75,1.0,2.25,1.5,32.65,0.0,81.75,36.3333,54.5,0.89,0.36,0.14,0.62,0.45,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,183.0,1.5,5.25,3.25,31.65,0.0,122.0,34.8571,56.3077,2.62,0.38,0.21,0.95,0.68,0.67
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Private,SSS,SSS1,SSS1,44.0,0.5,1.25,0.75,33.65,0.25,88.0,35.2,58.6667,0.41,0.21,0.07,0.31,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,5.0,3.0,32.65,0.0,65.9167,39.55,65.9167,1.67,1.06,0.38,1.8,1.3,1.26
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,688.5,6.0,19.25,11.25,31.65,0.0,114.75,35.7662,61.2,9.07,1.52,0.78,3.76,2.7,2.64
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,all,Public,SSS,SSS1,SSS1,152.5,3.0,4.25,2.5,33.65,0.25,50.8333,35.8824,61.0,1.43,1.27,0.4,1.84,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,15.825,0.0,7.0,21.0,21.0,0.12,0.15,0.18,0.33,0.22,0.21
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.25,0.25,0.25,16.825,0.0,4.0,4.0,4.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,16.325,0.0,2.8333,17.0,17.0,0.14,0.46,0.44,0.72,0.48,0.46
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,15.825,0.0,6.9167,41.5,83.0,0.14,0.5,0.25,1.11,0.73,0.72
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Private,JSS,JSS1,JSS1,72.75,1.0,2.0,1.25,32.65,0.0,72.75,36.375,58.2,0.75,0.36,0.14,0.61,0.44,0.43
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.0,1.5,4.5,2.75,31.65,0.0,102.6667,34.2222,56.0,2.1,0.38,0.21,0.94,0.67,0.66
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Private,SSS,SSS1,SSS1,45.5,0.5,1.5,1.0,33.65,0.25,91.0,30.3333,45.5,0.58,0.21,0.08,0.31,0.23,0.22
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Public,JSS,JSS1,JSS1,179.75,3.0,4.5,2.75,32.65,0.0,59.9167,39.9444,65.3636,1.44,1.06,0.38,1.78,1.29,1.25
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,651.25,6.0,18.25,10.75,31.65,0.0,108.5417,35.6849,60.5814,8.38,1.52,0.79,3.74,2.69,2.63
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,all,Public,SSS,SSS1,SSS1,154.75,3.0,4.25,2.5,33.65,0.25,51.5833,36.4118,61.9,1.41,1.27,0.4,1.83,1.33,1.29
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,16.325,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.32,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,15.825,0.0,5.6667,17.0,17.0,0.14,0.16,0.22,0.35,0.23,0.23
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.25,0.25,0.25,16.825,0.0,5.0,5.0,5.0,0.24,0.12,0.21,0.16,0.11,0.1
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,16.325,0.0,2.6667,16.0,16.0,0.15,0.46,0.47,0.73,0.49,0.47
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,3.0,0.5,0.25,15.825,0.0,6.5,39.0,78.0,0.15,0.5,0.26,1.12,0.73,0.73
2019/2020,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,16.825,0.0,1.8333,11.0,11.0,0.21,0.6,0.66,0.86,0.58,0.56
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Private,JSS,JSS1,JSS1,74.75,1.0,2.0,1.25,32.65,0.0,74.75,37.375,59.8,0.74,0.36,0.13,0.61,0.44,0.43
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,133.0,1.0,4.0,2.5,31.65,0.0,133.0,33.25,53.2,2.19,0.26,0.14,0.65,0.47,0.46
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Private,SSS,SSS1,SSS1,50.75,1.0,1.5,1.0,33.65,0.25,50.75,33.8333,50.75,0.53,0.43,0.15,0.62,0.45,0.43
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Public,JSS,JSS1,JSS1,200.5,3.0,5.0,3.0,32.65,0.0,66.8333,40.1,66.8333,1.65,1.06,0.38,1.79,1.29,1.26
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,694.75,6.5,19.5,11.5,31.65,0.0,106.8846,35.6282,60.413,8.9,1.65,0.85,4.05,2.91,2.84
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,all,Public,SSS,SSS1,SSS1,148.25,2.5,4.0,2.5,33.65,0.25,59.3,37.0625,59.3,1.37,1.06,0.34,1.54,1.11,1.08
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,16.325,0.0,4.5,9.0,9.0,0.24,0.18,0.26,0.31,0.21,0.2
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.5,0.5,0.25,0.25,15.825,0.0,7.0,14.0,14.0,0.17,0.11,0.17,0.25,0.17,0.16
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.825,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.22,0.2
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Female,disabled,Public,JSS,JSS1,JSS1,5.0,1.5,0.25,0.25,16.325,0.0,3.3333,20.0,20.0,0.12,0.45,0.38,0.68,0.45,0.44
