session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,151.0,1.0,5.0,2.0,51.0,0.0,151.0,30.2,75.5,3.24,0.28,0.15,0.73,0.52,0.51
2019/2020,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,160.0,1.0,6.0,2.0,51.0,0.0,160.0,26.6667,80.0,4.39,0.28,0.15,0.75,0.54,0.53
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,all,Private,JSS,JSS1,JSS1,16.0,0.0,1.0,0.0,106.0,0.0,0.0,16.0,0.0,0.6,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,all,Private,SSS,SSS1,SSS1,12.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,all,Public,JSS,JSS1,JSS1,52.0,0.0,2.0,1.0,106.0,0.0,0.0,26.0,52.0,0.93,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,all,Public,SSS,SSS1,SSS1,35.0,2.0,1.0,1.0,110.0,1.0,17.5,35.0,35.0,0.32,0.94,0.65,1.28,0.93,0.88
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,disabled,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,all,Private,JSS,JSS1,JSS1,15.0,0.0,1.0,0.0,106.0,0.0,0.0,15.0,0.0,0.63,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,all,Private,SSS,SSS1,SSS1,13.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,all,Public,JSS,JSS1,JSS1,48.0,2.0,1.0,1.0,106.0,0.0,24.0,48.0,48.0,0.25,0.8,0.57,1.24,0.9,0.86
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,all,Public,SSS,SSS1,SSS1,36.0,2.0,1.0,1.0,110.0,1.0,18.0,36.0,36.0,0.31,0.94,0.65,1.28,0.93,0.88
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Auyakayi,"Junior Secondary School, Hakudau",Male,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyakayi Primary School, Auyakayi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyakayi Primary School, Auyakayi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyakayi Primary School, Auyakayi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyakayi Primary School, Auyakayi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Gabas Primary School, Auyo Town",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,22.0,0.0,1.0,0.0,51.0,0.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Gabas Primary School, Auyo Town",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,25.0,0.0,1.0,0.0,51.0,0.0,0.0,25.0,0.0,0.41,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Primary School, Auyo Town",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Primary School, Auyo Town",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Primary School, Auyo Town",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Primary School, Auyo Town",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Qur`An Primary School, Auyo",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,111.0,0.0,4.0,2.0,51.0,0.0,0.0,27.75,55.5,2.39,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Qur`An Primary School, Auyo",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,120.0,0.0,4.0,2.0,51.0,0.0,0.0,30.0,60.0,2.3,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Arabic Secondary School, Auyo",Female,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Arabic Secondary School, Auyo",Female,all,Private,SSS,SSS1,SSS1,9.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Arabic Secondary School, Auyo",Female,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Arabic Secondary School, Auyo",Male,all,Public,JSS,JSS1,JSS1,24.0,0.0,1.0,0.0,53.0,0.0,0.0,24.0,0.0,0.42,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Female,all,Private,JSS,JSS1,JSS1,14.0,0.0,1.0,0.0,53.0,0.0,0.0,14.0,0.0,0.67,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Female,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Male,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Female,all,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Female,all,Public,SSS,SSS1,SSS1,19.0,0.0,1.0,0.0,55.0,1.0,0.0,19.0,0.0,0.52,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Female,disabled,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Male,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Male,all,Private,SSS,SSS1,SSS1,10.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Male,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo Central",Female,all,Public,JSS,JSS1,JSS1,29.0,0.0,1.0,0.0,53.0,0.0,0.0,29.0,0.0,0.37,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo Central",Male,all,Private,JSS,JSS1,JSS1,13.0,0.0,1.0,0.0,53.0,0.0,0.0,13.0,0.0,0.72,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo Central",Male,all,Public,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo Central",Male,disabled,Public,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Female,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Male,all,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Male,all,Public,SSS,SSS1,SSS1,20.0,0.0,1.0,0.0,55.0,1.0,0.0,20.0,0.0,0.49,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Male,disabled,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Ayama Primary School, Ayama",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,51.0,0.0,2.0,1.0,51.0,0.0,0.0,25.5,51.0,0.95,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Ayama Primary School, Ayama",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Ayama Primary School, Ayama",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Furawa Primary School, Furawa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Furawa Primary School, Furawa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Furawa Primary School, Furawa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,200.0,1.0,7.0,3.0,51.0,0.0,200.0,28.5714,66.6667,4.98,0.28,0.16,0.75,0.54,0.53
2019/2020,North West,Jigawa,Auyo,Ayama,"Gurajawa Nomadic Primary School, Gurajawa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,187.0,1.0,7.0,3.0,51.0,0.0,187.0,26.7143,62.3333,5.12,0.28,0.16,0.75,0.54,0.53
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,all,Private,JSS,JSS1,JSS1,18.0,0.0,1.0,0.0,106.0,0.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,all,Private,SSS,SSS1,SSS1,18.0,0.0,1.0,0.0,110.0,1.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,all,Public,JSS,JSS1,JSS1,57.0,2.0,2.0,1.0,106.0,0.0,28.5,28.5,57.0,0.74,0.79,0.54,1.31,0.95,0.91
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,all,Public,SSS,SSS1,SSS1,33.0,1.0,1.0,1.0,110.0,1.0,33.0,33.0,33.0,0.33,0.47,0.33,0.65,0.47,0.44
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,all,Private,JSS,JSS1,JSS1,15.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,all,Private,SSS,SSS1,SSS1,19.0,0.0,1.0,0.0,110.0,1.0,0.0,19.0,0.0,0.52,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,all,Public,JSS,JSS1,JSS1,53.0,2.0,2.0,1.0,106.0,0.0,26.5,26.5,53.0,0.78,0.79,0.55,1.32,0.96,0.92
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,all,Public,SSS,SSS1,SSS1,35.0,0.0,1.0,1.0,110.0,1.0,0.0,35.0,35.0,0.32,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Male,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"M/Hausawa Primary School, Maje Hausawa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,"M/Hausawa Primary School, Maje Hausawa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,Marina Nomadic  Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,Marina Nomadic  Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayama,Marina Nomadic  Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,47.0,0.0,2.0,1.0,51.0,0.0,0.0,23.5,47.0,1,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Ayan Primary School, Ayan",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,46.0,0.0,2.0,1.0,51.0,0.0,0.0,23.0,46.0,1.02,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Ayan Primary School, Ayan",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.0,0.0,51.0,0.0,8.0,0.0,0.0,0,0.38,0.65,0.86,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Ayan Primary School, Ayan",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.0,0.0,51.0,0.0,8.0,0.0,0.0,0,0.38,0.65,0.86,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Hadiyo Primary School, Hadiyo",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.0,0.0,51.0,0.0,8.0,0.0,0.0,0,0.38,0.65,0.86,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Hadiyo Primary School, Hadiyo",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.0,0.0,0.0,51.0,0.0,8.0,0.0,0.0,0,0.38,0.65,0.86,0.62,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Hadiyo Primary School, Hadiyo",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,234.0,1.0,8.0,4.0,51.0,0.0,234.0,29.25,58.5,5.64,0.28,0.17,0.75,0.54,0.53
2019/2020,North West,Jigawa,Auyo,Ayan,Jamaar Ayan Nomadic Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,240.0,1.0,8.0,4.0,51.0,0.0,240.0,30.0,60.0,5.58,0.28,0.17,0.74,0.54,0.53
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,all,Private,JSS,JSS1,JSS1,26.0,0.0,1.0,0.0,106.0,0.0,0.0,26.0,0.0,0.4,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,all,Private,SSS,SSS1,SSS1,18.0,0.0,1.0,0.0,110.0,1.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,all,Public,JSS,JSS1,JSS1,63.0,2.0,2.0,1.0,106.0,0.0,31.5,31.5,63.0,0.69,0.79,0.52,1.29,0.94,0.89
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,all,Public,SSS,SSS1,SSS1,40.0,2.0,1.0,1.0,110.0,1.0,20.0,40.0,40.0,0.29,0.94,0.62,1.26,0.92,0.87
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,disabled,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,all,Private,JSS,JSS1,JSS1,26.0,0.0,1.0,0.0,106.0,0.0,0.0,26.0,0.0,0.4,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,all,Private,SSS,SSS1,SSS1,20.0,0.0,1.0,0.0,110.0,1.0,0.0,20.0,0.0,0.49,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,all,Public,JSS,JSS1,JSS1,54.0,2.0,2.0,1.0,106.0,0.0,27.0,27.0,54.0,0.77,0.79,0.55,1.32,0.96,0.91
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,all,Public,SSS,SSS1,SSS1,43.0,2.0,1.0,1.0,110.0,1.0,21.5,43.0,43.0,0.27,0.93,0.61,1.25,0.91,0.86
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
