session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.575,0.0,4.0,8.0,8.0,0.24,0.19,0.3,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,19.075,0.0,1.6667,5.0,5.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Public,JSS,JSS1,JSS1,6.75,1.75,0.25,0.25,18.575,0.0,3.8571,27.0,27.0,0.1,0.52,0.35,0.78,0.52,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.5,0.25,18.075,0.0,6.2857,44.0,88.0,0.13,0.62,0.29,1.38,0.92,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.5,0.25,0.25,19.075,0.0,2.6667,16.0,16.0,0.15,0.58,0.47,0.78,0.53,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Private,JSS,JSS1,JSS1,91.0,1.0,1.75,1.25,37.15,0.0,91.0,52.0,72.8,0.51,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,261.0,2.5,5.5,3.5,36.15,0.0,104.4,47.4545,74.5714,1.86,0.68,0.31,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Private,SSS,SSS1,SSS1,78.25,1.5,1.75,1.25,38.15,0.25,52.1667,44.7143,62.6,0.48,0.65,0.21,0.92,0.67,0.65
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Public,JSS,JSS1,JSS1,257.75,3.5,4.75,3.0,37.15,0.0,73.6429,54.2632,85.9167,1.21,1.28,0.42,2.12,1.55,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,787.25,7.0,16.5,10.0,36.15,0.0,112.4643,47.7121,78.725,5.77,1.89,0.86,4.44,3.23,3.14
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,all,Public,SSS,SSS1,SSS1,152.0,3.0,3.0,2.0,38.15,0.25,50.6667,50.6667,76.0,0.73,1.29,0.38,1.81,1.32,1.28
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,18.575,0.0,4.5,9.0,9.0,0.24,0.18,0.27,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,19.075,0.0,1.3333,4.0,4.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Public,JSS,JSS1,JSS1,7.0,1.75,0.25,0.25,18.575,0.0,4.0,28.0,28.0,0.09,0.52,0.34,0.77,0.52,0.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.25,3.5,0.5,0.25,18.075,0.0,6.0714,42.5,85.0,0.14,0.62,0.3,1.38,0.93,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,19.075,0.0,2.5,15.0,15.0,0.16,0.59,0.5,0.8,0.54,0.52
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,37.15,0.0,86.5,49.4286,69.2,0.52,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.25,2.5,5.5,3.5,36.15,0.0,102.9,46.7727,73.5,1.88,0.68,0.32,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Private,SSS,SSS1,SSS1,85.0,1.5,1.75,1.25,38.15,0.25,56.6667,48.5714,68.0,0.45,0.65,0.2,0.91,0.67,0.64
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Public,JSS,JSS1,JSS1,248.0,3.5,4.5,2.75,37.15,0.0,70.8571,55.1111,90.1818,1.11,1.28,0.41,2.11,1.54,1.49
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,813.75,7.0,17.0,10.25,36.15,0.0,116.25,47.8676,79.3902,6.03,1.89,0.85,4.45,3.24,3.15
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,all,Public,SSS,SSS1,SSS1,153.25,3.0,3.25,2.0,38.15,0.25,51.0833,47.1538,76.625,0.83,1.29,0.38,1.82,1.33,1.29
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.575,0.0,4.0,8.0,8.0,0.24,0.19,0.3,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,19.075,0.0,1.6667,5.0,5.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Public,JSS,JSS1,JSS1,6.75,1.75,0.25,0.25,18.575,0.0,3.8571,27.0,27.0,0.1,0.52,0.35,0.78,0.52,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.5,0.25,18.075,0.0,6.2857,44.0,88.0,0.13,0.62,0.29,1.38,0.92,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.5,0.25,0.25,19.075,0.0,2.6667,16.0,16.0,0.15,0.58,0.47,0.78,0.53,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Private,JSS,JSS1,JSS1,91.0,1.0,1.75,1.25,37.15,0.0,91.0,52.0,72.8,0.51,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,261.0,2.5,5.5,3.5,36.15,0.0,104.4,47.4545,74.5714,1.86,0.68,0.31,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Private,SSS,SSS1,SSS1,78.25,1.5,1.75,1.25,38.15,0.25,52.1667,44.7143,62.6,0.48,0.65,0.21,0.92,0.67,0.65
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Public,JSS,JSS1,JSS1,257.75,3.5,4.75,3.0,37.15,0.0,73.6429,54.2632,85.9167,1.21,1.28,0.42,2.12,1.55,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,787.25,7.0,16.5,10.0,36.15,0.0,112.4643,47.7121,78.725,5.77,1.89,0.86,4.44,3.23,3.14
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,all,Public,SSS,SSS1,SSS1,152.0,3.0,3.0,2.0,38.15,0.25,50.6667,50.6667,76.0,0.73,1.29,0.38,1.81,1.32,1.28
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,18.575,0.0,4.5,9.0,9.0,0.24,0.18,0.27,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,19.075,0.0,1.3333,4.0,4.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Public,JSS,JSS1,JSS1,7.0,1.75,0.25,0.25,18.575,0.0,4.0,28.0,28.0,0.09,0.52,0.34,0.77,0.52,0.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.25,3.5,0.5,0.25,18.075,0.0,6.0714,42.5,85.0,0.14,0.62,0.3,1.38,0.93,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,19.075,0.0,2.5,15.0,15.0,0.16,0.59,0.5,0.8,0.54,0.52
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,37.15,0.0,86.5,49.4286,69.2,0.52,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.25,2.5,5.5,3.5,36.15,0.0,102.9,46.7727,73.5,1.88,0.68,0.32,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Private,SSS,SSS1,SSS1,85.0,1.5,1.75,1.25,38.15,0.25,56.6667,48.5714,68.0,0.45,0.65,0.2,0.91,0.67,0.64
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Public,JSS,JSS1,JSS1,248.0,3.5,4.5,2.75,37.15,0.0,70.8571,55.1111,90.1818,1.11,1.28,0.41,2.11,1.54,1.49
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,813.75,7.0,17.0,10.25,36.15,0.0,116.25,47.8676,79.3902,6.03,1.89,0.85,4.45,3.24,3.15
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,all,Public,SSS,SSS1,SSS1,153.25,3.0,3.25,2.0,38.15,0.25,51.0833,47.1538,76.625,0.83,1.29,0.38,1.82,1.33,1.29
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.575,0.0,4.0,8.0,8.0,0.24,0.19,0.3,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,19.075,0.0,1.6667,5.0,5.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Public,JSS,JSS1,JSS1,6.75,1.75,0.25,0.25,18.575,0.0,3.8571,27.0,27.0,0.1,0.52,0.35,0.78,0.52,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.5,0.25,18.075,0.0,6.2857,44.0,88.0,0.13,0.62,0.29,1.38,0.92,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.5,0.25,0.25,19.075,0.0,2.6667,16.0,16.0,0.15,0.58,0.47,0.78,0.53,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Private,JSS,JSS1,JSS1,91.0,1.0,1.75,1.25,37.15,0.0,91.0,52.0,72.8,0.51,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,261.0,2.5,5.5,3.5,36.15,0.0,104.4,47.4545,74.5714,1.86,0.68,0.31,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Private,SSS,SSS1,SSS1,78.25,1.5,1.75,1.25,38.15,0.25,52.1667,44.7143,62.6,0.48,0.65,0.21,0.92,0.67,0.65
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Public,JSS,JSS1,JSS1,257.75,3.5,4.75,3.0,37.15,0.0,73.6429,54.2632,85.9167,1.21,1.28,0.42,2.12,1.55,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,787.25,7.0,16.5,10.0,36.15,0.0,112.4643,47.7121,78.725,5.77,1.89,0.86,4.44,3.23,3.14
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,all,Public,SSS,SSS1,SSS1,152.0,3.0,3.0,2.0,38.15,0.25,50.6667,50.6667,76.0,0.73,1.29,0.38,1.81,1.32,1.28
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,18.575,0.0,4.5,9.0,9.0,0.24,0.18,0.27,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,19.075,0.0,1.3333,4.0,4.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Public,JSS,JSS1,JSS1,7.0,1.75,0.25,0.25,18.575,0.0,4.0,28.0,28.0,0.09,0.52,0.34,0.77,0.52,0.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.25,3.5,0.5,0.25,18.075,0.0,6.0714,42.5,85.0,0.14,0.62,0.3,1.38,0.93,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,19.075,0.0,2.5,15.0,15.0,0.16,0.59,0.5,0.8,0.54,0.52
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,37.15,0.0,86.5,49.4286,69.2,0.52,0.37,0.13,0.62,0.45,0.44
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.25,2.5,5.5,3.5,36.15,0.0,102.9,46.7727,73.5,1.88,0.68,0.32,1.58,1.15,1.12
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Private,SSS,SSS1,SSS1,85.0,1.5,1.75,1.25,38.15,0.25,56.6667,48.5714,68.0,0.45,0.65,0.2,0.91,0.67,0.64
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Public,JSS,JSS1,JSS1,248.0,3.5,4.5,2.75,37.15,0.0,70.8571,55.1111,90.1818,1.11,1.28,0.41,2.11,1.54,1.49
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,813.75,7.0,17.0,10.25,36.15,0.0,116.25,47.8676,79.3902,6.03,1.89,0.85,4.45,3.24,3.15
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,all,Public,SSS,SSS1,SSS1,153.25,3.0,3.25,2.0,38.15,0.25,51.0833,47.1538,76.625,0.83,1.29,0.38,1.82,1.33,1.29
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.575,0.0,4.0,8.0,8.0,0.24,0.19,0.3,0.32,0.22,0.21
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.25,1.25,0.25,0.25,18.075,0.0,7.4,37.0,37.0,0.08,0.24,0.19,0.51,0.34,0.33
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,19.075,0.0,1.6667,5.0,5.0,0.24,0.37,0.63,0.51,0.34,0.32
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Public,JSS,JSS1,JSS1,6.75,1.75,0.25,0.25,18.575,0.0,3.8571,27.0,27.0,0.1,0.52,0.35,0.78,0.52,0.51
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.5,0.25,18.075,0.0,6.2857,44.0,88.0,0.13,0.62,0.29,1.38,0.92,0.91
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.5,0.25,0.25,19.075,0.0,2.6667,16.0,16.0,0.15,0.58,0.47,0.78,0.53,0.51
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Private,JSS,JSS1,JSS1,103.5,1.5,2.0,1.25,37.15,0.0,69.0,51.75,82.8,0.52,0.55,0.18,0.91,0.67,0.64
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,237.75,2.0,5.0,3.0,36.15,0.0,118.875,47.55,79.25,1.81,0.54,0.24,1.28,0.93,0.9
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Private,SSS,SSS1,SSS1,71.5,1.5,1.5,1.0,38.15,0.25,47.6667,47.6667,71.5,0.38,0.65,0.2,0.91,0.66,0.64
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Public,JSS,JSS1,JSS1,321.25,4.0,5.75,3.5,37.15,0.0,80.3125,55.8696,91.7857,1.47,1.46,0.46,2.42,1.77,1.71
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1009.75,8.0,21.0,12.75,36.15,0.0,126.2188,48.0833,79.1961,7.74,2.16,0.98,5.12,3.73,3.62
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,all,Public,SSS,SSS1,SSS1,211.25,4.5,4.25,2.75,38.15,0.25,46.9444,49.7059,76.8182,1.05,1.94,0.57,2.72,1.99,1.92
