session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.0,19.1,0.0,4.0,4.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.0,18.6,0.0,6.5,26.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,19.6,0.0,2.0,4.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Public,JSS,JSS1,JSS1,5.0,1.5,0.25,0.0,19.1,0.0,3.3333,20.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.25,2.25,0.25,0.0,18.6,0.0,7.6667,69.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,19.6,0.0,2.25,9.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Private,JSS,JSS1,JSS1,43.5,0.5,1.0,0.25,38.2,0.0,87.0,43.5,174.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,190.5,2.0,4.0,1.5,37.2,0.0,95.25,47.625,127.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Private,SSS,SSS1,SSS1,54.25,1.0,1.25,0.25,39.2,0.25,54.25,43.4,217.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Public,JSS,JSS1,JSS1,173.5,3.0,3.25,1.0,38.2,0.0,57.8333,53.3846,173.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,539.25,4.5,11.0,4.0,37.2,0.0,119.8333,49.0227,134.8125
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,all,Public,SSS,SSS1,SSS1,115.25,2.0,2.5,0.75,39.2,0.25,57.625,46.1,153.6667
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.0,19.1,0.0,4.0,4.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,18.6,0.0,6.25,25.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.0,19.6,0.0,2.5,5.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.0,19.1,0.0,2.6667,16.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,2.25,0.25,0.0,18.6,0.0,8.0,72.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,19.6,0.0,2.25,9.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Private,JSS,JSS1,JSS1,129.5,2.0,2.5,0.75,38.2,0.0,64.75,51.8,172.6667
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,315.5,2.5,6.5,2.25,37.2,0.0,126.2,48.5385,140.2222
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Private,SSS,SSS1,SSS1,70.25,1.5,1.5,0.5,39.2,0.25,46.8333,46.8333,140.5
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Public,JSS,JSS1,JSS1,309.0,4.5,5.75,2.0,38.2,0.0,68.6667,53.7391,154.5
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1039.75,9.5,21.75,8.0,37.2,0.0,109.4474,47.8046,129.9688
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,all,Public,SSS,SSS1,SSS1,216.5,4.5,4.25,1.5,39.2,0.25,48.1111,50.9412,144.3333
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Private,JSS,JSS1,JSS1,3.25,1.0,0.25,0.0,19.1,0.0,3.25,13.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.75,1.25,0.25,0.0,18.6,0.0,8.6,43.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.0,19.6,0.0,1.3333,4.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Public,JSS,JSS1,JSS1,8.25,2.25,0.25,0.0,19.1,0.0,3.6667,33.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,34.75,4.75,0.75,0.25,18.6,0.0,7.3158,46.3333,139.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,disabled,Public,SSS,SSS1,SSS1,3.25,2.25,0.25,0.0,19.6,0.0,1.4444,13.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Private,JSS,JSS1,JSS1,114.25,2.0,2.25,0.75,38.2,0.0,57.125,50.7778,152.3333
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,303.25,2.5,6.25,2.25,37.2,0.0,121.3,48.52,134.7778
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Private,SSS,SSS1,SSS1,79.0,1.5,1.75,0.5,39.2,0.25,52.6667,45.1429,158.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Public,JSS,JSS1,JSS1,277.5,4.5,5.0,1.75,38.2,0.0,61.6667,55.5,158.5714
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,911.5,9.5,19.0,7.0,37.2,0.0,95.9474,47.9737,130.2143
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,all,Public,SSS,SSS1,SSS1,218.0,4.5,4.5,1.5,39.2,0.25,48.4444,48.4444,145.3333
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Private,JSS,JSS1,JSS1,3.0,1.0,0.25,0.0,19.1,0.0,3.0,12.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.5,1.25,0.25,0.0,18.6,0.0,8.4,42.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.0,19.6,0.0,1.6667,5.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.0,19.1,0.0,3.2222,29.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.5,4.75,0.75,0.25,18.6,0.0,6.4211,40.6667,122.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,disabled,Public,SSS,SSS1,SSS1,2.75,2.25,0.25,0.0,19.6,0.0,1.2222,11.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Private,JSS,JSS1,JSS1,129.5,2.0,2.5,0.75,38.2,0.0,64.75,51.8,172.6667
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,315.5,2.5,6.5,2.25,37.2,0.0,126.2,48.5385,140.2222
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Private,SSS,SSS1,SSS1,70.25,1.5,1.5,0.5,39.2,0.25,46.8333,46.8333,140.5
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Public,JSS,JSS1,JSS1,309.0,4.5,5.75,2.0,38.2,0.0,68.6667,53.7391,154.5
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1039.75,9.5,21.75,8.0,37.2,0.0,109.4474,47.8046,129.9688
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,all,Public,SSS,SSS1,SSS1,216.5,4.5,4.25,1.5,39.2,0.25,48.1111,50.9412,144.3333
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,disabled,Private,JSS,JSS1,JSS1,3.25,1.0,0.25,0.0,19.1,0.0,3.25,13.0,0.0
2019/2020,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.75,1.25,0.25,0.0,18.6,0.0,8.6,43.0,0.0
