session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,all,Public,SSS,SSS1,SSS1,124.0,2.5,2.75,0.75,29.3,0.25,49.6,45.0909,165.3333,0.73,0.98,0.2,1.33,0.95,0.93
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,14.15,0.0,3.0,6.0,0.0,0.24,0.2,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.25,0.5,0.25,0.0,13.65,0.0,6.5,13.0,0.0,0.18,0.15,0.42,0.27,0.17,0.16
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.0,14.65,0.0,2.5,5.0,0.0,0.24,0.24,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.0,14.15,0.0,3.8,19.0,0.0,0.13,0.51,1.05,0.6,0.39,0.34
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.5,0.5,0.25,13.65,0.0,8.4,42.0,84.0,0.14,0.38,0.2,0.85,0.55,0.54
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.0,14.65,0.0,2.2,11.0,0.0,0.21,0.59,1.05,0.72,0.48,0.44
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Private,JSS,JSS1,JSS1,60.0,1.0,1.25,0.25,28.3,0.0,60.0,48.0,240.0,0.33,0.32,0.07,0.52,0.37,0.36
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,153.0,1.0,3.5,1.0,27.3,0.0,153.0,43.7143,153.0,1.58,0.22,0.08,0.56,0.4,0.39
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Private,SSS,SSS1,SSS1,47.0,1.0,1.25,0.25,29.3,0.25,47.0,37.6,188.0,0.39,0.39,0.08,0.55,0.39,0.38
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Public,JSS,JSS1,JSS1,171.75,2.5,3.25,1.0,28.3,0.0,68.7,52.8462,171.75,0.82,0.81,0.19,1.29,0.92,0.9
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,618.25,5.0,13.25,4.5,27.3,0.0,123.65,46.6604,137.3889,4.98,1.11,0.41,2.7,1.91,1.88
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,all,Public,SSS,SSS1,SSS1,124.0,2.5,2.75,0.75,29.3,0.25,49.6,45.0909,165.3333,0.73,0.98,0.2,1.33,0.95,0.93
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,14.15,0.0,3.0,6.0,0.0,0.24,0.2,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.5,0.5,0.25,0.0,13.65,0.0,7.0,14.0,0.0,0.17,0.15,0.42,0.26,0.17,0.15
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,14.65,0.0,2.0,4.0,0.0,0.24,0.24,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Public,JSS,JSS1,JSS1,5.0,1.25,0.25,0.0,14.15,0.0,4.0,20.0,0.0,0.12,0.51,1.05,0.59,0.39,0.34
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,2.5,0.5,0.25,13.65,0.0,8.3,41.5,83.0,0.14,0.38,0.2,0.85,0.55,0.55
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.0,14.65,0.0,2.6,13.0,0.0,0.18,0.59,1.05,0.68,0.45,0.4
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Private,JSS,JSS1,JSS1,52.25,1.0,1.25,0.25,28.3,0.0,52.25,41.8,209.0,0.36,0.32,0.07,0.53,0.37,0.37
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,145.75,1.0,3.25,1.0,27.3,0.0,145.75,44.8462,145.75,1.39,0.22,0.08,0.56,0.39,0.39
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Private,SSS,SSS1,SSS1,46.5,1.0,1.25,0.25,29.3,0.25,46.5,37.2,186.0,0.39,0.39,0.08,0.55,0.39,0.38
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Public,JSS,JSS1,JSS1,168.75,2.5,3.25,1.0,28.3,0.0,67.5,51.9231,168.75,0.83,0.81,0.19,1.29,0.92,0.9
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,635.25,5.0,13.75,4.5,27.3,0.0,127.05,46.2,141.1667,5.29,1.11,0.41,2.72,1.92,1.89
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,all,Public,SSS,SSS1,SSS1,124.0,2.5,2.75,0.75,29.3,0.25,49.6,45.0909,165.3333,0.73,0.98,0.2,1.33,0.95,0.93
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,14.15,0.0,3.0,6.0,0.0,0.24,0.2,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.25,0.5,0.25,0.0,13.65,0.0,6.5,13.0,0.0,0.18,0.15,0.42,0.27,0.17,0.16
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.0,14.65,0.0,2.5,5.0,0.0,0.24,0.24,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.0,14.15,0.0,3.8,19.0,0.0,0.13,0.51,1.05,0.6,0.39,0.34
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.5,0.5,0.25,13.65,0.0,8.4,42.0,84.0,0.14,0.38,0.2,0.85,0.55,0.54
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.0,14.65,0.0,2.2,11.0,0.0,0.21,0.59,1.05,0.72,0.48,0.44
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Private,JSS,JSS1,JSS1,60.0,1.0,1.25,0.25,28.3,0.0,60.0,48.0,240.0,0.33,0.32,0.07,0.52,0.37,0.36
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,153.0,1.0,3.5,1.0,27.3,0.0,153.0,43.7143,153.0,1.58,0.22,0.08,0.56,0.4,0.39
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Private,SSS,SSS1,SSS1,47.0,1.0,1.25,0.25,29.3,0.25,47.0,37.6,188.0,0.39,0.39,0.08,0.55,0.39,0.38
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Public,JSS,JSS1,JSS1,171.75,2.5,3.25,1.0,28.3,0.0,68.7,52.8462,171.75,0.82,0.81,0.19,1.29,0.92,0.9
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,618.25,5.0,13.25,4.5,27.3,0.0,123.65,46.6604,137.3889,4.98,1.11,0.41,2.7,1.91,1.88
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,all,Public,SSS,SSS1,SSS1,124.0,2.5,2.75,0.75,29.3,0.25,49.6,45.0909,165.3333,0.73,0.98,0.2,1.33,0.95,0.93
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,14.15,0.0,3.0,6.0,0.0,0.24,0.2,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.5,0.5,0.25,0.0,13.65,0.0,7.0,14.0,0.0,0.17,0.15,0.42,0.26,0.17,0.15
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,14.65,0.0,2.0,4.0,0.0,0.24,0.24,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Public,JSS,JSS1,JSS1,5.0,1.25,0.25,0.0,14.15,0.0,4.0,20.0,0.0,0.12,0.51,1.05,0.59,0.39,0.34
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,2.5,0.5,0.25,13.65,0.0,8.3,41.5,83.0,0.14,0.38,0.2,0.85,0.55,0.55
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.0,14.65,0.0,2.6,13.0,0.0,0.18,0.59,1.05,0.68,0.45,0.4
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Private,JSS,JSS1,JSS1,52.25,1.0,1.25,0.25,28.3,0.0,52.25,41.8,209.0,0.36,0.32,0.07,0.53,0.37,0.37
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,145.75,1.0,3.25,1.0,27.3,0.0,145.75,44.8462,145.75,1.39,0.22,0.08,0.56,0.39,0.39
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Private,SSS,SSS1,SSS1,46.5,1.0,1.25,0.25,29.3,0.25,46.5,37.2,186.0,0.39,0.39,0.08,0.55,0.39,0.38
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Public,JSS,JSS1,JSS1,168.75,2.5,3.25,1.0,28.3,0.0,67.5,51.9231,168.75,0.83,0.81,0.19,1.29,0.92,0.9
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,635.25,5.0,13.75,4.5,27.3,0.0,127.05,46.2,141.1667,5.29,1.11,0.41,2.72,1.92,1.89
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,all,Public,SSS,SSS1,SSS1,124.0,2.5,2.75,0.75,29.3,0.25,49.6,45.0909,165.3333,0.73,0.98,0.2,1.33,0.95,0.93
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,14.15,0.0,3.0,6.0,0.0,0.24,0.2,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.25,0.5,0.25,0.0,13.65,0.0,6.5,13.0,0.0,0.18,0.15,0.42,0.27,0.17,0.16
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.0,14.65,0.0,2.5,5.0,0.0,0.24,0.24,0.42,0.31,0.2,0.19
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.0,14.15,0.0,3.8,19.0,0.0,0.13,0.51,1.05,0.6,0.39,0.34
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.5,0.5,0.25,13.65,0.0,8.4,42.0,84.0,0.14,0.38,0.2,0.85,0.55,0.54
2019/2020,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.0,14.65,0.0,2.2,11.0,0.0,0.21,0.59,1.05,0.72,0.48,0.44
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Private,JSS,JSS1,JSS1,100.75,1.5,2.0,0.5,28.3,0.0,67.1667,50.375,201.5,0.53,0.48,0.11,0.78,0.55,0.54
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,249.0,2.0,5.5,1.75,27.3,0.0,124.5,45.2727,142.2857,2.14,0.44,0.16,1.09,0.77,0.76
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Private,SSS,SSS1,SSS1,106.5,2.0,2.25,0.75,29.3,0.25,53.25,47.3333,142.0,0.58,0.79,0.17,1.06,0.76,0.74
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Public,JSS,JSS1,JSS1,301.25,4.5,5.75,1.75,28.3,0.0,66.9444,52.3913,172.1429,1.46,1.45,0.35,2.32,1.65,1.61
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1084.25,8.5,23.25,7.5,27.3,0.0,127.5588,46.6344,144.5667,8.88,1.89,0.68,4.61,3.26,3.2
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,all,Public,SSS,SSS1,SSS1,198.5,3.5,4.0,1.25,29.3,0.25,56.7143,49.625,158.8,1.01,1.37,0.28,1.85,1.32,1.29
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,14.15,0.0,3.0,9.0,0.0,0.24,0.3,0.63,0.46,0.3,0.28
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.0,13.65,0.0,5.75,23.0,0.0,0.11,0.3,0.81,0.45,0.29,0.25
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,14.65,0.0,2.25,9.0,0.0,0.24,0.47,0.84,0.62,0.41,0.38
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,disabled,Public,JSS,JSS1,JSS1,6.5,2.25,0.25,0.0,14.15,0.0,2.8889,26.0,0.0,0.1,0.85,1.61,0.98,0.64,0.56
2019/2020,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.5,4.25,0.75,0.25,13.65,0.0,7.8824,44.6667,134.0,0.2,0.64,0.25,1.42,0.91,0.91
