session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,99,3,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,462,13,35.5385
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,1023,30,34.1
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,66,2,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,363,12,30.25
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,12507,278,44.9892
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,825,18,45.8333
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,4389,105,41.8
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,297,7,42.4286
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3894,90,43.2667
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,264,6,44.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1353,36,37.5833
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,99,3,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3663,81,45.2222
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,231,5,46.2
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1287,33,39.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,858,22,39.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,297,7,42.4286
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,660,22,30.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,231,6,38.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,17160,501,34.2515
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1122,33,34.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,6039,147,41.0816
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,396,10,39.6
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,5313,132,40.25
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,330,8,41.25
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1881,48,39.1875
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,132,3,44.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,5016,117,42.8718
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,330,8,41.25
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1782,50,35.64
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,132,4,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1188,24,49.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,66,1,66.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,429,10,42.9
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,891,21,42.4286
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,66,2,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,297,9,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,16896,448,37.7143
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,1089,29,37.5517
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,5940,176,33.75
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,396,12,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,5247,131,40.0534
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,330,8,41.25
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,1848,46,40.1739
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,132,3,44.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,4950,114,43.4211
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,330,8,41.25
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,1749,43,40.6744
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,1155,30,38.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,396,8,49.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,858,19,45.1579
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,66,1,66.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,297,10,29.7
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,11418,275,41.52
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,726,17,42.7059
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,4026,92,43.7609
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,264,6,44.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,3531,93,37.9677
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,231,6,38.5
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,1254,41,30.5854
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,66,2,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,3333,78,42.7308
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,231,5,46.2
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,1188,32,37.125
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,792,17,46.5882
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,66,1,66.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,264,7,37.7143
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,594,18,33.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,198,4,49.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,21219,638,33.2586
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,1386,42,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,7458,189,39.4603
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,495,12,41.25
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,6567,215,30.5442
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,429,14,30.6429
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,2310,60,38.5
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,165,4,41.25
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,6204,189,32.8254
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,396,12,33.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,2178,64,34.0312
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,132,4,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,1452,43,33.7674
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,99,3,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,528,16,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,1089,33,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Gombe,North East,Gombe,Gombe,,,66,2,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,396,9,44.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Gombe,North East,Gombe,Gombe,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,13464,387,34.7907
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,891,26,34.2692
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,4719,135,34.9556
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,297,8,37.125
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,4191,99,42.3333
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,264,6,44.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1485,35,42.4286
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,99,2,49.5
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3960,124,31.9355
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,264,8,33.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1386,37,37.4595
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,99,3,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,924,24,38.5
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,330,8,41.25
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,693,25,27.72
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,231,6,38.5
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,18513,550,33.66
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1188,35,33.9429
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,6501,143,45.4615
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,429,9,47.6667
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,5742,143,40.1538
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,363,9,40.3333
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,2013,56,35.9464
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,132,4,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,5412,177,30.5763
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,363,12,30.25
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1914,55,34.8
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,132,4,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,1287,37,34.7838
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,99,3,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,462,11,42.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,957,27,35.4444
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,66,2,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,330,8,41.25
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Kaltungo,North East,Gombe,Kaltungo,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,18216,562,32.4128
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,1188,37,32.1081
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,6402,201,31.8507
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,429,13,33.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,5643,161,35.0497
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,363,10,36.3
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,1980,66,30.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,132,5,26.4
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,5346,113,47.3097
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,363,8,45.375
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,1881,55,34.2
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,132,4,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,1254,39,32.1538
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,429,11,39.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,957,26,36.8077
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Balanga,North East,Gombe,Balanga,,,66,2,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,330,9,36.6667
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Balanga,North East,Gombe,Balanga,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,12309,314,39.2006
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,792,20,39.6
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,4323,110,39.3
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,297,8,37.125
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,3828,90,42.5333
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,264,6,44.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,1353,42,32.2143
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,99,3,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,3597,87,41.3448
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,231,6,38.5
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,1254,41,30.5854
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nafada,North East,Gombe,Nafada,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,858,27,31.7778
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nafada,North East,Gombe,Nafada,,,66,2,33.0
