session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,397,5,28.25
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,624,7,29.6111
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,322,4,30.5556
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,359,4,27.9091
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,927,11,29.3333
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,756,9,29.3636
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,302,4,28.6667
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,549,7,27.5882
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,453,5,29.7692
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Donga,North East,Taraba,Donga,,,1989,27,24.9853
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1950,27,25.2424
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,1147,15,25.7895
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,344,5,24.5
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,1033,14,25.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1952,27,24.8806
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,612,8,24.9048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1606,22,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1262,17,25.6667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,2217,30,25.2533
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1262,17,25.0698
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,1301,18,24.6889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,153,2,26.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,650,9,25.2273
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,268,4,25.4444
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,1033,14,25.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1377,18,25.5652
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,574,8,25.7895
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Donga,North East,Taraba,Donga,,,535,7,25.3889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1415,19,25.1875
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Donga,North East,Taraba,Donga,,,1607,22,24.9636
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,956,13,25.5312
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1225,16,25.5122
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,842,12,24.7931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,918,12,25.2903
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,880,12,25.0667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1147,16,25.1282
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,2181,30,25.1757
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,880,12,25.0667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1033,14,25.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Donga,North East,Taraba,Donga,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,1110,15,24.9474
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1952,27,25.2576
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1071,14,25.4167
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1569,22,24.8148
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,842,12,24.7931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,918,12,25.2903
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,880,12,25.0667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1110,15,24.9474
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,842,12,24.7931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1989,27,24.9853
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1798,25,25.1803
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,1837,25,25.3065
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,1913,26,25.1385
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,918,12,25.2903
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,612,8,24.9048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,880,12,25.0667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Donga,North East,Taraba,Donga,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,956,13,25.5312
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1453,20,25.3265
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,995,14,25.0
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,918,12,25.2903
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1033,14,25.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1033,14,25.2
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1569,22,24.8148
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,918,12,25.2903
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,880,12,25.0667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1798,25,25.1803
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,1683,23,25.2281
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,803,11,25.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1798,25,25.1803
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,650,9,25.2273
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Donga,North East,Taraba,Donga,,,688,9,25.5652
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1568,21,25.2642
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,650,9,25.2273
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,766,10,25.1538
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1415,19,25.1875
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,688,9,25.5652
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,842,12,24.7931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,650,9,25.2273
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Donga,North East,Taraba,Donga,,,727,10,24.84
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,688,9,25.5652
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1071,14,25.4167
2022/2023,Female,ALL,Private,SSS,,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,506,6,27.0
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,354,4,27.4545
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,152,2,26.0
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,774,9,28.7391
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,337,4,26.1818
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,269,3,28.75
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,371,5,26.4167
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,505,6,26.9375
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,302,4,25.8
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,169,2,28.8
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,387,5,27.5833
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,556,7,27.9412
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,252,3,26.875
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,404,5,26.5385
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,321,4,27.4
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,151,2,25.8
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,135,3,16.4286
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Donga,North East,Taraba,Donga,,,191,4,16.3
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,289,5,19.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,225,4,19.2
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,316,6,16.875
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,448,8,20.1579
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,281,6,17.1429
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,514,9,19.087
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,503,10,17.2
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,344,6,18.375
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,198,4,16.9
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,190,4,18.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,351,6,18.75
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,197,4,18.6667
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,306,6,17.4
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,107,2,18.2
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,136,2,19.3333
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,63,1,18.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,27,0,23.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,153,3,16.375
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,315,6,19.2143
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,351,7,17.6471
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,315,6,19.2143
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,478,9,17.7391
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,416,8,18.6842
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,261,5,17.1538
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Donga,North East,Taraba,Donga,,,246,5,17.5
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,163,3,17.375
